EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG3A,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,NonHeaveArc3FGA,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Travels,LongMidRangePctBlocked,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsPutbacks,Offensive Fouls Drawn,BlockedShortMidRange,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,Charge Fouls Drawn,SecondChanceAtRimAccuracy,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedAtRim,AtRimPctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,DefCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Charge Fouls,BlockingFouls,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFoulsDrawn,Clear Path Fouls,3SecondViolations,OffCorner3ReboundPct,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1628263-1628269-1628913-1628917-1628932,1611661319,"Lindsay Allen, Nia Coffey, Jaime Nared, JiSu Park, A'ja Wilson","Allen, Coffey, Nared, Park, Wilson",1628263-1628269-1628913-1628917-1628932,LVA,311.0,3,13.0,10.0,26.0,5.0,6.0,7.0,0.625,0.5555555555555556,0.5,120.38585209003215,11.23076923076923,11.0,5.0,13.0,2.0,3.0,2.0,6.0,10.0,11.0,2.0,1.0,3.0,1.0,8.0,,4.0,1.0,8.0,0.5,0.5,0.3333333333333333,0.4166666666666667,0.4166666666666667,,,12.692307692307692,10.23076923076923,0.25,0.6666666666666666,1.0,0.5,0.75,0.5275375,10.4,-1.0,10.0,3.0,1.0,,,3.0,,6.0,6.0,2.0,2.0,6.0,7.0,6.0,,,1.0,,1.0,1.0,,1.0,,2.0,,,,,7.0,10.0,0.3333333333333333,0.35,0.35,0.5,0.5,,0.125,,0.6,1.0,,,0.25,,,,,0.5,0.5,0.4225,0.533265,,,0.7,25.483333333333334,0.7692307692307693,,,,2.0,,1.0,4.0,2.0,,1.0,,,2.0,1.0,4.0,,2.0,6.0,,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,2.0,,,,2.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5,0.5,0.5,0.16666666666666666,,1.0,0.25,,,0.25,0.5,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.4,0.25,0.3333333333333333,0.2,1.0,,2.0,3.0,,,,0.3,0.6666666666666666,1.0,1.0,1.0,,,,,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628263-1628269-1628917-203825-204324,1611661319,"Lindsay Allen, Nia Coffey, JiSu Park, Kayla McBride, Dearica Hamby","Allen, Coffey, Park, McBride, Hamby",1628263-1628269-1628917-203825-204324,LVA,197.0,1,6.0,6.0,12.0,3.0,4.0,4.0,0.375,0.4444444444444444,0.3333333333333333,87.71573604060914,21.166666666666668,16.666666666666668,3.0,6.0,,,1.0,1.0,8.0,4.0,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,0.625,0.6666666666666666,1.0,1.0,11.666666666666666,11.666666666666666,,,,,0.75,0.4135875,4.0,4.0,6.0,,,1.0,,,,3.0,3.0,,1.0,1.0,8.0,3.0,,,,,,,,,,,,4.0,,,8.0,6.0,1.0,0.625,0.6666666666666666,0.75,,,,,0.25,1.0,,0.25,,,,,,0.75,,,0.4135875,,,1.0,24.866666666666664,1.0,1.0,,,1.0,,1.0,3.0,1.0,3.0,,,,,1.0,3.0,3.0,,,3.0,1.0,,,,,1.0,,,,,,,1.0,,2.0,3.0,,,1.0,3.0,2.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628263-1628913-1628917-1628932-201530,1611661319,"Lindsay Allen, Jaime Nared, JiSu Park, A'ja Wilson, Sequoia Holmes","Allen, Nared, Park, Wilson, Holmes",1628263-1628913-1628917-1628932-201530,LVA,57.0,1,2.0,,3.0,,,,,,,75.78947368421053,15.5,15.5,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,26.0,26.0,,,,,,0.3143,7.7,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1628269-1628276-201477-203402-204324,1611661319,"Nia Coffey, Kelsey Plum, Tamera Young, Kelsey Bone, Dearica Hamby","Coffey, Plum, Young, Bone, Hamby",1628269-1628276-201477-203402-204324,LVA,397.0,2,12.0,,24.0,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,,87.05289672544082,16.25,16.166666666666668,7.0,12.0,,,2.0,5.0,8.0,14.0,4.0,2.0,3.0,,7.0,,3.0,3.0,8.0,1.0,1.0,0.4,0.4375,0.4444444444444444,,,16.833333333333332,16.833333333333332,,,,,0.375,0.40841875,15.780000000000001,-6.0,,,,2.0,,3.0,,3.0,3.0,,,,,3.0,,,,,2.0,1.0,1.0,1.0,1.0,3.0,,2.0,,1.0,,,,,,0.375,0.3333333333333333,,,,1.0,0.5,,0.25,0.375,,,,,0.375,,,,0.1111111111111111,0.16666666666666666,,27.133333333333336,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,3.0,,1.0,,1.0,1.0,,2.0,,,2.0,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1611661319,2018,2018,True
1628276-1628913-202670-203825-204324,1611661319,"Kelsey Plum, Jaime Nared, Carolyn Swords, Kayla McBride, Dearica Hamby","Plum, Nared, Swords, McBride, Hamby",1628276-1628913-202670-203825-204324,LVA,212.0,1,8.0,,16.0,4.0,4.0,5.0,1.0,1.0,1.0,108.67924528301887,14.875,14.875,4.0,8.0,,,1.0,3.0,10.0,7.0,2.0,1.0,2.0,,5.0,,1.0,3.0,8.0,1.0,1.0,0.3333333333333333,0.5,0.625,,,11.625,10.875,,,,,0.4,0.43019999999999997,12.133333333333333,3.0,6.0,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,2.0,6.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,3.0,,6.0,,2.0,6.0,6.0,,0.375,0.5,0.4,0.3333333333333333,1.0,0.5,,1.0,,,0.2,0.4,0.5,0.5,1.0,0.2,0.2,,0.362,0.453275,0.2857142857142857,0.4,0.6,23.8,0.75,,1.0,1.0,,,,1.0,1.0,5.0,1.0,,,2.0,1.0,2.0,3.0,,3.0,,,,1.0,,1.0,,,,2.0,,1.0,3.0,1.0,,1.0,,,,,,,,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,0.25,0.25,,,0.2,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628269-1628276-201477-203402,1611661319,"Moriah Jefferson, Nia Coffey, Kelsey Plum, Tamera Young, Kelsey Bone","Jefferson, Coffey, Plum, Young, Bone",1627669-1628269-1628276-201477-203402,LVA,36.0,1,1.0,1.0,2.0,,,,,,,80.0,17.0,17.0,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,19.0,19.0,,,,,0.5,0.3672,10.5,-1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,0.5,,,,,,0.5,,,0.3672,,,,57.6,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628269-1628276-202670-204324,1611661319,"Moriah Jefferson, Nia Coffey, Kelsey Plum, Carolyn Swords, Dearica Hamby","Jefferson, Coffey, Plum, Swords, Hamby",1627669-1628269-1628276-202670-204324,LVA,41.0,1,1.0,,3.0,,,1.0,,,,105.36585365853658,9.0,9.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,3.0,,,,,,0.25,,,16.0,10.5,,,,,,0.3567,6.2,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628269-1628913-1628917-201477,1611661319,"Moriah Jefferson, Nia Coffey, Jaime Nared, JiSu Park, Tamera Young","Jefferson, Coffey, Nared, Park, Young",1627669-1628269-1628913-1628917-201477,LVA,128.0,1,3.0,,6.0,1.0,1.0,1.0,0.5,0.5,,67.5,24.0,18.666666666666668,2.0,3.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,7.0,0.5,0.5,1.0,1.1666666666666667,1.1666666666666667,,,18.666666666666668,18.666666666666668,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.47703333333333336,3.05,5.0,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,1.0,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,25.2,,1.0,,,1.0,,,,1.0,,,,,,,,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628269-1628913-1628917-203825,1611661319,"Moriah Jefferson, Nia Coffey, Jaime Nared, JiSu Park, Kayla McBride","Jefferson, Coffey, Nared, Park, McBride",1627669-1628269-1628913-1628917-203825,LVA,25.0,1,1.0,,2.0,,,,,,,115.19999999999999,12.0,12.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,13.0,13.0,1.0,1.0,1.0,,1.0,0.6319,1.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628269-1628913-202670-204324,1611661319,"Moriah Jefferson, Nia Coffey, Jaime Nared, Carolyn Swords, Dearica Hamby","Jefferson, Coffey, Nared, Swords, Hamby",1627669-1628269-1628913-202670-204324,LVA,299.0,2,9.0,2.0,18.0,4.0,4.0,7.0,0.6666666666666666,0.5714285714285714,,86.68896321070234,15.222222222222221,12.666666666666666,5.0,9.0,,1.0,2.0,7.0,5.0,8.0,2.0,1.0,1.0,,2.0,,3.0,1.0,5.0,0.5,0.5,0.2857142857142857,0.25,0.2777777777777778,,,18.0,16.444444444444443,0.125,,,,0.25,0.3723,14.471428571428572,-3.0,,1.0,,2.0,2.0,4.0,,1.0,1.0,2.0,,,,1.0,1.0,3.0,3.0,,,,,2.0,2.0,4.0,,2.0,,1.0,,,,,,0.125,0.5,0.75,0.6,,0.5,0.75,,0.25,0.5,0.5,0.5,0.5,,0.125,,0.3814,,0.1111111111111111,0.125,,26.7,,,,,,,,,,1.0,,,,,,,,2.0,,,,2.0,,,,,,,2.0,,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,0.2857142857142857,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628269-1628917-1628932-201477,1611661319,"Moriah Jefferson, Nia Coffey, JiSu Park, A'ja Wilson, Tamera Young","Jefferson, Coffey, Park, Wilson, Young",1627669-1628269-1628917-1628932-201477,LVA,65.0,1,2.0,2.0,3.0,,,,,,,66.46153846153847,20.5,19.5,1.0,1.0,,,1.0,1.0,3.0,,2.0,1.0,1.0,,2.0,,,2.0,3.0,1.0,1.0,1.0,1.0,0.75,,,24.0,24.0,,,,,,0.3959,12.0,3.0,1.0,,,1.0,,,,,,,1.0,1.0,3.0,,,,,,1.0,,1.0,,,,,2.0,,1.0,3.0,1.0,1.0,1.0,0.75,,,,,,,,,1.0,,,,,,,,,0.3959,0.5,0.5,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628269-1628917-201477-204324,1611661319,"Moriah Jefferson, Nia Coffey, JiSu Park, Tamera Young, Dearica Hamby","Jefferson, Coffey, Park, Young, Hamby",1627669-1628269-1628917-201477-204324,LVA,130.0,1,4.0,,7.0,,1.0,1.0,,,,77.53846153846155,16.0,14.0,2.0,3.0,,,1.0,2.0,3.0,7.0,2.0,1.0,1.0,,2.0,,2.0,2.0,3.0,1.0,1.0,0.5,0.5,0.5,,,22.0,22.0,,,,,,0.3357,19.9,-4.0,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628269-1628917-203825-204324,1611661319,"Moriah Jefferson, Nia Coffey, JiSu Park, Kayla McBride, Dearica Hamby","Jefferson, Coffey, Park, McBride, Hamby",1627669-1628269-1628917-203825-204324,LVA,253.0,4,11.0,9.0,20.0,3.0,4.0,5.0,0.75,0.75,1.0,113.83399209486166,10.545454545454545,10.454545454545455,4.0,9.0,1.0,2.0,1.0,4.0,11.0,11.0,2.0,1.0,4.0,1.0,11.0,,5.0,3.0,11.0,1.0,1.0,0.25,0.6875,0.6111111111111112,,,15.222222222222221,14.88888888888889,0.25,0.5,0.5,1.0,0.75,0.463125,9.25,,8.0,1.0,,,,2.0,1.0,3.0,4.0,,1.0,4.0,8.0,3.0,,1.0,1.0,,,,,,,,,2.0,,,8.0,8.0,0.25,0.5714285714285714,0.5,0.5,,0.3333333333333333,0.25,,1.0,0.5,,,0.25,,,,0.125,0.375,,,0.4734857142857143,,,0.7272727272727273,25.25,0.8888888888888888,,1.0,1.0,2.0,,1.0,2.0,3.0,,,,,,2.0,3.0,,,9.0,,2.0,,3.0,2.0,1.0,,,1.0,,,,,4.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,,,,,,1.0,,,0.5,,1.0,,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,0.14285714285714285,0.2857142857142857,0.5,0.6666666666666666,,,,1.0,2.0,,,1.0,0.2857142857142857,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628269-201477-203402-204324,1611661319,"Moriah Jefferson, Nia Coffey, Tamera Young, Kelsey Bone, Dearica Hamby","Jefferson, Coffey, Young, Bone, Hamby",1627669-1628269-201477-203402-204324,LVA,108.0,1,4.0,,8.0,1.0,1.0,1.0,0.5,0.5,,106.66666666666666,13.25,12.75,2.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,4.0,1.0,1.0,0.5,0.5,0.6666666666666666,,,13.75,13.75,0.5,1.0,1.0,1.0,0.5,0.39135,10.5,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,1.0,,,,,,,1.0,,,,,1.0,,,0.5,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628276-1628932-201477-203402,1611661319,"Moriah Jefferson, Kelsey Plum, A'ja Wilson, Tamera Young, Kelsey Bone","Jefferson, Plum, Wilson, Young, Bone",1627669-1628276-1628932-201477-203402,LVA,126.0,1,5.0,4.0,10.0,,,,,,,114.28571428571428,13.0,9.8,2.0,5.0,,,1.0,2.0,8.0,7.0,2.0,1.0,1.0,,2.0,,2.0,3.0,8.0,1.0,1.0,0.5,0.5,0.8,,,12.2,12.2,,,,,,0.39365,12.7,1.0,5.0,,,2.0,,,,,,,1.0,2.0,8.0,,,,,,,,,,,,,6.0,,,8.0,5.0,0.5,0.5,0.8,,,,,,,,,1.0,,,,,,,,,0.39365,,,1.0,,1.0,1.0,,,,,,,,6.0,,,,,,,6.0,,,,,,,,,1.0,,,,,,,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628276-1628932-201477-203825,1611661319,"Moriah Jefferson, Kelsey Plum, A'ja Wilson, Tamera Young, Kayla McBride","Jefferson, Plum, Wilson, Young, McBride",1627669-1628276-1628932-201477-203825,LVA,134.0,2,4.0,1.0,8.0,1.0,2.0,3.0,1.0,1.0,,85.97014925373134,17.5,17.5,2.0,4.0,,,3.0,4.0,6.0,,,,,,,1.0,,,4.0,,,0.75,0.6,0.6,1.0,1.0,16.0,14.75,,,,,0.2,0.42969,14.275,6.0,,1.0,,1.0,2.0,3.0,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.2,,1.0,0.5,,,1.0,0.5,0.2,0.6,0.6666666666666666,0.6666666666666666,,,0.2,,0.4162,,,,,23.1,,1.0,,,,,,,,,1.0,,,2.0,,,,6.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628276-1628932-203825-204324,1611661319,"Moriah Jefferson, Kelsey Plum, A'ja Wilson, Kayla McBride, Dearica Hamby","Jefferson, Plum, Wilson, McBride, Hamby",1627669-1628276-1628932-203825-204324,LVA,1077.0,8,37.0,13.0,77.0,6.0,10.0,13.0,0.42857142857142855,0.5263157894736842,,102.95264623955433,13.756756756756756,13.513513513513514,18.0,40.0,3.0,4.0,15.0,24.0,51.0,46.0,12.0,6.0,7.0,2.0,15.0,4.0,7.0,8.0,44.0,0.4,0.42857142857142855,0.625,0.65,0.7285714285714285,0.8,1.0,14.2,13.625,0.13333333333333333,0.75,0.75,0.6666666666666666,0.3333333333333333,0.418435,11.291666666666666,5.0,17.0,5.0,1.0,13.0,3.0,7.0,,6.0,6.0,3.0,5.0,11.0,23.0,6.0,2.0,2.0,3.0,,4.0,2.0,2.0,1.0,,6.0,1.0,12.0,2.0,6.0,23.0,17.0,0.45454545454545453,0.6333333333333333,0.6764705882352942,0.2,0.16666666666666666,0.2222222222222222,0.18181818181818182,,0.3333333333333333,0.75,,0.43333333333333335,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,,0.2,0.25,0.365925,0.41882,0.17647058823529413,0.21428571428571427,0.45098039215686275,25.53333333333333,0.425,9.0,,,3.0,1.0,3.0,4.0,3.0,12.0,3.0,1.0,1.0,7.0,3.0,4.0,4.0,18.0,3.0,6.0,3.0,,1.0,1.0,,2.0,,,5.0,1.0,,,5.0,,1.0,2.0,,,,2.0,1.0,,0.3333333333333333,0.5,0.75,0.5,1.0,0.75,0.875,,,,,0.25,0.25,,0.5,0.6923076923076923,0.6923076923076923,0.2222222222222222,,,,0.5,0.5,0.3333333333333333,0.25,,0.26666666666666666,0.75,0.5,0.13725490196078433,1.0,,1.0,2.0,2.0,,1.0,0.13333333333333333,0.5,1.0,,1.0,,1.0,1.0,,1.0,,0.5,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
1627669-1628913-1628917-1628932-203825,1611661319,"Moriah Jefferson, Jaime Nared, JiSu Park, A'ja Wilson, Kayla McBride","Jefferson, Nared, Park, Wilson, McBride",1627669-1628913-1628917-1628932-203825,LVA,79.0,2,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,,109.36708860759494,11.0,11.0,1.0,3.0,,,1.0,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,15.333333333333334,15.333333333333334,,,,,,0.3547,17.8,-2.0,2.0,,,,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,0.3547,,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2018,2018,True
