EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,LostBallOutOfBoundsTurnovers,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,LongMidRangeAssists,FTDefRebounds,LostBallSteals,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Technical Free Throw Trips,DefAtRimReboundPct,SecondChanceShotQualityAvg,Travels,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,SelfOReb,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Blocked3s,BlockedArc3,3SecondViolations,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Charge Fouls Drawn,BlockedLongMidRange,PenaltyCorner3Accuracy,Transition Take Fouls,LongMidRangePctBlocked,Arc3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1627676-1628932-1629498-1630389-1642801,1611661319,"Tiffany Mitchell, A'ja Wilson, Jackie Young, Dana Evans, Aaliyah Nye","Mitchell, Wilson, Young, Evans, Nye",1627676-1628932-1629498-1630389-1642801,LVA,500.0,4,8.0,-1.0,18.0,17.0,4.0,2.0,2.0,35,2.0,1.0,3.0,1.0,3.0,5.0,2.0,3.0,8.0,6.0,2.0,11.0,12.0,,2.0,2.0,2.0,5.0,,1.0,4.0,6.0,1.0,7.0,2.0,1.0,4.0,,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,,9.0,4.0,0.375,0.32142857142857145,0.36666666666666664,0.5,0.42857142857142855,0.5,0.8,0.2,,0.8571428571428571,0.1,,,0.8,100.8,,14.38888888888889,14.176470588235293,13.944444444444445,14.176470588235293,0.14285714285714285,0.21428571428571427,0.3333333333333333,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.4,0.5714285714285714,0.49243571428571425,0.42324,0.06666666666666667,0.1111111111111111,0.18181818181818182,10.0125,25.366666666666664,0.2222222222222222,1.0,,,,1.0,1.0,1.0,1.0,2.0,4.0,3.0,,1.0,1.0,2.0,1.0,3.0,1.0,,,1.0,7.0,2.0,2.0,1.0,2.0,1.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.5,0.5,0.125,0.3333333333333333,1.0,,,1.0,0.5,0.5,,1.0,0.07142857142857142,,,,0.2,0.2,1.0,,,0.2,,,3.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,0.42935,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1627676-1629498-1642801-203833-204329,1611661319,"Tiffany Mitchell, Jackie Young, Aaliyah Nye, Chelsea Gray, Kiah Stokes","Mitchell, Young, Nye, Gray, Stokes",1627676-1629498-1642801-203833-204329,LVA,210.0,3,4.0,6.0,9.0,8.0,7.0,5.0,1.0,17,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,10.0,15.0,9.0,2.0,2.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,2.0,6.0,10.0,3.0,,,,,13.0,7.0,0.5,0.8333333333333334,1.0714285714285714,1.0,0.3333333333333333,0.5,1.0,,,1.0,,,,,116.57142857142857,,11.777777777777779,13.0,11.11111111111111,13.0,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5,0.3333333333333333,0.34686666666666666,0.328,0.6666666666666666,0.75,0.13333333333333333,10.7,23.2,0.7777777777777778,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,7.0,12.0,,,,1.0,1.0,1.0,12.0,1.0,1.0,1.25,1.2,,,,0.5,0.8,,,,1.0,,,,,,1.0,,,1.0,3.0,,,,2.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1627676-1630389-1642295-1642801-203833,1611661319,"Tiffany Mitchell, Dana Evans, Elizabeth Kitley, Aaliyah Nye, Chelsea Gray","Mitchell, Evans, Kitley, Nye, Gray",1627676-1630389-1642295-1642801-203833,LVA,303.0,3,5.0,-3.0,10.0,11.0,5.0,3.0,1.0,21,,4.0,6.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,14.0,17.0,,2.0,1.0,8.0,1.0,,,2.0,3.0,,3.0,,,2.0,,3.0,7.0,1.0,1.0,1.0,,,,,12.0,5.0,0.7142857142857143,0.8125,0.875,1.0,0.125,,0.4,,,0.5,,,,0.4,99.8019801980198,,16.0,13.0,14.8,10.818181818181818,,0.75,0.6666666666666666,0.8,0.125,1.0,1.0,0.125,0.25,0.125,0.36784375,0.3606375,0.125,0.14285714285714285,0.14285714285714285,10.799999999999999,25.7,0.5,,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,,,,1.0,2.0,1.0,,,,,2.0,2.0,0.2,0.2,,1.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,1.0,,,1.0,,,,0.25,,,,,1.0,1.0,,,,1.0,,3.0,3.0,1.0,10.0,,,,,,,10.0,,1.0,1.125,1.25,,,,,0.7142857142857143,,,0.3416,,,,,,,1.0,,,1.0,3.0,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1628932-1628932-1629498-1630389-203833,1611661319,"A'ja Wilson, A'ja Wilson, Jackie Young, Dana Evans, Chelsea Gray","Wilson, Wilson, Young, Evans, Gray",1628932-1628932-1629498-1630389-203833,LVA,78.0,1,1.0,-1.0,2.0,2.0,,,2.0,4,1.0,,1.0,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,2.0,1.0,,,,,,,,,0.125,0.25,0.3333333333333333,,1.0,0.5,1.0,1.0,0.6666666666666666,,,,73.84615384615384,,21.0,18.0,15.0,18.0,0.3333333333333333,0.3333333333333333,,,,,,,,0.6666666666666666,0.5005833333333333,,0.25,0.3333333333333333,1.0,4.5,23.4,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1629484-1630389-1642801-203833-204329,1611661319,"Megan Gustafson, Dana Evans, Aaliyah Nye, Chelsea Gray, Kiah Stokes","Gustafson, Evans, Nye, Gray, Stokes",1629484-1630389-1642801-203833-204329,LVA,243.0,2,4.0,-2.0,7.0,7.0,2.0,5.0,,14,1.0,1.0,1.0,1.0,1.0,,,2.0,3.0,2.0,2.0,9.0,11.0,,,1.0,2.0,,,,2.0,3.0,,3.0,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,,9.0,2.0,0.6666666666666666,0.7,0.75,,0.4,,0.4,,,0.4,,,,0.5,82.96296296296296,,16.571428571428573,18.142857142857142,16.571428571428573,14.285714285714286,0.2,0.2,1.0,1.0,0.2,1.0,1.0,,,0.6,0.44389,0.55905,0.16666666666666666,0.25,,8.766666666666667,23.4,0.2857142857142857,,,,1.0,2.0,,1.0,,,2.0,3.0,,,,1.0,1.0,2.0,,1.0,,1.0,5.0,,,,,,1.0,,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,1.0,0.4,0.5,0.5,1.0,,,,,,,,,,2.0,2.0,,,1.0,,,,2.0,,,,0.5,1.0,,,,0.2222222222222222,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1611661319,2025,2025,False
1629484-1630389-1642801-203833-204319,1611661319,"Megan Gustafson, Dana Evans, Aaliyah Nye, Chelsea Gray, Jewell Loyd","Gustafson, Evans, Nye, Gray, Loyd",1629484-1630389-1642801-203833-204319,LVA,828.0,6,14.0,1.0,30.0,28.0,6.0,5.0,4.0,58,2.0,4.0,8.0,,2.0,7.0,1.0,6.0,12.0,12.0,5.0,32.0,31.0,,5.0,3.0,10.0,7.0,1.0,2.0,2.0,6.0,3.0,9.0,3.0,1.0,6.0,1.0,5.0,9.0,5.0,7.0,4.0,,,,,27.0,6.0,0.5,0.5625,0.5925925925925926,0.8333333333333334,0.5,0.5,0.2857142857142857,0.3333333333333333,0.16666666666666666,0.38461538461538464,0.25,0.25,0.25,0.25,100.8695652173913,,13.233333333333333,15.392857142857142,12.8,13.857142857142858,0.08333333333333333,0.3333333333333333,0.5,0.5,0.08333333333333333,,,0.2916666666666667,0.2,0.5833333333333334,0.47403333333333336,0.38578999999999997,0.14814814814814814,0.26666666666666666,0.15625,8.791666666666666,25.0,0.2,2.0,1.0,1.0,3.0,5.0,2.0,5.0,1.0,2.0,2.0,15.0,2.0,2.0,,1.0,5.0,6.0,2.0,3.0,,1.0,17.0,3.0,5.0,3.0,1.0,2.0,3.0,1.0,0.16666666666666666,0.2,1.0,0.4166666666666667,0.4166666666666667,0.5,0.8333333333333334,,,0.5,,1.0,0.5,1.0,1.0,,0.25,0.20833333333333334,0.6,0.6,1.0,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,0.2857142857142857,1.0,,2.0,,6.0,,,1.0,2.0,,,6.0,,,0.6,0.6,1.0,0.5,,,0.1875,,,0.5588333333333334,,,,2.0,,,,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,,,,1.0,0.6666666666666666,,,,,0.5,,,,,,,,0.4,,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,2.0,,,1.0,,,,,,1611661319,2025,2025,False
1629484-1631019-1642801-203833-204319,1611661319,"Megan Gustafson, NaLyssa Smith, Aaliyah Nye, Chelsea Gray, Jewell Loyd","Gustafson, Smith, Nye, Gray, Loyd",1629484-1631019-1642801-203833-204319,LVA,120.0,1,2.0,-2.0,3.0,3.0,,,1.0,6,,1.0,2.0,,,1.0,,1.0,2.0,2.0,,2.0,4.0,,,,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,2.0,1.0,,,,,2.0,,0.5,0.25,0.2,,0.5,,1.0,,0.5,1.0,0.3333333333333333,,,,72.0,,28.333333333333332,11.666666666666666,24.666666666666668,11.666666666666666,,0.5,0.5,0.5,,,,0.25,,0.5,0.4882,,0.2,0.3333333333333333,,11.25,23.35,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1629498-1630115-1642801-203833-204319,1611661319,"Jackie Young, Joyner Holmes, Aaliyah Nye, Chelsea Gray, Jewell Loyd","Young, Holmes, Nye, Gray, Loyd",1629498-1630115-1642801-203833-204319,LVA,31.0,1,1.0,-2.0,1.0,1.0,,1.0,,2,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,92.9032258064516,,26.0,5.0,26.0,5.0,,,,,,,,,,1.0,0.5487,,,,,,22.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1629498-1630389-1642801-203833-204329,1611661319,"Jackie Young, Dana Evans, Aaliyah Nye, Chelsea Gray, Kiah Stokes","Young, Evans, Nye, Gray, Stokes",1629498-1630389-1642801-203833-204329,LVA,394.0,2,7.0,-1.0,10.0,9.0,2.0,3.0,,19,,1.0,3.0,1.0,1.0,4.0,,2.0,4.0,6.0,,7.0,8.0,,,,2.0,4.0,1.0,,3.0,5.0,1.0,6.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,2.0,1.0,2.0,1.0,7.0,2.0,0.5,0.35,0.35,,0.6,1.0,0.6,,0.2,0.5714285714285714,0.14285714285714285,,,0.5,69.44162436548224,0.5,20.8,20.666666666666668,20.8,18.11111111111111,,0.3,0.3333333333333333,0.3333333333333333,0.1,1.0,1.0,0.4,,0.6,0.430075,0.32695,,,,11.375,24.516666666666666,0.2,,,,,2.0,1.0,1.0,,,2.0,3.0,,1.0,,1.0,1.0,2.0,1.0,,,,5.0,1.0,1.0,,,,,,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,,,,,0.5,0.5,,0.5,,,,,0.2,,,,0.25,0.3333333333333333,1.0,,,0.25,,1.0,2.0,,2.0,,1.0,1.0,1.0,,,2.0,,0.5,0.5,0.5,1.0,,1.0,,0.2857142857142857,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,1611661319,2025,2025,False
1629498-1631006-203833-204319-204329,1611661319,"Jackie Young, Kierstan Bell, Chelsea Gray, Jewell Loyd, Kiah Stokes","Young, Bell, Gray, Loyd, Stokes",1629498-1631006-203833-204319-204329,LVA,765.0,3,13.0,-2.0,25.0,26.0,5.0,9.0,6.0,51,7.0,,6.0,1.0,6.0,6.0,,2.0,19.0,7.0,,13.0,15.0,,5.0,1.0,2.0,6.0,1.0,6.0,9.0,13.0,7.0,20.0,6.0,2.0,7.0,1.0,3.0,4.0,2.0,,,3.0,2.0,4.0,2.0,8.0,5.0,0.10526315789473684,0.25,0.25,0.4166666666666667,0.2692307692307692,0.8571428571428571,0.6428571428571429,0.375,0.25,0.5714285714285714,0.35,0.3333333333333333,0.3333333333333333,0.6666666666666666,96.0,0.5,14.56,15.423076923076923,13.64,12.846153846153847,0.2692307692307692,0.23076923076923078,,,0.23076923076923078,0.16666666666666666,0.16666666666666666,0.23076923076923078,,0.5384615384615384,0.4857923076923077,0.5245833333333333,,,0.38461538461538464,8.878947368421052,24.37142857142857,0.2,1.0,1.0,4.0,,1.0,3.0,3.0,1.0,5.0,2.0,9.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,,,,11.0,3.0,1.0,1.0,,4.0,1.0,,0.5,1.0,1.0,0.42857142857142855,0.42857142857142855,0.2,0.4166666666666667,0.10526315789473684,,0.42857142857142855,,0.5,0.42857142857142855,0.14285714285714285,0.2,,,0.038461538461538464,,,,0.5,0.5,1.0,0.6666666666666666,0.25,0.5,,1.0,5.0,,2.0,,1.0,1.0,,,,2.0,,0.2,0.16666666666666666,0.16666666666666666,1.0,,1.0,,0.15384615384615385,,0.75,0.59726,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,2.0,,2.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,0.2857142857142857,,0.5,0.25,0.1111111111111111,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,1.0,,1611661319,2025,2025,False
1630389-1631006-1642801-204319-204329,1611661319,"Dana Evans, Kierstan Bell, Aaliyah Nye, Jewell Loyd, Kiah Stokes","Evans, Bell, Nye, Loyd, Stokes",1630389-1631006-1642801-204319-204329,LVA,986.0,4,16.0,-9.0,33.0,34.0,6.0,6.0,3.0,67,4.0,4.0,8.0,1.0,2.0,11.0,2.0,8.0,14.0,13.0,2.0,27.0,36.0,,2.0,2.0,12.0,11.0,2.0,1.0,7.0,13.0,3.0,16.0,6.0,2.0,8.0,,7.0,10.0,6.0,3.0,2.0,2.0,1.0,2.0,1.0,25.0,6.0,0.5714285714285714,0.46296296296296297,0.48214285714285715,0.3333333333333333,0.48148148148148145,0.75,0.7777777777777778,0.2,0.2,0.7647058823529411,0.2,,0.125,0.8,97.8498985801217,0.5,15.333333333333334,14.117647058823529,14.757575757575758,13.735294117647058,0.14814814814814814,0.2962962962962963,0.5,0.5714285714285714,0.07407407407407407,0.5,0.5,0.4074074074074074,0.3333333333333333,0.6296296296296297,0.44884074074074076,0.4519416666666667,0.07142857142857142,0.13333333333333333,0.07407407407407407,8.457142857142857,25.03076923076923,0.18181818181818182,3.0,,,,2.0,3.0,3.0,1.0,3.0,4.0,6.0,,3.0,1.0,2.0,2.0,4.0,2.0,,1.0,,10.0,6.0,2.0,,,4.0,2.0,1.0,0.25,0.25,0.6666666666666666,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.125,0.75,0.5,1.0,0.7142857142857143,0.75,0.75,0.3333333333333333,,0.07407407407407407,,,,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,0.2727272727272727,,2.0,4.0,,7.0,,1.0,,2.0,,,7.0,,0.5,0.5833333333333334,0.5833333333333334,,1.0,1.0,,0.25925925925925924,,0.6666666666666666,0.5599,,2.0,2.0,,,,1.0,,,1.0,3.0,,,,1.0,,,,,,1.0,,1.0,,,0.5,,,,1.0,,,,,,,0.3333333333333333,1.0,,0.5,,,,,,,,,,,,1.0,,,,,,,,1611661319,2025,2025,False
1627676-1628932-1642801-203833-204319,1611661319,"Tiffany Mitchell, A'ja Wilson, Aaliyah Nye, Chelsea Gray, Jewell Loyd","Mitchell, Wilson, Nye, Gray, Loyd",1627676-1628932-1642801-203833-204319,LVA,339.0,3,6.0,-3.0,13.0,11.0,6.0,1.0,2.0,24,,2.0,5.0,,1.0,3.0,1.0,2.0,6.0,4.0,5.0,15.0,18.0,,5.0,1.0,,3.0,,2.0,1.0,2.0,2.0,4.0,,,2.0,,2.0,2.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,10.0,6.0,0.3333333333333333,0.5,0.5769230769230769,0.8333333333333334,0.4,,0.3333333333333333,0.5,,0.4,0.3333333333333333,0.6666666666666666,,0.3333333333333333,101.94690265486724,0.5,13.846153846153847,14.454545454545455,13.076923076923077,11.545454545454545,,0.5,0.4,0.5,0.1,,,0.3,0.25,0.4,0.43960499999999997,0.4063625,0.09090909090909091,0.14285714285714285,0.3333333333333333,7.2,25.15,0.46153846153846156,,,,1.0,1.0,1.0,2.0,1.0,2.0,4.0,6.0,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,2.0,10.0,1.0,2.0,1.0,2.0,,2.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.8333333333333334,0.16666666666666666,0.2,0.5,,,0.5,,,,1.0,0.1,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,1.0,3.0,3.0,5.0,,,,1.0,,2.0,5.0,2.0,0.3333333333333333,0.25,0.4166666666666667,,,,,0.3333333333333333,,,0.5065333333333334,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1627676-1629498-1630389-1642801-204329,1611661319,"Tiffany Mitchell, Jackie Young, Dana Evans, Aaliyah Nye, Kiah Stokes","Mitchell, Young, Evans, Nye, Stokes",1627676-1629498-1630389-1642801-204329,LVA,57.0,1,1.0,,2.0,2.0,,,1.0,4,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,1.0,0.5,,,,101.05263157894737,,20.5,8.0,12.5,8.0,,,,,0.5,,,0.5,,0.5,0.405875,,,,,15.8,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43815,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
1627676-1630389-1642801-203833-204329,1611661319,"Tiffany Mitchell, Dana Evans, Aaliyah Nye, Chelsea Gray, Kiah Stokes","Mitchell, Evans, Nye, Gray, Stokes",1627676-1630389-1642801-203833-204329,LVA,360.0,6,6.0,-7.0,10.0,11.0,5.0,5.0,1.0,21,,1.0,3.0,1.0,2.0,4.0,2.0,2.0,5.0,4.0,3.0,10.0,17.0,,,2.0,2.0,4.0,,2.0,2.0,4.0,2.0,6.0,,,1.0,,3.0,5.0,2.0,4.0,1.0,,,,,10.0,5.0,0.4,0.3888888888888889,0.45454545454545453,,0.4444444444444444,,0.6666666666666666,0.6666666666666666,,0.6,0.4,0.5,,0.6666666666666666,84.0,,18.3,16.09090909090909,17.5,14.272727272727273,,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,0.5,0.5,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.4078277777777778,0.4129833333333333,0.1,0.16666666666666666,,10.68,25.8,0.5,,,,,,1.0,1.0,,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,1.0,,,,,1.0,,0.5,0.5,1.0,0.25,0.25,,,0.2,0.3333333333333333,0.5,,,1.0,,,,1.0,,,,,0.25,0.25,1.0,,,0.25,,1.0,1.0,1.0,3.0,,,1.0,,,1.0,3.0,1.0,1.0,0.3333333333333333,0.375,1.0,,,,0.3,,,0.4367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1611661319,2025,2025,False
1628932-1629498-1630389-204319-204329,1611661319,"A'ja Wilson, Jackie Young, Dana Evans, Jewell Loyd, Kiah Stokes","Wilson, Young, Evans, Loyd, Stokes",1628932-1629498-1630389-204319-204329,LVA,420.0,4,7.0,3.0,11.0,11.0,,2.0,2.0,22,3.0,,3.0,,1.0,4.0,,2.0,7.0,5.0,,13.0,10.0,,6.0,,4.0,4.0,1.0,1.0,3.0,6.0,2.0,8.0,,,,,,2.0,,,,1.0,1.0,1.0,,7.0,,0.2857142857142857,0.5416666666666666,0.5416666666666666,1.5,0.4166666666666667,,0.75,0.2,0.5,0.6666666666666666,0.2857142857142857,,0.5,0.6666666666666666,75.42857142857143,,17.0,21.181818181818183,15.727272727272727,18.818181818181817,0.25,0.25,,,0.08333333333333333,,,0.3333333333333333,,0.6666666666666666,0.5135458333333334,,,,0.46153846153846156,7.828571428571428,25.22,,2.0,,,1.0,1.0,2.0,3.0,,,,6.0,,2.0,1.0,,2.0,2.0,1.0,1.0,,,6.0,3.0,1.0,1.0,,,,,,,0.6666666666666666,0.6,0.6,,1.5,0.14285714285714285,,0.6,,1.0,0.5,0.6666666666666666,1.0,,,0.08333333333333333,1.0,1.0,1.0,0.5,0.5,0.5,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,0.43305,,,,,2.0,2.0,,2.0,2.0,,3.0,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,1.0,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2025,2025,False
