EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,FG3M,FtPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyArc3FGM,PenaltyArc3FGA,PtsUnassisted3s,Fg3aBlocked,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,FG3APctBlocked,Corner3PctBlocked,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,OffThreePtRebounds,OffRebounds,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2A,PenaltyFG2M,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,BadPassSteals,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,SelfOReb,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg2Pct,SelfORebPct,SecondChanceAtRimAccuracy,PtsPutbacks,OffAtRimReboundPct,DefCorner3ReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Arc3PctBlocked,Travels,Technical Free Throw Trips,SecondChanceCorner3FGA,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,BlockedAtRim,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceTurnovers,Charge Fouls,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1628278-1628878-1628899-202250-204333,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, Myisha Hines-Allen, Tina Charles, Natasha Cloud","Walker-Kimbrough, Atkins, Hines-Allen, Charles, Cloud",1628278-1628878-1628899-202250-204333,WAS,2367.0,5,39.0,-3.0,96.0,95.0,11.0,191.0,13.0,20.0,10.0,30.0,3.0,11.0,8.0,1.0,22.0,26.0,61.0,30.0,98.0,101.0,4.0,30.0,22.0,21.0,6.0,15.0,22.0,3.0,2.0,51.0,7.0,23.0,31.0,47.0,4.0,1.0,10.0,9.0,21.0,22.0,3.0,2.0,3.0,81.0,11.0,0.5769230769230769,0.625,0.4262295081967213,0.4175824175824176,0.47572815533980584,0.32967032967032966,0.09836065573770492,0.15,0.4,0.71875,0.6363636363636364,0.6976744186046512,0.7692307692307693,0.8571428571428571,0.6,116.1977186311787,9.614583333333334,15.2,8.989583333333334,14.242105263157894,0.21978021978021978,0.65,0.7647058823529411,0.32967032967032966,0.3333333333333333,0.37037037037037035,0.3,0.12087912087912088,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.08791208791208792,0.24175824175824176,0.07142857142857142,0.5494505494505495,0.4838877777777778,0.5080038461538462,7.267213114754099,26.396666666666665,0.11458333333333333,14.0,4.0,,4.0,8.0,22.0,10.0,1.0,5.0,16.0,21.0,4.0,7.0,3.0,4.0,26.0,,16.0,,0.875,0.26666666666666666,0.25,0.27586206896551724,0.39285714285714285,0.47058823529411764,0.5,0.5,1.0,0.18181818181818182,0.18181818181818182,0.75,,0.19047619047619047,0.16326530612244897,1.0,3.0,3.0,,13.0,6.0,2.0,6.0,,2.0,14.0,,2.0,,,0.2,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.13592233009708737,0.1917808219178082,13.0,1.0,2.0,1.0,2.0,17.0,5.0,16.0,0.5,0.5,0.5666666666666667,0.23809523809523808,0.2857142857142857,0.29411764705882354,0.15384615384615385,0.5,1.0,0.17346938775510204,3.0,3.0,4.0,11.0,4.0,10.0,11.0,1.0,7.0,3.0,,1.0,1.0,1.0,0.4,0.1,0.5,0.3142857142857143,0.4,0.7692307692307693,0.23076923076923078,0.2857142857142857,0.75,0.4244444444444444,2.0,5.0,1.0,1.0,1.0,0.45454545454545453,0.02,0.6666666666666666,4.0,0.14285714285714285,1.0,,,,1.0,,1.0,,,4.0,1.0,1.0,,0.25,,,1.0,1.0,0.5,,,,,,,,,,1611661322,2021,2021,False
1628282-1628878-1628899-201507-203849,1611661322,"Sydney Wiese, Ariel Atkins, Myisha Hines-Allen, Leilani Mitchell, Theresa Plaisance","Wiese, Atkins, Hines-Allen, Mitchell, Plaisance",1628282-1628878-1628899-201507-203849,WAS,219.0,2,4.0,-8.0,9.0,8.0,6.0,17.0,,,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,6.0,14.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,,1.0,2.0,2.0,,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,6.0,6.0,0.5,0.5,0.4,0.2222222222222222,0.3,0.4444444444444444,0.2,,1.0,,1.0,1.0,,,1.0,111.78082191780823,17.88888888888889,7.25,16.555555555555557,7.25,,,,0.4444444444444444,0.25,0.3333333333333333,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.2,0.4444444444444444,0.44043333333333334,0.40308,9.78,26.1,0.6666666666666666,6.0,,,,,2.0,3.0,,,2.0,,,,,,3.0,,2.0,,,,,,0.2,0.2,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,1.0,2.0,,,,,,,0.2,,0.2,0.3333333333333333,2.0,,,,,,1.0,2.0,,,,0.3333333333333333,0.16666666666666666,0.5,,,,,,,,1.0,1.0,,,,,,1.0,,,2.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1611661322,2021,2021,False
1628282-1628878-201507-202250-204333,1611661322,"Sydney Wiese, Ariel Atkins, Leilani Mitchell, Tina Charles, Natasha Cloud","Wiese, Atkins, Mitchell, Charles, Cloud",1628282-1628878-201507-202250-204333,WAS,1.0,1,,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,2.0,,,2.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,0.3023,0.3023,16.8,,1.0,,,,,,,1.0,,,2.0,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628878-201919-202250-203849-204333,1611661322,"Ariel Atkins, Shavonte Zellous, Tina Charles, Theresa Plaisance, Natasha Cloud","Atkins, Zellous, Charles, Plaisance, Cloud",1628878-201919-202250-203849-204333,WAS,494.0,3,8.0,-2.0,12.0,13.0,1.0,25.0,2.0,4.0,,2.0,,,2.0,,7.0,2.0,6.0,9.0,16.0,18.0,,,4.0,7.0,2.0,,2.0,,,6.0,2.0,2.0,4.0,11.0,,,2.0,1.0,4.0,5.0,,,,12.0,1.0,,,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6,0.3333333333333333,0.25,,1.0,0.6666666666666666,0.8,1.0,,0.6666666666666666,72.87449392712551,22.0,17.692307692307693,19.583333333333332,17.615384615384617,0.26666666666666666,0.5,0.6666666666666666,0.13333333333333333,,,,,,,,0.13333333333333333,0.4666666666666667,,0.8666666666666667,0.49497,,3.766666666666667,24.477777777777778,0.08333333333333333,,1.0,,1.0,2.0,6.0,,,2.0,2.0,6.0,1.0,2.0,1.0,1.0,6.0,,2.0,,1.0,0.2222222222222222,,0.2222222222222222,,1.0,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,1.0,,0.14285714285714285,0.125,,,,,1.0,1.0,,2.0,,,3.0,,,,,,,,,0.16666666666666666,0.3333333333333333,4.0,,2.0,,2.0,4.0,3.0,7.0,,0.16666666666666666,0.2857142857142857,0.5,0.7,0.4,0.3333333333333333,,,0.25,3.0,,,4.0,,,4.0,,,,,,,,,0.5,,1.0,1.0,,0.5,,,0.47345,1.0,1.0,,,1.0,0.25,,0.3333333333333333,2.0,1.0,,,,,,,1.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,1611661322,2021,2021,False
1628878-1629484-1629506-201507-202250,1611661322,"Ariel Atkins, Megan Gustafson, Kiara Leslie, Leilani Mitchell, Tina Charles","Atkins, Gustafson, Leslie, Mitchell, Charles",1628878-1629484-1629506-201507-202250,WAS,97.0,1,2.0,-2.0,3.0,3.0,,6.0,,1.0,,,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,4.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,89.0721649484536,18.333333333333332,14.0,18.333333333333332,14.0,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,0.6666666666666666,0.4765,,9.1,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628282-1628878-1629484-201919-202250,1611661322,"Sydney Wiese, Ariel Atkins, Megan Gustafson, Shavonte Zellous, Tina Charles","Wiese, Atkins, Gustafson, Zellous, Charles",1628282-1628878-1629484-201919-202250,WAS,168.0,2,3.0,-2.0,6.0,6.0,3.0,12.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,7.0,2.0,2.0,,1.0,,1.0,2.0,1.0,,5.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,5.0,3.0,1.0,1.0,0.5,0.625,0.625,0.5,,,1.0,1.0,1.0,1.0,,1.0,1.0,102.85714285714286,16.333333333333332,11.666666666666666,16.333333333333332,11.666666666666666,,,,0.25,1.0,1.0,1.0,0.25,,,,0.25,0.25,0.3333333333333333,0.5,0.4728625,0.5003166666666666,12.2,23.6,0.5,3.0,,,1.0,1.0,,1.0,1.0,,5.0,3.0,1.0,1.0,1.0,,,,5.0,,1.0,0.5,0.5,0.5,0.8333333333333334,0.8333333333333334,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628282-1628282-1628878-202250-203849,1611661322,"Sydney Wiese, Sydney Wiese, Ariel Atkins, Tina Charles, Theresa Plaisance","Wiese, Wiese, Atkins, Charles, Plaisance",1628282-1628282-1628878-202250-203849,WAS,235.0,1,4.0,-1.0,7.0,8.0,2.0,15.0,,,3.0,3.0,,,,,3.0,3.0,3.0,3.0,8.0,9.0,2.0,2.0,4.0,3.0,,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,3.0,2.0,,,,6.0,2.0,0.3333333333333333,0.5,1.0,0.5,0.5714285714285714,0.5,,,1.0,0.5,1.0,0.6666666666666666,0.5,,1.0,91.91489361702128,12.714285714285714,18.25,12.428571428571429,17.875,,,,0.5,1.0,1.0,0.3333333333333333,,,,,,0.5,,0.5,0.4215583333333333,0.46305,6.966666666666666,26.433333333333334,0.2857142857142857,3.0,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,1.0,,0.14285714285714285,0.25,1.0,,,,,2.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.25,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628286-1629506-201507-203849-204333,1611661322,"Erica McCall, Kiara Leslie, Leilani Mitchell, Theresa Plaisance, Natasha Cloud","McCall, Leslie, Mitchell, Plaisance, Cloud",1628286-1629506-201507-203849-204333,WAS,260.0,2,4.0,-7.0,8.0,9.0,2.0,17.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,4.0,2.0,6.0,13.0,,2.0,,1.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,4.0,1.0,,1.0,2.0,3.0,4.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,0.25,0.16666666666666666,0.375,0.3333333333333333,,,1.0,0.4,,0.3333333333333333,0.4,,,94.15384615384616,16.625,14.11111111111111,15.625,11.222222222222221,0.16666666666666666,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,,0.5,0.4263166666666667,0.2761,10.125,23.65,0.25,3.0,,,,,4.0,1.0,,2.0,2.0,,,,,,4.0,,2.0,,,,,,,0.5,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,2.0,,1.0,,,,0.5,,,0.25,0.3333333333333333,1.0,,,,,,1.0,2.0,,,,0.5,0.4,1.0,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628899-201507-201919-202250-204333,1611661322,"Myisha Hines-Allen, Leilani Mitchell, Shavonte Zellous, Tina Charles, Natasha Cloud","Hines-Allen, Mitchell, Zellous, Charles, Cloud",1628899-201507-201919-202250-204333,WAS,695.0,4,12.0,-25.0,23.0,27.0,,50.0,3.0,5.0,2.0,4.0,1.0,5.0,1.0,,4.0,6.0,14.0,5.0,15.0,40.0,,8.0,4.0,4.0,1.0,4.0,4.0,1.0,,8.0,,6.0,6.0,7.0,4.0,,5.0,5.0,6.0,1.0,2.0,1.0,2.0,15.0,,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.39473684210526316,0.39473684210526316,0.2631578947368421,0.07142857142857142,,0.8,0.6,,0.6,0.6666666666666666,0.5,,103.59712230215827,16.0,12.11111111111111,15.434782608695652,11.222222222222221,0.2631578947368421,0.6,0.6,0.21052631578947367,0.5,0.6666666666666666,0.5,0.2631578947368421,0.2,0.2,,0.05263157894736842,0.21052631578947367,,0.5263157894736842,0.4756447368421053,,8.285714285714286,24.96,,14.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,0.2,,0.2,,,,,,0.25,0.25,,,0.25,,,,3.0,,1.0,,,1.0,,,,,1.0,,,0.5,0.5,,,,,1.0,,,,,,,1.0,,,,,0.08333333333333333,,,,,,,,,1.0,,3.0,1.0,,1.0,4.0,,1.0,,,,0.25,,0.125,,1.0,,,,0.4287,,,,,,,,,,0.5,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628278-1628282-1628286-202250-204333,1611661322,"Shatori Walker-Kimbrough, Sydney Wiese, Erica McCall, Tina Charles, Natasha Cloud","Walker-Kimbrough, Wiese, McCall, Charles, Cloud",1628278-1628282-1628286-202250-204333,WAS,81.0,1,1.0,-5.0,2.0,2.0,,4.0,,,,1.0,,1.0,,,,,2.0,,,5.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,71.1111111111111,21.5,19.0,21.5,19.0,,,,0.5,,,,0.5,,,,,,,,0.39455,,12.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628278-1628282-1629484-201919-202250,1611661322,"Shatori Walker-Kimbrough, Sydney Wiese, Megan Gustafson, Shavonte Zellous, Tina Charles","Walker-Kimbrough, Wiese, Gustafson, Zellous, Charles",1628278-1628282-1629484-201919-202250,WAS,175.0,1,3.0,,5.0,7.0,2.0,12.0,3.0,3.0,1.0,4.0,,,,,,4.0,7.0,,9.0,9.0,,4.0,4.0,,2.0,2.0,2.0,1.0,,4.0,1.0,1.0,2.0,5.0,1.0,,1.0,,2.0,2.0,1.0,,1.0,4.0,2.0,0.5,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.6428571428571429,,0.2857142857142857,,1.0,0.5,0.5,0.5,,,0.5,98.74285714285715,14.6,14.571428571428571,13.0,13.857142857142858,0.42857142857142855,1.0,1.0,0.5714285714285714,0.25,0.5,1.0,,,,,,,,0.42857142857142855,0.5257,0.49300000000000005,5.242857142857143,,0.4,1.0,,,,,1.0,3.0,,,2.0,,,,,,1.0,,2.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,0.2222222222222222,,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,0.14285714285714285,0.14285714285714285,2.0,,,,,5.0,,3.0,,0.6666666666666666,0.8333333333333334,,1.0,,,,,0.5555555555555556,2.0,1.0,1.0,3.0,1.0,1.0,3.0,,,1.0,1.0,1.0,,1.0,0.3333333333333333,0.5,,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6529666666666667,2.0,2.0,,,1.0,0.6666666666666666,,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628282-1628878-201507-203399-203849,1611661322,"Sydney Wiese, Ariel Atkins, Leilani Mitchell, Elena Delle Donne, Theresa Plaisance","Wiese, Atkins, Mitchell, Delle Donne, Plaisance",1628282-1628878-201507-203399-203849,WAS,7.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628878-201507-202250-203399-204333,1611661322,"Ariel Atkins, Leilani Mitchell, Tina Charles, Elena Delle Donne, Natasha Cloud","Atkins, Mitchell, Charles, Delle Donne, Cloud",1628878-201507-202250-203399-204333,WAS,28.0,1,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,,,2.0,,1.0,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,51.42857142857143,23.0,,15.0,,0.5,1.0,1.0,,,,,,,,,,0.5,,1.0,0.49475,,2.8,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661322,2021,2021,False
201507-201919-202250-203849-204333,1611661322,"Leilani Mitchell, Shavonte Zellous, Tina Charles, Theresa Plaisance, Natasha Cloud","Mitchell, Zellous, Charles, Plaisance, Cloud",201507-201919-202250-203849-204333,WAS,222.0,3,4.0,,8.0,7.0,2.0,15.0,,,,1.0,1.0,2.0,,,4.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,,4.0,,1.0,1.0,,1.0,2.0,,3.0,3.0,4.0,,,1.0,1.0,3.0,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.1875,0.5714285714285714,,,,1.0,,0.6,1.0,1.0,,97.29729729729729,16.0,13.428571428571429,15.5,11.571428571428571,,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,0.5714285714285714,,0.5714285714285714,0.4882,0.4574,14.566666666666668,24.875,0.25,,,,,,1.0,1.0,,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,,0.16666666666666666,,,,,,,,,0.3333333333333333,,1.0,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,0.5,,,,1.0,,,,,1.0,1.0,1.0,,,0.5,0.25,0.16666666666666666,0.25,,,,0.3333333333333333,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1627687-1628282-201919-202250-204333,1611661322,"Jillian Alleyne, Sydney Wiese, Shavonte Zellous, Tina Charles, Natasha Cloud","Alleyne, Wiese, Zellous, Charles, Cloud",1627687-1628282-201919-202250-204333,WAS,14.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,102.85714285714286,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
1628286-1628878-1630118-202250-204333,1611661322,"Erica McCall, Ariel Atkins, Stella Johnson, Tina Charles, Natasha Cloud","McCall, Atkins, Johnson, Charles, Cloud",1628286-1628878-1630118-202250-204333,WAS,352.0,1,6.0,-6.0,12.0,11.0,,23.0,2.0,2.0,,4.0,,2.0,1.0,,4.0,2.0,8.0,5.0,4.0,10.0,,4.0,,4.0,,2.0,2.0,,,4.0,2.0,1.0,3.0,7.0,1.0,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,,1.0,1.0,0.25,0.15384615384615385,0.15384615384615385,0.38461538461538464,,,0.5,0.5,1.0,0.75,0.5,,1.0,94.0909090909091,18.666666666666668,11.636363636363637,16.916666666666668,11.636363636363637,0.15384615384615385,1.0,1.0,0.3076923076923077,,,,0.15384615384615385,,,,0.07692307692307693,0.3076923076923077,,0.5384615384615384,0.4488846153846154,,9.975,25.52,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,2.0,,2.0,,2.0,,3.0,4.0,,,,0.6,0.36363636363636365,0.75,0.6666666666666666,,,,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,0.16666666666666666,0.25,1.0,,,,0.4866,,,1.0,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661322,2021,2021,False
1628278-1628282-1629484-201507-203849,1611661322,"Shatori Walker-Kimbrough, Sydney Wiese, Megan Gustafson, Leilani Mitchell, Theresa Plaisance","Walker-Kimbrough, Wiese, Gustafson, Mitchell, Plaisance",1628278-1628282-1629484-201507-203849,WAS,81.0,1,1.0,-5.0,2.0,2.0,,4.0,,,,,,1.0,,,,,1.0,,,5.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,71.1111111111111,21.5,19.0,21.5,18.5,,,,,,,,1.0,,,,,,,,0.3308,,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2021,2021,False
