EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,FTOffRebounds,Charge Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,Technical Free Throw Trips,OffCorner3ReboundPct,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,HeaveMakes,OffensiveGoaltends,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
100646-201919-202638-202640-203406,1611661325,"Tamika Catchings, Shavonte Zellous, Jessica Breland, Karima Christmas-Kelly, Layshia Clarendon","Catchings, Zellous, Breland, Christmas-Kelly, Clarendon",100646-201919-202638-202640-203406,IND,294.0,2,5.0,-11.0,9.0,8.0,5.0,6.0,3.0,17,1.0,3.0,,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,1.0,4.0,,2.0,,2.0,13.0,,1.0,,,,1.0,2.0,,,,2.0,,2.0,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,,5.0,,4.0,,1.0,,5.0,2.0,4.0,3.0,,3.0,,,,,,,,,,,,,,,2.0,2.0,5.0,,,,,,,,,0.25,,0.5,0.16666666666666666,,0.5,0.16666666666666666,,0.5,0.3333333333333333,,,,,1.0,,,0.3333333333333333,,0.5,,0.4,,,1.0,0.5,,,,,,,83.26530612244898,,17.77777777777778,16.75,13.666666666666666,14.125,0.5,0.3333333333333333,0.3333333333333333,,,,,,0.16666666666666666,,,,,0.3333333333333333,,,,1.0,,,0.5,1.0,,,,0.8333333333333334,,0.5511416666666666,,0.4093,,,,1.0,5.575,24.9,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
101039-201503-201919-203067-203406,1611661325,"Erin Phillips, Erlana Larkins, Shavonte Zellous, Sasha Goodlett, Layshia Clarendon","Phillips, Larkins, Zellous, Goodlett, Clarendon",101039-201503-201919-203067-203406,IND,191.0,2,3.0,3.0,6.0,5.0,1.0,3.0,1.0,11,,,,,,,,,1.0,2.0,,,,,,,,1.0,2.0,,,4.0,6.0,3.0,,,,,,,1.0,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,2.0,,2.0,1.0,3.0,,,,,,1.0,,2.0,,,2.0,1.0,1.0,2.0,,2.0,,,3.0,,1.0,,4.0,2.0,,1.0,1.0,,1.0,1.0,6.0,,1.0,,,1.0,1.0,,,,,0.5,,,0.5,,,0.75,,,,,,,,,,0.6666666666666666,1.0,,,0.6666666666666666,1.0,,,1.0,,0.5,1.0,,,,,82.93193717277488,1.0,15.666666666666666,19.4,15.333333333333334,18.2,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,0.341,,0.3484,0.5,0.5,,,17.2,,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
201503-201896-201919-202638-203406,1611661325,"Erlana Larkins, Briann January, Shavonte Zellous, Jessica Breland, Layshia Clarendon","Larkins, January, Zellous, Breland, Clarendon",201503-201896-201919-202638-203406,IND,207.0,3,3.0,8.0,7.0,7.0,2.0,,1.0,14,1.0,2.0,,1.0,,,,1.0,2.0,2.0,,,,1.0,,,,3.0,5.0,,1.0,4.0,10.0,2.0,,1.0,,,,1.0,1.0,,,1.0,3.0,4.0,2.0,,,,1.0,,1.0,2.0,,2.0,,1.0,,1.0,4.0,1.0,,2.0,3.0,,5.0,1.0,6.0,,,,,,,,,,,,,,,,,,,4.0,,,2.0,7.0,3.0,,1.0,,1.0,1.0,1.0,10.0,3.0,2.0,,,0.6666666666666666,0.6666666666666666,,,,,0.6,,1.0,0.5,,1.0,0.5555555555555556,,0.75,0.16666666666666666,0.2,,1.0,,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,1.0,1.0,1.0,,1.0,,,97.39130434782608,1.0,15.714285714285714,13.857142857142858,14.285714285714286,12.714285714285714,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,0.5,,0.16666666666666666,,,,1.0,,,,,,,,0.5,,0.5004083333333333,0.721,0.3249,0.3333333333333333,0.375,,0.3,10.2,23.5,0.2857142857142857,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
201896-201919-202638-203406-203418,1611661325,"Briann January, Shavonte Zellous, Jessica Breland, Layshia Clarendon, Jasmine Hassell","January, Zellous, Breland, Clarendon, Hassell",201896-201919-202638-203406-203418,IND,41.0,1,1.0,-2.0,1.0,2.0,1.0,,,3,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.36585365853658,,22.0,9.5,22.0,9.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3734,,0.3734,,,,,10.1,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
201919-202638-202640-203067-203406,1611661325,"Shavonte Zellous, Jessica Breland, Karima Christmas-Kelly, Sasha Goodlett, Layshia Clarendon","Zellous, Breland, Christmas-Kelly, Goodlett, Clarendon",201919-202638-202640-203067-203406,IND,558.0,5,9.0,4.0,18.0,17.0,4.0,6.0,3.0,35,4.0,4.0,1.0,1.0,,,3.0,7.0,,2.0,,,1.0,2.0,,,1.0,7.0,13.0,1.0,2.0,6.0,23.0,19.0,2.0,2.0,,2.0,6.0,1.0,3.0,,1.0,4.0,6.0,8.0,6.0,3.0,,2.0,1.0,1.0,,4.0,1.0,5.0,1.0,1.0,3.0,,11.0,,3.0,,3.0,1.0,4.0,3.0,7.0,,3.0,2.0,1.0,3.0,,2.0,,1.0,,3.0,,,2.0,,4.0,1.0,,5.0,,1.0,,6.0,2.0,1.0,,,,,,17.0,6.0,4.0,,1.0,0.5714285714285714,0.6666666666666666,1.0,0.5,,1.0,0.5384615384615384,1.0,0.3333333333333333,0.5666666666666667,1.0,0.25,0.6388888888888888,1.0,0.5,0.13333333333333333,,,,,1.0,1.0,0.5,0.5,,,0.5,0.5,,0.5,0.5,,1.0,0.3333333333333333,0.5,,,,90.32258064516128,,16.444444444444443,15.411764705882353,15.944444444444445,14.411764705882353,0.26666666666666666,1.0,1.0,0.25,0.4666666666666667,0.42857142857142855,0.42857142857142855,1.0,0.13333333333333333,,,,,0.13333333333333333,0.5,0.5,1.0,0.5,1.0,,,,,0.25,,0.4,1.0,0.43076785714285715,0.4405,0.37070000000000003,0.11764705882352941,0.13333333333333333,0.2608695652173913,0.2608695652173913,7.753846153846154,34.9,0.2222222222222222,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-100666-201896-202640-203406,1611661325,"Tamika Catchings, Katie Douglas, Briann January, Karima Christmas-Kelly, Layshia Clarendon","Catchings, Douglas, January, Christmas-Kelly, Clarendon",100646-100666-201896-202640-203406,IND,111.0,1,2.0,,3.0,3.0,3.0,,,6,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,1.0,,2.0,,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,2.0,2.0,3.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,0.5,,,,0.5,,0.5,,,,,,,,,,1.0,,77.83783783783784,,14.666666666666666,22.333333333333332,14.666666666666666,16.666666666666668,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3531,,0.3531,,,,1.0,4.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-101039-201896-201919-202638,1611661325,"Tamika Catchings, Erin Phillips, Briann January, Shavonte Zellous, Jessica Breland","Catchings, Phillips, January, Zellous, Breland",100646-101039-201896-201919-202638,IND,308.0,4,5.0,-5.0,9.0,8.0,,,2.0,17,1.0,2.0,1.0,2.0,,,1.0,4.0,,,1.0,,,1.0,,,,2.0,6.0,1.0,2.0,2.0,9.0,14.0,1.0,2.0,,,2.0,,,,,,,2.0,2.0,3.0,,2.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,,5.0,1.0,1.0,2.0,,,2.0,2.0,4.0,,,,,1.0,,,1.0,1.0,,2.0,,,1.0,,3.0,,1.0,1.0,,,,2.0,1.0,,,,,,,7.0,,,,,0.5,1.0,1.0,0.5,,0.5,0.3333333333333333,0.5,,0.4375,0.5,,0.5,0.5,,0.25,0.16666666666666666,0.5,,,0.5,,,0.25,1.0,1.0,1.0,0.4,,0.3333333333333333,,1.0,,,,1.0,1.0,,79.48051948051948,,18.555555555555557,17.625,18.0,17.625,0.25,0.5,1.0,,0.5,0.25,0.25,1.0,,,,,0.125,0.125,,,,1.0,0.5,,,,,,,0.5,,0.43065,0.72,,0.1111111111111111,0.14285714285714285,0.2222222222222222,,5.75,24.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-101039-201896-202638-202656,1611661325,"Tamika Catchings, Erin Phillips, Briann January, Jessica Breland, Jeanette Pohlen-Mavunga","Catchings, Phillips, January, Breland, Pohlen-Mavunga",100646-101039-201896-202638-202656,IND,163.0,1,3.0,-1.0,5.0,5.0,,,,10,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,2.0,1.0,1.0,2.0,5.0,6.0,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,2.0,,,1.0,,,,2.0,1.0,,,,,,,5.0,,,,,,,1.0,1.0,,1.0,,,,0.5,,,0.625,,,0.3333333333333333,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,88.34355828220859,,14.6,18.0,14.6,18.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,0.4436833333333334,,,0.25,0.3333333333333333,,,9.75,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-101039-202638-203406-203418,1611661325,"Tamika Catchings, Erin Phillips, Jessica Breland, Layshia Clarendon, Jasmine Hassell","Catchings, Phillips, Breland, Clarendon, Hassell",100646-101039-202638-203406-203418,IND,132.0,1,2.0,,4.0,4.0,1.0,2.0,,8,,,,,,,,3.0,,,,,,,,,,,3.0,,,2.0,2.0,2.0,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,,3.0,,1.0,,,,,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,1.0,,,87.27272727272727,,14.75,18.25,14.75,17.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.36579999999999996,,,,,1.0,1.0,7.7,,0.25,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201503-201896-201919-202638,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Shavonte Zellous, Jessica Breland","Catchings, Larkins, January, Zellous, Breland",100646-201503-201896-201919-202638,IND,317.0,2,5.0,1.0,11.0,10.0,1.0,6.0,4.0,21,1.0,5.0,,1.0,,1.0,1.0,3.0,,,2.0,,,,,,,2.0,8.0,1.0,2.0,4.0,11.0,10.0,,2.0,1.0,2.0,2.0,,1.0,,,2.0,2.0,,4.0,3.0,,,,,3.0,,1.0,1.0,,,,,3.0,,4.0,,2.0,,2.0,4.0,6.0,2.0,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,,3.0,,,,,2.0,,,3.0,,,,4.0,2.0,,2.0,2.0,,2.0,,9.0,2.0,1.0,1.0,,,,1.0,0.5,,0.5,0.25,,,0.35,,,0.4583333333333333,0.25,0.5,0.2,0.375,0.4,0.3333333333333333,,0.6666666666666666,,0.4,0.6666666666666666,,,0.3333333333333333,0.5714285714285714,0.75,0.5,,,0.25,,1.0,,,0.5,95.39432176656152,,12.909090909090908,17.5,10.545454545454545,14.6,0.5,0.2,0.3333333333333333,,0.3,0.3333333333333333,0.5,,,,,,0.2,,,,,0.3333333333333333,,,1.0,,,,,0.7,,0.507585,0.41806666666666664,0.5795,0.16666666666666666,0.2,0.18181818181818182,0.18181818181818182,4.525,22.95,0.09090909090909091,1.0,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,1611661325,2013,2013,True
100646-201503-201896-202638-203406,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Jessica Breland, Layshia Clarendon","Catchings, Larkins, January, Breland, Clarendon",100646-201503-201896-202638-203406,IND,92.0,1,2.0,,3.0,2.0,,,1.0,5,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,1.0,2.0,2.0,2.0,,,,2.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,0.5,1.0,1.0,,,,,,,,1.0,,0.5,,,,1.0,,,,,,,78.26086956521739,,16.666666666666668,21.0,14.666666666666666,21.0,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,0.573425,,,0.3333333333333333,0.5,1.0,,0.7,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201503-201896-202640-202656,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga","Catchings, Larkins, January, Christmas-Kelly, Pohlen-Mavunga",100646-201503-201896-202640-202656,IND,332.0,4,6.0,5.0,9.0,9.0,2.0,,,18,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,,,,,5.0,5.0,,,3.0,13.0,8.0,,,,,,,,,,3.0,3.0,4.0,6.0,,,,,,,2.0,,2.0,,2.0,,,4.0,,,,5.0,,5.0,,5.0,,,,,2.0,1.0,2.0,1.0,,,3.0,,,,,1.0,,,4.0,,,,5.0,1.0,2.0,1.0,1.0,,1.0,1.0,13.0,3.0,2.0,,2.0,0.4,0.4,,,,,1.0,,,1.0,,,0.9285714285714286,,0.75,,,,,,0.6666666666666666,,0.8333333333333334,,,,0.8333333333333334,,,,,,0.75,1.0,1.0,,,,78.07228915662651,1.0,17.22222222222222,19.666666666666668,17.22222222222222,19.666666666666668,0.4,1.0,1.0,1.0,0.4,1.0,1.0,,0.2,1.0,1.0,,,,,,,,,,,,,,,0.4,,0.44589999999999996,,,0.2,0.2,,0.23076923076923078,8.559999999999999,,0.2222222222222222,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201503-201919-202638-202640,1611661325,"Tamika Catchings, Erlana Larkins, Shavonte Zellous, Jessica Breland, Karima Christmas-Kelly","Catchings, Larkins, Zellous, Breland, Christmas-Kelly",100646-201503-201919-202638-202640,IND,481.0,2,8.0,-7.0,16.0,15.0,7.0,3.0,1.0,31,2.0,3.0,,,1.0,1.0,,1.0,,4.0,,,1.0,2.0,,,,2.0,8.0,1.0,2.0,3.0,10.0,17.0,,,,,,1.0,4.0,,,1.0,3.0,4.0,,3.0,,,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,7.0,1.0,,1.0,2.0,,3.0,1.0,4.0,,1.0,1.0,,4.0,,3.0,2.0,1.0,1.0,6.0,1.0,3.0,2.0,,4.0,,1.0,6.0,1.0,1.0,,3.0,2.0,,,,,,,10.0,3.0,7.0,1.0,,1.0,1.0,1.0,0.5,,0.5,0.25,,0.25,0.35,,0.25,0.45454545454545453,,0.375,0.2,0.125,,1.0,,0.6666666666666666,,0.6666666666666666,,1.0,1.0,0.75,0.14285714285714285,,,,1.0,,,1.0,,1.0,,92.80665280665279,,16.5,14.466666666666667,16.3125,13.6,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,,,,0.4,,,,,0.2,0.5,0.5,1.0,,,,0.25,1.0,,,,0.5,0.5,0.42996,,0.4027,0.18181818181818182,0.2222222222222222,,0.3,11.1875,23.6,0.4375,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201503-201919-202640-202656,1611661325,"Tamika Catchings, Erlana Larkins, Shavonte Zellous, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga","Catchings, Larkins, Zellous, Christmas-Kelly, Pohlen-Mavunga",100646-201503-201919-202640-202656,IND,51.0,1,1.0,2.0,3.0,3.0,3.0,3.0,,6,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,3.0,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,4.0,,2.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,0.75,,0.75,,,,,,,1.0,1.0,,0.5,,0.6666666666666666,,,,,,1.0,,,0.5,,,169.41176470588235,,8.333333333333334,8.666666666666666,8.333333333333334,7.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201503-202640-202656-203406,1611661325,"Tamika Catchings, Erlana Larkins, Karima Christmas-Kelly, Jeanette Pohlen-Mavunga, Layshia Clarendon","Catchings, Larkins, Christmas-Kelly, Pohlen-Mavunga, Clarendon",100646-201503-202640-202656-203406,IND,231.0,3,4.0,-1.0,7.0,8.0,1.0,,1.0,15,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,3.0,4.0,,,4.0,10.0,11.0,,,,2.0,2.0,1.0,1.0,,,1.0,3.0,2.0,4.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,,2.0,,,,,1.0,,,4.0,,,,6.0,1.0,2.0,,,,,,8.0,3.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,0.75,,1.0,0.75,,1.0,0.7142857142857143,1.0,0.75,,,,,,0.5,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,93.5064935064935,,14.142857142857142,16.5,14.142857142857142,16.5,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,0.5,0.5,0.5,,,,,,,,,,1.0,1.0,,,,0.25,,0.4744,,0.7057,0.2,0.2,0.2,0.3,9.55,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201896-201919-202638-203406,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Jessica Breland, Layshia Clarendon","Catchings, January, Zellous, Breland, Clarendon",100646-201896-201919-202638-203406,IND,696.0,5,12.0,9.0,22.0,23.0,5.0,3.0,4.0,45,4.0,5.0,1.0,1.0,,,4.0,7.0,2.0,2.0,1.0,1.0,,4.0,,,,10.0,14.0,,5.0,3.0,23.0,14.0,1.0,2.0,,1.0,3.0,2.0,2.0,,1.0,,4.0,10.0,10.0,,,2.0,4.0,,1.0,5.0,,5.0,,2.0,1.0,2.0,10.0,3.0,1.0,4.0,8.0,,12.0,4.0,16.0,,,,,2.0,,2.0,3.0,,,5.0,1.0,2.0,1.0,3.0,7.0,,2.0,6.0,2.0,,1.0,4.0,2.0,,1.0,,,1.0,1.0,20.0,4.0,5.0,,,0.5,0.5555555555555556,,,,,0.7142857142857143,0.5,1.0,0.5263157894736842,0.5,0.6666666666666666,0.5476190476190477,0.5,0.6666666666666666,0.2631578947368421,0.07142857142857142,0.2,,,0.4,,0.8888888888888888,0.25,1.0,0.6,0.9230769230769231,0.4444444444444444,,0.3333333333333333,,0.75,1.0,1.0,0.75,1.0,,,93.10344827586208,1.0,16.318181818181817,14.652173913043478,15.772727272727273,14.26086956521739,0.2631578947368421,0.8,1.0,0.5,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.25,0.10526315789473684,1.0,1.0,1.0,0.05263157894736842,0.21052631578947367,,,,0.5,1.0,,,,0.3333333333333333,,,0.5263157894736842,,0.4927736842105263,,0.42441666666666666,0.09523809523809523,0.125,0.13043478260869565,0.17391304347826086,8.107142857142858,24.119999999999997,0.22727272727272727,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
100646-201896-202638-202640-203067,1611661325,"Tamika Catchings, Briann January, Jessica Breland, Karima Christmas-Kelly, Sasha Goodlett","Catchings, January, Breland, Christmas-Kelly, Goodlett",100646-201896-202638-202640-203067,IND,201.0,1,3.0,-6.0,6.0,7.0,6.0,,,13,,1.0,,,,1.0,,1.0,,,,,,2.0,,,2.0,,2.0,,2.0,,,6.0,,,,,,,2.0,,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,2.0,,2.0,,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,0.5,0.5,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,93.13432835820895,,18.666666666666668,12.714285714285714,18.666666666666668,12.714285714285714,0.25,,,,0.25,,,,,,,,,0.5,,,,,,,0.25,,,0.5,,0.75,,0.443725,,0.443725,,,,,7.3,24.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2013,2013,True
