EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PtsPutbacks,FTOffRebounds,Travels,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,SelfOReb,BlockingFouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,SelfORebPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,3pt And 1 Free Throw Trips,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
100915-100944-202257-202644-202647,1611661324,"Lindsay Whalen, Rebekkah Brunson, Monica Wright, Amber Harris, Rachel Jarry","Whalen, Brunson, Wright, Harris, Jarry",100915-100944-202257-202644-202647,MIN,175.0,1,3.0,3.0,4.0,4.0,4.0,4.0,1.0,8,1.0,1.0,,1.0,1.0,2.0,,,,,,1.0,4.0,,4.0,6.0,3.0,2.0,,1.0,4.0,,4.0,6.0,,,,,,,,,,,1.0,,1.0,2.0,3.0,,,,,1.0,1.0,2.0,5.0,,2.0,,4.0,6.0,4.0,,,,,0.25,0.25,0.25,0.25,0.4166666666666667,0.4166666666666667,,,,,,,0.3333333333333333,,0.25,0.6666666666666666,,,0.5,65.82857142857144,23.25,20.5,17.5,17.25,0.25,0.25,,,,0.5,0.5,0.5,,,,,0.25,,,0.25,0.3925,0.3579,0.3925,0.3333333333333333,0.3333333333333333,1.0,13.525,,1.0,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,0.5,0.5,0.5,,,0.6666666666666666,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-100944-202632-203016-203411,1611661324,"Lindsay Whalen, Rebekkah Brunson, Maya Moore, Devereaux Peters, Sugar Rodgers","Whalen, Brunson, Moore, Peters, Rodgers",100915-100944-202632-203016-203411,MIN,308.0,2,5.0,6.0,11.0,9.0,,1.0,4.0,20,5.0,,,1.0,1.0,4.0,,,1.0,,,4.0,10.0,1.0,,8.0,2.0,3.0,,,,,,,4.0,1.0,2.0,,2.0,2.0,,,4.0,1.0,3.0,,5.0,2.0,7.0,1.0,1.0,,,,1.0,1.0,,,,,4.0,,,,,0.5,0.5,0.4,,0.36363636363636365,,0.36363636363636365,,0.09090909090909091,,0.2,0.4,,,1.0,1.0,0.8333333333333334,0.2857142857142857,,1.0,1.0,93.5064935064935,13.454545454545455,17.77777777777778,10.909090909090908,17.22222222222222,0.45454545454545453,0.09090909090909091,,,,0.36363636363636365,0.25,0.25,,,0.09090909090909091,,,,,0.5454545454545454,0.50665,0.7097,,,,,8.129999999999999,24.3,,3.0,2.0,3.0,,,,,,,2.0,,4.0,,4.0,,,,,,,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.16666666666666666,0.6666666666666666,,,1.0,1.0,0.6666666666666666,,,0.6,1.0,0.6666666666666666,,,,,,,1.0,0.6666666666666666,1.0,,,,,0.5,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-101019-202257-202632-202644,1611661324,"Lindsay Whalen, Janel McCarville, Monica Wright, Maya Moore, Amber Harris","Whalen, McCarville, Wright, Moore, Harris",100915-101019-202257-202632-202644,MIN,266.0,2,4.0,-2.0,8.0,10.0,,,,18,1.0,,1.0,1.0,,3.0,1.0,,,,,1.0,5.0,1.0,,2.0,4.0,,,,,,,,2.0,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,4.0,1.0,5.0,2.0,3.0,,,1.0,3.0,3.0,,,,,2.0,,,,,1.0,1.0,0.2,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,,,,1.0,1.0,1.0,0.2,1.0,1.0,1.0,97.44360902255639,17.0,13.0,16.625,13.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.5,,,,0.16666666666666666,,,,,,0.3333333333333333,0.3913416666666667,,,,,,13.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-101019-202632-203016-203409,1611661324,"Lindsay Whalen, Janel McCarville, Maya Moore, Devereaux Peters, Lindsey Moore","Whalen, McCarville, Moore, Peters, Moore",100915-101019-202632-203016-203409,MIN,21.0,1,,,1.0,1.0,,,1.0,2,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,137.14285714285714,14.0,7.0,,7.0,,,,,,1.0,,,,,,,,,,,0.3697,0.3697,,,,,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-101019-202632-203016-203411,1611661324,"Lindsay Whalen, Janel McCarville, Maya Moore, Devereaux Peters, Sugar Rodgers","Whalen, McCarville, Moore, Peters, Rodgers",100915-101019-202632-203016-203411,MIN,692.0,3,12.0,-7.0,19.0,20.0,2.0,1.0,2.0,39,6.0,,1.0,2.0,1.0,4.0,1.0,,7.0,,2.0,5.0,12.0,8.0,3.0,16.0,23.0,3.0,,,,2.0,,3.0,4.0,7.0,2.0,,2.0,3.0,,1.0,7.0,2.0,6.0,,8.0,4.0,12.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,2.0,,13.0,3.0,2.0,,,0.4,0.5,0.4166666666666667,,0.325,0.75,0.35714285714285715,0.75,0.4,,0.16666666666666666,0.3333333333333333,,,0.8571428571428571,0.2857142857142857,0.8,0.2857142857142857,,1.0,1.0,81.15606936416185,18.894736842105264,16.65,17.63157894736842,16.6,0.3,0.1,0.5,0.5,,0.2,0.25,0.25,1.0,0.05,0.35,,,,1.0,0.7,0.4870375,0.60755,0.56325,0.09523809523809523,0.15384615384615385,0.1875,7.875,23.725,0.10526315789473684,3.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,2.0,,2.0,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,0.125,0.5,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.2857142857142857,0.6666666666666666,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,,,0.5,0.75,0.3333333333333333,,,,0.14285714285714285,0.14285714285714285,1.0,0.6666666666666666,,,,,0.5,0.14285714285714285,0.1875,2.0,,,,1.0,,,,,,0.3333333333333333,,,,,,,1.0,,1.0,,,0.08333333333333333,,,,,,,,1.0,,,,1611661324,2013,2013,True
100915-200671-202257-202644-203016,1611661324,"Lindsay Whalen, Seimone Augustus, Monica Wright, Amber Harris, Devereaux Peters","Whalen, Augustus, Wright, Harris, Peters",100915-200671-202257-202644-203016,MIN,619.0,8,10.0,-7.0,19.0,21.0,2.0,,2.0,40,4.0,,2.0,2.0,,3.0,1.0,,3.0,,1.0,6.0,9.0,4.0,,15.0,22.0,2.0,,,,1.0,,3.0,10.0,3.0,1.0,,5.0,6.0,1.0,,13.0,,6.0,,6.0,1.0,7.0,3.0,6.0,,1.0,1.0,4.0,4.0,2.0,,1.0,,11.0,3.0,2.0,,,0.8333333333333334,0.8333333333333334,0.6666666666666666,,0.5769230769230769,1.5,0.5357142857142857,1.5,0.3076923076923077,,0.1111111111111111,,,,0.6,,0.6,0.2,,,0.5714285714285714,93.05331179321486,15.31578947368421,15.619047619047619,14.68421052631579,12.80952380952381,0.3076923076923077,0.15384615384615385,1.0,1.0,0.5,0.23076923076923078,,,,0.07692307692307693,0.23076923076923078,,,,1.0,0.6153846153846154,0.47301538461538467,0.6347,0.58155,0.07142857142857142,0.1,0.2,10.444444444444445,23.2,0.10526315789473684,4.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,,4.0,1.0,2.0,3.0,,1.0,1.0,1.0,,4.0,1.0,,,,,3.0,1.0,2.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,0.25,1.0,0.25,1.0,1.0,1.0,,0.5,0.5,,,0.5,,1.0,,,,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.26666666666666666,,,1.0,,1.0,,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-200671-202257-202644-203409,1611661324,"Lindsay Whalen, Seimone Augustus, Monica Wright, Amber Harris, Lindsey Moore","Whalen, Augustus, Wright, Harris, Moore",100915-200671-202257-202644-203409,MIN,1.0,1,,,1.0,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100915-200671-202632-202644-203016,1611661324,"Lindsay Whalen, Seimone Augustus, Maya Moore, Amber Harris, Devereaux Peters","Whalen, Augustus, Moore, Harris, Peters",100915-200671-202632-202644-203016,MIN,595.0,5,10.0,12.0,16.0,16.0,9.0,1.0,5.0,32,3.0,1.0,4.0,7.0,1.0,4.0,,,,,,7.0,14.0,,12.0,26.0,14.0,5.0,,3.0,4.0,,8.0,14.0,6.0,,1.0,,3.0,3.0,1.0,1.0,6.0,,4.0,,5.0,7.0,12.0,,3.0,,2.0,,1.0,9.0,15.0,,5.0,2.0,15.0,14.0,9.0,,2.0,0.42857142857142855,0.6,0.5,0.75,0.5,0.75,0.5952380952380952,0.7777777777777778,,,0.07142857142857142,,,,0.6666666666666666,,0.625,0.8571428571428571,,,1.0,77.44537815126051,20.875,16.3125,19.3125,15.625,0.21428571428571427,0.5,0.5714285714285714,0.6666666666666666,0.25,0.2857142857142857,0.25,0.25,1.0,,,,0.25,,,0.21428571428571427,0.4301714285714286,0.5090600000000001,0.409575,0.2631578947368421,0.2631578947368421,0.5384615384615384,9.450000000000001,,0.5625,2.0,1.0,2.0,1.0,,,,,,4.0,3.0,11.0,,8.0,,,,,,,1.0,6.0,1.0,3.0,2.0,1.0,3.0,,3.0,,,,,,,2.0,2.0,,,2.0,,,,,,,0.8,0.8,0.8333333333333334,0.14285714285714285,1.0,0.8571428571428571,0.5,1.0,0.6666666666666666,,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.4,0.5,,,1.0,,,0.4230769230769231,4.0,1.0,,,,,,,,1.0,1.0,,,,,,,2.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,1611661324,2013,2013,True
100915-200671-202644-202647-203016,1611661324,"Lindsay Whalen, Seimone Augustus, Amber Harris, Rachel Jarry, Devereaux Peters","Whalen, Augustus, Harris, Jarry, Peters",100915-200671-202644-202647-203016,MIN,212.0,1,4.0,-6.0,6.0,6.0,,,2.0,12,2.0,,1.0,3.0,1.0,1.0,,,1.0,1.0,,3.0,6.0,1.0,,6.0,12.0,1.0,1.0,,,,,,2.0,1.0,2.0,,1.0,1.0,,1.0,2.0,,1.0,,1.0,2.0,3.0,1.0,1.0,,,,1.0,,,,,,4.0,,,,,0.3333333333333333,0.3333333333333333,0.5,,0.42857142857142855,,0.42857142857142855,,0.14285714285714285,,0.3333333333333333,0.5,,,1.0,,0.5,0.5,,,,81.50943396226415,17.833333333333332,17.5,16.166666666666668,16.833333333333332,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.5,,0.14285714285714285,1.0,1.0,1.0,,0.14285714285714285,0.5,,,,0.42857142857142855,0.4560214285714285,0.363675,,,,,6.216666666666666,24.0,,1.0,,,,,,,,,1.0,,2.0,,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,0.3333333333333333,,0.6666666666666666,,0.5,,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100944-101019-200671-202632-202647,1611661324,"Rebekkah Brunson, Janel McCarville, Seimone Augustus, Maya Moore, Rachel Jarry","Brunson, McCarville, Augustus, Moore, Jarry",100944-101019-200671-202632-202647,MIN,122.0,1,2.0,-4.0,4.0,4.0,,,,8,,,,1.0,,,,,2.0,,,,1.0,2.0,,3.0,7.0,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,0.5,,0.5,,0.6666666666666666,,,,,,1.0,,1.0,,,,1.0,94.42622950819673,13.75,16.75,13.75,16.75,,0.3333333333333333,,,,,,,,,0.6666666666666666,,,,,0.6666666666666666,0.4881333333333333,,,,,,11.2,24.75,,,,,,,,1.0,,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100944-200671-202257-202632-203411,1611661324,"Rebekkah Brunson, Seimone Augustus, Monica Wright, Maya Moore, Sugar Rodgers","Brunson, Augustus, Wright, Moore, Rodgers",100944-200671-202257-202632-203411,MIN,68.0,1,1.0,-2.0,3.0,2.0,,2.0,2.0,5,,,,,,,,,1.0,,,,,1.0,2.0,2.0,4.0,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,2.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,,0.5,,1.0,,,,,,,1.0,,1.0,,,,105.88235294117648,17.0,8.5,10.0,8.5,,,,,,,,,,,1.0,,,,,1.0,0.6036,,,0.5,1.0,,,22.2,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
100944-200671-202257-203016-203411,1611661324,"Rebekkah Brunson, Seimone Augustus, Monica Wright, Devereaux Peters, Sugar Rodgers","Brunson, Augustus, Wright, Peters, Rodgers",100944-200671-202257-203016-203411,MIN,181.0,3,3.0,5.0,8.0,7.0,3.0,1.0,1.0,15,2.0,,,,1.0,1.0,,,1.0,,1.0,2.0,3.0,1.0,3.0,7.0,2.0,1.0,,,,1.0,2.0,2.0,2.0,1.0,,,1.0,1.0,,,2.0,,2.0,,3.0,,3.0,,2.0,,1.0,1.0,1.0,3.0,4.0,,1.0,1.0,5.0,2.0,3.0,,1.0,0.5,0.5,0.6666666666666666,,0.5,,0.5833333333333334,0.5,0.25,,,,,,0.4,,0.5,,,1.0,,119.33701657458563,11.875,12.285714285714286,9.125,12.142857142857142,0.5,,,,,0.25,1.0,1.0,,,0.25,,,,1.0,0.75,0.442625,0.2519,0.4587,0.2,0.25,0.2857142857142857,8.0,23.2,0.375,1.0,,,,,,,,,1.0,,2.0,,2.0,,,,,,,1.0,,1.0,,,,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,0.5,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,,0.2857142857142857,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
101019-200671-202257-202632-202647,1611661324,"Janel McCarville, Seimone Augustus, Monica Wright, Maya Moore, Rachel Jarry","McCarville, Augustus, Wright, Moore, Jarry",101019-200671-202257-202632-202647,MIN,88.0,1,1.0,,2.0,3.0,,1.0,,5,,,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,2.0,,,,1.0,1.0,,1.0,2.0,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,2.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,1.0,,81.81818181818183,19.5,16.333333333333332,19.5,16.333333333333332,,,,,,1.0,1.0,1.0,1.0,,,,,,,,0.3948,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
101019-202257-202632-203016-203411,1611661324,"Janel McCarville, Monica Wright, Maya Moore, Devereaux Peters, Sugar Rodgers","McCarville, Wright, Moore, Peters, Rodgers",101019-202257-202632-203016-203411,MIN,212.0,3,4.0,-2.0,7.0,7.0,,,1.0,14,,,1.0,1.0,1.0,2.0,,,1.0,,,2.0,3.0,1.0,2.0,6.0,8.0,,,,,,,,2.0,1.0,,,1.0,1.0,1.0,,2.0,,2.0,,2.0,,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,,1.0,,6.0,,,,,0.5,0.5,0.6666666666666666,,0.5,,0.6,,0.25,,,,,,0.6666666666666666,,0.6666666666666666,,,1.0,,95.09433962264151,14.714285714285714,15.571428571428571,13.571428571428571,13.571428571428571,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,,,0.25,,,,,0.25,0.39125,,,0.2,0.25,,12.433333333333332,22.8,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2013,2013,True
202257-202644-202647-203409-203411,1611661324,"Monica Wright, Amber Harris, Rachel Jarry, Lindsey Moore, Sugar Rodgers","Wright, Harris, Jarry, Moore, Rodgers",202257-202644-202647-203409-203411,MIN,491.0,3,8.0,2.0,17.0,17.0,5.0,10.0,5.0,34,7.0,1.0,1.0,2.0,1.0,3.0,,,2.0,,2.0,5.0,12.0,2.0,6.0,16.0,14.0,3.0,,,2.0,2.0,3.0,3.0,6.0,2.0,2.0,,3.0,3.0,1.0,,6.0,,2.0,1.0,6.0,5.0,11.0,2.0,3.0,,,2.0,4.0,6.0,10.0,,3.0,2.0,8.0,3.0,5.0,1.0,2.0,0.6,0.75,0.4166666666666667,,0.35714285714285715,,0.42105263157894735,0.25,0.14285714285714285,,0.16666666666666666,0.2857142857142857,,1.0,0.6666666666666666,,0.8333333333333334,0.4444444444444444,,1.0,,99.71486761710794,13.647058823529411,15.235294117647058,12.0,15.176470588235293,0.5,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,0.14285714285714285,,0.25,,0.5,0.6428571428571429,0.4946035714285714,0.42196666666666666,0.5680875,0.17647058823529413,0.2,0.1875,6.925,24.9,0.29411764705882354,3.0,1.0,1.0,,,,,,,2.0,4.0,8.0,,4.0,,,,,,,2.0,4.0,3.0,3.0,3.0,,1.0,1.0,,,1.0,,,,,2.0,2.0,,,2.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.5714285714285714,1.0,,0.5,,0.5,1.0,,0.5,0.42857142857142855,0.6,0.6666666666666666,,,,,,,0.3333333333333333,1.0,,,,,,0.5,2.0,1.0,1.0,,,,,,,1.0,0.75,,,,,,,1.0,,,,,0.14285714285714285,,,,,,,,,,,,1611661324,2013,2013,True
202644-202647-203016-203409-203411,1611661324,"Amber Harris, Rachel Jarry, Devereaux Peters, Lindsey Moore, Sugar Rodgers","Harris, Jarry, Peters, Moore, Rodgers",202644-202647-203016-203409-203411,MIN,2108.0,13,35.0,39.0,69.0,67.0,49.0,46.0,8.0,136,10.0,5.0,5.0,9.0,6.0,13.0,4.0,3.0,17.0,1.0,12.0,20.0,32.0,21.0,24.0,88.0,49.0,4.0,1.0,12.0,21.0,15.0,15.0,54.0,26.0,17.0,1.0,2.0,13.0,21.0,3.0,5.0,50.0,3.0,21.0,1.0,26.0,8.0,34.0,6.0,9.0,1.0,8.0,4.0,11.0,18.0,28.0,2.0,11.0,4.0,79.0,54.0,49.0,4.0,3.0,0.65,0.6842105263157895,0.625,0.5714285714285714,0.6037735849056604,0.5416666666666666,0.6666666666666666,0.6136363636363636,0.39622641509433965,0.09523809523809523,0.03125,,0.5,1.0,0.7,0.2727272727272727,0.6756756756756757,0.36363636363636365,0.5,0.6666666666666666,0.6153846153846154,92.90322580645162,15.057971014492754,15.955223880597014,14.44927536231884,14.507462686567164,0.18867924528301888,0.16981132075471697,0.5555555555555556,0.5555555555555556,0.6,0.24528301886792453,0.46153846153846156,0.5,0.8333333333333334,0.07547169811320754,0.32075471698113206,0.2,0.1388888888888889,0.08333333333333333,0.3333333333333333,0.5849056603773585,0.42772735849056603,0.4691666666666667,0.4122083333333333,0.1774193548387097,0.2682926829268293,0.6136363636363636,10.284375,23.79047619047619,0.7101449275362319,9.0,1.0,1.0,5.0,1.0,,7.0,4.0,8.0,3.0,,9.0,5.0,14.0,24.0,,7.0,8.0,7.0,1.0,5.0,5.0,4.0,5.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,,,1.0,,5.0,2.0,,3.0,5.0,4.0,,1.0,0.38095238095238093,0.3333333333333333,0.38095238095238093,0.75,0.9,0.9,,0.3333333333333333,0.45454545454545453,0.5714285714285714,0.3333333333333333,0.42857142857142855,0.2222222222222222,0.8181818181818182,0.5,1.0,0.8,0.9,0.9,0.5555555555555556,0.25,0.5,1.0,0.4117647058823529,0.4117647058823529,1.0,0.2,1.0,,,1.0,0.3333333333333333,0.4117647058823529,0.10227272727272728,2.0,,1.0,,,1.0,1.0,0.07692307692307693,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.05263157894736842,0.3333333333333333,,,,,,,,,,,1611661324,2013,2013,True
