EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,BadPassSteals,Loose Ball Fouls Drawn,BlockedAtRim,SecondChanceArc3Frequency,Fg3aBlocked,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Blocked3s,BlockedArc3,Travels,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,Charge Fouls,Transition Take Fouls,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,HeaveAttempts,Clear Path Fouls,team_id,year,season,team_vs
1627675-1630113-1630389-1631021-1641641,1611661329,"Courtney Williams, Ruthy Hebard, Dana Evans, Sika Koné, Robyn Parks","Williams, Hebard, Evans, Koné, Parks",1627675-1630113-1630389-1631021-1641641,CHI,347.0,2,6.0,5.0,12,14.0,,1.0,26,1.0,1.0,,,2.0,2.0,,,1.0,3.0,5.0,8.0,1.0,3.0,,13.0,8.0,,,,,4.0,6.0,3.0,,,3.0,1.0,,2.0,1.0,3.0,1.0,,1.0,7.0,1.0,,2.0,5.0,7.0,1.0,8.0,1.0,,,2.0,1.0,1.0,2.0,,1.0,,,,2.0,1.0,2.0,13.0,,0.4,0.4,1.0,0.3333333333333333,0.3333333333333333,0.625,,0.5909090909090909,,0.5909090909090909,,0.2727272727272727,,,1.0,,1.0,0.5,1.0,0.2,,0.5,,1.0,,1.0,107.89625360230548,13.416666666666666,13.285714285714286,12.333333333333334,13.285714285714286,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,0.36363636363636365,0.3333333333333333,0.46984545454545457,,,,,14.8125,25.566666666666666,2.0,5.0,1.0,2.0,2.0,1.0,,,0.45454545454545453,0.4,0.4,0.5,,,1.0,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1627675-1629485-1629571-1630389,1611661329,"Kahleah Copper, Courtney Williams, Kristine Anigwe, Morgan Bertsch, Dana Evans","Copper, Williams, Anigwe, Bertsch, Evans",1627674-1627675-1629485-1629571-1630389,CHI,197.0,1,3.0,-1.0,6,6.0,4.0,1.0,12,1.0,2.0,,,1.0,1.0,,,,,3.0,4.0,,,1.0,7.0,8.0,,,,,2.0,4.0,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,1.0,1.0,3.0,1.0,4.0,,,,1.0,,,3.0,,1.0,,2.0,1.0,,,,7.0,2.0,0.3333333333333333,0.3333333333333333,,,,0.75,,0.75,,0.7,,,0.25,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,87.71573604060914,17.333333333333332,15.5,17.166666666666668,15.5,0.5,0.5,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,0.5,,0.4996,,0.2,0.2,,7.1,,1.0,1.0,,1.0,,1.0,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1627675-1629497-1629501-204322,1611661329,"Kahleah Copper, Courtney Williams, Marina Mabrey, Alanna Smith, Elizabeth Williams","Copper, Williams, Mabrey, Smith, Williams",1627674-1627675-1629497-1629501-204322,CHI,28636.0,35,477.0,34.0,949,945.0,70.0,94.0,1894,164.0,251.0,25.0,36.0,74.0,181.0,22.0,51.0,73.0,196.0,303.0,593.0,95.0,247.0,121.0,1012.0,978.0,36.0,72.0,12.0,117.0,372.0,234.0,258.0,27.0,30.0,196.0,73.0,31.0,186.0,86.0,272.0,65.0,21.0,111.0,630.0,37.0,79.0,117.0,208.0,336.0,121.0,457.0,84.0,22.0,70.0,159.0,14.0,79.0,193.0,10.0,184.0,13.0,169.0,73.0,56.0,16.0,58.0,895.0,8.0,0.6138613861386139,0.6458333333333334,0.9052631578947369,0.38461538461538464,0.38461538461538464,0.5109612141652614,0.5,0.5303571428571429,0.546875,0.5537280701754386,0.5679611650485437,0.29404761904761906,0.05227655986509275,0.06629834254143646,0.6842105263157895,0.27241379310344827,0.75,0.24666666666666667,0.7065217391304348,0.2636363636363636,0.3333333333333333,0.2231404958677686,0.3448275862068966,0.6984126984126984,0.7868852459016393,0.7459016393442623,95.24235228383853,14.933614330874605,15.305820105820105,14.27713382507903,14.593650793650793,0.2988095238095238,0.6533864541832669,0.7068965517241379,0.676829268292683,0.2154761904761905,0.4088397790055249,0.4378698224852071,0.060714285714285714,0.43137254901960786,0.44,0.9545454545454546,0.23333333333333334,0.37244897959183676,0.37435897435897436,0.8904109589041096,0.375,0.6944444444444444,0.5928571428571429,0.37244897959183676,0.5120872023809524,0.5119105633802816,0.08389261744966443,0.11282843894899536,0.11561264822134387,8.345025295109613,24.524291497975707,65.0,161.0,33.0,89.0,63.0,0.559748427672956,0.2523364485981308,0.7647058823529411,0.19166666666666668,0.40372670807453415,0.40372670807453415,0.5076923076923077,17.0,24.0,62.0,11.0,39.0,0.17708333333333334,2.0,25.0,0.008097165991902834,0.00510204081632653,0.6153846153846154,0.43103448275862066,86.0,14.0,20.0,7.0,10.0,17.0,11.0,22.0,40.0,11.0,22.0,32.0,109.0,42.0,5.0,11.0,24.0,31.0,6.0,26.0,14.0,14.0,1.0,19.0,4.0,18.0,106.0,84.0,14.0,0.4583333333333333,0.5,0.55,0.6209677419354839,0.6728395061728395,0.07569721115537849,,0.0196078431372549,0.8461538461538461,0.18518518518518517,0.23958333333333334,0.05896805896805897,0.5675675675675675,0.4,0.4117647058823529,0.8571428571428571,0.3225806451612903,0.7,0.27419354838709675,0.5882352941176471,0.4954306451612903,0.10770750988142293,0.09062170706006323,2.0,2.0,3.0,,4.0,7.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,0.07291666666666667,0.5714285714285714,1.0,0.08064516129032258,0.2,0.008097165991902834,,,,1611661329,2023,2023,False
1627674-1629485-1629571-1630389-203822,1611661329,"Kahleah Copper, Kristine Anigwe, Morgan Bertsch, Dana Evans, Rebekah Gardner","Copper, Anigwe, Bertsch, Evans, Gardner",1627674-1629485-1629571-1630389-203822,CHI,43.0,1,1.0,2.0,2,1.0,1.0,1.0,3,,,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,,1.0,1.0,,2.0,2.0,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,100.46511627906976,10.5,22.0,4.0,22.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.3834,0.3834,,,1.0,7.8,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1627675-1629497-1630113-1631021,1611661329,"Kahleah Copper, Courtney Williams, Marina Mabrey, Ruthy Hebard, Sika Koné","Copper, Williams, Mabrey, Hebard, Koné",1627674-1627675-1629497-1630113-1631021,CHI,52.0,1,1.0,-5.0,2,3.0,3.0,,5,,,,,,,,,,,1.0,1.0,,,,2.0,7.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,2.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,138.46153846153845,9.0,11.333333333333334,9.0,11.333333333333334,,,,,,,,,,,,,,,,,,,,0.4094,,,,,19.9,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1629497-1630113-1630389-1631021,1611661329,"Kahleah Copper, Marina Mabrey, Ruthy Hebard, Dana Evans, Sika Koné","Copper, Mabrey, Hebard, Evans, Koné",1627674-1629497-1630113-1630389-1631021,CHI,223.0,2,4.0,9.0,8,7.0,,,15,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,10.0,1.0,,,,,,2.0,6.0,,,3.0,1.0,1.0,,2.0,2.0,1.0,1.0,,6.0,,,1.0,2.0,4.0,,4.0,1.0,,2.0,2.0,,1.0,1.0,,1.0,,2.0,1.0,,,,10.0,,,,1.0,0.5,0.5,0.5,,0.6666666666666666,,0.7142857142857143,,0.6666666666666666,0.5,,0.6666666666666666,,1.0,,0.75,,,,,0.5,,,96.8609865470852,12.625,17.428571428571427,12.625,17.428571428571427,,,,,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.6666666666666666,0.3333333333333333,0.44333333333333336,,0.14285714285714285,0.3333333333333333,,10.95,23.75,,1.0,,,,,,1.0,0.16666666666666666,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627675-1629497-1630113-1631021-1641641,1611661329,"Courtney Williams, Marina Mabrey, Ruthy Hebard, Sika Koné, Robyn Parks","Williams, Mabrey, Hebard, Koné, Parks",1627675-1629497-1630113-1631021-1641641,CHI,27.0,1,,,1,,,,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.33333333333333,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,0.3675,,,,,16.6,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1629497-1629501-1630389-203822,1611661329,"Kahleah Copper, Marina Mabrey, Alanna Smith, Dana Evans, Rebekah Gardner","Copper, Mabrey, Smith, Evans, Gardner",1627674-1629497-1629501-1630389-203822,CHI,72.0,1,1.0,7.0,3,2.0,,,5,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,7.0,,,,,,,2.0,3.0,,,,,,,1.0,1.0,,1.0,,3.0,,,,1.0,1.0,,1.0,1.0,,,,,,2.0,,1.0,,2.0,1.0,,,,7.0,,,,1.0,1.0,1.0,1.0,,1.25,,1.1666666666666667,,0.5,,,1.0,,,,1.0,,,,,,1.0,,100.0,9.0,22.5,9.0,22.5,0.5,1.0,1.0,,,,,0.5,1.0,1.0,1.0,,,,,,,1.0,,0.70105,,0.3333333333333333,0.5,,0.7,24.3,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1629497-1629501-203822-204322,1611661329,"Kahleah Copper, Marina Mabrey, Alanna Smith, Rebekah Gardner, Elizabeth Williams","Copper, Mabrey, Smith, Gardner, Williams",1627674-1629497-1629501-203822-204322,CHI,192.0,1,3.0,,7,7.0,,2.0,14,,2.0,,1.0,,,1.0,1.0,1.0,2.0,,4.0,2.0,3.0,,6.0,6.0,,1.0,,3.0,,,6.0,,,2.0,1.0,,,2.0,2.0,1.0,1.0,,6.0,,2.0,1.0,1.0,2.0,2.0,4.0,1.0,,2.0,2.0,,1.0,4.0,,1.0,1.0,,,,,,3.0,,,,1.0,0.6666666666666666,0.6666666666666666,,,0.42857142857142855,0.75,0.42857142857142855,0.75,0.42857142857142855,,,1.0,0.5,1.0,,1.0,0.4,0.5,,,1.0,,1.0,105.0,15.0,12.428571428571429,14.0,12.428571428571429,0.2857142857142857,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.5,,0.7142857142857143,0.5,0.5159428571428571,0.63805,,,0.5,9.05,25.0,,2.0,,,,,,,0.2857142857142857,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,0.2,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,0.5,1.0,1.0,,,,,,,1611661329,2023,2023,False
1627674-1629497-1629501-1631021-1641641,1611661329,"Kahleah Copper, Marina Mabrey, Alanna Smith, Sika Koné, Robyn Parks","Copper, Mabrey, Smith, Koné, Parks",1627674-1629497-1629501-1631021-1641641,CHI,17.0,1,,-1.0,1,,,,1,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1629497-1629571-1630113-1630389-1641667,1611661329,"Marina Mabrey, Morgan Bertsch, Ruthy Hebard, Dana Evans, Taylor Soule","Mabrey, Bertsch, Hebard, Evans, Soule",1629497-1629571-1630113-1630389-1641667,CHI,92.0,2,2.0,-1.0,4,4.0,4.0,,8,,,,,,,,1.0,1.0,3.0,,,1.0,4.0,,3.0,4.0,,,,,,,3.0,,,3.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,3.0,,,,1.0,0.25,0.25,,,0.375,,0.375,,1.0,,,,,,,,,,,,,,,125.21739130434781,14.5,8.5,14.5,7.75,,,,,,,,0.25,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.5483625,,,,,,24.525,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,3.0,,,,1.0,3.0,,3.0,,,,,,,,,,,,,,3.0,3.0,,,0.3333333333333333,,0.5,0.5,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5539999999999999,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1629497-1629501-1630389-1641641,1611661329,"Kahleah Copper, Marina Mabrey, Alanna Smith, Dana Evans, Robyn Parks","Copper, Mabrey, Smith, Evans, Parks",1627674-1629497-1629501-1630389-1641641,CHI,540.0,2,9.0,-1.0,17,17.0,3.0,,34,2.0,7.0,,,2.0,2.0,1.0,1.0,1.0,3.0,6.0,11.0,2.0,4.0,4.0,22.0,23.0,,,,,4.0,8.0,6.0,,,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,,,,2.0,3.0,,3.0,2.0,,,,,5.0,5.0,,3.0,,4.0,1.0,,,,22.0,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5454545454545454,,0.6,,0.6470588235294118,,0.26666666666666666,0.09090909090909091,,0.6666666666666666,,,,0.5,,,,,,1.0,,90.66666666666667,16.470588235294116,15.294117647058824,16.470588235294116,15.294117647058824,0.4666666666666667,0.2857142857142857,0.3333333333333333,0.5,0.13333333333333333,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,,,0.7333333333333333,0.3333333333333333,0.48523333333333335,,0.0625,0.08333333333333333,,6.281818181818181,24.425,2.0,2.0,,,,,,,0.13333333333333333,1.0,1.0,,,,2.0,,,,,,,,0.5,,3.0,,1.0,,,1.0,,,1.0,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,1.0,2.0,3.0,1.0,,,,,0.3333333333333333,0.14285714285714285,,,1.0,,,,0.5,,,,0.5,,0.5,,0.44965,0.09090909090909091,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627675-1629497-1629501-1630113-1641641,1611661329,"Courtney Williams, Marina Mabrey, Alanna Smith, Ruthy Hebard, Robyn Parks","Williams, Mabrey, Smith, Hebard, Parks",1627675-1629497-1629501-1630113-1641641,CHI,202.0,3,3.0,-4.0,6,6.0,,1.0,12,,1.0,,,,3.0,,,,,1.0,5.0,,,2.0,4.0,8.0,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,1.0,,3.0,,2.0,,1.0,1.0,1.0,4.0,,,,,,,0.2,,0.2,,0.3333333333333333,,,0.2,0.3333333333333333,0.5,,1.0,,0.6666666666666666,,,,,0.5,,1.0,85.54455445544555,20.166666666666668,13.5,17.166666666666668,12.166666666666666,0.2,,,,0.6,,,,,,,,,,,,,0.2,,0.42938,0.3236,,,,10.3,,1.0,1.0,,,,,,,0.2,1.0,1.0,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,1.0,,,1.0,2.0,2.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,0.3236,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1627675-1629497-1629571-1630113,1611661329,"Kahleah Copper, Courtney Williams, Marina Mabrey, Morgan Bertsch, Ruthy Hebard","Copper, Williams, Mabrey, Bertsch, Hebard",1627674-1627675-1629497-1629571-1630113,CHI,75.0,1,1.0,2.0,3,2.0,2.0,,5,,,,,,,,,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,2.0,1.0,,,,2.0,,,,,,,,,,,0.5,,1.0,,,,,1.0,,1.0,,,,,,,1.0,96.0,13.0,18.0,13.0,18.0,,,,,,,,,,,,1.0,,,,,,1.0,,0.26115,,0.5,1.0,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.26115,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1627675-1629497-1630113-1641641,1611661329,"Kahleah Copper, Courtney Williams, Marina Mabrey, Ruthy Hebard, Robyn Parks","Copper, Williams, Mabrey, Hebard, Parks",1627674-1627675-1629497-1630113-1641641,CHI,110.0,1,2.0,-7.0,5,5.0,3.0,,10,1.0,1.0,,,,,,,,2.0,1.0,2.0,,2.0,,2.0,9.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,3.0,3.0,,,,,,,,,2.0,,,,,,,0.5,,0.25,,0.25,,0.5,,,1.0,,,,1.0,,,,,,,,130.9090909090909,13.2,8.8,13.2,8.8,0.25,1.0,1.0,,,,,,,,,0.5,,,,,,0.75,,0.493525,,,,,10.25,24.2,,1.0,,1.0,,1.0,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2023,2023,False
1627674-1627675-1629497-1630389-204322,1611661329,"Kahleah Copper, Courtney Williams, Marina Mabrey, Dana Evans, Elizabeth Williams","Copper, Williams, Mabrey, Evans, Williams",1627674-1627675-1629497-1630389-204322,CHI,1120.0,6,19.0,6.0,37,39.0,7.0,2.0,76,5.0,7.0,,,3.0,8.0,2.0,4.0,1.0,4.0,9.0,21.0,3.0,8.0,9.0,36.0,30.0,1.0,1.0,,2.0,10.0,8.0,9.0,,,4.0,1.0,1.0,5.0,3.0,8.0,1.0,2.0,3.0,19.0,,2.0,6.0,9.0,18.0,2.0,20.0,3.0,2.0,2.0,3.0,,6.0,11.0,1.0,15.0,1.0,16.0,5.0,2.0,,2.0,34.0,,0.5555555555555556,0.5555555555555556,1.0,0.375,0.375,0.42857142857142855,1.0,0.46551724137931033,0.5,0.5,0.5,0.27586206896551724,0.047619047619047616,,0.75,0.16666666666666666,0.75,,0.75,0.11764705882352941,0.5,,,0.8333333333333334,0.6666666666666666,1.0,97.71428571428571,13.91891891891892,15.512820512820513,13.45945945945946,15.076923076923077,0.2413793103448276,0.7142857142857143,0.8333333333333334,0.6,0.27586206896551724,0.375,0.375,0.13793103448275862,0.5,0.5,1.0,0.13793103448275862,0.25,0.25,1.0,,,0.5172413793103449,0.25,0.4495758620689655,0.432875,0.17647058823529413,0.2,0.05555555555555555,8.661904761904761,24.2625,1.0,6.0,,1.0,1.0,0.3333333333333333,0.2,0.6,0.20689655172413793,0.16666666666666666,0.16666666666666666,,1.0,1.0,1.0,,1.0,0.5,,2.0,,,0.6666666666666666,1.0,15.0,3.0,4.0,,,1.0,,4.0,8.0,1.0,3.0,6.0,17.0,2.0,,3.0,,1.0,,,1.0,,,1.0,,2.0,17.0,15.0,2.0,,0.3333333333333333,0.5,0.5,0.5666666666666667,0.14285714285714285,,,1.0,,,,0.6666666666666666,,,,0.36363636363636365,0.75,0.09090909090909091,,0.4924590909090909,0.4722222222222222,0.40540540540540543,,,,,,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,0.18181818181818182,0.5,0.1111111111111111,,,,1611661329,2023,2023,False
