EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,2pt And 1 Free Throw Trips,FTDefRebounds,Travels,Loose Ball Fouls,DefFTReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGA,PenaltyCorner3FGA,BlockingFouls,Loose Ball Fouls Drawn,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,HeaveAttempts,FTOffRebounds,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,3SecondViolations,Clear Path Fouls,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100944-200671-202632-203016-204362,1611661324,"Rebekkah Brunson, Seimone Augustus, Maya Moore, Devereaux Peters, Jennifer O'Neill","Brunson, Augustus, Moore, Peters, O'Neill",100944-200671-202632-203016-204362,MIN,124.0,2,2.0,-4.0,3.0,4.0,,,,7.0,,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,2.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,81.29032258064515,,13.666666666666666,20.75,13.666666666666666,20.75,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.51305,,,0.3333333333333333,0.3333333333333333,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100944-201480-201904-203016-203813,1611661324,"Rebekkah Brunson, Sylvia Fowles, Renee Montgomery, Devereaux Peters, Anna Cruz","Brunson, Fowles, Montgomery, Peters, Cruz",100944-201480-201904-203016-203813,MIN,525.0,2,9.0,-9.0,15.0,16.0,4.0,4.0,2.0,31.0,2.0,3.0,,,,,2.0,6.0,2.0,5.0,,,1.0,4.0,1.0,,1.0,6.0,14.0,1.0,4.0,,15.0,24.0,2.0,2.0,1.0,,4.0,1.0,5.0,,1.0,,2.0,2.0,10.0,3.0,,2.0,4.0,1.0,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,,,,,,,,,,,,1.0,2.0,,3.0,,1.0,,1.0,,1.0,,,,,,,,,,11.0,2.0,4.0,1.0,,0.16666666666666666,0.2,1.0,0.25,,0.25,0.42857142857142855,1.0,0.2,0.4166666666666667,0.6666666666666666,0.16666666666666666,0.4166666666666667,0.6666666666666666,0.16666666666666666,0.2222222222222222,,,,,,,0.5,0.25,1.0,0.3333333333333333,0.75,0.2727272727272727,1.0,0.25,,0.3333333333333333,,,,1.0,1.0,,0.09090909090909091,85.02857142857142,,17.0,16.875,16.4,16.875,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2777777777777778,0.4,0.4,0.5,,,,,0.2222222222222222,0.25,0.25,1.0,,,,0.3333333333333333,,,0.16666666666666666,,0.3888888888888889,0.25,0.4426833333333333,0.494725,0.391075,0.05555555555555555,0.07142857142857142,0.26666666666666666,0.13333333333333333,10.764285714285714,23.2,0.26666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100944-201480-201904-203813-204352,1611661324,"Rebekkah Brunson, Sylvia Fowles, Renee Montgomery, Anna Cruz, Shae Kelley","Brunson, Fowles, Montgomery, Cruz, Kelley",100944-201480-201904-203813-204352,MIN,26.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.38461538461538,,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
201480-201904-203016-203834-204352,1611661324,"Sylvia Fowles, Renee Montgomery, Devereaux Peters, Tricia Liston, Shae Kelley","Fowles, Montgomery, Peters, Liston, Kelley",201480-201904-203016-203834-204352,MIN,194.0,1,3.0,,6.0,7.0,6.0,,,13.0,2.0,2.0,,,2.0,2.0,,,,1.0,,,,1.0,,,1.0,2.0,3.0,,1.0,2.0,6.0,6.0,,,,,,2.0,3.0,,1.0,2.0,6.0,4.0,,,,,1.0,,,,2.0,,2.0,,,2.0,,,4.0,,,,2.0,2.0,,2.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,2.0,,,1.0,1.0,,,1.0,,1.0,1.0,,6.0,6.0,6.0,,1.0,1.0,1.0,,,,,0.6666666666666666,,0.6666666666666666,0.5,,0.5,0.6,,0.6,0.25,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,96.49484536082474,1.0,11.833333333333334,17.571428571428573,11.833333333333334,17.571428571428573,0.5,1.0,1.0,1.0,,,,,0.25,,,,,,,,0.25,,,,,,,,0.5,1.0,0.25,,0.75,,0.6210625,,0.6210625,,,,1.0,5.233333333333333,23.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100915-200671-201480-202632,1611661324,"Asjha Jones, Lindsay Whalen, Seimone Augustus, Sylvia Fowles, Maya Moore","Jones, Whalen, Augustus, Fowles, Moore",100723-100915-200671-201480-202632,MIN,622.0,2,10.0,-11.0,22.0,19.0,6.0,7.0,1.0,41.0,1.0,3.0,,,,,,1.0,1.0,5.0,1.0,2.0,2.0,9.0,,,4.0,2.0,9.0,3.0,11.0,1.0,14.0,25.0,,1.0,,,,,,1.0,6.0,,3.0,4.0,,6.0,3.0,,9.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,,,2.0,4.0,6.0,,6.0,,1.0,,1.0,,,,1.0,,1.0,,,4.0,8.0,1.0,2.0,,,,2.0,,1.0,,,,,,,,,,14.0,3.0,6.0,,,1.0,1.0,0.6666666666666666,0.2727272727272727,0.16666666666666666,0.2727272727272727,0.2222222222222222,,,0.325,,0.25,0.3333333333333333,,0.25,0.55,0.09090909090909091,0.1111111111111111,0.3333333333333333,,0.1111111111111111,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,94.91961414790997,,17.454545454545453,12.526315789473685,17.136363636363637,12.526315789473685,0.15,0.3333333333333333,0.5,1.0,0.05,,,,0.25,0.2,0.2,1.0,0.1,0.5,0.5,,0.45,0.2222222222222222,0.25,1.0,,,,,,,0.6666666666666666,,0.7,0.2222222222222222,0.45342000000000005,0.418,0.42805,0.047619047619047616,0.1,,0.21428571428571427,11.555555555555555,23.627272727272725,0.2727272727272727,,,,1.0,,,,2.0,1.0,,,0.3333333333333333,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,1611661324,2015,2015,True
100723-100915-200671-203024-203813,1611661324,"Asjha Jones, Lindsay Whalen, Seimone Augustus, Damiris Dantas, Anna Cruz","Jones, Whalen, Augustus, Dantas, Cruz",100723-100915-200671-203024-203813,MIN,74.0,1,1.0,2.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,2.0,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,77.83783783783784,,16.5,20.5,16.5,20.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4832,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100915-201480-201904-203834,1611661324,"Asjha Jones, Lindsay Whalen, Sylvia Fowles, Renee Montgomery, Tricia Liston","Jones, Whalen, Fowles, Montgomery, Liston",100723-100915-201480-201904-203834,MIN,408.0,3,7.0,-5.0,11.0,13.0,7.0,10.0,,24.0,,1.0,,,,1.0,1.0,3.0,1.0,2.0,,,,2.0,,,2.0,2.0,6.0,,2.0,2.0,6.0,11.0,,,,,,1.0,4.0,,2.0,,2.0,4.0,,,,,1.0,,,,2.0,,2.0,,,,1.0,1.0,4.0,,,1.0,4.0,6.0,,6.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,3.0,,2.0,4.0,8.0,1.0,4.0,,1.0,,2.0,,1.0,,,,,,,,,,6.0,2.0,7.0,1.0,,1.0,1.0,,,,,0.3333333333333333,,0.25,0.25,,0.16666666666666666,0.3333333333333333,,0.16666666666666666,0.25,,,,,,0.3333333333333333,0.6666666666666666,,1.0,,0.7142857142857143,,,,,,,1.0,0.3333333333333333,1.0,1.0,,,84.70588235294117,,16.636363636363637,17.307692307692307,16.636363636363637,16.615384615384617,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,1.0,,,,,0.25,,,,,,,,0.16666666666666666,,0.3333333333333333,,0.375,,0.38677857142857147,,0.39851000000000003,0.1111111111111111,0.14285714285714285,,0.3333333333333333,11.75,38.6,0.6363636363636364,,1.0,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100915-201904-203016-203834,1611661324,"Asjha Jones, Lindsay Whalen, Renee Montgomery, Devereaux Peters, Tricia Liston","Jones, Whalen, Montgomery, Peters, Liston",100723-100915-201904-203016-203834,MIN,19.0,1,,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100915-202257-203024-204362,1611661324,"Asjha Jones, Lindsay Whalen, Monica Wright, Damiris Dantas, Jennifer O'Neill","Jones, Whalen, Wright, Dantas, O'Neill",100723-100915-202257-203024-204362,MIN,13.0,1,,-1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100915-202632-203024-203813,1611661324,"Asjha Jones, Lindsay Whalen, Maya Moore, Damiris Dantas, Anna Cruz","Jones, Whalen, Moore, Dantas, Cruz",100723-100915-202632-203024-203813,MIN,301.0,1,5.0,-10.0,9.0,10.0,3.0,,4.0,19.0,,2.0,,1.0,,1.0,1.0,4.0,1.0,3.0,,,,2.0,1.0,,,2.0,9.0,,2.0,3.0,7.0,17.0,,2.0,1.0,2.0,2.0,1.0,4.0,,,,2.0,4.0,,,,,2.0,,1.0,,2.0,,2.0,,,,1.0,1.0,4.0,,4.0,,1.0,1.0,4.0,5.0,,,,,,,,,,,,,1.0,1.0,,4.0,,,,5.0,,3.0,,,,,,,,,,5.0,2.0,3.0,,,1.0,1.0,,,,,0.2222222222222222,,0.25,0.18181818181818182,,0.25,0.2692307692307692,0.25,0.25,0.18181818181818182,,0.1111111111111111,0.5,,,,1.0,0.5714285714285714,,,1.0,0.4444444444444444,0.5,0.3333333333333333,1.0,,,,1.0,,,,,90.8970099667774,,18.11111111111111,13.8,16.0,13.8,0.18181818181818182,,,,0.36363636363636365,0.25,0.25,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,0.18181818181818182,,,,0.3333333333333333,,,0.3333333333333333,0.25,,,,0.36363636363636365,,0.4355681818181818,0.5240833333333333,0.4266,0.23076923076923078,0.2727272727272727,0.2857142857142857,0.2857142857142857,10.933333333333334,23.55,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100915-202632-203024-203834,1611661324,"Asjha Jones, Lindsay Whalen, Maya Moore, Damiris Dantas, Tricia Liston","Jones, Whalen, Moore, Dantas, Liston",100723-100915-202632-203024-203834,MIN,95.0,2,2.0,4.0,3.0,1.0,,,1.0,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,2.0,3.0,,1.0,,4.0,,1.0,1.0,,,2.0,,,,,,,4.0,,,,,1.0,,,,2.0,,2.0,,,1.0,1.0,,4.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,0.6666666666666666,1.0,,0.5,1.0,,0.5,1.0,,0.25,,,,,,,,,1.0,1.0,1.0,0.5,,,,1.0,,,,,1.0,,,60.631578947368425,,14.0,53.0,13.666666666666666,53.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,,,,,,,,0.25,,,,1.0,1.0,1.0,,,,,,0.5,,0.4709,,,,,0.5,,7.066666666666666,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100944-200671-202257-203813,1611661324,"Asjha Jones, Rebekkah Brunson, Seimone Augustus, Monica Wright, Anna Cruz","Jones, Brunson, Augustus, Wright, Cruz",100723-100944-200671-202257-203813,MIN,132.0,1,2.0,,4.0,5.0,,,,9.0,,,,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,3.0,3.0,,3.0,,1.0,,1.0,2.0,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,,,,,,1.0,0.75,,,,0.75,,,,,,,1.0,0.5,1.0,,,,98.18181818181817,,18.25,11.8,18.25,10.4,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,0.36905,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100944-201904-202253-203813,1611661324,"Asjha Jones, Rebekkah Brunson, Renee Montgomery, Kalana Greene, Anna Cruz","Jones, Brunson, Montgomery, Greene, Cruz",100723-100944-201904-202253-203813,MIN,114.0,1,2.0,7.0,4.0,3.0,,,,7.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,3.0,4.0,,,1.0,7.0,,,,,,,,,,,,,2.0,4.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,7.0,,,,,0.3333333333333333,0.3333333333333333,,,,,0.75,,,0.75,,,0.875,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,88.42105263157895,,13.25,20.333333333333332,13.25,20.333333333333332,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,0.25,,0.42905,,,0.25,0.25,,,11.125,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100944-201904-202632-203016,1611661324,"Asjha Jones, Rebekkah Brunson, Renee Montgomery, Maya Moore, Devereaux Peters","Jones, Brunson, Montgomery, Moore, Peters",100723-100944-201904-202632-203016,MIN,404.0,1,7.0,-6.0,10.0,10.0,,7.0,1.0,20.0,1.0,3.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,3.0,,,,1.0,5.0,2.0,4.0,,8.0,14.0,1.0,1.0,,,2.0,,,,,,,2.0,,3.0,3.0,,3.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,,1.0,1.0,2.0,1.0,3.0,,1.0,,1.0,,1.0,,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,6.0,,,1.0,,1.0,1.0,0.5,0.5,,0.5,0.2,1.0,,0.4444444444444444,1.0,,0.4444444444444444,1.0,,0.4444444444444444,,,,,,,0.2,,0.3333333333333333,0.5,0.25,0.16666666666666666,,,,0.5,,0.5,,,,1.0,,71.2871287128713,,18.9,21.5,17.1,19.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,,,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,,,,,,0.7777777777777778,0.3333333333333333,0.5187333333333333,,,,,0.25,,6.24,23.7,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100944-201904-202632-203834,1611661324,"Asjha Jones, Rebekkah Brunson, Renee Montgomery, Maya Moore, Tricia Liston","Jones, Brunson, Montgomery, Moore, Liston",100723-100944-201904-202632-203834,MIN,247.0,1,4.0,-7.0,8.0,9.0,,4.0,1.0,17.0,1.0,4.0,,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,,,,2.0,6.0,1.0,2.0,,7.0,14.0,,1.0,,,,,,,,,,4.0,,3.0,,,2.0,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,1.0,1.0,2.0,3.0,1.0,4.0,,,,,1.0,,1.0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,7.0,,,,,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,,0.4375,,,0.4375,,,0.25,,0.16666666666666666,0.25,,,1.0,1.0,0.25,1.0,,1.0,0.2,0.3333333333333333,,,,,,1.0,1.0,1.0,,,99.1093117408907,,16.375,12.88888888888889,16.125,12.88888888888889,0.5,0.25,0.3333333333333333,1.0,0.125,1.0,1.0,1.0,0.125,,,,,,,,0.25,0.5,0.5,1.0,1.0,,,,,,,,0.75,0.5,0.53033125,0.721,,,,,,5.666666666666667,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100944-202257-202632-203813,1611661324,"Asjha Jones, Rebekkah Brunson, Monica Wright, Maya Moore, Anna Cruz","Jones, Brunson, Wright, Moore, Cruz",100723-100944-202257-202632-203813,MIN,76.0,1,1.0,,2.0,2.0,,,1.0,4.0,1.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,1.0,3.0,,1.0,,2.0,2.0,,1.0,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,,,,,,1.0,0.5,,1.0,1.0,0.6666666666666666,,,1.0,,1.0,,,1.0,,,,75.78947368421053,,23.0,15.0,21.5,15.0,0.5,0.5,0.5,1.0,,,,,0.25,,,,0.25,,,,,,,,1.0,,,,,,,,0.75,,0.558125,,,,,,,5.8999999999999995,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-100944-202632-203834-204362,1611661324,"Asjha Jones, Rebekkah Brunson, Maya Moore, Tricia Liston, Jennifer O'Neill","Jones, Brunson, Moore, Liston, O'Neill",100723-100944-202632-203834-204362,MIN,158.0,1,3.0,-3.0,5.0,6.0,,,1.0,11.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,3.0,,,2.0,4.0,7.0,,,,2.0,2.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,1.0,,,,0.3333333333333333,,1.0,,1.0,1.0,,0.5,,0.6666666666666666,,,,,,,1.0,,,0.5,,,100.25316455696202,1.0,11.6,16.666666666666668,9.6,14.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4695666666666667,,,0.25,0.25,0.5,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-200671-201480-202632-203834,1611661324,"Asjha Jones, Seimone Augustus, Sylvia Fowles, Maya Moore, Tricia Liston","Jones, Augustus, Fowles, Moore, Liston",100723-200671-201480-202632-203834,MIN,87.0,1,1.0,,3.0,4.0,,4.0,,7.0,,1.0,,,,,,,,,,,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,115.86206896551724,,14.0,11.25,14.0,8.25,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,1.0,,0.30638333333333334,,,,,,,3.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
100723-200671-203016-203834-204362,1611661324,"Asjha Jones, Seimone Augustus, Devereaux Peters, Tricia Liston, Jennifer O'Neill","Jones, Augustus, Peters, Liston, O'Neill",100723-200671-203016-203834-204362,MIN,109.0,1,2.0,-5.0,3.0,3.0,,,,6.0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,5.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,79.26605504587155,,18.0,18.333333333333332,18.0,18.333333333333332,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,0.5,,0.306175,,,,,,,18.2,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2015,2015,True
