EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,ShortMidRangeAssists,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFoulsDrawn,PtsPutbacks,Charge Fouls,Blocked3s,BlockedCorner3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,team_id,year,season,team_vs
100646-201896-201919-203018-203041,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Shenise Johnson, Lynetta Kizer","Catchings, January, Zellous, Johnson, Kizer",100646-201896-201919-203018-203041,IND,701.0,5,12.0,4.0,20.0,21.0,2.0,,2.0,41.0,2.0,7.0,1.0,2.0,,1.0,3.0,5.0,3.0,4.0,,,,2.0,,1.0,8.0,16.0,,2.0,4.0,20.0,16.0,1.0,2.0,,2.0,,1.0,1.0,,,8.0,8.0,,,2.0,,1.0,,4.0,,4.0,,,1.0,1.0,8.0,,2.0,1.0,8.0,,9.0,2.0,11.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,,2.0,,,2.0,7.0,1.0,6.0,,,4.0,2.0,,1.0,1.0,1.0,,18.0,,2.0,,0.5,0.5,,,,0.5,0.5,,0.4444444444444444,0.5,,0.5,0.5,,0.1111111111111111,,0.0625,0.14285714285714285,,,0.5,,0.6666666666666666,0.25,1.0,,0.6923076923076923,0.2,,1.0,,,0.625,,0.75,1.0,,84.2225392296719,,17.35,16.857142857142858,16.8,16.238095238095237,0.3888888888888889,0.2857142857142857,0.3333333333333333,0.5,0.2777777777777778,0.6,0.6,0.2222222222222222,0.75,0.75,0.3333333333333333,,,,,0.1111111111111111,,,,1.0,0.5,,,0.5,,0.5,0.5,,0.46231944444444445,0.6042,0.41175,0.1,0.1111111111111111,0.1,,7.24375,24.05,0.1,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201896-201919-203018-203406,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Shenise Johnson, Layshia Clarendon","Catchings, January, Zellous, Johnson, Clarendon",100646-201896-201919-203018-203406,IND,9.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201896-201919-203018-203827,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Shenise Johnson, Natasha Howard","Catchings, January, Zellous, Johnson, Howard",100646-201896-201919-203018-203827,IND,30.0,1,,-3.0,1.0,1.0,1.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,3.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,96.0,,17.0,13.0,17.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.6809,,0.6809,,,,,1.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201896-201919-203018-203831,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Shenise Johnson, Natalie Achonwa","Catchings, January, Zellous, Johnson, Achonwa",100646-201896-201919-203018-203831,IND,397.0,2,7.0,-2.0,11.0,10.0,5.0,4.0,2.0,21.0,2.0,4.0,,,1.0,1.0,,2.0,2.0,3.0,,,1.0,2.0,1.0,,4.0,9.0,1.0,2.0,2.0,13.0,15.0,,,1.0,3.0,3.0,4.0,,2.0,8.0,4.0,4.0,3.0,,2.0,1.0,,,2.0,1.0,3.0,1.0,,2.0,,7.0,,2.0,,3.0,,3.0,2.0,5.0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,4.0,,2.0,,,2.0,1.0,,1.0,1.0,1.0,,10.0,8.0,5.0,1.0,0.5,0.5,1.0,0.5,0.5,0.4444444444444444,,0.75,0.5,1.5,0.75,0.5416666666666666,1.5,0.8,0.18181818181818182,,,,,,1.0,,0.75,0.4,,,0.75,0.3333333333333333,,1.0,,,0.5,,1.0,,,76.17128463476071,,20.363636363636363,17.3,18.818181818181817,16.9,0.36363636363636365,0.5,0.5,1.0,0.18181818181818182,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,,,,,,0.18181818181818182,0.5,0.5,1.0,,,,1.0,0.25,1.0,,0.5454545454545454,0.5,0.5007090909090909,0.56955,0.444725,0.08333333333333333,0.1,0.23076923076923078,0.6153846153846154,8.100000000000001,23.25,0.45454545454545453,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201896-201919-203041-203827,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Lynetta Kizer, Natasha Howard","Catchings, January, Zellous, Kizer, Howard",100646-201896-201919-203041-203827,IND,109.0,1,2.0,,3.0,3.0,3.0,,1.0,6.0,,1.0,,,,1.0,,,,1.0,,,,2.0,1.0,1.0,,2.0,,2.0,,,,,,1.0,,,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,1.0,,,2.0,,2.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,0.5,,,,,,,,0.6666666666666666,,,0.5,0.6666666666666666,0.25,,,,0.5,,0.5,1.0,,,79.26605504587155,,19.0,17.333333333333332,15.333333333333334,17.333333333333332,0.25,,,,,,,0.25,,,,,,,,0.5,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.75,,0.5467625,0.5757,0.5379666666666666,,,,,8.95,23.1,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201896-201919-203406-203827,1611661325,"Tamika Catchings, Briann January, Shavonte Zellous, Layshia Clarendon, Natasha Howard","Catchings, January, Zellous, Clarendon, Howard",100646-201896-201919-203406-203827,IND,25.0,1,,-2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.19999999999999,,7.0,18.0,7.0,18.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.4042,,0.4042,,,,,18.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201896-203018-203041-203827,1611661325,"Tamika Catchings, Briann January, Shenise Johnson, Lynetta Kizer, Natasha Howard","Catchings, January, Johnson, Kizer, Howard",100646-201896-203018-203041-203827,IND,79.0,1,1.0,,2.0,2.0,,,1.0,4.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,,,1.0,,1.0,1.0,1.0,,,2.0,1.0,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,72.9113924050633,1.0,25.0,14.5,17.0,14.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.355,,,,,,,20.3,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201896-203018-203827-203843,1611661325,"Tamika Catchings, Briann January, Shenise Johnson, Natasha Howard, Maggie Lucas","Catchings, January, Johnson, Howard, Lucas",100646-201896-203018-203827-203843,IND,111.0,1,2.0,1.0,3.0,2.0,,,2.0,5.0,1.0,4.0,1.0,3.0,,,,,,,,,1.0,1.0,,,1.0,4.0,1.0,1.0,,5.0,4.0,1.0,3.0,,2.0,,,,,,,2.0,3.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,3.0,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,1.0,1.0,1.0,0.25,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.2,,0.5,0.5,,,,,,0.6666666666666666,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,64.86486486486486,,17.0,30.0,11.333333333333334,16.0,0.8,0.25,0.5,,,,,,,,,,,,,0.2,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,1.0,1.0,0.64175,0.6767,,,,0.4,,1.15,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1611661325,2015,2015,False
100646-201919-203018-203406-203827,1611661325,"Tamika Catchings, Shavonte Zellous, Shenise Johnson, Layshia Clarendon, Natasha Howard","Catchings, Zellous, Johnson, Clarendon, Howard",100646-201919-203018-203406-203827,IND,90.0,1,2.0,-5.0,2.0,3.0,,,,5.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,80.0,,21.0,16.0,21.0,12.666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.45855,,,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201919-203018-203406-203831,1611661325,"Tamika Catchings, Shavonte Zellous, Shenise Johnson, Layshia Clarendon, Natalie Achonwa","Catchings, Zellous, Johnson, Clarendon, Achonwa",100646-201919-203018-203406-203831,IND,91.0,1,2.0,7.0,4.0,3.0,4.0,,,7.0,2.0,3.0,,,2.0,3.0,,,,,,,,,,,2.0,3.0,,,3.0,7.0,,,,,,2.0,3.0,,3.0,7.0,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,2.0,,,3.0,2.0,,1.0,1.0,1.0,1.0,7.0,7.0,4.0,,0.5,0.5,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.875,,0.875,,,,,,,,,0.3333333333333333,,1.0,,0.5,,,,,,1.0,,,1.0,,110.76923076923077,1.0,9.5,17.666666666666668,9.5,14.666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,1.0,,0.5793666666666667,,0.5793666666666667,0.5,0.5,,1.0,2.6999999999999997,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201919-203018-203831-203843,1611661325,"Tamika Catchings, Shavonte Zellous, Shenise Johnson, Natalie Achonwa, Maggie Lucas","Catchings, Zellous, Johnson, Achonwa, Lucas",100646-201919-203018-203831-203843,IND,121.0,1,2.0,-6.0,5.0,4.0,1.0,,1.0,9.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,8.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,4.0,,,1.0,4.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,0.5,,,,0.5,,,,,,,1.0,,,,107.10743801652893,,10.2,17.5,9.2,14.75,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6605,,,,,,,1.8,,0.2,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201896-201919-202656,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shavonte Zellous, Jeanette Pohlen-Mavunga","Larkins, Coleman, January, Zellous, Pohlen-Mavunga",201503-201889-201896-201919-202656,IND,40.0,1,1.0,-2.0,3.0,3.0,1.0,1.0,,6.0,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,216.0,,10.333333333333334,3.0,10.333333333333334,3.0,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,1.0,0.5,,0.2124,,0.1038,,,,,8.1,31.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201896-201919-203018,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shavonte Zellous, Shenise Johnson","Larkins, Coleman, January, Zellous, Johnson",201503-201889-201896-201919-203018,IND,479.0,4,8.0,7.0,14.0,14.0,7.0,11.0,2.0,28.0,1.0,1.0,,,,,,1.0,3.0,4.0,,1.0,2.0,4.0,1.0,2.0,4.0,6.0,2.0,5.0,3.0,17.0,10.0,,,1.0,,1.0,3.0,2.0,2.0,4.0,4.0,4.0,6.0,,4.0,2.0,,,2.0,2.0,4.0,2.0,,1.0,1.0,10.0,3.0,,1.0,5.0,1.0,7.0,3.0,10.0,,,,1.0,1.0,,2.0,1.0,1.0,,3.0,1.0,2.0,1.0,2.0,,2.0,,,4.0,2.0,,1.0,1.0,1.0,,17.0,4.0,7.0,1.0,0.5,0.5,1.0,0.4,0.4,0.6666666666666666,,0.3333333333333333,0.6363636363636364,,0.2,0.6538461538461539,,0.3333333333333333,0.45454545454545453,,,,,,0.3333333333333333,0.5,0.8333333333333334,,1.0,1.0,0.8571428571428571,0.6,,,,1.0,0.6666666666666666,1.0,1.0,1.0,,84.17536534446764,,16.214285714285715,18.0,15.571428571428571,15.928571428571429,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,0.36363636363636365,0.75,0.75,0.3333333333333333,0.09090909090909091,,,,0.36363636363636365,0.5,0.5,1.0,,,,1.0,,,0.4,0.5454545454545454,0.5,0.42764090909090907,0.165,0.33273,0.15384615384615385,0.25,,0.23529411764705882,13.133333333333333,23.259999999999998,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201896-201919-203041,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shavonte Zellous, Lynetta Kizer","Larkins, Coleman, January, Zellous, Kizer",201503-201889-201896-201919-203041,IND,347.0,3,6.0,-12.0,10.0,11.0,,3.0,,21.0,1.0,2.0,,,,,,,2.0,5.0,,,,,,,3.0,7.0,,,,6.0,18.0,,,,,,,,,,4.0,2.0,,,,,,,2.0,,2.0,,,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,,2.0,1.0,,1.0,,2.0,,3.0,,,1.0,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,,6.0,,,,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,,,0.42857142857142855,,,0.42857142857142855,,,,,,,,,0.6666666666666666,1.0,0.5,0.25,0.5,,0.5,0.25,,,0.3333333333333333,,,,0.5,0.5,,87.14697406340058,,18.0,15.181818181818182,18.0,13.909090909090908,0.2857142857142857,0.5,0.5,1.0,,,,0.7142857142857143,0.4,0.4,0.5,,,,,,,,,,,,,,,,0.2857142857142857,,0.4158,,,0.14285714285714285,0.14285714285714285,,,12.142857142857142,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201896-201919-203827,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shavonte Zellous, Natasha Howard","Larkins, Coleman, January, Zellous, Howard",201503-201889-201896-201919-203827,IND,202.0,1,3.0,-6.0,6.0,6.0,,,1.0,12.0,2.0,2.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,,,3.0,6.0,,,,6.0,12.0,1.0,1.0,,2.0,,,,,,2.0,4.0,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,4.0,,,,0.3333333333333333,0.5,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,,,,1.0,,,0.3333333333333333,,,,0.3333333333333333,,,1.0,,,,,,,85.54455445544555,,20.833333333333332,12.833333333333334,20.833333333333332,12.833333333333334,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,0.4391833333333333,0.6151,,,,0.3333333333333333,,10.033333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201896-201919-203843,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shavonte Zellous, Maggie Lucas","Larkins, Coleman, January, Zellous, Lucas",201503-201889-201896-201919-203843,IND,142.0,1,2.0,1.0,3.0,2.0,3.0,,,5.0,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,2.0,,3.0,2.0,,,,,,1.0,2.0,,3.0,,,3.0,,1.0,,,,,1.0,1.0,,1.0,,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,3.0,3.0,3.0,,,,1.0,0.5,0.5,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,,,,,,,0.2,,,,0.2,,,,,,1.0,,,,,50.70422535211267,,22.666666666666668,37.0,22.666666666666668,24.0,0.3333333333333333,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,0.36345,,0.36345,,,,1.0,3.6,25.25,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,1.0,,,,,1611661325,2015,2015,False
201503-201889-201896-203018-203827,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shenise Johnson, Natasha Howard","Larkins, Coleman, January, Johnson, Howard",201503-201889-201896-203018-203827,IND,185.0,1,3.0,-2.0,4.0,6.0,,,1.0,10.0,,1.0,,1.0,,,,1.0,2.0,3.0,,,,,,,2.0,5.0,,,,4.0,6.0,,1.0,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,0.5,0.5,,,,0.4,,,0.4,,,0.4,,,,,,,,,,,0.6666666666666666,0.3333333333333333,,,0.6666666666666666,0.3333333333333333,,,1.0,,1.0,,0.5,,,77.83783783783784,,29.25,11.333333333333334,23.25,11.0,0.2,,,,0.2,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,1.0,,,,,,,0.2,,0.36838000000000004,0.3652,,,,,,12.8,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201896-203018-203843,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shenise Johnson, Maggie Lucas","Larkins, Coleman, January, Johnson, Lucas",201503-201889-201896-203018-203843,IND,106.0,1,2.0,,3.0,3.0,,,1.0,6.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,3.0,,,,2.0,2.0,1.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,,,,,,1.0,,1.0,0.5,1.0,,1.0,0.5,1.0,,,,1.0,,,,1.0,81.50943396226415,,18.0,17.333333333333332,18.0,17.333333333333332,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.6666666666666666,,0.5328666666666667,0.6462,,,,1.0,,4.966666666666667,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,2.0,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201919-202656-203018,1611661325,"Erlana Larkins, Marissa Coleman, Shavonte Zellous, Jeanette Pohlen-Mavunga, Shenise Johnson","Larkins, Coleman, Zellous, Pohlen-Mavunga, Johnson",201503-201889-201919-202656-203018,IND,87.0,1,1.0,1.0,3.0,2.0,,2.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,,3.0,,,,,,,2.0,3.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,3.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,3.0,,,,,,1.0,1.0,1.0,0.5,1.0,,0.8333333333333334,1.0,,1.0,1.5,,0.3333333333333333,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,82.75862068965517,,17.666666666666668,17.0,17.666666666666668,17.0,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,0.6666666666666666,1.0,0.5134833333333334,0.7406,,0.3333333333333333,0.5,0.5,,9.95,23.5,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201919-202656-203406,1611661325,"Erlana Larkins, Marissa Coleman, Shavonte Zellous, Jeanette Pohlen-Mavunga, Layshia Clarendon","Larkins, Coleman, Zellous, Pohlen-Mavunga, Clarendon",201503-201889-201919-202656-203406,IND,26.0,1,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
