EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,FTDefRebounds,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,BlockedLongMidRange,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Corner3PctBlocked,team_id,year,season,team_vs
100812-101023-201881-204332-204365,1611661330,"Erika de Souza, Sancho Lyttle, Angel McCoughtry, Cierra Burdick, Erica Wheeler","de Souza, Lyttle, McCoughtry, Burdick, Wheeler",100812-101023-201881-204332-204365,ATL,153.0,2,3.0,-10.0,6.0,6.0,6.0,,1.0,12.0,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,2.0,,1.0,,,10.0,,1.0,,,,2.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,3.0,,,,,4.0,,4.0,1.0,,,1.0,5.0,,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,0.8,,,0.5,1.0,1.0,1.0,0.6666666666666666,,1.0,,1.0,,,,1.0,,,112.94117647058825,,15.0,10.5,13.333333333333334,10.5,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,0.5,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,0.44206666666666666,0.3918,0.44206666666666666,,,,,3.75,23.6,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-101023-203830-204332-204365,1611661330,"Erika de Souza, Sancho Lyttle, Shoni Schimmel, Cierra Burdick, Erica Wheeler","de Souza, Lyttle, Schimmel, Burdick, Wheeler",100812-101023-203830-204332-204365,ATL,85.0,1,1.0,4.0,4.0,3.0,,,,7.0,,,,,,,1.0,2.0,,,,1.0,,,,1.0,2.0,,1.0,2.0,4.0,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,,,,,,,4.0,,,,1.0,1.0,,,,0.5,,,0.3333333333333333,,,0.5,,,0.3333333333333333,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,118.58823529411764,,12.75,11.333333333333334,12.75,11.333333333333334,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,0.40700000000000003,,,0.25,0.3333333333333333,,,11.8,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-101033-201492-201881-202623,1611661330,"Erika de Souza, Roneeka Hodges, Matee Ajavon, Angel McCoughtry, Aneika Morello","de Souza, Hodges, Ajavon, McCoughtry, Morello",100812-101033-201492-201881-202623,ATL,314.0,3,5.0,-5.0,10.0,9.0,3.0,1.0,3.0,19.0,2.0,5.0,,,,,2.0,2.0,,,1.0,1.0,,2.0,,4.0,7.0,1.0,3.0,5.0,16.0,21.0,,,1.0,4.0,,,,4.0,4.0,4.0,4.0,3.0,,,2.0,,2.0,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,1.0,3.0,,,,,4.0,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,,5.0,,,6.0,,1.0,,,,,,,12.0,,1.0,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,,,0.55,0.75,,0.6153846153846154,0.6666666666666666,1.0,0.3,0.2857142857142857,0.4,,,,,,1.0,,0.5,,0.8,1.0,,,0.5,,,,,,,87.13375796178345,,16.4,16.666666666666668,13.9,15.444444444444445,0.5,0.4,0.6666666666666666,0.5,0.2,1.0,1.0,0.5,,,,,0.1,1.0,1.0,1.0,0.2,,,,,,,,,0.8,,0.52349,0.471075,,0.09090909090909091,0.125,0.25,0.25,3.6571428571428575,23.066666666666666,0.3,1.0,1.0,,,1.0,,1.0,2.0,,,,,,2.0,,0.5,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-101033-201492-202623-203039,1611661330,"Erika de Souza, Roneeka Hodges, Matee Ajavon, Aneika Morello, Sydney Carter","de Souza, Hodges, Ajavon, Morello, Carter",100812-101033-201492-202623-203039,ATL,85.0,1,1.0,-3.0,2.0,3.0,2.0,1.0,,5.0,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,,1.0,,2.0,5.0,,,,,1.0,2.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,,,0.5,,,,0.5,,,,,,,1.0,,,,,84.70588235294117,,17.0,17.0,17.0,14.333333333333334,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,0.42885,,0.42885,,,,1.0,6.55,40.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1611661330,2015,2015,True
100812-101033-201492-204328-204332,1611661330,"Erika de Souza, Roneeka Hodges, Matee Ajavon, Samantha Logic, Cierra Burdick","de Souza, Hodges, Ajavon, Logic, Burdick",100812-101033-201492-204328-204332,ATL,100.0,1,2.0,5.0,4.0,3.0,,,,7.0,2.0,2.0,,,,,,,,2.0,,,,,,2.0,4.0,,,1.0,5.0,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,,5.0,,,,0.5,0.5,,,,0.5,,,0.5,,,0.625,,,,,,,,,,0.6666666666666666,,1.0,,0.75,,,,,,1.0,,0.5,,1.0,,100.8,1.0,7.5,23.333333333333332,7.5,19.666666666666668,0.5,1.0,1.0,0.5,,,,,0.5,,,,,,,,,,,,,,,,,0.5,,0.521175,,,0.25,0.25,,,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-101033-201492-204332-204365,1611661330,"Erika de Souza, Roneeka Hodges, Matee Ajavon, Cierra Burdick, Erica Wheeler","de Souza, Hodges, Ajavon, Burdick, Wheeler",100812-101033-201492-204332-204365,ATL,258.0,1,4.0,-5.0,9.0,8.0,3.0,3.0,1.0,17.0,1.0,2.0,,,,,,1.0,,2.0,,1.0,,1.0,,1.0,5.0,,2.0,4.0,6.0,11.0,,,,,,1.0,1.0,2.0,2.0,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,2.0,,,,1.0,2.0,2.0,4.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,,3.0,,1.0,,4.0,,,4.0,,1.0,,,,,,,6.0,2.0,3.0,,1.0,1.0,,,,0.2,,,0.14285714285714285,,,0.3333333333333333,,0.3333333333333333,0.2857142857142857,,,,,0.5,,0.5,,,1.0,0.5,0.3333333333333333,,,,1.0,,,0.5,,,,94.88372093023256,,16.11111111111111,14.125,16.0,12.125,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,0.2857142857142857,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,0.5714285714285714,,0.43129285714285714,,0.3559,0.125,0.16666666666666666,,0.3333333333333333,9.379999999999999,23.5,0.3333333333333333,,,1.0,,,,,,,1.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,1611661330,2015,2015,True
100812-101033-201881-203026-203039,1611661330,"Erika de Souza, Roneeka Hodges, Angel McCoughtry, Tiffany Hayes, Sydney Carter","de Souza, Hodges, McCoughtry, Hayes, Carter",100812-101033-201881-203026-203039,ATL,522.0,1,9.0,2.0,18.0,18.0,3.0,,3.0,36.0,3.0,8.0,,1.0,,,1.0,5.0,1.0,2.0,,,,1.0,,5.0,15.0,,1.0,7.0,17.0,15.0,1.0,3.0,,2.0,,2.0,,4.0,4.0,4.0,6.0,,,,1.0,,4.0,2.0,,2.0,,,1.0,1.0,,4.0,,3.0,,2.0,6.0,10.0,3.0,13.0,1.0,,,,,1.0,,2.0,,,,2.0,,,3.0,,4.0,,,,5.0,,,8.0,,3.0,4.0,4.0,,4.0,3.0,,15.0,4.0,3.0,,0.4,0.4,,,,0.3333333333333333,0.3333333333333333,,0.3125,0.3333333333333333,,0.425,0.3333333333333333,0.5,0.0625,0.26666666666666666,0.125,0.6,,,,0.75,0.3,1.0,,0.8,0.2727272727272727,0.4,0.25,,,0.8,,1.0,1.0,,0.14285714285714285,99.31034482758622,0.75,14.333333333333334,14.666666666666666,13.222222222222221,14.277777777777779,0.5,0.375,0.42857142857142855,0.3333333333333333,0.3125,0.2,0.5,1.0,0.125,0.5,0.5,,,,,,0.0625,,,,0.3333333333333333,,,,,0.5625,,0.4954125,0.4127,0.32515,0.15789473684210525,0.16666666666666666,0.11764705882352941,0.23529411764705882,6.426666666666667,24.1,0.16666666666666666,,,,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-101033-201881-203039-204332,1611661330,"Erika de Souza, Roneeka Hodges, Angel McCoughtry, Sydney Carter, Cierra Burdick","de Souza, Hodges, McCoughtry, Carter, Burdick",100812-101033-201881-203039-204332,ATL,476.0,5,8.0,8.0,16.0,15.0,8.0,1.0,2.0,31.0,4.0,6.0,,,1.0,2.0,,3.0,2.0,3.0,,,,1.0,1.0,6.0,12.0,,1.0,9.0,21.0,13.0,,2.0,,,2.0,5.0,1.0,4.0,8.0,8.0,4.0,,,,1.0,,1.0,4.0,,4.0,,,3.0,,1.0,8.0,,2.0,,1.0,4.0,5.0,2.0,7.0,,1.0,1.0,,1.0,,1.0,1.0,,,,2.0,,2.0,2.0,,3.0,,,1.0,9.0,,1.0,9.0,1.0,5.0,2.0,,2.0,2.0,,,21.0,8.0,8.0,,0.6666666666666666,0.6666666666666666,,,,0.5,,0.4,0.46153846153846156,,0.3333333333333333,0.6176470588235294,,0.5,0.07692307692307693,0.08333333333333333,0.16666666666666666,,,0.5,,0.6666666666666666,0.4,0.3333333333333333,,0.5555555555555556,0.4,0.5,,1.0,,1.0,0.3333333333333333,1.0,,0.5,,93.78151260504201,,14.3125,16.466666666666665,13.5,15.066666666666666,0.46153846153846156,0.6666666666666666,0.8,0.75,0.23076923076923078,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,,,,,0.07692307692307693,,,,,,0.3333333333333333,0.5,0.16666666666666666,0.5384615384615384,,0.4794,0.36955,0.39026,0.29411764705882354,0.3125,,0.38095238095238093,7.0249999999999995,35.1,0.5,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-101033-201881-204332-204365,1611661330,"Erika de Souza, Roneeka Hodges, Angel McCoughtry, Cierra Burdick, Erica Wheeler","de Souza, Hodges, McCoughtry, Burdick, Wheeler",100812-101033-201881-204332-204365,ATL,603.0,6,10.0,11.0,18.0,19.0,5.0,2.0,3.0,37.0,6.0,12.0,2.0,3.0,,4.0,,2.0,1.0,2.0,,,3.0,3.0,1.0,7.0,16.0,3.0,3.0,3.0,26.0,15.0,2.0,4.0,,4.0,,6.0,1.0,,3.0,6.0,8.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,,3.0,,,12.0,,4.0,,,2.0,3.0,4.0,7.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,2.0,,,2.0,,5.0,,,1.0,4.0,,1.0,3.0,1.0,2.0,,,,,,,22.0,3.0,5.0,,0.42857142857142855,0.6,0.6666666666666666,1.0,1.0,0.4375,0.5,,0.6052631578947368,0.5,0.21428571428571427,0.65,0.5,0.21428571428571427,0.15789473684210525,0.1875,0.25,,,0.5,,0.5,0.4444444444444444,,,0.5,0.4444444444444444,0.5,,1.0,,,,0.6666666666666666,,,,88.35820895522387,,14.666666666666666,17.842105263157894,13.38888888888889,17.63157894736842,0.631578947368421,0.5,0.6666666666666666,0.5,0.10526315789473684,,,,0.10526315789473684,0.5,0.5,,,,,,0.15789473684210525,1.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.5714285714285714,,0.14285714285714285,0.7894736842105263,1.0,0.5724736842105264,0.5719,0.5836285714285714,0.1,0.11764705882352941,0.15384615384615385,0.11538461538461539,4.63125,23.266666666666666,0.2777777777777778,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-101033-202623-203026-203830,1611661330,"Erika de Souza, Roneeka Hodges, Aneika Morello, Tiffany Hayes, Shoni Schimmel","de Souza, Hodges, Morello, Hayes, Schimmel",100812-101033-202623-203026-203830,ATL,171.0,2,3.0,5.0,7.0,6.0,4.0,2.0,1.0,13.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,3.0,,1.0,3.0,7.0,2.0,,,,,1.0,2.0,1.0,1.0,3.0,4.0,,,,,1.0,,,2.0,,2.0,,,1.0,1.0,,4.0,,1.0,,1.0,,1.0,1.0,2.0,,2.0,,2.0,,1.0,,2.0,,,,2.0,,1.0,,,1.0,1.0,,,3.0,,,4.0,,2.0,,,,,,,7.0,3.0,4.0,,1.0,1.0,,,,0.6666666666666666,,0.5,0.5,,0.3333333333333333,0.5833333333333334,,0.375,0.25,,,,,,,,1.0,1.0,,0.5,0.5,1.0,,,,,,,1.0,,,109.47368421052632,,11.285714285714286,15.333333333333334,10.714285714285714,15.166666666666666,0.5,0.5,0.5,1.0,0.25,1.0,1.0,1.0,,,,,,,,,0.25,,,,,,0.3333333333333333,,0.3333333333333333,0.75,,0.5230375,0.55305,0.44471666666666665,0.3333333333333333,0.4,,0.42857142857142855,4.133333333333334,23.3,0.5714285714285714,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-101033-203026-203039-204332,1611661330,"Erika de Souza, Roneeka Hodges, Tiffany Hayes, Sydney Carter, Cierra Burdick","de Souza, Hodges, Hayes, Carter, Burdick",100812-101033-203026-203039-204332,ATL,134.0,2,2.0,4.0,3.0,5.0,,,,8.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,6.0,2.0,,,,,,,,,,2.0,,3.0,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,,3.0,3.0,,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,2.0,,1.0,,,,,,,6.0,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,0.8333333333333334,,,0.75,,,0.6666666666666666,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,85.97014925373134,,12.666666666666666,19.2,12.666666666666666,16.6,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,1.0,,0.5641333333333333,,,0.25,0.5,,,1.9,23.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-101033-203039-203830-204332,1611661330,"Erika de Souza, Roneeka Hodges, Sydney Carter, Shoni Schimmel, Cierra Burdick","de Souza, Hodges, Carter, Schimmel, Burdick",100812-101033-203039-203830-204332,ATL,180.0,1,3.0,-3.0,6.0,5.0,6.0,,1.0,11.0,,,,,,,,1.0,2.0,3.0,,,,1.0,1.0,2.0,4.0,,1.0,,4.0,7.0,1.0,1.0,,2.0,2.0,4.0,1.0,,4.0,4.0,,,,,1.0,,,2.0,,2.0,,,,,2.0,4.0,1.0,,,,2.0,2.0,1.0,3.0,,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,2.0,4.0,6.0,,1.0,1.0,,,,0.5,1.0,0.5,0.4,1.0,0.4,0.4,1.0,0.4,0.2,,,,,,,1.0,,,1.0,0.6666666666666666,0.3333333333333333,,,,1.0,,,1.0,,,,88.0,,18.0,14.4,17.5,14.0,,,,,0.2,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,0.2,,,,,,,,0.2,0.2,,0.39102000000000003,0.3752,0.39102000000000003,,,0.5,1.0,14.55,23.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-201492-201881-202623-203026,1611661330,"Erika de Souza, Matee Ajavon, Angel McCoughtry, Aneika Morello, Tiffany Hayes","de Souza, Ajavon, McCoughtry, Morello, Hayes",100812-201492-201881-202623-203026,ATL,580.0,4,10.0,13.0,20.0,21.0,7.0,4.0,1.0,41.0,3.0,5.0,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,10.0,5.0,6.0,6.0,31.0,18.0,1.0,1.0,,2.0,,1.0,3.0,2.0,8.0,8.0,2.0,15.0,,,5.0,4.0,2.0,4.0,5.0,9.0,4.0,1.0,3.0,,1.0,23.0,,1.0,,3.0,3.0,6.0,1.0,7.0,,3.0,,3.0,1.0,,,1.0,,1.0,,2.0,,2.0,3.0,,9.0,,,1.0,4.0,,1.0,6.0,,3.0,,,,,,,29.0,8.0,7.0,1.0,0.8,0.8,1.0,0.8333333333333334,0.8333333333333334,0.5,1.0,,0.78125,1.0,0.75,0.8157894736842105,1.0,0.8,0.375,0.2,,0.5,,0.5,,0.6,0.2,0.75,,0.6666666666666666,0.16666666666666666,,0.3333333333333333,,,0.5,1.0,0.5,1.0,0.5,,101.79310344827587,,12.6,15.619047619047619,12.0,15.428571428571429,0.3125,0.6,0.6,1.0,0.25,0.25,0.5,,0.0625,1.0,1.0,1.0,0.0625,1.0,1.0,1.0,0.3125,0.8,0.8,1.0,1.0,1.0,0.25,,0.75,0.6875,0.8,0.517875,0.56,0.482075,0.15789473684210525,0.23076923076923078,0.06451612903225806,0.25806451612903225,4.9799999999999995,23.333333333333332,0.35,,,,,,2.0,,,2.0,,,,,,,,0.6666666666666666,,1.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-201881-202623-203026-204365,1611661330,"Erika de Souza, Angel McCoughtry, Aneika Morello, Tiffany Hayes, Erica Wheeler","de Souza, McCoughtry, Morello, Hayes, Wheeler",100812-201881-202623-203026-204365,ATL,162.0,3,3.0,2.0,6.0,5.0,1.0,4.0,,11.0,2.0,3.0,,,,,,,,,,,,1.0,,2.0,3.0,,1.0,2.0,6.0,4.0,,,,,,,,1.0,1.0,2.0,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,2.0,2.0,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,3.0,,,3.0,1.0,1.0,,,,,,1.0,6.0,1.0,1.0,,0.5,0.5,,,,0.6666666666666666,,,0.5,,,0.6,,0.5,0.25,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,97.77777777777777,,16.166666666666668,13.0,16.166666666666668,13.0,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,0.25,,,,,,,,,1.0,,0.5371125,,,0.25,0.3333333333333333,,0.16666666666666666,2.433333333333333,23.1,0.16666666666666666,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
100812-201881-203026-203039-204332,1611661330,"Erika de Souza, Angel McCoughtry, Tiffany Hayes, Sydney Carter, Cierra Burdick","de Souza, McCoughtry, Hayes, Carter, Burdick",100812-201881-203026-203039-204332,ATL,1500.0,3,25.0,-5.0,47.0,45.0,10.0,3.0,8.0,92.0,10.0,19.0,2.0,6.0,2.0,3.0,2.0,5.0,3.0,11.0,,2.0,,2.0,1.0,15.0,35.0,,4.0,14.0,44.0,49.0,3.0,8.0,2.0,8.0,3.0,7.0,1.0,,6.0,18.0,12.0,,,,2.0,,4.0,9.0,,9.0,,,8.0,,1.0,18.0,2.0,8.0,,3.0,12.0,15.0,10.0,25.0,1.0,5.0,4.0,1.0,6.0,2.0,5.0,6.0,1.0,1.0,1.0,12.0,1.0,3.0,7.0,,11.0,1.0,2.0,,11.0,,3.0,14.0,,4.0,5.0,4.0,1.0,5.0,3.0,,36.0,6.0,10.0,,0.6,0.6,,,,0.42857142857142855,0.375,0.42857142857142855,0.38461538461538464,0.375,0.375,0.4777777777777778,0.4444444444444444,0.375,0.10256410256410256,0.11428571428571428,0.21052631578947367,,,0.5,,0.6,0.4,0.6,0.5,0.6,0.4166666666666667,0.4444444444444444,0.3333333333333333,0.375,0.5,0.5,0.5714285714285714,0.8,0.6666666666666666,0.5,0.05,88.32,0.6,15.361702127659575,17.288888888888888,13.53191489361702,16.08888888888889,0.48717948717948717,0.5263157894736842,0.6666666666666666,0.8,0.1282051282051282,0.4,0.4,,0.28205128205128205,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.05128205128205128,,,,0.05128205128205128,,,,0.75,0.3333333333333333,0.375,0.6666666666666666,0.125,0.5897435897435898,,0.5108589743589744,0.554575,0.48504375,0.11363636363636363,0.10256410256410256,0.18181818181818182,0.13636363636363635,7.457142857142857,23.275,0.2127659574468085,,,,,,,,,,,1.0,,1.0,1.0,,,,,0.5,,,,,,,,,,,1.0,,,,,,0.5,,1.0,0.2,,,,,1611661330,2015,2015,True
100812-203039-203830-204332-204365,1611661330,"Erika de Souza, Sydney Carter, Shoni Schimmel, Cierra Burdick, Erica Wheeler","de Souza, Carter, Schimmel, Burdick, Wheeler",100812-203039-203830-204332-204365,ATL,76.0,1,1.0,-4.0,3.0,3.0,3.0,3.0,,6.0,,,,,,,,2.0,,,,,,,,,2.0,,,,,4.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,1.0,,0.3333333333333333,,,,,,,,,1.0,,,113.6842105263158,,17.0,8.333333333333334,17.0,7.333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.28505,,0.28505,,,,,6.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2015,2015,True
