EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,PenaltyDefPoss,NonShootingPenaltyNonTakeFouls,PenaltyOffPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2A,PenaltyFG2M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Charge Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Travels,PtsUnassisted3s,Transition Take Fouls Drawn,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Transition Take Fouls,team_id,year,season,team_vs
1628278-1630459-1631022-1631141-1642290,1611661322,"Shatori Walker-Kimbrough, DiDi Richards, Shakira Austin, Jade Melbourne, Aaliyah Edwards","Walker-Kimbrough, Richards, Austin, Melbourne, Edwards",1628278-1630459-1631022-1631141-1642290,WAS,1.0,1,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2024,2024,False
1628278-1628279-1628878-1631022-1642210,1611661322,"Shatori Walker-Kimbrough, Brittney Sykes, Ariel Atkins, Shakira Austin, Julie Vanloo","Walker-Kimbrough, Sykes, Atkins, Austin, Vanloo",1628278-1628279-1628878-1631022-1642210,WAS,5.0,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,5.0,,5.0,,,,,,0.33465,,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,0.33465,,28.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2024,2024,False
1628278-1628279-1630134-1631022-203828,1611661322,"Shatori Walker-Kimbrough, Brittney Sykes, Sug Sutton, Shakira Austin, Stefanie Dolson","Walker-Kimbrough, Sykes, Sutton, Austin, Dolson",1628278-1628279-1630134-1631022-203828,WAS,184.0,1,3.0,5.0,5.0,10,,2.0,2.0,6.0,4.0,8.0,2.0,1.0,1.0,,2.0,1.0,1.0,4.0,1.0,1.0,4.0,0.5,0.5,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,78.26086956521739,22.0,14.8,18.0,12.8,0.2857142857142857,,,,0.5029571428571429,9.983333333333333,-4.0,,,,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,0.14285714285714285,1.0,,,,0.14285714285714285,,0.42857142857142855,,,24.3,,3.0,1.0,2.0,1.0,,,2.0,,,,,2.0,,,,,,1.0,1.0,2.0,3.0,,,,,1.0,,1.0,,,,,,,0.5,1.0,0.6,,,,1.0,,,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,,,,,0.5,,,,,,1.0,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,0.5,,1.0,1.0,,,0.5,0.5,,,,,,,,,,,0.5466,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2024,2024,False
1628278-1630134-1631083-1631141-203828,1611661322,"Shatori Walker-Kimbrough, Sug Sutton, Emily Engstler, Jade Melbourne, Stefanie Dolson","Walker-Kimbrough, Sutton, Engstler, Melbourne, Dolson",1628278-1630134-1631083-1631141-203828,WAS,62.0,1,1.0,3.0,2.0,5,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,116.1290322580645,10.666666666666666,15.0,10.666666666666666,15.0,,,,,0.403125,,,2.0,,3.0,1.0,1.0,2.0,,,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,3.0,,,1.0,,,,,0.5,0.5,1.0,0.403125,,25.35,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2024,2024,False
1628279-1628878-1631022-1642210-1642290,1611661322,"Brittney Sykes, Ariel Atkins, Shakira Austin, Julie Vanloo, Aaliyah Edwards","Sykes, Atkins, Austin, Vanloo, Edwards",1628279-1628878-1631022-1642210-1642290,WAS,445.0,2,7.0,17.0,16.0,33,,3.0,6.0,11.0,17.0,18.0,12.0,6.0,7.0,,15.0,2.0,3.0,6.0,3.0,5.0,13.0,1.0,1.0,0.5454545454545454,0.4411764705882353,0.4722222222222222,0.5,0.6,1.0,106.78651685393258,13.0,14.0,12.705882352941176,13.75,0.17647058823529413,,,,0.4548852941176471,10.472727272727273,-1.0,5.0,1.0,6.0,5.0,2.0,6.0,2.0,3.0,2.0,,2.0,5.0,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,6.0,,0.2,0.35294117647058826,1.0,,1.0,,0.29411764705882354,0.4,0.5294117647058824,0.36629,0.11764705882352941,26.46666666666667,0.35294117647058826,3.0,2.0,3.0,,,,5.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,1.0,,1.0,,,1.0,,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.4,0.25,0.3333333333333333,,1.0,1.0,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.29411764705882354,0.058823529411764705,0.2,0.2,1.0,,,,,0.2,,4.0,,,,,,2.0,,,,4.0,,,,,,,4.0,,,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,0.3333333333333333,,1.0,0.5,0.8,0.8,1.0,,,,,,,,,,0.38795,0.1111111111111111,0.16666666666666666,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,1611661322,2024,2024,False
1628317-1628899-1630459-1642210-1642290,1611661322,"Karlie Samuelson, Myisha Hines-Allen, DiDi Richards, Julie Vanloo, Aaliyah Edwards","Samuelson, Hines-Allen, Richards, Vanloo, Edwards",1628317-1628899-1630459-1642210-1642290,WAS,57.0,1,1.0,2.0,3.0,5,,,,,,4.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,126.31578947368422,13.5,10.0,13.5,10.0,,,,,,,-4.0,3.0,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2024,2024,False
1628278-1628878-1628899-1631022-1631141,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, Myisha Hines-Allen, Shakira Austin, Jade Melbourne","Walker-Kimbrough, Atkins, Hines-Allen, Austin, Melbourne",1628278-1628878-1628899-1631022-1631141,WAS,382.0,2,6.0,14.0,14.0,28,1.0,6.0,2.0,8.0,9.0,7.0,2.0,1.0,2.0,,5.0,3.0,4.0,5.0,1.0,1.0,9.0,0.5,0.5,0.25,0.2916666666666667,0.34615384615384615,1.0,0.8,1.0,105.54973821989529,15.571428571428571,11.714285714285714,14.642857142857142,11.642857142857142,0.5,0.16666666666666666,0.16666666666666666,,0.44775000000000004,7.05,2.0,3.0,,1.0,3.0,,4.0,2.0,,,,,3.0,1.0,,2.0,,2.0,,7.0,3.0,,,1.0,,,0.3333333333333333,1.0,,0.5,0.5,0.25,,0.4166666666666667,,,25.55,0.07142857142857142,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,3.0,2.0,1.0,2.0,,,,1.0,0.25,0.25,,,,0.3333333333333333,0.1111111111111111,,,1.0,,1.0,,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.4617,0.15384615384615385,0.2222222222222222,,,,,,,,,,,,,,,,,1.0,,,,,,,1611661322,2024,2024,False
1628317-1628878-1631083-1642210-1642290,1611661322,"Karlie Samuelson, Ariel Atkins, Emily Engstler, Julie Vanloo, Aaliyah Edwards","Samuelson, Atkins, Engstler, Vanloo, Edwards",1628317-1628878-1631083-1642210-1642290,WAS,188.0,2,3.0,6.0,5.0,11,,1.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,,4.0,,2.0,3.0,,1.0,2.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,1.0,,84.25531914893617,18.333333333333332,15.6,18.333333333333332,15.6,0.16666666666666666,,,,0.5062833333333333,7.55,,,,,2.0,,2.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,,0.3333333333333333,,,1.0,1.0,0.3333333333333333,,0.6666666666666666,,,26.9,,1.0,1.0,2.0,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,0.5,,0.25,1.0,,,,,0.25,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,0.4401,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661322,2024,2024,False
1628878-1628899-1630459-1631141-1642290,1611661322,"Ariel Atkins, Myisha Hines-Allen, DiDi Richards, Jade Melbourne, Aaliyah Edwards","Atkins, Hines-Allen, Richards, Melbourne, Edwards",1628878-1628899-1630459-1631141-1642290,WAS,139.0,1,2.0,5.0,5.0,10,1.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,103.59712230215827,12.2,15.6,12.2,15.6,0.5,0.5,0.5,1.0,0.44285,11.833333333333334,,,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,0.25,,,,,0.25,,0.25,,,23.7,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2024,2024,False
1628278-1628317-1628899-1631022-1642210,1611661322,"Shatori Walker-Kimbrough, Karlie Samuelson, Myisha Hines-Allen, Shakira Austin, Julie Vanloo","Walker-Kimbrough, Samuelson, Hines-Allen, Austin, Vanloo",1628278-1628317-1628899-1631022-1642210,WAS,54.0,2,1.0,2.0,3.0,5,,,,,,4.0,,,,,,,,,2.0,2.0,,,,,,,,,,133.33333333333334,9.0,12.0,9.0,7.333333333333333,,,,,,,-4.0,3.0,,,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2024,2024,False
1628278-1628878-1628899-1631141-1642290,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, Myisha Hines-Allen, Jade Melbourne, Aaliyah Edwards","Walker-Kimbrough, Atkins, Hines-Allen, Melbourne, Edwards",1628278-1628878-1628899-1631141-1642290,WAS,1176.0,13,20.0,41.0,40.0,81,4.0,13.0,16.0,28.0,48.0,44.0,14.0,7.0,8.0,1.0,17.0,9.0,15.0,23.0,4.0,8.0,40.0,0.4375,0.5,0.5714285714285714,0.47297297297297297,0.5465116279069767,0.6428571428571429,0.7368421052631579,0.7272727272727273,99.18367346938774,14.146341463414634,14.9,13.24390243902439,14.15,0.35135135135135137,0.3076923076923077,0.36363636363636365,0.25,0.48125540540540546,6.4071428571428575,4.0,19.0,2.0,23.0,6.0,5.0,9.0,13.0,13.0,7.0,9.0,25.0,6.0,5.0,1.0,4.0,1.0,6.0,4.0,11.0,14.0,1.0,25.0,23.0,1.0,0.5,0.24324324324324326,0.6666666666666666,1.0,1.0,1.0,0.16216216216216217,0.25,0.5405405405405406,0.46874000000000005,0.5208333333333334,24.844444444444445,0.5609756097560976,7.0,9.0,11.0,3.0,5.0,5.0,4.0,3.0,2.0,,1.0,6.0,8.0,3.0,,1.0,,5.0,4.0,4.0,8.0,,2.0,2.0,,3.0,2.0,,,1.0,0.1111111111111111,0.1111111111111111,0.6153846153846154,0.4,0.3333333333333333,0.5714285714285714,0.42105263157894735,0.5,,1.0,,1.0,,0.2972972972972973,0.8181818181818182,0.8181818181818182,0.5555555555555556,0.10810810810810811,0.08108108108108109,,,,0.42857142857142855,0.25,1.0,0.1,,2.0,3.0,1.0,,,1.0,,3.0,,1.0,2.0,8.0,,18.0,4.0,,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,6.0,2.0,,,1.0,,,1.0,2.0,,,,,0.5,0.42857142857142855,0.4375,0.07142857142857142,,0.15384615384615385,,0.3333333333333333,0.4,1.0,,0.75,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,0.14285714285714285,,,,0.4859,0.14285714285714285,0.18181818181818182,0.16666666666666666,,,,,,1.0,0.5,,,,,,,,,,,,,,,,1611661322,2024,2024,False
1628278-1628878-1631083-1642210-203828,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, Emily Engstler, Julie Vanloo, Stefanie Dolson","Walker-Kimbrough, Atkins, Engstler, Vanloo, Dolson",1628278-1628878-1631083-1642210-203828,WAS,573.0,6,10.0,21.0,18.0,39,2.0,5.0,5.0,12.0,21.0,24.0,8.0,4.0,6.0,2.0,14.0,2.0,5.0,8.0,2.0,5.0,19.0,0.8,0.8,0.4166666666666667,0.4444444444444444,0.5,1.0,1.0,1.0,98.01047120418848,15.0,14.333333333333334,13.523809523809524,14.333333333333334,0.2777777777777778,0.4,0.5,1.0,0.44422500000000004,9.216666666666667,-3.0,3.0,,9.0,4.0,1.0,6.0,5.0,4.0,2.0,5.0,14.0,4.0,3.0,,1.0,,2.0,1.0,4.0,7.0,3.0,14.0,9.0,3.0,0.7777777777777778,0.3333333333333333,0.5,,1.0,1.0,0.2222222222222222,0.16666666666666666,0.5,0.45905833333333335,0.6666666666666666,24.5,0.42857142857142855,4.0,,3.0,,,1.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,6.0,1.0,2.0,1.0,,1.0,2.0,3.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.2857142857142857,0.25,0.2727272727272727,0.3333333333333333,,,,,,0.16666666666666666,,,,0.2222222222222222,0.1111111111111111,0.25,0.25,1.0,,0.16666666666666666,,0.16666666666666666,0.25,,3.0,1.0,,,1.0,,1.0,,1.0,,2.0,1.0,2.0,,,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,0.3333333333333333,0.25,0.25,0.16666666666666666,0.3333333333333333,0.2,,0.3333333333333333,0.3333333333333333,1.0,,0.75,0.75,0.6666666666666666,0.5,0.5,1.0,,,0.25,,,,0.379,0.05555555555555555,0.08333333333333333,0.09523809523809523,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1611661322,2024,2024,False
1628278-1630134-1631083-1631141-1642290,1611661322,"Shatori Walker-Kimbrough, Sug Sutton, Emily Engstler, Jade Melbourne, Aaliyah Edwards","Walker-Kimbrough, Sutton, Engstler, Melbourne, Edwards",1628278-1630134-1631083-1631141-1642290,WAS,122.0,2,2.0,3.0,4.0,7,,1.0,,1.0,4.0,4.0,,,1.0,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,0.75,0.5,1.0,1.0,,82.62295081967214,17.0,17.75,16.333333333333332,17.75,0.5,,,,0.34285,7.6,,4.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,3.0,4.0,2.0,4.0,3.0,2.0,0.5,0.5,,,,,0.5,0.5,0.5,0.34285,1.0,26.9,1.0,1.0,,,,,,,,,1.0,1.0,,,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,0.75,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,3.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.5,1.5,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.321,,,0.75,,,,,,,,,1.0,0.5,,,,,,,,,,,,,1611661322,2024,2024,False
1628279-1628878-1631022-1631141-1642290,1611661322,"Brittney Sykes, Ariel Atkins, Shakira Austin, Jade Melbourne, Aaliyah Edwards","Sykes, Atkins, Austin, Melbourne, Edwards",1628279-1628878-1631022-1631141-1642290,WAS,114.0,1,2.0,3.0,4.0,7,,2.0,,3.0,,3.0,,,,,,1.0,1.0,2.0,,1.0,,,,,,,1.0,0.5,1.0,88.42105263157895,17.666666666666668,15.25,14.333333333333334,12.75,0.5,,,,0.401925,11.666666666666666,-3.0,3.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,0.25,,,,,0.25,,0.25,,,24.9,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,,0.25,,,,,,0.25,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.3771,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2024,2024,False
1628317-1628878-1642210-1642290-203828,1611661322,"Karlie Samuelson, Ariel Atkins, Julie Vanloo, Aaliyah Edwards, Stefanie Dolson","Samuelson, Atkins, Vanloo, Edwards, Dolson",1628317-1628878-1642210-1642290-203828,WAS,7691.0,14,128.0,252.0,251.0,503,18.0,48.0,58.0,117.0,239.0,258.0,86.0,43.0,71.0,13.0,170.0,44.0,83.0,115.0,29.0,64.0,208.0,0.7413793103448276,0.7678571428571429,0.49572649572649574,0.4883177570093458,0.5128755364806867,0.676923076923077,0.7,0.6571428571428571,94.17761019373293,15.484126984126984,15.095617529880478,14.948412698412698,14.613545816733067,0.22429906542056074,0.375,0.42857142857142855,0.7222222222222222,0.5041406542056075,7.024786324786325,-19.0,30.0,4.0,21.0,77.0,5.0,97.0,30.0,9.0,5.0,5.0,20.0,77.0,33.0,6.0,29.0,9.0,56.0,5.0,71.0,40.0,3.0,20.0,21.0,2.0,0.5882352941176471,0.4532710280373832,0.5178571428571429,1.0,0.7333333333333333,0.7272727272727273,0.3598130841121495,0.35714285714285715,0.6822429906542056,0.39720000000000005,0.08368200836820083,24.97422680412371,0.08333333333333333,27.0,33.0,49.0,10.0,1.0,1.0,20.0,20.0,,23.0,31.0,17.0,3.0,84.0,23.0,28.0,20.0,25.0,18.0,14.0,32.0,3.0,25.0,14.0,11.0,20.0,27.0,2.0,,0.9032258064516129,0.31958762886597936,0.31958762886597936,0.3333333333333333,0.5357142857142857,0.23728813559322035,0.2727272727272727,0.256,0.1875,0.23076923076923078,0.3333333333333333,0.5714285714285714,0.8125,0.02586206896551724,0.22897196261682243,0.673469387755102,0.7021276595744681,0.7575757575757576,0.09345794392523364,0.09345794392523364,0.2987012987012987,0.3026315789473684,0.8695652173913043,0.4,0.07142857142857142,1.0,,0.2987012987012987,3.0,7.0,8.0,2.0,3.0,6.0,3.0,6.0,5.0,8.0,4.0,31.0,3.0,30.0,4.0,,8.0,8.0,5.0,14.0,3.0,1.0,5.0,4.0,5.0,11.0,1.0,16.0,11.0,,,6.0,,,5.0,11.0,5.0,,0.625,0.6,0.35294117647058826,0.54,0.5344827586206896,0.06837606837606838,0.04081632653061224,0.125,,0.26666666666666666,0.25925925925925924,0.75,0.45454545454545453,0.35,0.35,0.7142857142857143,0.4,0.4,1.0,0.3,0.08,0.24,0.5,1.0,0.6,0.5313041666666667,0.07391304347826087,0.12121212121212122,0.1297071129707113,,,4.0,9.0,,,0.6666666666666666,2.0,,,1.0,1.0,,1.0,0.01020408163265306,4.0,2.0,1.0,0.010309278350515464,0.012987012987012988,,,1611661322,2024,2024,False
1628878-1631022-1631141-1642210-1642290,1611661322,"Ariel Atkins, Shakira Austin, Jade Melbourne, Julie Vanloo, Aaliyah Edwards","Atkins, Austin, Melbourne, Vanloo, Edwards",1628878-1631022-1631141-1642210-1642290,WAS,108.0,2,2.0,4.0,5.0,9,1.0,1.0,1.0,1.0,5.0,2.0,,,1.0,,3.0,2.0,3.0,3.0,1.0,1.0,5.0,,,1.0,0.8333333333333334,0.625,1.0,1.0,1.0,120.0,9.75,13.8,9.75,13.8,0.3333333333333333,1.0,1.0,,0.43205,12.0,3.0,2.0,,4.0,1.0,1.0,2.0,,1.0,2.0,,5.0,1.0,1.0,,1.0,,1.0,1.0,2.0,2.0,,5.0,4.0,,0.625,0.6666666666666666,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.43205,1.0,26.5,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,3.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,1.0,0.5,0.5,1.0,0.8333333333333334,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.25,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661322,2024,2024,False
