EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,2pt And 1 Free Throw Trips,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,PtsPutbacks,Corner3Assists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,Clear Path Fouls,BlockedLongMidRange,SecondChanceArc3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Corner3PctBlocked,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedArc3,team_id,year,season,team_vs
100556-200673-201046-201492-202261,1611661322,"Nakia Sanford, Monique Currie, Lindsey Harding, Matee Ajavon, Jacinta Monroe","Sanford, Currie, Harding, Ajavon, Monroe",100556-200673-201046-201492-202261,WAS,314.0,2,5.0,6.0,13.0,12.0,1.0,3.0,2.0,25.0,5.0,6.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,6.0,8.0,,1.0,2.0,14.0,8.0,,,,1.0,1.0,1.0,1.0,,,1.0,3.0,8.0,4.0,,1.0,,1.0,4.0,,4.0,,3.0,,8.0,,,,1.0,2.0,1.0,3.0,,4.0,,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,6.0,2.0,6.0,4.0,,,,,,13.0,3.0,1.0,,0.6666666666666666,0.6666666666666666,,,,,0.75,,1.0,0.6666666666666666,,1.0,0.6363636363636364,0.5,0.75,0.1111111111111111,0.125,1.0,0.5,0.5,,,,0.5,,,,,,,,114.64968152866241,,10.923076923076923,14.333333333333334,10.615384615384615,12.25,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,0.1111111111111111,,,,,,,,1.0,1.0,,,0.7777777777777778,,0.59235,,0.5901,0.36363636363636365,0.4,0.07142857142857142,0.21428571428571427,3.75,24.5,0.07692307692307693,2.0,,,,,,,,,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,0.5,0.3333333333333333,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100556-200673-201889-202261-202262,1611661322,"Nakia Sanford, Monique Currie, Marissa Coleman, Jacinta Monroe, Ashley Houts","Sanford, Currie, Coleman, Monroe, Houts",100556-200673-201889-202261-202262,WAS,104.0,1,2.0,2.0,3.0,3.0,,,,6.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,,4.0,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,83.07692307692308,,11.0,23.666666666666668,11.0,23.666666666666668,0.5,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,0.5444,,,,,,,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100556-200673-201492-202261-202262,1611661322,"Nakia Sanford, Monique Currie, Matee Ajavon, Jacinta Monroe, Ashley Houts","Sanford, Currie, Ajavon, Monroe, Houts",100556-200673-201492-202261-202262,WAS,22.0,1,,3.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,3.0,,,,,1.0,1.0,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,3.0,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,,,,,,,,,196.36363636363637,,10.0,6.0,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4974,,,,,,,,23.7,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
200673-201046-201492-201518-201889,1611661322,"Monique Currie, Lindsey Harding, Matee Ajavon, Crystal Langhorne, Marissa Coleman","Currie, Harding, Ajavon, Langhorne, Coleman",200673-201046-201492-201518-201889,WAS,260.0,2,4.0,-10.0,10.0,9.0,7.0,6.0,1.0,19.0,,,,,,,,2.0,1.0,3.0,,,,,,1.0,5.0,,,,2.0,12.0,1.0,1.0,,,2.0,1.0,4.0,,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,2.0,1.0,3.0,1.0,2.0,,5.0,3.0,5.0,6.0,,,,,,,,,,,2.0,7.0,,,,,,,,0.2,1.0,0.25,0.2,1.0,0.25,0.2,1.0,0.25,,,,0.6,,0.25,,,,0.25,,0.5,,,,,105.23076923076924,,12.8,14.666666666666666,12.2,14.444444444444445,,,,,0.4,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,0.35832,0.4024,0.35825,,,1.0,1.0,13.219999999999999,,0.7,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661322,2010,2010,True
200673-201046-201492-201518-202261,1611661322,"Monique Currie, Lindsey Harding, Matee Ajavon, Crystal Langhorne, Jacinta Monroe","Currie, Harding, Ajavon, Langhorne, Monroe",200673-201046-201492-201518-202261,WAS,440.0,3,7.0,3.0,13.0,15.0,2.0,10.0,2.0,28.0,2.0,4.0,,2.0,,1.0,2.0,3.0,1.0,3.0,1.0,2.0,,,,5.0,10.0,3.0,5.0,,19.0,16.0,,2.0,,,,,3.0,,1.0,,,6.0,4.0,6.0,2.0,1.0,,3.0,2.0,5.0,1.0,2.0,1.0,12.0,,2.0,1.0,4.0,6.0,2.0,8.0,,2.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,19.0,,2.0,,0.6,0.6,0.6666666666666666,0.6,,0.6,0.5,,,0.6333333333333333,,,0.6333333333333333,,,0.3333333333333333,,,1.0,1.0,0.5,1.0,,1.0,0.3333333333333333,,1.0,,,1.0,,91.63636363636364,,15.538461538461538,15.866666666666667,15.076923076923077,15.866666666666667,0.26666666666666666,0.5,0.5,1.0,0.2,0.6666666666666666,0.6666666666666666,0.5,0.2,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.5,0.5,1.0,1.0,,,,0.25,,,,0.6,0.5,0.47389,0.4827,0.4101125,,,,,8.16,22.46,0.15384615384615385,,2.0,3.0,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,0.2,0.6666666666666666,0.6666666666666666,0.5,,,,0.25,,3.0,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
200673-201492-201518-201889-202262,1611661322,"Monique Currie, Matee Ajavon, Crystal Langhorne, Marissa Coleman, Ashley Houts","Currie, Ajavon, Langhorne, Coleman, Houts",200673-201492-201518-201889-202262,WAS,89.0,1,1.0,2.0,4.0,4.0,4.0,4.0,1.0,8.0,2.0,3.0,,,2.0,3.0,,,,1.0,,1.0,,,1.0,2.0,4.0,,1.0,,4.0,2.0,,1.0,,,,2.0,4.0,,1.0,,4.0,,4.0,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,3.0,3.0,,,,,,,,1.0,,,,,,,,,,4.0,4.0,4.0,,,,,,,,0.5,,0.5,0.4,,0.4,0.4,,0.4,0.2,,,,,,,1.0,,0.3333333333333333,,,1.0,,,,129.43820224719101,,9.0,13.25,7.5,13.25,0.6,0.6666666666666666,0.6666666666666666,,,,,,0.2,,,0.2,,,,,,,,0.6,0.6666666666666666,0.2,,0.8,,0.6791400000000001,,0.6791400000000001,,,,1.0,4.675,22.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-100556-200673-201889,1611661322,"Katie Smith, Chasity Melvin, Nakia Sanford, Monique Currie, Marissa Coleman","Smith, Melvin, Sanford, Currie, Coleman",100404-100433-100556-200673-201889,WAS,169.0,1,3.0,1.0,5.0,5.0,1.0,5.0,2.0,10.0,,,,,,,1.0,3.0,,,,,,,,1.0,3.0,,2.0,3.0,5.0,4.0,1.0,1.0,,2.0,4.0,,1.0,,,2.0,2.0,,2.0,,,,1.0,,,,,,,,1.0,1.0,,2.0,2.0,2.0,4.0,,,,,,,,,,,1.0,3.0,1.0,4.0,2.0,,,,,,1.0,2.0,1.0,,,,,,,,0.3333333333333333,1.0,,0.2,1.0,,0.35714285714285715,1.0,0.5,0.4,0.3333333333333333,0.3333333333333333,,1.0,0.5,,0.5,1.0,0.5,,0.5,,,,,85.20710059171597,,19.8,14.0,19.2,14.0,,,,,0.6,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,0.4,,0.41791,,0.2362,0.2857142857142857,0.4,0.8,0.4,9.4,22.6,0.2,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,1.0,1.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-200673-201492-201889,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Matee Ajavon, Marissa Coleman","Smith, Melvin, Currie, Ajavon, Coleman",100404-100433-200673-201492-201889,WAS,168.0,2,3.0,4.0,7.0,6.0,,,1.0,13.0,1.0,2.0,1.0,1.0,,,1.0,3.0,1.0,1.0,,,,,,3.0,6.0,1.0,1.0,,9.0,5.0,1.0,1.0,,,2.0,,,,,,,4.0,2.0,3.0,,,,2.0,1.0,3.0,,,1.0,7.0,,1.0,,2.0,4.0,1.0,5.0,,,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,7.0,,,,0.6666666666666666,1.0,1.0,1.0,,1.0,0.5,1.0,,0.6428571428571429,1.0,,0.6428571428571429,1.0,,0.14285714285714285,,,1.0,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,0.5,,,,,111.42857142857143,,13.142857142857142,12.666666666666666,13.0,12.666666666666666,0.2857142857142857,0.5,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,,,,,1.0,1.0,,,,,,,0.42857142857142855,,0.4383642857142857,0.4974,,,,0.2222222222222222,,8.783333333333333,23.7,,,1.0,1.0,,,,,,2.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100556-200673-201046-201492,1611661322,"Katie Smith, Nakia Sanford, Monique Currie, Lindsey Harding, Matee Ajavon","Smith, Sanford, Currie, Harding, Ajavon",100404-100556-200673-201046-201492,WAS,409.0,5,7.0,-3.0,12.0,12.0,3.0,,2.0,24.0,2.0,3.0,,,,1.0,,2.0,,1.0,,2.0,,,1.0,2.0,6.0,1.0,4.0,4.0,11.0,14.0,,,,2.0,2.0,,1.0,,1.0,2.0,2.0,4.0,,3.0,1.0,,1.0,2.0,1.0,3.0,,2.0,,7.0,1.0,2.0,,2.0,2.0,3.0,5.0,,,,3.0,3.0,1.0,,4.0,2.0,4.0,5.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,0.25,,0.3333333333333333,0.3333333333333333,,,0.35,,,0.4583333333333333,1.0,0.3333333333333333,0.4,0.16666666666666666,0.5,0.75,0.4,0.5,,0.5,0.3333333333333333,0.5,1.0,,1.0,1.0,,,84.49877750611248,0.6666666666666666,16.666666666666668,17.416666666666668,15.833333333333334,15.583333333333334,0.3,0.6666666666666666,0.6666666666666666,1.0,0.2,,,,0.1,,,0.2,,,,,,,,0.5,,0.5,,0.7,,0.47831666666666667,,0.4349,0.09090909090909091,0.14285714285714285,0.18181818181818182,0.18181818181818182,7.216666666666666,28.1,0.25,,1.0,2.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,2.0,,,,,,1.0,,0.3333333333333333,,,,0.2,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1611661322,2010,2010,True
100404-100556-201492-202261-202262,1611661322,"Katie Smith, Nakia Sanford, Matee Ajavon, Jacinta Monroe, Ashley Houts","Smith, Sanford, Ajavon, Monroe, Houts",100404-100556-201492-202261-202262,WAS,32.0,1,1.0,-1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,90.0,,20.0,12.0,20.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100433-200673-201046-201492-201889,1611661322,"Chasity Melvin, Monique Currie, Lindsey Harding, Matee Ajavon, Marissa Coleman","Melvin, Currie, Harding, Ajavon, Coleman",100433-200673-201046-201492-201889,WAS,54.0,1,1.0,,2.0,3.0,,,,5.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,,,1.0,2.0,,2.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,133.33333333333334,,9.0,12.0,9.0,12.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5596,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661322,2010,2010,True
100433-200673-201492-201518-202262,1611661322,"Chasity Melvin, Monique Currie, Matee Ajavon, Crystal Langhorne, Ashley Houts","Melvin, Currie, Ajavon, Langhorne, Houts",100433-200673-201492-201518-202262,WAS,303.0,3,5.0,-1.0,11.0,8.0,,8.0,1.0,19.0,3.0,6.0,,,,,1.0,2.0,,,,,,,,4.0,8.0,,,,8.0,9.0,1.0,1.0,,,2.0,,,,,,,6.0,2.0,,,,,3.0,,3.0,,3.0,,6.0,,1.0,2.0,,2.0,1.0,3.0,,2.0,1.0,2.0,,2.0,,4.0,,2.0,2.0,,,,,,1.0,1.0,1.0,,6.0,,,,0.75,1.0,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,0.5,,0.25,1.0,,0.3333333333333333,0.25,0.3333333333333333,,,,1.0,,90.2970297029703,,13.090909090909092,19.875,12.909090909090908,15.5,0.75,0.5,0.5,1.0,0.25,0.5,0.5,,,,,,,,,,,,,,,,,0.75,,0.51395,0.1846,,,,0.25,,3.375,,,,,,,,,,,2.0,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100433-201492-201518-201889-202262,1611661322,"Chasity Melvin, Matee Ajavon, Crystal Langhorne, Marissa Coleman, Ashley Houts","Melvin, Ajavon, Langhorne, Coleman, Houts",100433-201492-201518-201889-202262,WAS,755.0,5,13.0,,21.0,22.0,3.0,1.0,5.0,43.0,2.0,3.0,1.0,1.0,,1.0,1.0,5.0,1.0,5.0,4.0,8.0,1.0,1.0,1.0,4.0,13.0,4.0,8.0,4.0,24.0,24.0,2.0,3.0,1.0,2.0,9.0,,3.0,1.0,1.0,2.0,5.0,2.0,6.0,9.0,7.0,4.0,,1.0,3.0,4.0,3.0,1.0,,11.0,,5.0,2.0,4.0,7.0,5.0,12.0,,4.0,3.0,3.0,1.0,2.0,,5.0,,2.0,5.0,8.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,15.0,5.0,3.0,1.0,0.25,0.3333333333333333,0.75,0.5,1.0,0.5714285714285714,0.3076923076923077,0.6666666666666666,,0.47619047619047616,0.875,0.375,0.5217391304347826,0.9,0.5,0.38095238095238093,,,0.6,0.5714285714285714,0.5555555555555556,1.0,,0.6666666666666666,0.45454545454545453,1.0,0.5,,0.6666666666666666,1.0,,82.01324503311258,1.0,17.952380952380953,17.181818181818183,15.523809523809524,16.181818181818183,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.23809523809523808,0.2,0.2,,0.23809523809523808,0.2,0.2,0.38095238095238093,0.5,0.5,0.75,0.25,1.0,,0.25,0.25,,0.25,1.0,0.5238095238095238,0.5714285714285714,0.431025,0.4429375,0.3710125,0.045454545454545456,0.07142857142857142,0.375,0.20833333333333334,9.853846153846153,26.875,0.14285714285714285,,,,,,,,1.0,2.0,,,,1.0,1.0,,,2.0,,,,1.0,1.0,1.0,,1.0,,0.5,,0.5,,0.6666666666666666,,,,,,,,,,,,,3.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,1611661322,2010,2010,True
200673-201518-201889-202261-202262,1611661322,"Monique Currie, Crystal Langhorne, Marissa Coleman, Jacinta Monroe, Ashley Houts","Currie, Langhorne, Coleman, Monroe, Houts",200673-201518-201889-202261-202262,WAS,139.0,1,2.0,1.0,4.0,4.0,,2.0,1.0,8.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,3.0,,2.0,,2.0,1.0,,,1.0,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,1.0,,,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,0.3333333333333333,,,0.2,,,0.2,,,0.4,0.3333333333333333,1.0,,1.0,0.5,,,1.0,0.25,,,,,,,82.87769784172662,,16.25,18.5,12.5,18.5,0.2,1.0,1.0,,0.2,,,,0.2,,,0.2,,,,,,,1.0,,,,,0.6,,0.47985,0.5433,,,,,,8.066666666666666,22.65,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-200673-201492-202261,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Matee Ajavon, Jacinta Monroe","Smith, Melvin, Currie, Ajavon, Monroe",100404-100433-200673-201492-202261,WAS,247.0,2,4.0,4.0,7.0,6.0,,1.0,2.0,13.0,1.0,2.0,1.0,1.0,,,1.0,3.0,,4.0,,,,,,2.0,9.0,1.0,1.0,,7.0,3.0,1.0,3.0,,,2.0,,,,,,,,4.0,3.0,,,1.0,,1.0,1.0,,,,3.0,,3.0,1.0,3.0,4.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,1.0,1.0,,1.0,0.2222222222222222,0.3333333333333333,,0.35,0.3333333333333333,,0.35,0.3333333333333333,,0.1,0.1111111111111111,,,1.0,0.42857142857142855,1.0,,1.0,0.42857142857142855,1.0,0.5,,,1.0,,75.78947368421053,,18.428571428571427,19.666666666666668,14.571428571428571,19.666666666666668,0.2,0.5,1.0,,0.3,0.3333333333333333,0.3333333333333333,,0.4,,,,,,,0.3333333333333333,1.0,,,,,,,0.3,,0.44922500000000004,0.44916666666666666,,,,0.2857142857142857,,9.61111111111111,23.6,,,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,0.5,,,0.25,,1.0,1.0,,,0.1,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100556-200673-201046-201889-202261,1611661322,"Nakia Sanford, Monique Currie, Lindsey Harding, Marissa Coleman, Jacinta Monroe","Sanford, Currie, Harding, Coleman, Monroe",100556-200673-201046-201889-202261,WAS,503.0,5,8.0,-10.0,13.0,14.0,2.0,8.0,1.0,27.0,1.0,2.0,,,,1.0,2.0,3.0,1.0,4.0,,1.0,,,,4.0,9.0,,1.0,,8.0,18.0,,,,,,,1.0,,,,,,8.0,,1.0,,,,,,,,,,1.0,,,2.0,2.0,1.0,3.0,,4.0,2.0,2.0,2.0,2.0,,4.0,1.0,,7.0,3.0,,2.0,1.0,,,,,,8.0,,2.0,,,,,,,,0.4444444444444444,,,0.4,,,0.36363636363636365,,,0.1,,,0.5,0.4,,,1.0,0.3333333333333333,0.16666666666666666,,,1.0,0.3333333333333333,,,77.29622266401591,,19.46153846153846,17.857142857142858,18.153846153846153,13.214285714285714,0.2,0.5,0.5,,0.3,0.6666666666666666,0.6666666666666666,,0.4,0.25,0.25,0.1,,,,,,,,1.0,,,,0.3,,0.403775,,0.5002,0.09090909090909091,0.1,,,10.444444444444445,22.9,0.15384615384615385,,,,,,,,,,,,,,2.0,,,,,1.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100556-201046-201492-201889-202261,1611661322,"Nakia Sanford, Lindsey Harding, Matee Ajavon, Marissa Coleman, Jacinta Monroe","Sanford, Harding, Ajavon, Coleman, Monroe",100556-201046-201492-201889-202261,WAS,700.0,6,12.0,,18.0,22.0,4.0,7.0,3.0,40.0,2.0,6.0,,1.0,,,2.0,3.0,1.0,5.0,1.0,5.0,,,2.0,5.0,14.0,1.0,5.0,2.0,15.0,15.0,2.0,4.0,,,4.0,1.0,2.0,,2.0,,2.0,6.0,4.0,3.0,5.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,9.0,1.0,4.0,1.0,7.0,8.0,5.0,13.0,,4.0,1.0,1.0,1.0,3.0,,4.0,2.0,,2.0,7.0,1.0,2.0,1.0,,,,,,11.0,2.0,4.0,,0.6,0.75,1.0,0.2,,0.2,0.35714285714285715,0.5,0.5,0.34210526315789475,0.5,0.25,0.375,0.5,0.25,0.2631578947368421,0.14285714285714285,,0.25,0.875,0.4444444444444444,0.5,0.3333333333333333,0.8,0.4166666666666667,0.5,,0.3333333333333333,1.0,,,82.28571428571429,,18.22222222222222,16.90909090909091,16.944444444444443,16.227272727272727,0.3157894736842105,0.3333333333333333,0.5,0.5,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,0.2631578947368421,0.2,0.2,0.2631578947368421,0.2,0.2,1.0,0.25,,,,,,0.5,,0.5789473684210527,0.2,0.46544736842105267,0.453675,0.3975,0.05,0.06666666666666667,0.26666666666666666,0.13333333333333333,9.114285714285714,23.22,0.2222222222222222,,,,,,,,,2.0,,1.0,,,3.0,2.0,,,,,,,1.0,,1.0,,0.3333333333333333,,,0.5,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661322,2010,2010,True
