EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,FirstChancePoints,Fg2Pct,EfgPct,TsPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3A,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls Drawn,LongMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DefCorner3ReboundPct,SecondChanceCorner3FGM,PtsUnassisted3s,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Technical Free Throw Trips,HeaveAttempts,LongMidRangePctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
100342-100656-101018-101047-200674,1611661319,"Becky Hammon, Ruth Riley, Edwige Lawson-Wade, Ashley Battle, Sophia Young-Malcolm","Hammon, Riley, Lawson-Wade, Battle, Young-Malcolm",100342-100656-101018-101047-200674,SAN,354.0,3,10.0,22.0,3.0,4.0,4.0,1.0,1.0,1.0,89.4915254237288,16.6,16.6,6.0,12.0,,1.0,2.0,,2.0,3.0,14.0,12.0,2.0,14.0,0.6666666666666666,0.7142857142857143,0.7777777777777778,15.666666666666666,15.166666666666666,0.2857142857142857,0.5,0.5,,0.8571428571428571,0.5461857142857143,5.6000000000000005,2.0,9.0,1.0,,1.0,2.0,,1.0,1.0,,3.0,4.0,4.0,,1.0,2.0,3.0,4.0,12.0,3.0,,1.0,,,1.0,1.0,,1.0,1.0,,3.0,2.0,3.0,3.0,,2.0,4.0,1.0,1.0,12.0,9.0,,1.0,0.5,0.8,0.8571428571428571,0.5714285714285714,0.3333333333333333,,,1.0,1.0,1.0,,,0.14285714285714285,0.14285714285714285,0.42857142857142855,,0.4,0.5,,,0.56193,0.125,0.25,0.8571428571428571,22.6,0.75,1.0,2.0,,1.0,,,2.0,1.0,3.0,1.0,8.0,,,0.5,0.5,,,,,1.0,1.0,1.0,,,,,2.0,,,2.0,3.0,2.0,,,,2.0,6.0,,2.0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,1.0,0.5,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100656-101033-101047-200674,1611661319,"Becky Hammon, Ruth Riley, Roneeka Hodges, Ashley Battle, Sophia Young-Malcolm","Hammon, Riley, Hodges, Battle, Young-Malcolm",100342-100656-101033-101047-200674,SAN,30.0,1,1.0,1.0,,,,,,,48.0,19.0,19.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100696-101018-200674-201494,1611661319,"Becky Hammon, Belinda Snell, Edwige Lawson-Wade, Sophia Young-Malcolm, Crystal Kelly","Hammon, Snell, Lawson-Wade, Young-Malcolm, Kelly",100342-100696-101018-200674-201494,SAN,146.0,1,5.0,9.0,,1.0,1.0,,1.0,,88.76712328767124,14.0,14.0,2.0,4.0,,1.0,2.0,,1.0,3.0,2.0,6.0,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,19.0,19.0,0.6666666666666666,0.5,1.0,,0.6666666666666666,0.5114333333333333,6.166666666666667,-4.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100729-101033-200674-201494,1611661319,"Becky Hammon, Michelle Snow, Roneeka Hodges, Sophia Young-Malcolm, Crystal Kelly","Hammon, Snow, Hodges, Young-Malcolm, Kelly",100342-100729-101033-200674-201494,SAN,335.0,2,11.0,21.0,1.0,2.0,2.0,1.0,1.0,,90.26865671641792,15.636363636363637,13.363636363636363,6.0,10.0,6.0,2.0,2.0,2.0,2.0,4.0,7.0,14.0,,7.0,0.5,0.5,0.5,16.3,16.3,0.2857142857142857,1.0,1.0,0.2857142857142857,0.7142857142857143,0.5405428571428571,4.2,-7.0,,,,,,,,2.0,,1.0,3.0,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,3.0,,,2.0,,1.0,,,,,,,,,,,0.42857142857142855,0.3333333333333333,,,1.0,,1.0,,,,0.2857142857142857,0.14285714285714285,,,,,,,,,,21.266666666666666,,,2.0,1.0,,,,4.0,2.0,3.0,,7.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,3.0,,,,,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100356-100457-100656-101018-201494,1611661319,"Chamique Holdsclaw, Helen Darling, Ruth Riley, Edwige Lawson-Wade, Crystal Kelly","Holdsclaw, Darling, Riley, Lawson-Wade, Kelly",100356-100457-100656-101018-201494,SAN,93.0,2,3.0,7.0,1.0,2.0,2.0,1.0,1.0,,108.38709677419355,13.666666666666666,13.666666666666666,2.0,4.0,,,,,,,3.0,1.0,,3.0,,1.5,1.5,13.0,13.0,,,,,1.0,0.51165,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,1.0,0.6666666666666666,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,24.0,,1.0,1.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100356-101018-101033-201494-202251,1611661319,"Chamique Holdsclaw, Edwige Lawson-Wade, Roneeka Hodges, Crystal Kelly, Jayne Appel Marinelli","Holdsclaw, Lawson-Wade, Hodges, Kelly, Appel Marinelli",100356-101018-101033-201494-202251,SAN,282.0,2,8.0,16.0,1.0,1.0,3.0,1.0,1.0,,81.70212765957446,18.875,18.875,5.0,8.0,1.0,3.0,4.0,2.0,4.0,8.0,10.0,12.0,6.0,8.0,0.5,0.4444444444444444,0.5,16.375,15.25,0.4444444444444444,0.75,1.0,0.2222222222222222,0.5555555555555556,0.4830625,7.675,-2.0,,2.0,1.0,,,,2.0,,,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,1.0,,1.0,3.0,,3.0,3.0,2.0,,,,,,,,,0.1111111111111111,,,1.0,,,,,,0.2222222222222222,,0.1111111111111111,1.0,,,,0.7021,,0.2,0.2222222222222222,,38.8,,,1.0,,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,0.25,0.3333333333333333,1.0,,0.25,,0.5,0.5,1.0,0.2,1.0,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,0.125,0.25,,,0.25,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100457-100656-101033-101047-200674,1611661319,"Helen Darling, Ruth Riley, Roneeka Hodges, Ashley Battle, Sophia Young-Malcolm","Darling, Riley, Hodges, Battle, Young-Malcolm",100457-100656-101033-101047-200674,SAN,8.0,1,1.0,1.0,,,,,,,180.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100457-100696-101033-200674-201892,1611661319,"Helen Darling, Belinda Snell, Roneeka Hodges, Sophia Young-Malcolm, Megan Frazee","Darling, Snell, Hodges, Young-Malcolm, Frazee",100457-100696-101033-200674-201892,SAN,43.0,1,2.0,4.0,,1.0,2.0,,1.0,,133.95348837209303,11.0,6.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,10.5,9.5,,,,,0.5,0.427025,16.0,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,2.0,,1.0,,2.0,,1.0,,,,0.5,,,,1.0,,1.0,,,0.5,0.5,,,,,0.5,,0.427025,,,,21.8,1.0,,,,,,,,,,,,1.0,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100457-100729-101018-101033-201494,1611661319,"Helen Darling, Michelle Snow, Edwige Lawson-Wade, Roneeka Hodges, Crystal Kelly","Darling, Snow, Lawson-Wade, Hodges, Kelly",100457-100729-101018-101033-201494,SAN,17.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100457-100656-101033-201892-202251,1611661319,"Helen Darling, Ruth Riley, Roneeka Hodges, Megan Frazee, Jayne Appel Marinelli","Darling, Riley, Hodges, Frazee, Appel Marinelli",100457-100656-101033-201892-202251,SAN,234.0,1,7.0,14.0,3.0,4.0,5.0,1.0,1.0,1.0,86.15384615384616,17.428571428571427,15.857142857142858,4.0,7.0,3.0,,1.0,,1.0,3.0,7.0,3.0,2.0,5.0,0.3333333333333333,0.2,0.4375,16.0,15.714285714285714,0.2,,,,0.6,0.41301,11.1,4.0,3.0,1.0,,,,,2.0,,,2.0,2.0,5.0,,,1.0,1.0,4.0,4.0,2.0,,1.0,,1.0,,,,,,,,,,1.0,,4.0,6.0,2.0,1.0,4.0,3.0,1.0,1.0,,,0.5,0.4,,,,1.0,1.0,1.0,,,0.4,,0.4,,,,,,0.397825,0.2857142857142857,0.4,0.5714285714285714,22.25,0.42857142857142855,,,,1.0,2.0,2.0,,,,,,,,,,1.0,,0.25,,0.5,0.5,,0.2857142857142857,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100457-100729-101033-101047-200674,1611661319,"Helen Darling, Michelle Snow, Roneeka Hodges, Ashley Battle, Sophia Young-Malcolm","Darling, Snow, Hodges, Battle, Young-Malcolm",100457-100729-101033-101047-200674,SAN,9.0,2,2.0,2.0,,,,,,,320.0,4.5,4.5,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100457-101018-101033-200674-201892,1611661319,"Helen Darling, Edwige Lawson-Wade, Roneeka Hodges, Sophia Young-Malcolm, Megan Frazee","Darling, Lawson-Wade, Hodges, Young-Malcolm, Frazee",100457-101018-101033-200674-201892,SAN,164.0,1,7.0,13.0,,2.0,2.0,,0.5,,114.14634146341463,12.142857142857142,12.142857142857142,3.0,6.0,3.0,,,1.0,3.0,4.0,6.0,11.0,,6.0,0.75,0.75,0.75,13.166666666666666,13.166666666666666,,,,0.25,,0.36325,15.45,-5.0,4.0,,,,,1.0,3.0,,,,,,,2.0,3.0,,,4.0,,,1.0,1.0,,,,,2.0,2.0,,2.0,1.0,3.0,3.0,,,,,,4.0,4.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,1.0,,1.0,,,1.0,1.0,0.75,,,,,,,,0.3599666666666667,,,0.6666666666666666,,0.6666666666666666,,,,2.0,,,6.0,3.0,3.0,2.0,6.0,,,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100457-100729-101033-200674-201892,1611661319,"Helen Darling, Michelle Snow, Roneeka Hodges, Sophia Young-Malcolm, Megan Frazee","Darling, Snow, Hodges, Young-Malcolm, Frazee",100457-100729-101033-200674-201892,SAN,50.0,1,2.0,3.0,2.0,2.0,2.0,1.0,1.0,,86.39999999999999,16.5,12.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,17.0,17.0,,,,1.0,,0.3786,6.7,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100457-100729-101018-200674-201892,1611661319,"Helen Darling, Michelle Snow, Edwige Lawson-Wade, Sophia Young-Malcolm, Megan Frazee","Darling, Snow, Lawson-Wade, Young-Malcolm, Frazee",100457-100729-101018-200674-201892,SAN,38.0,1,1.0,1.0,,,,,,,37.89473684210527,18.0,9.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100457-101033-200674-201494-202251,1611661319,"Helen Darling, Roneeka Hodges, Sophia Young-Malcolm, Crystal Kelly, Jayne Appel Marinelli","Darling, Hodges, Young-Malcolm, Kelly, Appel Marinelli",100457-101033-200674-201494-202251,SAN,283.0,3,7.0,16.0,2.0,3.0,5.0,1.0,0.6666666666666666,1.0,81.41342756183745,17.857142857142858,17.428571428571427,5.0,9.0,4.0,,1.0,1.0,,3.0,3.0,8.0,,2.0,,,0.1875,17.555555555555557,15.555555555555555,0.16666666666666666,,,0.16666666666666666,0.6666666666666666,0.4598083333333333,8.166666666666666,-5.0,4.0,1.0,1.0,,,,1.0,1.0,,2.0,3.0,3.0,1.0,,,1.0,,,2.0,,,1.0,2.0,,,,2.0,2.0,,2.0,2.0,1.0,4.0,1.0,4.0,4.0,2.0,,,4.0,2.0,,,,,0.5,1.0,1.0,,,1.0,,,,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,,,,0.6234,0.40095,0.25,0.4,,22.433333333333334,0.4444444444444444,,,1.0,,1.0,1.0,,,,,,,,,,0.25,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100656-100729-101018-101033-201892,1611661319,"Ruth Riley, Michelle Snow, Edwige Lawson-Wade, Roneeka Hodges, Megan Frazee","Riley, Snow, Lawson-Wade, Hodges, Frazee",100656-100729-101018-101033-201892,SAN,274.0,2,9.0,18.0,1.0,2.0,4.0,0.5,0.5,,94.59854014598541,11.333333333333334,11.0,5.0,9.0,6.0,,2.0,,3.0,5.0,6.0,12.0,,6.0,0.6,0.375,0.375,19.11111111111111,17.333333333333332,0.25,,,,0.625,0.4552,9.58,-6.0,,1.0,1.0,,,,3.0,2.0,,1.0,3.0,,1.0,,,,,,1.0,,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,3.0,,1.0,1.0,,1.0,,,,,,,,,,,0.375,0.6666666666666666,,,0.5,0.5,,,,0.375,0.25,0.125,0.5,,,,0.5364,,,,,22.066666666666666,,1.0,1.0,,3.0,,,6.0,3.0,3.0,3.0,6.0,,,1.0,1.0,,,0.4,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,0.2,0.5,,,1.0,1.0,,,,,0.25,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100656-101018-101033-200674-201494,1611661319,"Ruth Riley, Edwige Lawson-Wade, Roneeka Hodges, Sophia Young-Malcolm, Crystal Kelly","Riley, Lawson-Wade, Hodges, Young-Malcolm, Kelly",100656-101018-101033-200674-201494,SAN,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
101018-101033-101047-200674-202251,1611661319,"Edwige Lawson-Wade, Roneeka Hodges, Ashley Battle, Sophia Young-Malcolm, Jayne Appel Marinelli","Lawson-Wade, Hodges, Battle, Young-Malcolm, Appel Marinelli",101018-101033-101047-200674-202251,SAN,144.0,1,4.0,7.0,,,,,,,70.0,20.0,20.0,2.0,3.0,,,,2.0,2.0,2.0,4.0,5.0,,4.0,1.0,1.0,1.0,21.333333333333332,21.333333333333332,,,,1.0,,0.39625,10.3,-1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,4.0,2.0,2.0,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100356-100729-101033-201892,1611661319,"Becky Hammon, Chamique Holdsclaw, Michelle Snow, Roneeka Hodges, Megan Frazee","Hammon, Holdsclaw, Snow, Hodges, Frazee",100342-100356-100729-101033-201892,SAN,69.0,1,2.0,5.0,,,,,,,104.34782608695653,12.5,12.0,1.0,3.0,2.0,,,,,,3.0,4.0,,3.0,,0.75,0.75,14.666666666666666,14.666666666666666,,,,,1.0,0.485025,,-1.0,,,,,,,,,,2.0,2.0,,,,,,,,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,23.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,0.5,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,0.5,,,3.0,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100356-100729-101033-201494,1611661319,"Becky Hammon, Chamique Holdsclaw, Michelle Snow, Roneeka Hodges, Crystal Kelly","Hammon, Holdsclaw, Snow, Hodges, Kelly",100342-100356-100729-101033-201494,SAN,916.0,5,32.0,61.0,1.0,7.0,13.0,0.2,0.4444444444444444,,95.8951965065502,13.1875,12.4375,15.0,29.0,5.0,4.0,6.0,7.0,7.0,18.0,31.0,36.0,8.0,17.0,0.3888888888888889,0.42592592592592593,0.5,17.03448275862069,16.0,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.25925925925925924,0.5555555555555556,0.4794777777777778,7.583333333333333,-5.0,5.0,7.0,3.0,,,2.0,5.0,1.0,,8.0,9.0,8.0,4.0,,,1.0,4.0,4.0,8.0,,3.0,3.0,6.0,3.0,3.0,,1.0,1.0,,6.0,3.0,5.0,8.0,,7.0,8.0,2.0,2.0,4.0,5.0,1.0,1.0,,,0.6666666666666666,0.3333333333333333,0.16666666666666666,1.0,,0.75,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,0.18518518518518517,0.037037037037037035,0.2962962962962963,0.5,,,,0.4872875,0.3078,0.06896551724137931,0.1,0.12903225806451613,22.711111111111112,0.1724137931034483,3.0,5.0,2.0,1.0,2.0,14.0,6.0,3.0,5.0,,12.0,2.0,,0.42857142857142855,0.6,1.0,0.4,0.375,0.25,0.2,0.2,,0.45161290322580644,2.0,,,3.0,2.0,2.0,,1.0,3.0,3.0,2.0,2.0,,6.0,4.0,3.0,,,2.0,2.0,,2.0,1.0,4.0,3.0,,,,,1.0,,1.0,1.0,,,0.6666666666666666,0.3333333333333333,1.0,,0.3333333333333333,0.75,1.0,,,,,,0.36363636363636365,0.5,0.4,0.25,1.0,,0.1875,,0.5,0.5,,,,0.375,0.375,0.6666666666666666,0.6666666666666666,,0.3333333333333333,1.0,1.0,1.0,,0.375,,,3.0,,,,,,,,,,,0.5,,,,,,,1611661319,2010,2010,False
