EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,FG2M,PtsAssisted2s,TwoPtAssists,AtRimAssists,Fouls,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFGA,LongMidRangeFGM,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGA,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,PenaltyAtRimFrequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,Fg2aBlocked,FTOffRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,PenaltyTurnovers,BlockedAtRim,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonShootingPenaltyNonTakeFouls,SelfOReb,BadPassSteals,SelfORebPct,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,AtRimPctBlocked,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,LostBallTurnovers,ShortMidRangeAssists,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ShortMidRangePctAssisted,PenaltyCorner3FGA,PtsUnassisted3s,BlockingFouls,Clear Path Fouls,Charge Fouls Drawn,DefCorner3ReboundPct,PenaltyCorner3Frequency,Technical Free Throw Trips,Offensive Fouls Drawn,HeaveAttempts,3SecondViolations,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
100796-100812-101023-201046-201881,1611661330,"Iziane Castro Marques, Erika de Souza, Sancho Lyttle, Lindsey Harding, Angel McCoughtry","Castro Marques, de Souza, Lyttle, Harding, McCoughtry",100796-100812-101023-201046-201881,ATL,620.0,2,10.0,-4.0,19.0,18.0,6.0,,3.0,37.0,2.0,5.0,,,4.0,10.0,2.0,4.0,9.0,21.0,25.0,1.0,,3.0,6.0,6.0,4.0,2.0,4.0,,10.0,,1.0,3.0,4.0,3.0,7.0,1.0,,7.0,11.0,1.0,,,3.0,1.0,16.0,6.0,6.0,1.0,1.0,0.5,0.5,0.42857142857142855,0.5263157894736842,0.75,0.2857142857142857,0.5,1.0,,0.5714285714285714,0.2222222222222222,,0.5,,85.93548387096774,0.3333333333333333,17.526315789473685,15.944444444444445,16.526315789473685,14.944444444444445,0.14285714285714285,0.35714285714285715,,,,,0.2857142857142857,0.5,0.43931071428571433,0.4342,0.52215,0.2857142857142857,10.39,21.575,0.3157894736842105,,3.0,3.0,4.0,2.0,,7.0,1.0,0.6666666666666666,0.6666666666666666,0.3,1.0,0.21428571428571427,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,4.0,3.0,1.0,,0.4,0.4,1.0,0.5,0.5,1.0,0.5,0.5,0.2222222222222222,0.2857142857142857,,2.0,0.2857142857142857,,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,,,,3.0,,,,1.0,1.0,0.75,0.8333333333333334,0.1,,,,0.5,0.6666666666666666,,0.5,1.0,1.0,,0.23809523809523808,,,2.0,,,2.0,2.0,,2.0,1.0,,,0.75,,,,1.0,,,1.0,,1.0,,,2.0,2.0,,,,0.3333333333333333,,0.5,0.5,,,,,,,,1.0,1.0,0.5,0.5,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,1611661330,2011,2011,True
100796-100812-201046-201048-201054,1611661330,"Iziane Castro Marques, Erika de Souza, Lindsey Harding, Armintie Herrington, Alison Bales","Castro Marques, de Souza, Harding, Herrington, Bales",100796-100812-201046-201048-201054,ATL,478.0,3,8.0,1.0,15.0,14.0,3.0,3.0,,29.0,5.0,2.0,,2.0,4.0,8.0,3.0,6.0,2.0,19.0,18.0,,2.0,2.0,4.0,6.0,4.0,2.0,4.0,,10.0,2.0,,5.0,5.0,2.0,7.0,1.0,,2.0,2.0,,,,2.0,1.0,19.0,4.0,3.0,,0.6666666666666666,0.5,0.5,0.6071428571428571,0.6333333333333333,0.6666666666666666,0.42857142857142855,0.5555555555555556,,0.6666666666666666,0.5555555555555556,0.2857142857142857,1.0,0.4,,87.36401673640167,0.5,15.866666666666667,17.142857142857142,15.266666666666667,14.714285714285714,0.35714285714285715,0.14285714285714285,0.14285714285714285,,,,0.2857142857142857,0.5,0.46563928571428576,,0.3327,0.21052631578947367,10.5375,22.916666666666668,0.2,1.0,1.0,4.0,4.0,2.0,,,,0.5,0.5,0.5,1.0,0.07142857142857142,1.0,1.0,,,2.0,3.0,3.0,2.0,2.0,2.0,,2.0,1.0,2.0,,0.5,1.0,1.0,1.0,0.75,0.75,0.6666666666666666,,0.75,0.06666666666666667,0.1111111111111111,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,4.0,,,1.0,,0.5,0.5,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,0.2,0.2,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1611661330,2011,2011,True
100796-100812-201046-201048-201881,1611661330,"Iziane Castro Marques, Erika de Souza, Lindsey Harding, Armintie Herrington, Angel McCoughtry","Castro Marques, de Souza, Harding, Herrington, McCoughtry",100796-100812-201046-201048-201881,ATL,272.0,2,5.0,-1.0,12.0,11.0,11.0,9.0,1.0,23.0,1.0,,,,1.0,2.0,1.0,1.0,8.0,11.0,12.0,1.0,2.0,7.0,10.0,3.0,1.0,1.0,1.0,,3.0,,1.0,4.0,5.0,1.0,6.0,,,7.0,12.0,4.0,,,,,11.0,7.0,9.0,2.0,1.0,1.0,1.0,0.5,0.6111111111111112,0.625,0.3333333333333333,0.6666666666666666,1.0,,0.7142857142857143,0.5,,1.0,1.0,121.76470588235294,,12.833333333333334,10.727272727272727,12.5,10.0,0.3333333333333333,,,,,,0.3333333333333333,0.6666666666666666,0.4911666666666667,0.426,0.4911666666666667,0.9090909090909091,4.85,21.7,0.9166666666666666,,1.0,,,,,3.0,,,,,0.5,0.3333333333333333,,,,,,1.0,1.0,1.0,,1.0,,4.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,0.4,0.5,1.0,1.0,0.5,1.0,0.3333333333333333,,,,,,1.0,,,3.0,2.0,2.0,,,,,,,,0.5,,0.75,,,,,,,,,,,,1.0,,,1.0,,,4.0,,,,0.5,,,,0.3333333333333333,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100796-100812-201046-201054-201881,1611661330,"Iziane Castro Marques, Erika de Souza, Lindsey Harding, Alison Bales, Angel McCoughtry","Castro Marques, de Souza, Harding, Bales, McCoughtry",100796-100812-201046-201054-201881,ATL,345.0,4,6.0,3.0,13.0,15.0,3.0,6.0,4.0,28.0,2.0,3.0,,,2.0,11.0,1.0,2.0,6.0,17.0,14.0,2.0,1.0,4.0,6.0,3.0,2.0,1.0,2.0,,5.0,,,3.0,4.0,5.0,9.0,2.0,1.0,6.0,7.0,2.0,,,1.0,1.0,11.0,6.0,3.0,2.0,1.0,0.5,0.5,0.4230769230769231,0.5,1.0,0.15384615384615385,0.75,,,0.75,0.5,,,,116.8695652173913,1.0,14.538461538461538,10.4,13.615384615384615,9.933333333333334,0.15384615384615385,0.23076923076923078,,,,,0.15384615384615385,0.6153846153846154,0.5300653846153847,0.5879,0.6647,0.35294117647058826,7.2,22.3,0.23076923076923078,3.0,6.0,4.0,2.0,1.0,1.0,5.0,,0.25,0.25,0.36363636363636365,0.6666666666666666,0.46153846153846156,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.5,0.5,1.0,0.3333333333333333,0.5,0.07142857142857142,0.08333333333333333,1.0,4.0,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,6.0,,1.0,1.0,2.0,1.0,2.0,,,,,1.0,0.8333333333333334,0.75,,,1.0,1.0,1.0,,,0.3333333333333333,1.0,1.0,,0.35294117647058826,1.0,1.0,,1.0,1.0,,6.0,,,1.0,0.5,1.0,1.0,0.5,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,1611661330,2011,2011,True
100796-101021-201046-201048-201054,1611661330,"Iziane Castro Marques, Sandora Irvin, Lindsey Harding, Armintie Herrington, Alison Bales","Castro Marques, Irvin, Harding, Herrington, Bales",100796-101021-201046-201048-201054,ATL,107.0,1,2.0,5.0,3.0,2.0,,,,5.0,,1.0,,,,3.0,,,1.0,5.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,,2.0,1.0,,,,1.0,1.0,5.0,,,,,,,0.6666666666666666,0.8333333333333334,,,1.0,,,1.0,,,,,67.28971962616822,1.0,18.0,26.5,18.0,26.5,,0.3333333333333333,,,,,,0.6666666666666666,0.5222666666666667,,,,6.2,,,1.0,2.0,2.0,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100796-101021-201048-201054-201881,1611661330,"Iziane Castro Marques, Sandora Irvin, Armintie Herrington, Alison Bales, Angel McCoughtry","Castro Marques, Irvin, Herrington, Bales, McCoughtry",100796-101021-201048-201054-201881,ATL,25.0,1,,2.0,1.0,1.0,,1.0,,2.0,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,0.5,0.5,,0.5,,,,,,,,,115.19999999999999,,15.0,10.0,15.0,10.0,,,,,,,0.5,1.0,0.5438,,,,2.7,68.4,,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1611661330,2011,2011,True
100796-101023-201046-201048-201054,1611661330,"Iziane Castro Marques, Sancho Lyttle, Lindsey Harding, Armintie Herrington, Alison Bales","Castro Marques, Lyttle, Harding, Herrington, Bales",100796-101023-201046-201048-201054,ATL,303.0,3,5.0,-2.0,7.0,10.0,1.0,2.0,,17.0,1.0,2.0,,,,6.0,,,,6.0,8.0,,1.0,,2.0,,,,3.0,,6.0,,,3.0,3.0,,3.0,1.0,1.0,,,,,,1.0,1.0,6.0,2.0,1.0,,,,,0.5,0.5,1.0,,1.0,,,1.0,,,1.0,,80.79207920792079,1.0,19.0,17.0,19.0,17.0,0.16666666666666666,0.3333333333333333,,,,,,0.5,0.52235,,0.6816,0.3333333333333333,7.733333333333333,,0.14285714285714285,3.0,3.0,3.0,6.0,3.0,3.0,1.0,,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100796-101023-201046-201048-201881,1611661330,"Iziane Castro Marques, Sancho Lyttle, Lindsey Harding, Armintie Herrington, Angel McCoughtry","Castro Marques, Lyttle, Harding, Herrington, McCoughtry",100796-101023-201046-201048-201881,ATL,2795.0,5,47.0,-19.0,97.0,95.0,13.0,11.0,12.0,192.0,8.0,14.0,2.0,4.0,14.0,64.0,5.0,18.0,14.0,91.0,110.0,10.0,5.0,7.0,11.0,9.0,14.0,3.0,23.0,2.0,49.0,4.0,2.0,33.0,37.0,16.0,53.0,4.0,1.0,21.0,19.0,4.0,,,7.0,5.0,74.0,8.0,11.0,2.0,0.6,0.2777777777777778,0.2777777777777778,0.4695121951219512,0.5055555555555555,0.36666666666666664,0.21951219512195122,0.7857142857142857,0.4,0.3076923076923077,0.7446808510638298,0.32608695652173914,0.2727272727272727,0.8888888888888888,0.4,98.91949910554561,0.7142857142857143,15.154639175257731,13.947368421052632,14.24742268041237,12.74736842105263,0.0975609756097561,0.17073170731707318,0.04878048780487805,0.5,0.5,1.0,0.17073170731707318,0.7317073170731707,0.5078024390243903,0.5692045454545455,0.46258499999999997,0.12087912087912088,5.8875,22.405555555555555,0.13402061855670103,23.0,42.0,31.0,40.0,20.0,17.0,24.0,2.0,0.6451612903225806,0.7142857142857143,0.484375,0.6666666666666666,0.5121951219512195,0.5476190476190477,0.575,0.7391304347826086,9.0,4.0,3.0,3.0,1.0,1.0,7.0,,22.0,7.0,7.0,,0.7333333333333333,0.2857142857142857,0.2857142857142857,0.25,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.6428571428571429,0.21428571428571427,0.08139534883720931,0.10294117647058823,4.0,11.0,0.3333333333333333,0.42105263157894735,0.4,1.0,3.0,1.0,4.0,17.0,3.0,1.0,2.0,15.0,13.0,8.0,2.0,,,3.0,0.25,0.5357142857142857,0.5666666666666667,0.046875,,0.6818181818181818,0.4,0.25,0.3,0.5,0.21428571428571427,0.3333333333333333,,,0.18681318681318682,6.0,1.0,4.0,6.0,2.0,5.0,22.0,6.0,1.0,4.0,0.6,0.4,0.2,,0.6666666666666666,0.25,0.4,3.0,5.0,3.0,0.11627906976744186,4.0,,1.0,2.0,2.0,,1.0,1.0,0.047619047619047616,0.125,0.5,0.5714285714285714,0.16666666666666666,0.07142857142857142,,,,,,,,,,2.0,2.0,2.0,3.0,0.5,1.0,6.0,,,,,0.1,,,,1.0,,,,1611661330,2011,2011,True
100796-101023-201046-201054-201881,1611661330,"Iziane Castro Marques, Sancho Lyttle, Lindsey Harding, Alison Bales, Angel McCoughtry","Castro Marques, Lyttle, Harding, Bales, McCoughtry",100796-101023-201046-201054-201881,ATL,1051.0,5,18.0,-11.0,32.0,31.0,15.0,14.0,3.0,63.0,6.0,6.0,1.0,2.0,5.0,20.0,3.0,7.0,6.0,29.0,40.0,3.0,13.0,5.0,15.0,9.0,5.0,3.0,4.0,1.0,11.0,1.0,3.0,3.0,7.0,4.0,11.0,1.0,1.0,9.0,9.0,2.0,,,1.0,,26.0,15.0,15.0,2.0,1.0,0.42857142857142855,0.42857142857142855,0.42592592592592593,0.46774193548387094,0.46875,0.25925925925925924,0.42857142857142855,0.75,0.25,0.5454545454545454,0.23529411764705882,,0.3333333333333333,0.6666666666666666,86.31779257849668,,16.78125,16.580645161290324,15.84375,15.35483870967742,0.2222222222222222,0.2222222222222222,0.07407407407407407,0.5,0.5,1.0,0.18518518518518517,0.5555555555555556,0.4584166666666667,0.4315333333333333,0.43835384615384615,0.5172413793103449,8.059999999999999,23.142857142857142,0.46875,4.0,8.0,7.0,2.0,1.0,1.0,13.0,2.0,0.14285714285714285,0.14285714285714285,0.35,0.3333333333333333,0.2962962962962963,0.5,0.5,0.25,2.0,2.0,2.0,2.0,2.0,,1.0,,4.0,3.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.4,0.4,1.0,0.5,0.4,0.10344827586206896,0.13636363636363635,6.0,3.0,0.23076923076923078,0.5,0.46153846153846156,,1.0,,1.0,3.0,,,1.0,3.0,2.0,4.0,,,,1.0,,0.25,0.3,,,0.75,1.0,,,1.0,0.25,,,,0.10344827586206896,,3.0,,1.0,5.0,,12.0,,1.0,,0.3333333333333333,0.38461538461538464,0.38461538461538464,0.2,,0.5,,3.0,3.0,,0.17647058823529413,1.0,,,1.0,,,,1.0,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,1611661330,2011,2011,True
100796-201046-201048-201054-201881,1611661330,"Iziane Castro Marques, Lindsey Harding, Armintie Herrington, Alison Bales, Angel McCoughtry","Castro Marques, Harding, Herrington, Bales, McCoughtry",100796-201046-201048-201054-201881,ATL,793.0,5,13.0,-12.0,27.0,28.0,9.0,15.0,4.0,55.0,8.0,6.0,,,2.0,20.0,,2.0,6.0,24.0,36.0,2.0,8.0,4.0,12.0,,2.0,,5.0,,10.0,1.0,2.0,3.0,6.0,4.0,10.0,2.0,,5.0,6.0,2.0,,,1.0,1.0,22.0,12.0,9.0,2.0,,,,0.4090909090909091,0.48,0.6,0.09090909090909091,0.5,0.5,0.5,0.5,0.3076923076923077,0.5,0.3333333333333333,0.5,99.87389659520807,1.0,15.333333333333334,13.535714285714286,14.148148148148149,12.607142857142858,0.36363636363636365,0.2727272727272727,,,,,0.09090909090909091,0.36363636363636365,0.4633818181818182,0.6092,0.515825,0.5,9.14,22.85,0.3333333333333333,4.0,6.0,9.0,10.0,5.0,4.0,8.0,1.0,0.5555555555555556,0.5555555555555556,0.45,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,2.0,2.0,,,,1.0,1.0,,7.0,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,1.0,,0.043478260869565216,0.047619047619047616,4.0,3.0,0.2727272727272727,,0.5,,,,,2.0,,,1.0,6.0,5.0,3.0,,,,,,,0.3333333333333333,,,0.8571428571428571,1.0,,0.25,,,,,,0.08333333333333333,,3.0,,,4.0,,8.0,,2.0,1.0,,0.5,0.5,0.4,,0.75,,1.0,,2.0,,3.0,,,2.0,,,1.0,1.0,,,0.375,0.375,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1611661330,2011,2011,True
100796-201046-201048-201881-201907,1611661330,"Iziane Castro Marques, Lindsey Harding, Armintie Herrington, Angel McCoughtry, Courtney Paris","Castro Marques, Harding, Herrington, McCoughtry, Paris",100796-201046-201048-201881-201907,ATL,249.0,2,4.0,1.0,8.0,9.0,4.0,4.0,1.0,17.0,2.0,,,,3.0,5.0,1.0,3.0,,11.0,10.0,1.0,2.0,,7.0,3.0,3.0,1.0,4.0,,9.0,,,2.0,2.0,1.0,3.0,1.0,,,,,,,2.0,1.0,9.0,7.0,4.0,,1.0,0.3333333333333333,0.3333333333333333,0.6875,0.6875,0.875,0.375,0.6666666666666666,,,0.6666666666666666,0.5,,1.0,,98.31325301204818,0.5,14.25,15.0,13.5,14.88888888888889,0.25,,,,,,0.375,0.75,0.54711875,0.4625,0.5724875,0.6363636363636364,6.220000000000001,21.766666666666666,0.5,2.0,3.0,4.0,6.0,3.0,2.0,1.0,,0.75,0.75,0.8,,0.375,0.6666666666666666,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,2.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,2.0,1.0,1.0,1.0,0.5,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,0.2,,1.0,,,,,,,,,0.18181818181818182,,2.0,2.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,0.875,,,1.0,0.5,,,1.0,,2.0,,,,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,1.0,1.0,0.5,0.5,,1.0,,,0.5,,,,,,,,,,,,,,,1611661330,2011,2011,True
100796-201046-201054-201881-201907,1611661330,"Iziane Castro Marques, Lindsey Harding, Alison Bales, Angel McCoughtry, Courtney Paris","Castro Marques, Harding, Bales, McCoughtry, Paris",100796-201046-201054-201881-201907,ATL,200.0,1,3.0,1.0,7.0,6.0,7.0,3.0,,13.0,2.0,2.0,,,,4.0,,,1.0,7.0,6.0,,4.0,1.0,7.0,,,,2.0,,4.0,,,3.0,3.0,,3.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,7.0,7.0,7.0,1.0,,,,0.75,0.7,0.7,,1.0,,,0.75,,,1.0,,93.6,,13.428571428571429,17.666666666666668,13.428571428571429,15.666666666666666,0.5,0.5,,,,,,,0.3463,,0.3463,1.0,10.725,,1.0,,,3.0,4.0,2.0,,2.0,,0.6666666666666666,0.6666666666666666,0.75,,,,,,,2.0,,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,0.5,,,,,,,,,,,,,,3.0,,2.0,,2.0,,,0.75,0.75,,,,,,,,,1.0,,,,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1611661330,2011,2011,True
100812-101023-201046-201048-201881,1611661330,"Erika de Souza, Sancho Lyttle, Lindsey Harding, Armintie Herrington, Angel McCoughtry","de Souza, Lyttle, Harding, Herrington, McCoughtry",100812-101023-201046-201048-201881,ATL,4267.0,5,71.0,10.0,143.0,144.0,6.0,13.0,14.0,287.0,26.0,28.0,3.0,7.0,13.0,97.0,9.0,20.0,26.0,133.0,123.0,8.0,4.0,6.0,10.0,18.0,13.0,6.0,30.0,3.0,66.0,3.0,8.0,49.0,58.0,17.0,75.0,13.0,7.0,26.0,29.0,3.0,,,8.0,4.0,118.0,10.0,6.0,2.0,0.6666666666666666,0.45,0.45,0.45726495726495725,0.5115384615384615,0.7142857142857143,0.17094017094017094,0.6901408450704225,0.8888888888888888,0.2727272727272727,0.7125,0.25,0.2857142857142857,0.75,1.0,96.85493320834311,0.5,15.55944055944056,14.180555555555555,14.79020979020979,13.180555555555555,0.2222222222222222,0.23931623931623933,0.05982905982905983,0.42857142857142855,0.42857142857142855,1.0,0.1111111111111111,0.5384615384615384,0.49264358974358974,0.43343333333333334,0.496975,0.07518796992481203,8.017525773195876,22.095,0.04195804195804196,21.0,43.0,40.0,48.0,24.0,12.0,30.0,2.0,0.6,0.6,0.41237113402061853,0.75,0.36752136752136755,0.4883720930232558,0.5675675675675675,0.5714285714285714,3.0,8.0,6.0,6.0,3.0,6.0,11.0,2.0,31.0,11.0,8.0,,0.5263157894736842,0.2857142857142857,0.2962962962962963,0.75,0.46153846153846156,0.46153846153846156,0.5,0.3333333333333333,0.46153846153846156,0.09448818897637795,0.10377358490566038,2.0,14.0,0.24561403508771928,0.36363636363636365,0.5,,,1.0,1.0,15.0,8.0,,1.0,20.0,12.0,12.0,1.0,,1.0,4.0,1.0,0.5,0.625,0.08247422680412371,0.03571428571428571,0.6451612903225806,1.0,,0.2,0.25,,,,0.047619047619047616,0.11278195488721804,,1.0,,3.0,2.0,,32.0,,,4.0,0.375,0.5,0.5,0.13333333333333333,,0.5,,3.0,1.0,6.0,0.016666666666666666,11.0,1.0,1.0,6.0,3.0,2.0,5.0,1.0,0.13953488372093023,0.038461538461538464,0.4230769230769231,0.44,,0.1111111111111111,1.0,1.0,,,,,,,,8.0,6.0,2.0,2.0,0.5454545454545454,,9.0,1.0,,2.0,0.5,,,1.0,,,1.0,,,1611661330,2011,2011,True
