EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedLongMidRange,Technical Free Throw Trips,Loose Ball Fouls,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,PenaltyCorner3FGM,Charge Fouls Drawn,PenaltyCorner3Accuracy,team_id,year,season,team_vs
100628-100646-201047-201497-201919,1611661325,"Tammy Sutton-Brown, Tamika Catchings, Jessica Davenport, Shannon Bobbitt, Shavonte Zellous","Sutton-Brown, Catchings, Davenport, Bobbitt, Zellous",100628-100646-201047-201497-201919,IND,144.0,2,2.0,-5.0,5.0,4.0,,,3.0,9.0,2.0,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,1.0,,1.0,,,2.0,5.0,,1.0,,4.0,9.0,2.0,2.0,,1.0,,4.0,,,,,,,2.0,2.0,,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,2.0,,3.0,,,,,3.0,3.0,,,,,,1.0,,1.0,,,1.0,,,3.0,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,1.0,,,,,,0.4,1.0,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.16666666666666666,0.2,,0.5,,,,,1.0,,,,0.75,,1.0,1.0,,,,,,,,,90.0,,17.8,13.75,14.6,13.0,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,,,0.16666666666666666,,,,,,,,0.16666666666666666,,,,0.6666666666666666,1.0,0.5,,0.3333333333333333,,,,,,,,0.5,,0.48383333333333334,0.6346666666666666,,,,1.0,,6.16,21.4,,,,,,,,,,,,,,,,,,,,,1611661325,2011,2011,False
100628-100666-101039-201047-201919,1611661325,"Tammy Sutton-Brown, Katie Douglas, Erin Phillips, Jessica Davenport, Shavonte Zellous","Sutton-Brown, Douglas, Phillips, Davenport, Zellous",100628-100666-101039-201047-201919,IND,318.0,3,5.0,-6.0,10.0,10.0,2.0,,1.0,20.0,,2.0,,,,,,1.0,,1.0,,2.0,,,,,,,,,,4.0,,2.0,2.0,2.0,8.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,5.0,1.0,6.0,,,,,3.0,,3.0,,,,3.0,,,2.0,2.0,,,,4.0,2.0,,,4.0,,1.0,1.0,1.0,,,1.0,,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,0.125,,0.25,0.3333333333333333,,,,,1.0,,0.5,0.25,1.0,,0.625,0.16666666666666666,,,1.0,,,,,0.75,1.0,,,90.56603773584906,,18.9,12.9,16.6,12.2,0.3333333333333333,,,,0.16666666666666666,,,0.16666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.507775,0.3178,0.3178,0.14285714285714285,0.2,,0.5,8.575,22.6,0.2,,,,,,,,1.0,,,,,,,,,,,,1611661325,2011,2011,False
100628-100666-101039-201047-202656,1611661325,"Tammy Sutton-Brown, Katie Douglas, Erin Phillips, Jessica Davenport, Jeanette Pohlen-Mavunga","Sutton-Brown, Douglas, Phillips, Davenport, Pohlen-Mavunga",100628-100666-101039-201047-202656,IND,85.0,1,1.0,-1.0,2.0,3.0,,,,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,4.0,5.0,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,4.0,,,,,0.5,0.5,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,84.70588235294117,,17.5,16.666666666666668,17.5,16.666666666666668,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.64405,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,1611661325,2011,2011,False
100628-100666-201047-201497-201919,1611661325,"Tammy Sutton-Brown, Katie Douglas, Jessica Davenport, Shannon Bobbitt, Shavonte Zellous","Sutton-Brown, Douglas, Davenport, Bobbitt, Zellous",100628-100666-201047-201497-201919,IND,286.0,3,5.0,-6.0,8.0,10.0,3.0,3.0,1.0,18.0,1.0,3.0,,1.0,,,3.0,4.0,,,,,,,,,,,,,4.0,7.0,,,3.0,11.0,17.0,,1.0,,,,,1.0,2.0,,,2.0,4.0,,8.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,3.0,1.0,4.0,,,,,2.0,,2.0,,,,2.0,,,2.0,2.0,,,,3.0,,,,5.0,1.0,3.0,,2.0,1.0,1.0,2.0,1.0,,11.0,4.0,3.0,,,,,,,,,,0.5714285714285714,,0.5,0.5714285714285714,,0.5,0.6111111111111112,,0.6666666666666666,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.5,,,,,0.6666666666666666,,,,,,90.62937062937063,0.5,17.25,14.8,16.75,12.1,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.75,0.75,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.42857142857142855,,0.45467142857142856,0.6616,0.3327,0.3333333333333333,0.3333333333333333,,0.36363636363636365,6.471428571428571,,0.375,,,,,,,,,,,,,,,,,,,,1611661325,2011,2011,False
100628-100666-201047-201497-202656,1611661325,"Tammy Sutton-Brown, Katie Douglas, Jessica Davenport, Shannon Bobbitt, Jeanette Pohlen-Mavunga","Sutton-Brown, Douglas, Davenport, Bobbitt, Pohlen-Mavunga",100628-100666-201047-201497-202656,IND,64.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,90.0,,18.0,14.0,18.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2011,2011,False
100646-100666-101032-101039-201047,1611661325,"Tamika Catchings, Katie Douglas, Shyra Ely-Gash, Erin Phillips, Jessica Davenport","Catchings, Douglas, Ely-Gash, Phillips, Davenport",100646-100666-101032-101039-201047,IND,48.0,1,1.0,-2.0,2.0,2.0,,2.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,120.0,,19.0,5.0,19.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3675,,,,,,,11.9,,,,,,,,,,,,,,,,,,1.0,,,,1611661325,2011,2011,False
100646-100666-101032-201047-202656,1611661325,"Tamika Catchings, Katie Douglas, Shyra Ely-Gash, Jessica Davenport, Jeanette Pohlen-Mavunga","Catchings, Douglas, Ely-Gash, Davenport, Pohlen-Mavunga",100646-100666-101032-201047-202656,IND,36.0,1,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,25.0,,25.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,,1611661325,2011,2011,False
100646-100666-101039-201047-201919,1611661325,"Tamika Catchings, Katie Douglas, Erin Phillips, Jessica Davenport, Shavonte Zellous","Catchings, Douglas, Phillips, Davenport, Zellous",100646-100666-101039-201047-201919,IND,485.0,3,8.0,-1.0,13.0,13.0,5.0,,1.0,26.0,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,,,2.0,3.0,1.0,1.0,,,4.0,8.0,2.0,4.0,2.0,16.0,17.0,,,1.0,1.0,,3.0,2.0,3.0,,,2.0,6.0,,8.0,3.0,3.0,,3.0,2.0,,,1.0,1.0,1.0,,,,3.0,,1.0,2.0,2.0,,4.0,1.0,5.0,,,,,,1.0,,1.0,,,1.0,,1.0,4.0,5.0,,,,3.0,1.0,,,2.0,,,1.0,,,,,,,13.0,6.0,5.0,,1.0,,,0.5,0.5,1.0,,0.5,0.5,,0.6666666666666666,0.5833333333333334,1.5,0.6666666666666666,0.6153846153846154,1.5,0.75,0.3333333333333333,,,,,,,0.6666666666666666,0.25,0.4,,0.5,0.16666666666666666,,,0.3333333333333333,,,0.5,,1.0,0.5,,,77.19587628865979,,15.461538461538462,21.846153846153847,15.076923076923077,17.692307692307693,0.25,0.6666666666666666,0.6666666666666666,,0.08333333333333333,1.0,1.0,0.3333333333333333,0.25,0.25,,0.08333333333333333,,,,0.25,0.6666666666666666,0.6666666666666666,0.5,,,,,1.0,1.0,,0.3333333333333333,1.0,,,,0.5833333333333334,0.6666666666666666,0.46242916666666667,0.4839,0.48889999999999995,,,0.1875,0.375,9.7125,22.725,0.38461538461538464,,,,,,,,,,,,,,,,,,,,1611661325,2011,2011,False
100646-100666-201047-201497-201919,1611661325,"Tamika Catchings, Katie Douglas, Jessica Davenport, Shannon Bobbitt, Shavonte Zellous","Catchings, Douglas, Davenport, Bobbitt, Zellous",100646-100666-201047-201497-201919,IND,39.0,1,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,73.84615384615384,,13.0,26.0,13.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2011,2011,False
100646-100666-201047-201919-202656,1611661325,"Tamika Catchings, Katie Douglas, Jessica Davenport, Shavonte Zellous, Jeanette Pohlen-Mavunga","Catchings, Douglas, Davenport, Zellous, Pohlen-Mavunga",100646-100666-201047-201919-202656,IND,360.0,1,6.0,-2.0,10.0,11.0,4.0,3.0,3.0,21.0,4.0,6.0,1.0,3.0,3.0,4.0,,1.0,1.0,5.0,,,,,,,,,,,5.0,12.0,,,,10.0,12.0,1.0,3.0,,,,2.0,3.0,6.0,,,,6.0,8.0,2.0,,,,,,,4.0,,4.0,,,3.0,1.0,8.0,,3.0,1.0,2.0,1.0,4.0,3.0,7.0,,1.0,,1.0,,,,1.0,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,8.0,6.0,4.0,1.0,,0.8,0.8,,,,,,0.4166666666666667,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.5,,,,,,,1.0,1.0,0.42857142857142855,0.5,,0.75,0.42857142857142855,,1.0,0.5,,,,,1.0,0.5,,,84.0,,16.9,17.363636363636363,15.1,17.0,0.5,0.6666666666666666,0.6666666666666666,0.75,0.08333333333333333,,,0.4166666666666667,0.2,0.2,1.0,,,,,,,,,1.0,0.3333333333333333,,,,,,0.6666666666666666,0.75,,,,0.5,,0.4727166666666667,0.5227666666666667,0.4925333333333333,,,0.2,0.6,8.5,,0.4,,,,,,,,,,,,,,,,,,,,1611661325,2011,2011,False
100646-101039-201047-201919-202656,1611661325,"Tamika Catchings, Erin Phillips, Jessica Davenport, Shavonte Zellous, Jeanette Pohlen-Mavunga","Catchings, Phillips, Davenport, Zellous, Pohlen-Mavunga",100646-101039-201047-201919-202656,IND,261.0,1,4.0,1.0,8.0,9.0,,5.0,1.0,17.0,2.0,2.0,1.0,1.0,,,,,2.0,3.0,,,,,,,,,,,4.0,5.0,,,2.0,10.0,9.0,1.0,1.0,,,,2.0,,,,,,,6.0,2.0,,,2.0,,,,3.0,,3.0,,,1.0,2.0,6.0,,1.0,,3.0,,3.0,1.0,4.0,,2.0,2.0,,3.0,,2.0,,1.0,,3.0,,,1.0,4.0,,,,2.0,,,,2.0,,1.0,,,,,,,,8.0,,,1.0,,0.75,1.0,,,,,,0.8,1.0,,0.8,1.0,,0.8333333333333334,1.0,,,,,,,1.0,,0.6,1.0,,,0.6,1.0,,,1.0,,,,1.0,,,,,93.79310344827587,,13.125,17.333333333333332,13.0,14.11111111111111,0.4,1.0,1.0,0.5,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,0.4,,0.44206,0.4874,,0.16666666666666666,0.16666666666666666,0.2,,11.42,,,,,,,,,,,,1.0,,,,,,,,,,1611661325,2011,2011,False
100646-201047-201497-201919-202656,1611661325,"Tamika Catchings, Jessica Davenport, Shannon Bobbitt, Shavonte Zellous, Jeanette Pohlen-Mavunga","Catchings, Davenport, Bobbitt, Zellous, Pohlen-Mavunga",100646-201047-201497-201919-202656,IND,98.0,1,2.0,-1.0,4.0,3.0,4.0,3.0,,7.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,1.0,,,,1.0,1.0,2.0,,1.0,1.0,3.0,4.0,,,,,,,1.0,2.0,,1.0,1.0,3.0,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,2.0,,,1.0,,,,,,,3.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.375,,0.375,0.3333333333333333,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,102.85714285714286,,10.25,19.0,10.25,19.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,0.5,,0.3333333333333333,,1.0,,0.5456666666666666,,0.5456666666666666,,,,1.0,1.95,22.0,1.0,,,,,,,,,,,,,,,,,,,,1611661325,2011,2011,False
100666-101032-101039-201047-201919,1611661325,"Katie Douglas, Shyra Ely-Gash, Erin Phillips, Jessica Davenport, Shavonte Zellous","Douglas, Ely-Gash, Phillips, Davenport, Zellous",100666-101032-101039-201047-201919,IND,9.0,1,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2011,2011,False
100666-101032-201047-201497-201919,1611661325,"Katie Douglas, Shyra Ely-Gash, Jessica Davenport, Shannon Bobbitt, Shavonte Zellous","Douglas, Ely-Gash, Davenport, Bobbitt, Zellous",100666-101032-201047-201497-201919,IND,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2011,2011,False
101032-201047-201497-201919-202656,1611661325,"Shyra Ely-Gash, Jessica Davenport, Shannon Bobbitt, Shavonte Zellous, Jeanette Pohlen-Mavunga","Ely-Gash, Davenport, Bobbitt, Zellous, Pohlen-Mavunga",101032-201047-201497-201919-202656,IND,474.0,2,8.0,10.0,15.0,17.0,15.0,17.0,2.0,32.0,5.0,7.0,2.0,2.0,5.0,7.0,1.0,2.0,1.0,2.0,2.0,3.0,,3.0,2.0,2.0,,,2.0,2.0,7.0,11.0,4.0,5.0,,26.0,16.0,2.0,2.0,,,,4.0,7.0,11.0,4.0,5.0,,26.0,4.0,10.0,12.0,,2.0,2.0,2.0,1.0,2.0,4.0,6.0,2.0,2.0,2.0,,16.0,,2.0,,4.0,,4.0,2.0,6.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,2.0,4.0,,,,2.0,,1.0,,,,,,1.0,,,1.0,1.0,,22.0,26.0,15.0,2.0,,0.2857142857142857,0.3333333333333333,1.0,0.8,,0.8,0.8,0.6363636363636364,1.0,0.6363636363636364,0.8125,1.0,0.8125,0.8125,1.0,0.8125,0.3125,0.09090909090909091,,,0.5,,,0.8,0.5,,,0.8,0.4,1.0,,,,,,1.0,0.5,,,0.25,97.21518987341771,1.0,12.733333333333333,16.647058823529413,12.133333333333333,14.352941176470589,0.4375,0.7142857142857143,0.7142857142857143,0.4,0.125,0.5,0.5,0.125,0.5,1.0,,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.125,1.0,1.0,1.0,1.0,1.0,,,,,,0.4375,0.7142857142857143,0.1875,0.125,1.0,0.75,1.0,0.540715625,0.5004,0.540715625,,,0.15384615384615385,1.0,5.527272727272727,22.0,1.0,,,,,,,,1.0,,,,,,,,,2.0,1.0,0.6666666666666666,1611661325,2011,2011,False
