EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,BadPassSteals,Charge Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Arc3Assists,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,LongMidRangePctBlocked,Loose Ball Fouls Drawn,BlockedLongMidRange,Corner3PctBlocked,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100720-100721-100942-101030-201067,1611661328,"Sue Bird, Swin Cash, Ashley Robinson, Tanisha Wright, Camille Little","Bird, Cash, Robinson, Wright, Little",100720-100721-100942-101030-201067,SEA,8411.0,21,140.0,16.0,262.0,263.0,5.0,18.0,525.0,39.0,269.0,4.0,4.0,21.0,92.0,116.0,27.0,17.0,57.0,1.0,74.0,49.0,48.0,2.0,249.0,2.0,4.0,1.0,0.5873362445414847,1.0,0.47368421052631576,0.6774193548387096,0.6589147286821705,0.7083333333333334,89.88229699203424,16.209923664122137,15.832699619771864,15.450381679389313,14.771863117870723,0.01486988847583643,0.019083969465648856,24.0,50.0,68.0,4.0,7.0,,,15.0,55.0,17.0,36.0,31.0,82.0,159.0,47.0,253.0,7.0,17.0,3.0,20.0,,,76.0,88.0,2.0,31.0,38.0,57.0,28.0,5.0,133.0,5.0,18.0,64.0,24.0,4.0,38.0,12.0,30.0,3.0,25.0,4.0,2.0,23.0,,0.4634146341463415,0.4691358024691358,0.5157232704402516,0.4117647058823529,,0.558252427184466,0.425,,0.45454545454545453,0.22815533980582525,0.6530612244897959,0.24,0.2,0.23,0.23076923076923078,0.1875,0.6607142857142857,0.8181818181818182,0.5714285714285714,0.043010752688172046,0.3300970873786408,0.7352941176470589,0.7575757575757576,0.56,0.2669902912621359,0.2727272727272727,0.30612244897959184,0.17475728155339806,0.4722222222222222,0.4722222222222222,0.29411764705882354,0.15048543689320387,0.35,0.5714285714285714,,,0.558252427184466,0.47294854368932043,0.4790233333333333,,0.1013215859030837,0.12777777777777777,0.07434944237918216,7.719496855345913,22.227659574468085,7.0,16.0,22.0,57.0,19.0,7.0,5.0,13.0,15.0,10.0,16.0,6.0,0.8636363636363636,0.46808510638297873,0.46808510638297873,0.45,0.3333333333333333,0.07766990291262135,0.4375,0.4375,1.0,3.0,3.0,26.0,2.0,0.21052631578947367,0.15,,,,15.0,1.0,,,1.0,,,9.0,,15.0,8.0,,12.0,1.0,7.0,3.0,10.0,,,2.0,2.0,6.0,2.0,2.0,,4.0,8.0,0.3333333333333333,,,0.050314465408805034,0.029411764705882353,0.10909090909090909,,1.0,0.16666666666666666,0.29411764705882354,0.2222222222222222,0.5,0.4838709677419355,0.4838709677419355,0.8,0.25,,0.3333333333333333,,,,,0.4838709677419355,,,,3.0,1.0,,1.0,1.0,1.0,,,,,1611661328,2011,2011,False
100720-100721-100973-101030-201067,1611661328,"Sue Bird, Swin Cash, Le'coe Willingham, Tanisha Wright, Camille Little","Bird, Cash, Willingham, Wright, Little",100720-100721-100973-101030-201067,SEA,6707.0,20,112.0,,203.0,199.0,10.0,26.0,402.0,30.0,193.0,4.0,8.0,16.0,68.0,102.0,29.0,19.0,55.0,4.0,50.0,34.0,37.0,2.0,175.0,8.0,10.0,2.0,0.5244565217391305,0.6666666666666666,0.5272727272727272,0.7619047619047619,0.7204301075268817,0.7222222222222222,86.30982555538989,16.88177339901478,16.482412060301506,15.822660098522167,15.577889447236181,0.04145077720207254,0.04926108374384237,24.0,35.0,63.0,7.0,16.0,1.0,2.0,16.0,40.0,5.0,21.0,32.0,56.0,124.0,42.0,193.0,8.0,19.0,2.0,18.0,2.0,4.0,64.0,48.0,8.0,32.0,32.0,46.0,19.0,2.0,106.0,3.0,30.0,51.0,34.0,5.0,24.0,5.0,26.0,9.0,16.0,1.0,1.0,17.0,2.0,0.5714285714285714,0.6153846153846154,0.45161290322580644,0.42105263157894735,0.5,0.49096385542168675,0.36363636363636365,0.5,0.375,0.25301204819277107,0.7083333333333334,0.46153846153846156,0.125,0.3707865168539326,0.4090909090909091,0.10526315789473684,0.5945945945945946,0.8636363636363636,1.0,0.06493506493506493,0.3795180722891566,0.5555555555555556,0.6140350877192983,0.5428571428571428,0.24096385542168675,0.4,0.47058823529411764,0.12650602409638553,0.23809523809523808,0.25,0.4,0.1927710843373494,0.7272727272727273,0.4375,0.5,0.5,0.6325301204819277,0.4946171686746988,0.5448904761904763,0.527675,0.09340659340659341,0.12142857142857143,0.09326424870466321,6.192741935483871,22.464285714285715,4.0,10.0,17.0,42.0,14.0,4.0,11.0,4.0,6.0,5.0,6.0,,0.8235294117647058,0.40476190476190477,0.40476190476190477,0.7692307692307693,0.6875,0.060240963855421686,0.4,0.4,1.0,3.0,3.0,19.0,,0.3333333333333333,0.13636363636363635,,,,13.0,,,,,,,9.0,,13.0,13.0,,10.0,1.0,1.0,,10.0,1.0,4.0,,1.0,8.0,2.0,,,,2.0,,,,0.10483870967741936,0.09523809523809523,0.15,,1.0,0.25,0.5714285714285714,0.2,0.3333333333333333,0.40625,0.40625,0.7692307692307693,,,,,,,,0.40625,,,0.047619047619047616,1.0,1.0,,,,,,,,,1611661328,2011,2011,False
100404-100696-100720-201067-202318,1611661328,"Katie Smith, Belinda Snell, Sue Bird, Camille Little, Ewelina Kobryn","Smith, Snell, Bird, Little, Kobryn",100404-100696-100720-201067-202318,SEA,211.0,1,4.0,,7.0,7.0,3.0,3.0,14.0,,4.0,,,1.0,4.0,4.0,,,1.0,1.0,1.0,,,,4.0,,3.0,,0.3333333333333333,,,1.0,1.0,1.0,95.54502369668246,16.285714285714285,13.857142857142858,16.285714285714285,13.857142857142858,,0.42857142857142855,,1.0,2.0,,,,1.0,1.0,2.0,,1.0,1.0,2.0,5.0,1.0,4.0,,,,,,2.0,4.0,,,1.0,2.0,2.0,1.0,,4.0,,,3.0,,,1.0,,1.0,,,,,,,1.0,1.0,0.4,,,0.3333333333333333,,,,0.16666666666666666,1.0,,,,,,1.0,,,,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.5,1.0,0.16666666666666666,,,,0.16666666666666666,,,0.5,,0.5,0.3705083333333334,,0.31875,,,,6.32,22.2,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.2,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100696-100721-100942-100973,1611661328,"Katie Smith, Belinda Snell, Swin Cash, Ashley Robinson, Le'coe Willingham","Smith, Snell, Cash, Robinson, Willingham",100404-100696-100721-100942-100973,SEA,44.0,1,1.0,-6.0,2.0,3.0,2.0,3.0,5.0,,,,,,,,2.0,1.0,2.0,2.0,1.0,,,,,,2.0,,,,1.0,,,,163.63636363636365,19.5,1.6666666666666667,19.5,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100696-100721-101030-202318,1611661328,"Katie Smith, Belinda Snell, Swin Cash, Tanisha Wright, Ewelina Kobryn","Smith, Snell, Cash, Wright, Kobryn",100404-100696-100721-101030-202318,SEA,135.0,1,2.0,-1.0,5.0,4.0,,,9.0,4.0,6.0,,,1.0,1.0,1.0,,,,,1.0,2.0,4.0,,6.0,,,,0.6,,,1.0,1.0,,96.0,14.4,15.75,14.4,15.75,,,,,2.0,,,,,1.0,1.0,,,,1.0,3.0,,7.0,,,,,,,2.0,,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,2.0,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,0.6666666666666666,0.28896666666666665,,,0.4,0.4,,5.6000000000000005,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100696-100720-100721-100942-100973,1611661328,"Belinda Snell, Sue Bird, Swin Cash, Ashley Robinson, Le'coe Willingham","Snell, Bird, Cash, Robinson, Willingham",100696-100720-100721-100942-100973,SEA,266.0,5,4.0,-6.0,8.0,7.0,3.0,2.0,15.0,3.0,9.0,,2.0,,,,1.0,1.0,2.0,1.0,4.0,3.0,3.0,,9.0,2.0,3.0,,0.75,0.5,0.5,,,,81.203007518797,19.375,15.857142857142858,19.375,14.285714285714286,0.2222222222222222,0.375,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,2.0,3.0,3.0,2.0,15.0,,,,,1.0,1.0,6.0,,,2.0,3.0,3.0,2.0,,6.0,,,,,,1.0,,1.0,,2.0,,1.0,2.0,,1.0,1.0,1.0,,1.0,0.6,,0.5,,0.4,,,,,,,,,,,0.4,1.0,1.0,1.0,0.2,1.0,1.0,,,,,0.4,,,0.5,1.0,0.8,0.49793000000000004,,0.512925,0.3333333333333333,0.5,,5.366666666666667,21.9,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100720-100721-100942-100973-201067,1611661328,"Sue Bird, Swin Cash, Ashley Robinson, Le'coe Willingham, Camille Little","Bird, Cash, Robinson, Willingham, Little",100720-100721-100942-100973-201067,SEA,212.0,1,4.0,-6.0,6.0,6.0,,,12.0,1.0,7.0,,,,,1.0,1.0,1.0,2.0,,,1.0,2.0,,5.0,,,,0.7,,0.5,,,,81.50943396226415,19.166666666666668,16.166666666666668,19.166666666666668,16.166666666666668,,,1.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,,3.0,4.0,,13.0,1.0,1.0,,2.0,,,2.0,4.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,,1.0,,,,,1.0,,0.3333333333333333,0.5,0.75,1.0,,0.75,1.0,,1.0,,,1.0,,1.0,,,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,0.25,1.0,1.0,,,1.0,1.0,,,0.75,0.591,0.7369,,0.2,0.2,0.2857142857142857,5.175,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100721-101030-201067,1611661328,"Katie Smith, Lauren Jackson, Swin Cash, Tanisha Wright, Camille Little","Smith, Jackson, Cash, Wright, Little",100404-100682-100721-101030-201067,SEA,764.0,6,13.0,,20.0,20.0,4.0,4.0,40.0,2.0,15.0,,,2.0,11.0,13.0,5.0,5.0,6.0,2.0,9.0,3.0,3.0,,14.0,,4.0,,0.5,,0.8333333333333334,0.5,0.625,0.6666666666666666,75.39267015706807,18.15,20.05,17.95,16.35,,0.2,2.0,2.0,2.0,,,,,1.0,5.0,2.0,4.0,2.0,5.0,11.0,3.0,15.0,,1.0,1.0,1.0,,1.0,6.0,4.0,,2.0,3.0,4.0,2.0,,9.0,,2.0,8.0,2.0,1.0,,,1.0,,3.0,,1.0,2.0,,0.6,0.6,0.45454545454545453,,,0.4642857142857143,,,0.25,0.21428571428571427,0.6666666666666666,0.3333333333333333,,0.25,0.5,,0.7142857142857143,0.5,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.35714285714285715,0.2,0.25,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,,0.35714285714285715,0.39357142857142857,0.3103,0.1996,0.13333333333333333,0.16666666666666666,0.06666666666666667,10.227272727272727,22.099999999999998,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.07142857142857142,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,2.0,,,,,1.0,1.0,,,,0.09090909090909091,,0.2,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100942-100973-101030-201067,1611661328,"Katie Smith, Ashley Robinson, Le'coe Willingham, Tanisha Wright, Camille Little","Smith, Robinson, Willingham, Wright, Little",100404-100942-100973-101030-201067,SEA,89.0,1,1.0,1.0,2.0,3.0,,3.0,5.0,,5.0,,,,1.0,1.0,,,,,1.0,,,,5.0,,,,1.25,,,,,,80.89887640449437,26.0,12.333333333333334,26.0,12.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,,,,,,,2.0,,,1.0,1.0,2.0,,,5.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,1.25,,,,0.5,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,0.5,,,,,0.5,0.386525,,,,,,6.3,21.9,,,1.0,3.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1611661328,2011,2011,False
100696-100721-100942-100973-201067,1611661328,"Belinda Snell, Swin Cash, Ashley Robinson, Le'coe Willingham, Camille Little","Snell, Cash, Robinson, Willingham, Little",100696-100721-100942-100973-201067,SEA,44.0,1,1.0,-2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,65.45454545454545,25.0,19.0,25.0,19.0,,1.0,,,,,,,,,1.0,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.1602,,0.1602,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100696-100973-101030-202318-202663,1611661328,"Belinda Snell, Le'coe Willingham, Tanisha Wright, Ewelina Kobryn, Krystal Thomas","Snell, Willingham, Wright, Kobryn, Thomas",100696-100973-101030-202318-202663,SEA,119.0,1,2.0,-4.0,4.0,5.0,4.0,5.0,9.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,2.0,4.0,2.0,1.0,3.0,4.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,108.90756302521008,14.75,12.0,12.75,9.6,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,7.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.4257,,0.4257,,,0.6666666666666666,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,False
100720-100721-101030-201067-202318,1611661328,"Sue Bird, Swin Cash, Tanisha Wright, Camille Little, Ewelina Kobryn","Bird, Cash, Wright, Little, Kobryn",100720-100721-101030-201067-202318,SEA,274.0,1,5.0,5.0,10.0,11.0,,,21.0,2.0,11.0,,,3.0,4.0,6.0,,,1.0,,2.0,1.0,2.0,,11.0,,,,0.5,,,1.0,0.8,1.0,110.36496350364965,13.2,12.909090909090908,11.6,12.545454545454545,,,1.0,3.0,5.0,,1.0,,,,1.0,,1.0,3.0,3.0,7.0,3.0,6.0,,2.0,,,,,6.0,,,3.0,3.0,3.0,3.0,,6.0,,2.0,1.0,2.0,,4.0,,1.0,,1.0,,,1.0,,1.0,1.0,0.42857142857142855,,,0.45,,,,0.3,0.5,0.5,,0.3333333333333333,1.0,,,,,,0.5,0.6,1.0,1.0,0.1,,,0.1,,,,0.3,0.5,,,,0.8,0.48732,0.43325,,0.09090909090909091,0.125,,5.357142857142857,22.03333333333333,,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,4.0,,,,,,,1.0,,,,,,,3.0,,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,0.42857142857142855,0.4,1.0,,,,0.5,,,0.3333333333333333,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100720-100721-101030,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Swin Cash, Tanisha Wright","Smith, Jackson, Bird, Cash, Wright",100404-100682-100720-100721-101030,SEA,347.0,6,6.0,7.0,11.0,11.0,5.0,6.0,22.0,4.0,15.0,4.0,6.0,,4.0,5.0,,,1.0,1.0,3.0,3.0,4.0,2.0,13.0,6.0,5.0,2.0,0.6818181818181818,0.6,,,1.0,,91.29682997118155,17.0,14.545454545454545,17.0,13.272727272727273,0.4,0.45454545454545453,1.0,3.0,3.0,,,1.0,1.0,,1.0,1.0,3.0,2.0,4.0,7.0,2.0,8.0,,,2.0,2.0,1.0,3.0,4.0,4.0,,2.0,2.0,3.0,1.0,1.0,7.0,,1.0,4.0,1.0,,1.0,,1.0,,1.0,,,,,0.5,0.5,0.5714285714285714,,0.3333333333333333,0.6111111111111112,,0.3333333333333333,1.0,0.2222222222222222,1.0,0.3333333333333333,,0.25,1.0,,1.0,1.0,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,,,0.3333333333333333,1.0,0.5555555555555556,0.44154444444444446,,0.37956666666666666,,,0.13333333333333333,8.542857142857143,22.05,,,1.0,3.0,1.0,,,,1.0,1.0,1.0,,1.0,0.5,0.5,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,0.5,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100682-100720-100942-101030,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Ashley Robinson, Tanisha Wright","Smith, Jackson, Bird, Robinson, Wright",100404-100682-100720-100942-101030,SEA,260.0,2,4.0,-10.0,7.0,8.0,,,15.0,3.0,3.0,,,,1.0,2.0,1.0,1.0,2.0,,3.0,2.0,3.0,,1.0,,,,0.16666666666666666,,0.5,,1.0,,83.07692307692308,24.571428571428573,11.0,22.0,11.0,,,1.0,,,,,,,,1.0,,2.0,2.0,,3.0,2.0,13.0,,,2.0,2.0,,,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,1.0,,,,,,,,,,1.0,0.4,1.0,0.3333333333333333,,0.2,,,1.0,,,0.25,,,,,0.2,,,0.4,,,,0.4,,,,,0.4,0.35272000000000003,,,0.16666666666666666,0.25,0.6666666666666666,13.6,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661328,2011,2011,False
100404-100696-100720-100721-100973,1611661328,"Katie Smith, Belinda Snell, Sue Bird, Swin Cash, Le'coe Willingham","Smith, Snell, Bird, Cash, Willingham",100404-100696-100720-100721-100973,SEA,235.0,1,4.0,4.0,7.0,6.0,,,13.0,3.0,10.0,,,,2.0,2.0,,,,,1.0,2.0,3.0,,10.0,,,,0.7142857142857143,,,,1.0,,79.65957446808511,16.714285714285715,19.666666666666668,16.714285714285715,19.666666666666668,,,,2.0,3.0,,,,,,1.0,,,2.0,2.0,4.0,2.0,6.0,,,,,,,2.0,2.0,,2.0,1.0,2.0,1.0,,5.0,,,2.0,,,1.0,,,,,,1.0,2.0,,0.5,0.5,0.5,,,0.5833333333333334,,,,0.3333333333333333,1.0,,,,,,1.0,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,,,,,0.3333333333333333,,,,,0.8333333333333334,0.5665583333333334,,,0.2857142857142857,0.4,,2.65,23.25,,,1.0,3.0,1.0,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,0.5,,,,,,,,,,,,,,1611661328,2011,2011,False
100404-100696-100720-100942-201067,1611661328,"Katie Smith, Belinda Snell, Sue Bird, Ashley Robinson, Camille Little","Smith, Snell, Bird, Robinson, Little",100404-100696-100720-100942-201067,SEA,317.0,2,5.0,5.0,12.0,12.0,5.0,7.0,24.0,1.0,12.0,,4.0,1.0,6.0,7.0,2.0,,3.0,2.0,1.0,2.0,3.0,,12.0,4.0,5.0,,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,,109.02208201892745,14.833333333333334,11.583333333333334,13.5,11.583333333333334,0.3333333333333333,0.4166666666666667,2.0,1.0,2.0,,,1.0,1.0,2.0,5.0,1.0,1.0,3.0,4.0,8.0,3.0,7.0,,1.0,,,2.0,3.0,6.0,2.0,,3.0,3.0,3.0,,1.0,6.0,,1.0,4.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,,0.75,0.75,0.5,,0.6666666666666666,0.5,,0.6666666666666666,,0.2727272727272727,1.0,0.3333333333333333,,0.2,,,1.0,1.0,1.0,,0.18181818181818182,0.5,0.5,,0.45454545454545453,0.4,0.5,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,,,0.3333333333333333,1.0,0.45454545454545453,0.4035272727272727,0.4483,0.3225,0.16666666666666666,0.2222222222222222,,6.0625,23.53333333333333,,,1.0,,,,2.0,,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,,,,,1.0,1.0,1.0,,,0.5,,,,1.0,,,,,,,3.0,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,1.0,,,,0.125,,0.2,,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1611661328,2011,2011,False
