EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,LongMidRangeFGM,Arc3FGA,FG3A,PenaltyFG2A,NonHeaveArc3FGA,LongMidRangeAssists,OffThreePtRebounds,Travels,ShootingFouls,PenaltyOffPossExcludingTakeFouls,FG3APct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,Corner3Assists,FTOffRebounds,PenaltyTurnovers,BlockingFouls,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3FGM,Loose Ball Fouls Drawn,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Charge Fouls Drawn,HeaveMakes,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100685-100940-101025-200676-202280,1611661317,"Marie Ferdinand-Harris, Diana Taurasi, Kara Braxton, Candice Dupree, Alexis Gray-Lawson","Ferdinand-Harris, Taurasi, Braxton, Dupree, Gray-Lawson",100685-100940-101025-200676-202280,PHO,220.0,3,4.0,-2.0,6.0,8.0,6.0,2.0,14.0,1.0,1.0,,,1.0,3.0,,2.0,4.0,2.0,9.0,11.0,1.0,1.0,2.0,2.0,2.0,,,1.0,2.0,,5.0,2.0,,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,2.0,,,2.0,2.0,,,1.0,7.0,0.5,0.5,0.5,1.0,0.5833333333333334,1.0,0.6428571428571429,1.0,,,,1.0,,1.0,,,0.6666666666666666,,,,,91.63636363636364,19.666666666666668,12.75,15.833333333333334,12.75,0.16666666666666666,1.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,,,,0.5,0.49345,0.3731,0.14285714285714285,0.2,0.2222222222222222,8.175,2.0,,1.0,2.0,3.0,1.0,,,,1.0,2.0,0.3333333333333333,,,,,,,,,,0.16666666666666666,0.4549,21.65,0.3333333333333333,1.0,1.0,,,,1.0,,,,2.0,4.0,3.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,4.0,1.0,1.0,0.5,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,,,1.0,0.16666666666666666,,,,,,,0.3333333333333333,,0.4444444444444444,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100685-101025-201489-201886-202280,1611661317,"Marie Ferdinand-Harris, Kara Braxton, Olayinka Sanni, DeWanna Bonner, Alexis Gray-Lawson","Ferdinand-Harris, Braxton, Sanni, Bonner, Gray-Lawson",100685-101025-201489-201886-202280,PHO,14.0,1,,2.0,1.0,,,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,102.85714285714286,14.0,,14.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100685-200676-201086-201484-201886,1611661317,"Marie Ferdinand-Harris, Candice Dupree, Sidney Spencer, Ketia Swanier, DeWanna Bonner","Ferdinand-Harris, Dupree, Spencer, Swanier, Bonner",100685-200676-201086-201484-201886,PHO,236.0,3,4.0,3.0,8.0,8.0,,1.0,16.0,4.0,4.0,,,,1.0,,4.0,5.0,,8.0,5.0,,,,4.0,4.0,,,2.0,2.0,2.0,4.0,,,3.0,3.0,,3.0,3.0,2.0,2.0,2.0,,2.0,,,,,,,,,8.0,0.5,0.5,0.8,,0.6666666666666666,,0.6666666666666666,,,,,1.0,0.75,,,0.6,,,,0.6666666666666666,,97.6271186440678,14.75,14.75,13.25,14.125,0.6666666666666666,1.0,1.0,0.5,0.16666666666666666,,,,,,0.8333333333333334,0.61365,0.4515,,,,2.92,,,1.0,1.0,,1.0,,,,,,0.16666666666666666,,,,,1.0,,,,,0.16666666666666666,,22.2,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100685-201484-201886-202280-202663,1611661317,"Marie Ferdinand-Harris, Ketia Swanier, DeWanna Bonner, Alexis Gray-Lawson, Krystal Thomas","Ferdinand-Harris, Swanier, Bonner, Gray-Lawson, Thomas",100685-201484-201886-202280-202663,PHO,355.0,2,6.0,8.0,10.0,11.0,11.0,2.0,21.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,6.0,8.0,3.0,18.0,10.0,1.0,1.0,4.0,6.0,6.0,,,3.0,4.0,3.0,9.0,1.0,1.0,4.0,5.0,2.0,7.0,,,,,1.0,1.0,3.0,,,4.0,3.0,1.0,,2.0,14.0,0.5,0.5,0.75,1.0,0.75,1.0,0.8181818181818182,1.0,,,,,0.6666666666666666,0.5,0.5,0.625,0.6666666666666666,,1.0,,,85.1830985915493,15.4,18.272727272727273,13.2,15.090909090909092,0.4,1.0,1.0,0.75,0.3,0.6666666666666666,0.6666666666666666,0.1,1.0,1.0,0.6,0.530665,0.5828,0.18181818181818182,0.2222222222222222,0.2222222222222222,5.325,4.0,,1.0,2.0,3.0,1.0,,1.0,,1.0,4.0,0.2,,1.0,,,0.6666666666666666,0.5,,,,0.1,0.4034,22.25,0.4,,1.0,1.0,,,1.0,,,2.0,2.0,6.0,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,6.0,,1.0,0.5,,0.5,0.6666666666666666,0.6666666666666666,0.75,,,,,,0.1,1.0,1.0,1.0,,,,,1.0,0.3333333333333333,,,,,,,,2.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100940-101024-101025-200676-201886,1611661317,"Diana Taurasi, Temeka Johnson, Kara Braxton, Candice Dupree, DeWanna Bonner","Taurasi, Johnson, Braxton, Dupree, Bonner",100940-101024-101025-200676-201886,PHO,404.0,2,7.0,-3.0,13.0,13.0,7.0,4.0,26.0,2.0,4.0,1.0,1.0,1.0,5.0,4.0,4.0,13.0,,11.0,14.0,2.0,3.0,4.0,6.0,2.0,,1.0,3.0,3.0,2.0,6.0,2.0,,1.0,1.0,4.0,5.0,3.0,3.0,,,,,3.0,,,,,,,,7.0,0.75,0.75,0.3076923076923077,0.6666666666666666,0.3055555555555556,0.5,0.3055555555555556,0.5,0.07692307692307693,,,,1.0,0.25,,0.5,0.3333333333333333,0.5,,,,92.67326732673267,21.0,10.076923076923077,16.846153846153847,10.076923076923077,0.2222222222222222,0.5,0.5,1.0,0.2777777777777778,0.2,0.25,0.2222222222222222,0.25,1.0,0.5,0.4467305555555556,0.48363333333333336,,,0.36363636363636365,8.476923076923077,3.0,1.0,4.0,5.0,4.0,4.0,,2.0,,3.0,3.0,0.2777777777777778,0.2,0.5,0.6666666666666666,1.0,,,0.25,0.25,,0.2222222222222222,0.38786,21.56,0.23076923076923078,1.0,1.0,1.0,,,1.0,,1.0,,2.0,7.0,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,7.0,,,0.2,,0.2,0.5,0.7,0.7,,0.3333333333333333,0.09090909090909091,,1.0,0.05555555555555555,0.25,0.25,,,,,0.2,0.25,0.6363636363636364,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,1.0,,,,,,1.0,0.25,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100685-100940-201484-202663,1611661317,"Nakia Sanford, Marie Ferdinand-Harris, Diana Taurasi, Ketia Swanier, Krystal Thomas","Sanford, Ferdinand-Harris, Taurasi, Swanier, Thomas",100556-100685-100940-201484-202663,PHO,176.0,2,3.0,1.0,7.0,6.0,6.0,,13.0,1.0,1.0,,,,2.0,1.0,1.0,4.0,,5.0,4.0,,,,,2.0,,,,1.0,,3.0,,1.0,,2.0,,2.0,,,,,,,2.0,,,,,,,,5.0,,,0.25,,0.35714285714285715,,0.35714285714285715,,,,,,,,0.5,0.3333333333333333,,,,,0.5,106.36363636363637,14.571428571428571,12.333333333333334,14.571428571428571,11.0,0.14285714285714285,1.0,1.0,,0.2857142857142857,,,0.14285714285714285,,,0.5714285714285714,0.47925,,,,,10.075,6.0,,2.0,3.0,4.0,2.0,,,,2.0,6.0,0.42857142857142855,,,,,,,,,,0.2857142857142857,0.473225,22.53333333333333,0.8571428571428571,1.0,1.0,1.0,,,1.0,,,,1.0,5.0,3.0,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,5.0,,1.0,0.3333333333333333,,0.3333333333333333,0.25,0.4166666666666667,0.4166666666666667,1.0,,,,,0.14285714285714285,0.5,0.5,1.0,,,,0.16666666666666666,0.5,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,0.5,,,,,,,,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100940-201484-201886-202280,1611661317,"Nakia Sanford, Diana Taurasi, Ketia Swanier, DeWanna Bonner, Alexis Gray-Lawson","Sanford, Taurasi, Swanier, Bonner, Gray-Lawson",100556-100940-201484-201886-202280,PHO,35.0,1,1.0,,1.0,1.0,,,2.0,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,82.28571428571428,25.0,10.0,25.0,10.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100940-101025-200676-201484,1611661317,"Penny Taylor, Diana Taurasi, Kara Braxton, Candice Dupree, Ketia Swanier","Taylor, Taurasi, Braxton, Dupree, Swanier",100634-100940-101025-200676-201484,PHO,3528.0,9,59.0,-9.0,126.0,129.0,17.0,10.0,255.0,19.0,29.0,4.0,6.0,15.0,31.0,20.0,45.0,80.0,21.0,144.0,153.0,4.0,8.0,10.0,48.0,42.0,4.0,5.0,24.0,32.0,12.0,72.0,7.0,7.0,22.0,33.0,12.0,45.0,11.0,8.0,16.0,10.0,8.0,24.0,31.0,,,32.0,27.0,4.0,1.0,15.0,134.0,0.5333333333333333,0.5581395348837209,0.5625,0.5,0.5857142857142857,0.4,0.6163793103448276,0.45454545454545453,0.0625,0.10344827586206896,,0.6666666666666666,0.5945945945945946,0.2,0.875,0.6444444444444445,0.22916666666666666,0.1,0.2222222222222222,0.7272727272727273,0.75,104.08163265306123,15.571428571428571,12.13953488372093,15.031746031746032,11.488372093023257,0.2761904761904762,0.6551724137931034,0.7307692307692307,0.631578947368421,0.29523809523809524,0.4838709677419355,0.5172413793103449,0.19047619047619047,0.6,0.6666666666666666,0.5142857142857142,0.4732704761904762,0.5181285714285714,0.12931034482758622,0.16483516483516483,0.06944444444444445,8.58625,13.0,11.0,20.0,25.0,10.0,20.0,5.0,4.0,1.0,22.0,13.0,0.23809523809523808,0.06451612903225806,0.3076923076923077,0.4,0.4444444444444444,0.75,1.0,0.55,0.55,0.45454545454545453,0.19047619047619047,0.48747666666666667,22.276,0.10317460317460317,5.0,5.0,9.0,,2.0,11.0,,2.0,2.0,5.0,16.0,24.0,9.0,9.0,8.0,6.0,7.0,4.0,,3.0,2.0,6.0,,1.0,4.0,,8.0,4.0,4.0,8.0,5.0,3.0,16.0,2.0,0.7272727272727273,0.44,,0.44,0.5,0.5333333333333333,0.5333333333333333,1.0,0.25,,0.625,0.4666666666666667,0.047619047619047616,0.45,0.45,0.6666666666666666,0.2,,,0.3333333333333333,0.45,0.1111111111111111,3.0,2.0,,2.0,5.0,2.0,5.0,,2.0,1.0,2.0,,,,,0.4,0.3333333333333333,,0.4,0.4,1.0,0.5,,0.6,0.3333333333333333,0.4,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100940-101024-101025-201489,1611661317,"Penny Taylor, Diana Taurasi, Temeka Johnson, Kara Braxton, Olayinka Sanni","Taylor, Taurasi, Johnson, Braxton, Sanni",100634-100940-101024-101025-201489,PHO,187.0,2,3.0,1.0,6.0,6.0,3.0,2.0,12.0,,1.0,,,2.0,4.0,1.0,2.0,6.0,2.0,6.0,5.0,,2.0,,,4.0,,,,,,,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,6.0,,,0.3333333333333333,,0.3333333333333333,,0.42857142857142855,,,,,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,,,92.40641711229947,18.333333333333332,12.833333333333334,17.166666666666668,12.833333333333334,0.16666666666666666,,,,0.6666666666666666,0.5,0.5,0.16666666666666666,,,0.16666666666666666,0.48701666666666665,0.4966,,,,7.583333333333333,3.0,,,,3.0,,,,,,3.0,,,,,1.0,,1.0,,,,,0.5851000000000001,,0.5,1.0,,,,,,,,,1.0,4.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,4.0,,,,,,0.3333333333333333,0.3333333333333333,0.5,,,0.25,,,,,,,,,,0.3333333333333333,,0.6666666666666666,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100634-201484-201886-202280,1611661317,"Nakia Sanford, Penny Taylor, Ketia Swanier, DeWanna Bonner, Alexis Gray-Lawson","Sanford, Taylor, Swanier, Bonner, Gray-Lawson",100556-100634-201484-201886-202280,PHO,359.0,2,6.0,6.0,11.0,11.0,,1.0,22.0,4.0,4.0,1.0,1.0,,3.0,3.0,6.0,10.0,2.0,14.0,8.0,1.0,2.0,2.0,8.0,4.0,2.0,,4.0,4.0,2.0,8.0,1.0,3.0,1.0,4.0,2.0,6.0,2.0,2.0,1.0,1.0,,1.0,,,,6.0,3.0,1.0,,2.0,12.0,0.6666666666666666,0.8,0.6,0.5,0.5,0.5,0.5384615384615384,0.5,,,,1.0,0.3333333333333333,0.25,1.0,0.6666666666666666,0.3333333333333333,,,0.5,1.0,88.24512534818942,18.454545454545453,14.181818181818182,17.09090909090909,14.0,0.3333333333333333,1.0,1.0,0.5,0.25,,,0.25,0.5,1.0,0.5,0.5103541666666667,0.3321,0.15384615384615385,0.18181818181818182,0.14285714285714285,8.93,5.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,,,5.0,0.16666666666666666,,0.5,0.5,,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.66451,21.55,0.45454545454545453,3.0,,,,,,,,,3.0,8.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,8.0,,,,,,1.0,0.6,0.6666666666666666,,0.3333333333333333,,,,,,,,,,,0.6,,0.5714285714285714,3.0,,,,2.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100685-100940-200676-202280,1611661317,"Nakia Sanford, Marie Ferdinand-Harris, Diana Taurasi, Candice Dupree, Alexis Gray-Lawson","Sanford, Ferdinand-Harris, Taurasi, Dupree, Gray-Lawson",100556-100685-100940-200676-202280,PHO,258.0,3,4.0,7.0,9.0,8.0,4.0,,17.0,1.0,1.0,,,2.0,3.0,,3.0,4.0,2.0,14.0,7.0,,,,2.0,4.0,,,1.0,3.0,1.0,8.0,,2.0,1.0,3.0,,3.0,1.0,1.0,,,2.0,2.0,4.0,,2.0,1.0,2.0,,,1.0,14.0,0.3333333333333333,0.3333333333333333,0.75,,1.0,,1.0,,,,,,0.25,,1.0,0.5,,,,,,94.88372093023256,11.666666666666666,19.125,11.666666666666666,15.375,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,,,0.5,0.4992916666666667,,0.14285714285714285,0.2,,7.175,3.0,,1.0,2.0,1.0,1.0,,,,1.0,3.0,0.3333333333333333,,,,,0.3333333333333333,1.0,,,,0.16666666666666666,0.3658,23.1,0.3333333333333333,,1.0,1.0,,,2.0,,,,1.0,2.0,6.0,,1.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,1.0,0.14285714285714285,,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100556-100940-200676-201484-201886,1611661317,"Nakia Sanford, Diana Taurasi, Candice Dupree, Ketia Swanier, DeWanna Bonner","Sanford, Taurasi, Dupree, Swanier, Bonner",100556-100940-200676-201484-201886,PHO,711.0,5,12.0,-14.0,23.0,22.0,10.0,1.0,45.0,1.0,4.0,,1.0,1.0,4.0,3.0,3.0,11.0,3.0,15.0,29.0,,1.0,,4.0,2.0,,1.0,2.0,3.0,1.0,7.0,2.0,1.0,7.0,8.0,3.0,11.0,1.0,,4.0,4.0,3.0,7.0,11.0,1.0,1.0,6.0,4.0,,,,15.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,,0.375,,0.4166666666666667,,0.09090909090909091,,,0.5714285714285714,0.5833333333333334,0.2857142857142857,0.5,0.5714285714285714,0.3,,0.5,0.75,,91.13924050632912,17.608695652173914,13.909090909090908,17.347826086956523,12.272727272727273,0.25,0.25,0.25,1.0,0.25,0.25,0.3333333333333333,0.1875,0.5,,0.5625,0.4196375,0.30615,,,,7.354545454545455,10.0,1.0,3.0,5.0,5.0,3.0,1.0,1.0,,4.0,10.0,0.3125,0.25,0.3333333333333333,,,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.1875,0.41149375,22.119999999999997,0.43478260869565216,1.0,2.0,2.0,,,2.0,,1.0,,2.0,10.0,3.0,3.0,2.0,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,10.0,1.0,0.5,0.4,,0.4,0.4,0.4375,0.5,,0.3333333333333333,,1.0,,0.125,0.6666666666666666,0.6666666666666666,0.5,,,,0.125,0.6666666666666666,0.6666666666666666,,,1.0,1.0,2.0,1.0,3.0,3.0,,,2.0,,2.0,,2.0,0.3333333333333333,,0.5,,,,,0.5,,0.25,0.5,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100634-100685-100940-101025-201886,1611661317,"Penny Taylor, Marie Ferdinand-Harris, Diana Taurasi, Kara Braxton, DeWanna Bonner","Taylor, Ferdinand-Harris, Taurasi, Braxton, Bonner",100634-100685-100940-101025-201886,PHO,109.0,3,2.0,3.0,6.0,6.0,4.0,,12.0,1.0,1.0,,,,,,1.0,1.0,1.0,9.0,6.0,,,,,2.0,,,,2.0,,6.0,,,,,1.0,1.0,,,,,1.0,1.0,3.0,,,2.0,1.0,1.0,,1.0,9.0,,,1.0,,0.8,,0.9,,,,,,,,,,0.5,,,,,158.5321100917431,9.833333333333334,8.333333333333334,9.833333333333334,8.333333333333334,0.2,1.0,1.0,,,,,,,,1.0,0.45854,,0.2,1.0,,3.9,4.0,,4.0,4.0,,4.0,,1.0,,,4.0,0.8,,0.5,0.5,,,,,,,0.8,0.45855,22.475,0.6666666666666666,,,2.0,,,2.0,,,,,6.0,6.0,,2.0,2.0,2.0,,,,,,,,,1.0,,,,,,,1.0,6.0,3.0,1.0,0.5,,0.5,,1.0,1.0,,,,,,,0.5,0.5,1.0,,,,,0.5,0.6666666666666666,,,,2.0,3.0,2.0,3.0,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100685-100940-101024-101025-201886,1611661317,"Marie Ferdinand-Harris, Diana Taurasi, Temeka Johnson, Kara Braxton, DeWanna Bonner","Ferdinand-Harris, Taurasi, Johnson, Braxton, Bonner",100685-100940-101024-101025-201886,PHO,328.0,4,5.0,8.0,10.0,9.0,3.0,2.0,19.0,1.0,2.0,,1.0,1.0,3.0,,2.0,5.0,3.0,16.0,8.0,1.0,2.0,2.0,2.0,2.0,,1.0,1.0,4.0,,11.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,,,1.0,1.0,4.0,,1.0,3.0,4.0,,,2.0,14.0,0.5,0.5,0.4,0.5,0.7222222222222222,0.5,0.7272727272727273,0.5,0.2,,,,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,,83.41463414634146,18.9,15.444444444444445,16.6,14.11111111111111,0.2222222222222222,0.5,0.5,,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.6666666666666666,0.44298333333333334,0.36765,0.18181818181818182,0.2857142857142857,0.125,5.0200000000000005,3.0,,3.0,4.0,1.0,3.0,,,,1.0,3.0,0.4444444444444444,0.3333333333333333,,,1.0,1.0,0.5,,,,0.3333333333333333,0.373625,22.6,0.3,,1.0,2.0,,,3.0,,,,,,9.0,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.75,,0.75,,,,,0.5,,,1.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6666666666666666,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100685-200676-201484-201489-201886,1611661317,"Marie Ferdinand-Harris, Candice Dupree, Ketia Swanier, Olayinka Sanni, DeWanna Bonner","Ferdinand-Harris, Dupree, Swanier, Sanni, Bonner",100685-200676-201484-201489-201886,PHO,29.0,1,,2.0,1.0,2.0,2.0,,3.0,1.0,1.0,,,,,,1.0,1.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,148.9655172413793,9.0,10.0,9.0,10.0,1.0,1.0,1.0,,,,,,,,1.0,0.7227,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,0.7227,,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
