EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,OpponentPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangeFrequency,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted2s,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,ShortMidRangeFGM,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,OffFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsUnassisted3s,FTDefRebounds,Travels,SecondChanceTurnovers,PenaltyTurnovers,3SecondViolations,DefFTReboundPct,Fg2aBlocked,LongMidRangeAssists,DefThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Corner3FGM,Corner3Assists,Offensive Fouls,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,HeaveAttempts,SecondChanceCorner3FGA,PenaltyCorner3FGM,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,BlockingFoulsDrawn,ShortMidRangePctBlocked,Fg3aBlocked,SelfOReb,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,LostBallTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
100685-100940-101024-200676-201886,1611661317,"Marie Ferdinand-Harris, Diana Taurasi, Temeka Johnson, Candice Dupree, DeWanna Bonner","Ferdinand-Harris, Taurasi, Johnson, Dupree, Bonner",100685-100940-101024-200676-201886,PHO,294.0,2,5,-3.0,12.0,11.0,2.0,,1.0,23,1.0,2.0,,,,,2.0,,1.0,6.0,2.0,9.0,,1.0,,,1.0,,2.0,,,2.0,,1.0,5.0,1.0,6.0,2.0,2.0,0.16666666666666666,,,0.3125,,,0.45,,0.5,0.25,0.5,,0.6666666666666666,0.2,,,112.65306122448979,16.333333333333332,8.909090909090908,15.916666666666666,7.636363636363637,0.25,0.5,1.0,0.25,,,,,,0.5,0.43561875,0.3403,,0.2222222222222222,7.8999999999999995,23.0,0.16666666666666666,3.0,,,1.0,,1.0,4.0,12.0,,2.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,,4.0,1.0,9.0,1.0,1.0,0.5,,0.5,0.375,,0.5,0.5,1.0,,,0.5,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,0.25,1.0,0.5,,1.0,0.125,,,,,,0.4209,,,,,2.0,4.0,1.0,,,1.0,,,,,,,0.1111111111111111,0.14285714285714285,,,1.0,,1.0,,,1.0,1.0,,3.0,,2.0,1.0,,0.16666666666666666,0.5,0.5,0.75,,,0.75,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661317,2011,2011,True
100685-100940-101024-201886-202663,1611661317,"Marie Ferdinand-Harris, Diana Taurasi, Temeka Johnson, DeWanna Bonner, Krystal Thomas","Ferdinand-Harris, Taurasi, Johnson, Bonner, Thomas",100685-100940-101024-201886-202663,PHO,42.0,1,1,-2.0,,1.0,,,,1,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,34.285714285714285,,20.0,,20.0,,,,1.0,,,,,,1.0,0.59355,,,,,22.6,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100685-100940-200676-201484-201886,1611661317,"Marie Ferdinand-Harris, Diana Taurasi, Candice Dupree, Ketia Swanier, DeWanna Bonner","Ferdinand-Harris, Taurasi, Dupree, Swanier, Bonner",100685-100940-200676-201484-201886,PHO,291.0,2,5,-1.0,10.0,10.0,6.0,,1.0,20,1.0,1.0,,,1.0,1.0,3.0,3.0,3.0,6.0,3.0,10.0,,1.0,,1.0,3.0,3.0,4.0,6.0,,3.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,0.5,,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.45454545454545453,,0.2857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,98.96907216494846,17.2,11.9,16.9,11.4,0.1111111111111111,1.0,1.0,0.3333333333333333,,,0.16666666666666666,1.0,0.5,0.4444444444444444,0.44824444444444445,0.4811,,0.4,6.683333333333334,22.666666666666668,0.6,4.0,,,,,,4.0,11.0,,2.0,,,,,,,2.0,2.0,,,2.0,,4.0,1.0,10.0,1.0,,,,,0.4444444444444444,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,0.25,0.25,,0.1,0.14285714285714285,,,,,,,,,,,1.0,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100685-100940-200676-201484-202663,1611661317,"Marie Ferdinand-Harris, Diana Taurasi, Candice Dupree, Ketia Swanier, Krystal Thomas","Ferdinand-Harris, Taurasi, Dupree, Swanier, Thomas",100685-100940-200676-201484-202663,PHO,35.0,1,1,,1.0,1.0,,,,2,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.28571428571428,28.0,7.0,28.0,7.0,,,,,,,,,,,0.2422,,,,18.5,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100685-100940-201484-201886-202663,1611661317,"Marie Ferdinand-Harris, Diana Taurasi, Ketia Swanier, DeWanna Bonner, Krystal Thomas","Ferdinand-Harris, Taurasi, Swanier, Bonner, Thomas",100685-100940-201484-201886-202663,PHO,181.0,1,3,2.0,5.0,4.0,5.0,,2.0,9,2.0,3.0,,,2.0,3.0,,,2.0,4.0,1.0,6.0,,1.0,2.0,2.0,4.0,1.0,6.0,2.0,,,1.0,,1.0,2.0,3.0,6.0,5.0,0.5,,0.5,0.4,,0.4,0.5,0.5,0.5,0.2,,1.0,0.5,0.6666666666666666,,,71.60220994475138,23.0,16.5,15.2,16.25,0.6,0.6666666666666666,0.6666666666666666,,,,0.6,0.6666666666666666,,0.8,0.46201,0.46201,0.3333333333333333,1.0,4.85,21.2,1.0,1.0,1.0,1.0,,,,2.0,4.0,,2.0,,,,1.0,,2.0,1.0,1.0,,,2.0,,2.0,,4.0,,,,,,0.2,0.2,,,,0.2,,,,,,,,,2.0,1.0,1.0,1.0,,,,,0.5,0.5,,0.5,,,,0.5,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,0.16666666666666666,0.2,2.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,0.3333333333333333,,1.0,,,,,,,,,,1611661317,2011,2011,True
100685-100940-201886-202280-202663,1611661317,"Marie Ferdinand-Harris, Diana Taurasi, DeWanna Bonner, Alexis Gray-Lawson, Krystal Thomas","Ferdinand-Harris, Taurasi, Bonner, Gray-Lawson, Thomas",100685-100940-201886-202280-202663,PHO,35.0,1,1,,1.0,,,,1.0,1,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.14285714285714,17.0,,,,1.0,,,,1.0,,,,,1.0,0.5485,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100685-101024-201086-202280-202663,1611661317,"Marie Ferdinand-Harris, Temeka Johnson, Sidney Spencer, Alexis Gray-Lawson, Krystal Thomas","Ferdinand-Harris, Johnson, Spencer, Gray-Lawson, Thomas",100685-101024-201086-202280-202663,PHO,150.0,1,2,2.0,4.0,5.0,4.0,4.0,,9,1.0,1.0,,,1.0,1.0,,,1.0,3.0,,3.0,,,,1.0,3.0,,3.0,2.0,,,,2.0,3.0,,3.0,3.0,4.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.375,,0.375,,0.5,,0.5,,,1.0,86.4,18.5,15.2,18.5,10.4,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,1.0,,0.3333333333333333,0.38820000000000005,0.38820000000000005,,1.0,4.3999999999999995,,1.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,1.0,,2.0,,3.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.25,0.25,,,,,,,,,,,1.0,,,,1.0,,,,0.5,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100685-101024-201886-202280-202663,1611661317,"Marie Ferdinand-Harris, Temeka Johnson, DeWanna Bonner, Alexis Gray-Lawson, Krystal Thomas","Ferdinand-Harris, Johnson, Bonner, Gray-Lawson, Thomas",100685-101024-201886-202280-202663,PHO,142.0,1,2,-10.0,6.0,6.0,6.0,,1.0,12,,1.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,,,1.0,,,2.0,1.0,,,,1.0,,1.0,1.0,1.0,2.0,,6.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,121.69014084507042,15.0,8.666666666666666,14.333333333333334,7.666666666666667,0.3333333333333333,,,0.3333333333333333,1.0,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.45691666666666664,0.45691666666666664,,,5.75,23.9,1.0,1.0,,,,,,,10.0,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,0.6022,,,,,1.0,4.0,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,3.0,3.0,,,,0.75,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,True
100685-201086-201484-202280-202663,1611661317,"Marie Ferdinand-Harris, Sidney Spencer, Ketia Swanier, Alexis Gray-Lawson, Krystal Thomas","Ferdinand-Harris, Spencer, Swanier, Gray-Lawson, Thomas",100685-201086-201484-202280-202663,PHO,159.0,1,3,4.0,5.0,4.0,,1.0,1.0,9,2.0,2.0,1.0,1.0,,,,,3.0,4.0,,6.0,1.0,2.0,2.0,,,,,,,,,3.0,3.0,1.0,4.0,,,0.75,0.5,,0.75,0.5,,0.75,0.5,,,0.75,,0.75,1.0,,1.0,81.50943396226415,17.0,18.5,11.4,15.25,0.5,1.0,1.0,,0.5,1.0,,,,0.5,0.4104,,0.3333333333333333,,10.525,,,,,,,,,,2.0,,,,,,3.0,,6.0,,,,2.0,,,,,4.0,,,,,,,,,,,,,,1.0,2.0,,,,,6.0,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,0.5,0.5,0.5,,,,0.4391,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1611661317,2011,2011,True
100685-201484-201886-202280-202663,1611661317,"Marie Ferdinand-Harris, Ketia Swanier, DeWanna Bonner, Alexis Gray-Lawson, Krystal Thomas","Ferdinand-Harris, Swanier, Bonner, Gray-Lawson, Thomas",100685-201484-201886-202280-202663,PHO,87.0,1,1,2.0,2.0,3.0,,,,5,1.0,1.0,,,,,1.0,,1.0,2.0,1.0,2.0,,,,,,,,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,1.0,,82.75862068965517,18.5,16.666666666666668,18.5,15.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,0.6666666666666666,0.34641666666666665,,,,8.5,21.4,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1611661317,2011,2011,True
