EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,Fg2aBlocked,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,ShortMidRangeFGA,PenaltyArc3FGA,PenaltyFG3A,OffTwoPtRebounds,FTDefRebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Travels,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Charge Fouls,Charge Fouls Drawn,BlockedCorner3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,Defensive 3 Seconds Violations,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Transition Take Fouls,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628277-1628280-1628886-1631044-1642814,1611661330,"Allisha Gray, Brionna Jones, Jordin Canada, Naz Hillmon, Taylor Thierry","Gray, Jones, Canada, Hillmon, Thierry",1628277-1628280-1628886-1631044-1642814,ATL,36.0,1,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,80.0,22.0,14.0,22.0,14.0,,,,,,,,,,,1.0,,,,,2.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628277-1628280-1628886-1631044-203398,1611661330,"Allisha Gray, Brionna Jones, Jordin Canada, Naz Hillmon, Brittney Griner","Gray, Jones, Canada, Hillmon, Griner",1628277-1628280-1628886-1631044-203398,ATL,469.0,1,8.0,-1.0,16.0,16.0,5.0,,,32.0,4.0,5.0,2.0,4.0,5.0,9.0,5.0,23.0,24.0,,8.0,4.0,4.0,8.0,3.0,20.0,,3.0,2.0,5.0,,5.0,1.0,4.0,23.0,5.0,0.8,0.8,0.5555555555555556,0.7857142857142857,0.8214285714285714,0.35714285714285715,1.0,0.75,,0.8333333333333334,,,1.0,1.0,98.25159914712154,16.0,13.3125,16.0,13.125,0.35714285714285715,0.8,0.8,0.75,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.5254464285714285,6.433333333333334,23.72,0.3125,1.0,1.0,1.0,3.0,5.0,,5.0,0.3333333333333333,0.5,0.5,,,,0.2,1.0,0.51231,0.21739130434782608,2.0,1.0,2.0,,,1.0,2.0,,,,,,,0.14285714285714285,0.2,,,,1.0,1.0,1.0,,1.0,3.0,,,,4.0,1.0,,,,,,1.0,,2.0,12.0,,,,3.0,4.0,3.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,0.8,,0.5,0.8,,,,0.5,,,,,,,,,,0.5,0.5,1.0,0.07142857142857142,1.0,1.0,1.0,0.75,0.75,1.0,,,,,,,0.2,,0.75,,0.07142857142857142,0.1111111111111111,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628277-1628280-1630471-1631009-203398,1611661330,"Allisha Gray, Brionna Jones, Maya Caldwell, Rhyne Howard, Brittney Griner","Gray, Jones, Caldwell, Howard, Griner",1628277-1628280-1630471-1631009-203398,ATL,1458.0,7,24.0,-8.0,44.0,50.0,9.0,7.0,5.0,94.0,6.0,12.0,4.0,8.0,10.0,26.0,13.0,40.0,48.0,4.0,12.0,8.0,6.0,10.0,5.0,24.0,3.0,7.0,9.0,17.0,8.0,25.0,3.0,8.0,33.0,9.0,0.6,0.75,0.38461538461538464,0.41025641025641024,0.47619047619047616,0.3333333333333333,0.5294117647058824,0.7777777777777778,0.3333333333333333,0.6153846153846154,0.32,0.3333333333333333,0.25,0.6666666666666666,92.8395061728395,17.045454545454547,14.16,16.477272727272727,13.02,0.3076923076923077,0.5,0.5454545454545454,0.8333333333333334,0.10256410256410256,0.20512820512820512,0.6410256410256411,0.5067179487179487,7.134615384615385,24.16923076923077,0.20454545454545456,2.0,3.0,4.0,5.0,16.0,1.0,16.0,0.8,0.6875,0.8,0.038461538461538464,0.08333333333333333,0.4444444444444444,0.375,0.6666666666666666,0.49214375,0.4,10.0,3.0,3.0,5.0,1.0,2.0,10.0,1.0,,,0.5,0.3125,0.25,0.2564102564102564,0.375,1.0,3.0,2.0,2.0,2.0,5.0,2.0,,2.0,,,1.0,4.0,8.0,2.0,1.0,2.0,,7.0,1.0,5.0,8.0,12.0,,4.0,,2.0,4.0,2.0,2.0,1.0,,1.0,4.0,4.0,,8.0,,6.0,,2.0,,,2.0,10.0,,2.0,9.0,1.0,2.0,,2.0,7.0,,,6.0,1.0,7.0,2.0,2.0,1.0,0.3076923076923077,0.5,0.3333333333333333,0.3076923076923077,0.5,0.5833333333333334,0.5833333333333334,0.8,0.5,,1.0,1.0,0.043478260869565216,0.2857142857142857,0.2,0.2,0.5,0.5,0.5,,0.1282051282051282,0.4,0.5,1.0,0.25,0.25,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.25,0.6304625,0.05,0.07407407407407407,,0.175,,,,,,1.0,,,,,,0.5,1.0,,,0.3333333333333333,,,,,1.0,0.07692307692307693,0.2,,,,1611661330,2025,2025,False
1628277-1628280-1631009-1631044-1642814,1611661330,"Allisha Gray, Brionna Jones, Rhyne Howard, Naz Hillmon, Taylor Thierry","Gray, Jones, Howard, Hillmon, Thierry",1628277-1628280-1631009-1631044-1642814,ATL,47.0,1,1.0,,2.0,2.0,,2.0,,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,1.0,,,,,122.55319148936171,9.5,14.0,9.5,14.0,0.5,1.0,1.0,1.0,,0.5,1.0,0.452175,1.5,25.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628278-1628280-1628886-1631009-1631044,1611661330,"Shatori Walker-Kimbrough, Brionna Jones, Jordin Canada, Rhyne Howard, Naz Hillmon","Walker-Kimbrough, Jones, Canada, Howard, Hillmon",1628278-1628280-1628886-1631009-1631044,ATL,349.0,3,6.0,8.0,12.0,12.0,,3.0,1.0,24.0,5.0,5.0,,2.0,5.0,6.0,3.0,16.0,8.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,,1.0,3.0,4.0,1.0,5.0,2.0,4.0,14.0,,0.4,0.5,0.8333333333333334,0.5555555555555556,0.625,0.3333333333333333,1.0,1.0,,1.0,0.3333333333333333,,1.0,1.0,99.02578796561605,14.416666666666666,14.666666666666666,14.416666666666666,14.666666666666666,0.5555555555555556,1.0,1.0,0.4,,0.2222222222222222,0.8888888888888888,0.58301875,2.4,32.1,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,2.0,,,,,1.0,1.0,0.1111111111111111,,1.0,1.0,,,,1.0,,,,,,,,6.0,1.0,,,,2.0,,,6.0,,,2.0,1.0,,,,,,,1.0,3.0,2.0,1.0,2.0,,1.0,,1.0,,1.0,,3.0,,,7.0,,3.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,,,,,,,0.1111111111111111,,,,,,,1.0,1.0,,,,,,,,0.7017,0.25,0.3333333333333333,,0.125,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1611661330,2025,2025,False
1628277-1628886-1631044-1642804-203398,1611661330,"Allisha Gray, Jordin Canada, Naz Hillmon, Te-Hina Paopao, Brittney Griner","Gray, Canada, Hillmon, Paopao, Griner",1628277-1628886-1631044-1642804-203398,ATL,186.0,3,3.0,3.0,6.0,6.0,,,1.0,12.0,1.0,2.0,,3.0,1.0,3.0,3.0,8.0,5.0,,2.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,3.0,6.0,,,5.0,,1.0,1.0,0.3333333333333333,0.4166666666666667,0.5,0.5,0.6666666666666666,1.0,0.5,0.75,0.25,0.5,1.0,,92.90322580645162,17.166666666666668,13.833333333333334,13.5,12.333333333333334,0.3333333333333333,0.5,0.5,1.0,,0.5,0.8333333333333334,0.55865,3.3666666666666667,25.933333333333334,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,1.0,1.0,2.0,,1.0,3.0,,1.0,2.0,,3.0,,,,3.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,2.0,,,4.0,,2.0,,,,,,,,,,,1.0,0.3333333333333333,0.5,,0.3333333333333333,,0.75,0.75,,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,0.5,1.0,,,0.3333333333333333,0.62505,0.25,0.4,,0.375,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628278-1628280-1628886-1630471-1631044,1611661330,"Shatori Walker-Kimbrough, Brionna Jones, Jordin Canada, Maya Caldwell, Naz Hillmon","Walker-Kimbrough, Jones, Canada, Caldwell, Hillmon",1628278-1628280-1628886-1630471-1631044,ATL,157.0,3,3.0,4.0,5.0,5.0,1.0,2.0,1.0,10.0,,1.0,,1.0,2.0,3.0,1.0,6.0,2.0,,2.0,1.0,1.0,1.0,,2.0,,2.0,,2.0,1.0,3.0,1.0,2.0,6.0,1.0,0.5,0.5,0.6666666666666666,0.5,0.6,0.25,,1.0,,1.0,0.5,,,1.0,91.71974522292993,17.0,14.4,14.6,13.2,0.25,,,,,0.25,0.5,0.45065,4.233333333333333,25.1,0.2,,1.0,,1.0,,,,,,,,,,0.5,,0.54245,,2.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,0.5,0.5,,,2.0,,,,,,,,1.0,,,2.0,,,1.0,,,,,2.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,0.5,,,,,,,,,,,,,,1.0,,,,,,0.4425,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628278-1628280-1628886-1631044-1642804,1611661330,"Shatori Walker-Kimbrough, Brionna Jones, Jordin Canada, Naz Hillmon, Te-Hina Paopao","Walker-Kimbrough, Jones, Canada, Hillmon, Paopao",1628278-1628280-1628886-1631044-1642804,ATL,199.0,2,3.0,,7.0,7.0,,3.0,,14.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,4.0,4.0,,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,3.0,,3.0,1.0,2.0,4.0,,0.5,0.5,0.4,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.5,,0.6,,,1.0,0.5,101.30653266331657,12.428571428571429,16.0,12.428571428571429,15.0,0.6666666666666666,0.25,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5802583333333333,5.08,27.5,,,,,,,1.0,,,,,0.2,0.25,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628278-1628280-1630471-1631009-203398,1611661330,"Shatori Walker-Kimbrough, Brionna Jones, Maya Caldwell, Rhyne Howard, Brittney Griner","Walker-Kimbrough, Jones, Caldwell, Howard, Griner",1628278-1628280-1630471-1631009-203398,ATL,207.0,2,3.0,-4.0,7.0,7.0,3.0,3.0,2.0,14.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,6.0,10.0,1.0,,1.0,,,,,1.0,,1.0,1.0,2.0,3.0,,,2.0,3.0,,,0.2,0.14285714285714285,0.3333333333333333,0.2857142857142857,1.0,,0.5,1.0,0.3333333333333333,1.0,1.0,,97.39130434782608,16.857142857142858,12.714285714285714,16.857142857142858,12.714285714285714,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.4891142857142857,10.8,24.25,0.42857142857142855,,,,1.0,4.0,,4.0,,,0.5,,,,,,0.468325,0.6666666666666666,1.0,,1.0,1.0,,,,,,,,0.25,,0.14285714285714285,,1.0,1.0,,,,1.0,,1.0,,,,,,4.0,1.0,,,2.0,4.0,,4.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,5.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,0.14285714285714285,,,,,,,1.0,1.0,,,,,0.5,,,,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628278-1628280-1630471-1642804-203398,1611661330,"Shatori Walker-Kimbrough, Brionna Jones, Maya Caldwell, Te-Hina Paopao, Brittney Griner","Walker-Kimbrough, Jones, Caldwell, Paopao, Griner",1628278-1628280-1630471-1642804-203398,ATL,47.0,1,1.0,,2.0,1.0,,,,3.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,91.91489361702128,15.0,17.0,15.0,17.0,,,,,,1.0,1.0,0.5646,,25.1,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628278-1628886-1630471-1631044-203398,1611661330,"Shatori Walker-Kimbrough, Jordin Canada, Maya Caldwell, Naz Hillmon, Brittney Griner","Walker-Kimbrough, Canada, Caldwell, Hillmon, Griner",1628278-1628886-1630471-1631044-203398,ATL,271.0,3,5.0,2.0,7.0,7.0,4.0,3.0,1.0,14.0,1.0,3.0,,1.0,2.0,5.0,1.0,8.0,6.0,,4.0,1.0,2.0,2.0,1.0,4.0,,4.0,,5.0,1.0,6.0,1.0,1.0,6.0,4.0,1.0,1.0,0.4,0.3333333333333333,0.5,0.16666666666666666,,1.0,,1.0,,,,1.0,74.39114391143912,21.0,17.714285714285715,19.285714285714285,17.714285714285715,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.16666666666666666,0.6666666666666666,0.473625,4.9799999999999995,24.2,0.5714285714285714,,1.0,1.0,3.0,5.0,,5.0,0.3333333333333333,0.3333333333333333,0.5,,,,0.3333333333333333,,0.4063333333333334,0.625,2.0,,,,1.0,,,,,,1.0,,,0.3333333333333333,,,,1.0,,,,,,,,,,,4.0,,,,2.0,2.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,5.0,,,5.0,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.3333333333333333,,0.25,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628278-1628886-1631009-1631044-203398,1611661330,"Shatori Walker-Kimbrough, Jordin Canada, Rhyne Howard, Naz Hillmon, Brittney Griner","Walker-Kimbrough, Canada, Howard, Hillmon, Griner",1628278-1628886-1631009-1631044-203398,ATL,83.0,1,1.0,-5.0,3.0,3.0,,3.0,,6.0,,,,1.0,,,1.0,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,104.09638554216868,12.0,15.666666666666666,12.0,15.666666666666666,,,,,,1.0,1.0,0.5991,,23.8,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628278-1630471-1631009-1631044-203398,1611661330,"Shatori Walker-Kimbrough, Maya Caldwell, Rhyne Howard, Naz Hillmon, Brittney Griner","Walker-Kimbrough, Caldwell, Howard, Hillmon, Griner",1628278-1630471-1631009-1631044-203398,ATL,127.0,2,2.0,-3.0,5.0,6.0,2.0,2.0,,11.0,,1.0,1.0,1.0,,2.0,2.0,1.0,4.0,,,1.0,,,,,,1.0,2.0,3.0,,3.0,,,1.0,2.0,,,,,0.1,0.5,1.0,0.5,,0.75,,,,1.0,124.72440944881889,12.4,10.833333333333334,12.4,10.333333333333334,0.25,,,,0.25,0.25,0.75,0.5565875,10.85,23.3,0.4,,,,1.0,1.0,,1.0,,,0.25,,,1.0,,,0.3238,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628278-1630471-1631044-1642804-203398,1611661330,"Shatori Walker-Kimbrough, Maya Caldwell, Naz Hillmon, Te-Hina Paopao, Brittney Griner","Walker-Kimbrough, Caldwell, Hillmon, Paopao, Griner",1628278-1630471-1631044-1642804-203398,ATL,55.0,1,1.0,-6.0,1.0,2.0,,,,3.0,,,,1.0,,,1.0,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,78.54545454545455,23.0,16.0,23.0,12.0,,,,,,1.0,1.0,0.55605,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628278-1631009-1631044-1642804-203398,1611661330,"Shatori Walker-Kimbrough, Rhyne Howard, Naz Hillmon, Te-Hina Paopao, Brittney Griner","Walker-Kimbrough, Howard, Hillmon, Paopao, Griner",1628278-1631009-1631044-1642804-203398,ATL,104.0,2,2.0,2.0,5.0,4.0,5.0,,,9.0,,,,1.0,,,2.0,4.0,2.0,,,1.0,,,,,,1.0,1.0,2.0,,2.0,,1.0,4.0,5.0,,,,,0.5,1.0,1.0,1.0,,1.0,,,,1.0,124.61538461538461,10.4,13.0,10.4,13.0,,,,,,0.5,1.0,0.5373,,23.4,1.0,,,,,4.0,,4.0,,,0.5,,,1.0,,,0.5373,1.0,,1.0,2.0,,,,1.0,,1.0,,,,,,0.5,,,,,,1.0,,1.0,,,,,,4.0,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,2.0,,,4.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628280-1630471-1631009-1631044-1642814,1611661330,"Brionna Jones, Maya Caldwell, Rhyne Howard, Naz Hillmon, Taylor Thierry","Jones, Caldwell, Howard, Hillmon, Thierry",1628280-1630471-1631009-1631044-1642814,ATL,17.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,169.41176470588235,9.0,8.0,9.0,8.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628280-1630471-1631009-1642804-203398,1611661330,"Brionna Jones, Maya Caldwell, Rhyne Howard, Te-Hina Paopao, Brittney Griner","Jones, Caldwell, Howard, Paopao, Griner",1628280-1630471-1631009-1642804-203398,ATL,258.0,3,4.0,6.0,8.0,9.0,,1.0,,17.0,,,,4.0,,1.0,5.0,12.0,6.0,,,4.0,,3.0,,9.0,,2.0,3.0,5.0,,5.0,,2.0,12.0,,,,,0.75,0.75,0.8333333333333334,0.75,1.0,,0.8333333333333334,,,1.0,1.0,94.88372093023256,16.875,13.666666666666666,16.875,12.88888888888889,,,,,,0.6666666666666666,0.8333333333333334,0.519175,8.1,24.66,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.16666666666666666,,,,,,1.0,1.0,,,2.0,,,,3.0,3.0,,,,,,,,,9.0,,,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,1.0,,4.0,,,4.0,,2.0,,,,,,,,,,,1.0,0.6,,,0.6,,,,,,,0.5,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,0.5,,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2025,2025,False
1628886-1631009-1631044-1642804-203398,1611661330,"Jordin Canada, Rhyne Howard, Naz Hillmon, Te-Hina Paopao, Brittney Griner","Canada, Howard, Hillmon, Paopao, Griner",1628886-1631009-1631044-1642804-203398,ATL,1.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661330,2025,2025,False
