EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimAssists,BadPassOutOfBoundsTurnovers,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PenaltyCorner3FGA,PenaltyFG2M,HeaveAttempts,BadPassSteals,Travels,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,LostBallTurnovers,PenaltyFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,AtRimPctBlocked,BlockedLongMidRange,LongMidRangeAssists,LongMidRangePctAssisted,Offensive Fouls,OffThreePtRebounds,BlockedAtRim,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffCorner3ReboundPct,PtsUnassisted3s,Charge Fouls Drawn,SecondChanceArc3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceArc3Frequency,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3FGM,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,SelfORebPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1628909-1629488-1631086-1642815-203824,1611661325,"Kelsey Mitchell, Brianna Turner, Lexie Hull, Makayla Timpson, Odyssey Sims","Mitchell, Turner, Hull, Timpson, Sims",1628909-1629488-1631086-1642815-203824,IND,53.0,1,1.0,,2.0,2.0,,2.0,1.0,4,,1.0,1.0,2.0,,,,,,,,1.0,3.0,,,,2.0,2.0,2.0,,,2.0,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,1.0,2.0,3.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,108.67924528301887,,14.5,12.0,12.5,12.0,0.3333333333333333,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,0.3333333333333333,,0.36496666666666666,0.29645,,,,1.0,,5.033333333333333,,,,,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,1611661325,2025,2025,True
1628909-1629488-1631086-203035-203827,1611661325,"Kelsey Mitchell, Brianna Turner, Lexie Hull, Shey Peddy, Natasha Howard","Mitchell, Turner, Hull, Peddy, Howard",1628909-1629488-1631086-203035-203827,IND,442.0,2,7.0,2.0,13.0,14.0,3.0,,2.0,27,,,1.0,4.0,1.0,2.0,,,2.0,4.0,,1.0,6.0,3.0,6.0,3.0,14.0,12.0,1.0,,,,2.0,1.0,,,,2.0,9.0,4.0,2.0,1.0,,3.0,3.0,2.0,1.0,,9.0,1.0,,3.0,,3.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,,3.0,1.0,1.0,2.0,4.0,2.0,,,3.0,,,,1.0,,1.0,1.0,14.0,,3.0,,,,1.0,0.5,,0.5,0.16666666666666666,0.4583333333333333,,0.5384615384615384,,,0.5,0.16666666666666666,0.25,0.6666666666666666,,1.0,0.25,,0.75,0.2857142857142857,,0.3333333333333333,1.0,1.0,,,87.96380090497738,1.0,17.923076923076923,14.928571428571429,16.923076923076923,14.785714285714286,,,,0.3333333333333333,0.25,0.3333333333333333,,0.16666666666666666,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,0.5,0.5,0.4699333333333333,0.418,0.4669666666666667,0.07692307692307693,,,,11.716666666666667,26.333333333333332,0.23076923076923078,,,,,,1.0,,,,,,,,,2.0,1.0,,,2.0,,1.0,,,,0.16666666666666666,,,0.3333333333333333,,,,1.0,,,,,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,,,,0.5,,,,,,,,,,1.0,0.14285714285714285,,,,1611661325,2025,2025,True
1628909-1629488-1631086-203824-203827,1611661325,"Kelsey Mitchell, Brianna Turner, Lexie Hull, Odyssey Sims, Natasha Howard","Mitchell, Turner, Hull, Sims, Howard",1628909-1629488-1631086-203824-203827,IND,1488.0,7,25.0,-10.0,50.0,48.0,4.0,11.0,8.0,98,7.0,11.0,7.0,22.0,,2.0,,1.0,1.0,9.0,,14.0,38.0,1.0,11.0,10.0,41.0,51.0,8.0,,2.0,5.0,2.0,1.0,3.0,3.0,10.0,18.0,3.0,9.0,1.0,2.0,5.0,1.0,6.0,1.0,,2.0,13.0,8.0,4.0,9.0,,13.0,12.0,25.0,4.0,3.0,4.0,2.0,5.0,1.0,9.0,1.0,1.0,5.0,11.0,10.0,2.0,2.0,13.0,1.0,4.0,2.0,3.0,,3.0,3.0,36.0,3.0,4.0,2.0,0.35714285714285715,0.4166666666666667,1.0,0.09090909090909091,,0.09090909090909091,0.3684210526315789,0.3163265306122449,0.2,0.3611111111111111,0.20833333333333334,0.25,0.22448979591836735,0.05263157894736842,0.045454545454545456,0.4444444444444444,,0.75,0.34782608695652173,0.5714285714285714,0.6842105263157895,0.3333333333333333,0.25,0.42857142857142855,0.6,0.6666666666666666,0.5,1.0,94.83870967741935,1.0,16.0,14.333333333333334,15.02,13.354166666666666,0.22448979591836735,0.6363636363636364,0.7,0.4489795918367347,0.3181818181818182,0.3333333333333333,0.2857142857142857,0.04081632653061224,,,,0.1836734693877551,0.1111111111111111,0.1111111111111111,1.0,0.1,,,,0.4489795918367347,0.1111111111111111,0.47968673469387757,0.51499375,0.5629666666666667,0.07692307692307693,0.0975609756097561,0.12195121951219512,0.07317073170731707,7.055263157894737,25.772727272727273,0.08,2.0,4.0,2.0,4.0,0.25,1.0,0.4,0.5,3.0,1.0,0.42857142857142855,,,,5.0,1.0,,,1.0,,,,,,0.10204081632653061,,,0.3333333333333333,,,,2.0,,,,,1.0,0.09090909090909091,,,,2.0,3.0,3.0,,0.3,1.0,,1.0,1.0,1.0,1.0,0.1,0.2,0.125,,,,,,,,1.0,0.03225806451612903,,,2.0,,,1611661325,2025,2025,True
1628909-1631086-1641648-1642815-203035,1611661325,"Kelsey Mitchell, Lexie Hull, Aliyah Boston, Makayla Timpson, Shey Peddy","Mitchell, Hull, Boston, Timpson, Peddy",1628909-1631086-1641648-1642815-203035,IND,1236.0,4,21.0,5.0,42.0,37.0,6.0,16.0,2.0,79,10.0,13.0,8.0,14.0,1.0,1.0,,,1.0,3.0,1.0,18.0,31.0,2.0,4.0,3.0,45.0,40.0,1.0,,,,3.0,1.0,2.0,4.0,28.0,8.0,3.0,3.0,1.0,4.0,14.0,1.0,15.0,,1.0,7.0,31.0,2.0,3.0,10.0,,13.0,2.0,15.0,3.0,3.0,5.0,4.0,3.0,1.0,8.0,1.0,1.0,3.0,6.0,9.0,1.0,,4.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,45.0,2.0,5.0,,0.7777777777777778,0.7777777777777778,0.5,0.5,,0.5,0.5806451612903226,0.6,,0.625,,0.4,0.11428571428571428,0.12903225806451613,0.07142857142857142,0.625,,0.7692307692307693,0.15384615384615385,0.42857142857142855,0.65,0.14285714285714285,0.6666666666666666,,0.5,0.5,0.42857142857142855,,92.03883495145631,0.5,15.0,16.37837837837838,14.714285714285714,15.18918918918919,0.37142857142857144,0.7692307692307693,1.0,0.4,0.5714285714285714,0.6153846153846154,0.875,0.02857142857142857,1.0,1.0,1.0,0.08571428571428572,0.3333333333333333,0.3333333333333333,,,,,0.25,0.4857142857142857,0.3333333333333333,0.46271571428571423,0.3852,0.386,0.05714285714285714,0.06451612903225806,,0.08888888888888889,6.858064516129032,25.25,0.14285714285714285,,,,,,1.0,,,7.0,1.0,0.7,,,1.0,4.0,,1.0,,,,,1.0,0.3333333333333333,0.25,0.11428571428571428,0.25,,,,,,1.0,,,,,,0.23076923076923078,,,,1.0,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1628909-1631086-1641648-1642815-203824,1611661325,"Kelsey Mitchell, Lexie Hull, Aliyah Boston, Makayla Timpson, Odyssey Sims","Mitchell, Hull, Boston, Timpson, Sims",1628909-1631086-1641648-1642815-203824,IND,669.0,4,11.0,1.0,21.0,21.0,3.0,5.0,2.0,42,4.0,7.0,3.0,5.0,,1.0,,,,1.0,,8.0,13.0,,2.0,1.0,17.0,16.0,,,,,1.0,1.0,,,6.0,10.0,,1.0,,1.0,3.0,,3.0,,,1.0,6.0,,2.0,4.0,,6.0,2.0,8.0,5.0,3.0,4.0,4.0,3.0,,7.0,2.0,1.0,2.0,4.0,6.0,,,2.0,1.0,1.0,,3.0,2.0,3.0,1.0,17.0,,3.0,,0.375,0.375,,,,,0.6153846153846154,0.5333333333333333,,0.5333333333333333,,,0.13333333333333333,0.07692307692307693,,0.5714285714285714,,0.5714285714285714,,0.5,0.5454545454545454,0.14285714285714285,,,0.5,,0.5,,90.40358744394618,0.3333333333333333,15.0,16.857142857142858,14.476190476190476,15.095238095238095,0.4666666666666667,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6,0.6,0.3333333333333333,0.06666666666666667,,,,0.06666666666666667,,,,,,,,0.6,,0.4623333333333333,,0.39575,0.06666666666666667,0.07692307692307693,,,6.292307692307692,24.8,0.14285714285714285,,,,,,0.75,,,1.0,2.0,0.25,,,1.0,1.0,1.0,,,2.0,1.0,,,,,0.06666666666666667,0.5,,0.5,1.0,,,,,1.0,1.0,,,0.14285714285714285,,1.0,1.0,,1.0,1.0,,0.5,,,,,1.0,0.5,,,1.0,,,,,,,,1.0,0.16666666666666666,,,1.0,,,1611661325,2025,2025,True
1628909-1631086-1641648-203035-203824,1611661325,"Kelsey Mitchell, Lexie Hull, Aliyah Boston, Shey Peddy, Odyssey Sims","Mitchell, Hull, Boston, Peddy, Sims",1628909-1631086-1641648-203035-203824,IND,3.0,1,,-2.0,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1628909-1631086-1641648-203035-203827,1611661325,"Kelsey Mitchell, Lexie Hull, Aliyah Boston, Shey Peddy, Natasha Howard","Mitchell, Hull, Boston, Peddy, Howard",1628909-1631086-1641648-203035-203827,IND,194.0,2,3.0,-9.0,6.0,9.0,1.0,4.0,,15,,,,,,,,,,1.0,,,1.0,,1.0,3.0,3.0,12.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,1.0,1.0,,,1.0,,1.0,1.0,2.0,3.0,,,6.0,,3.0,,1.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,0.3,,,0.5,,,1.0,,0.3333333333333333,,1.0,0.5,,,,0.5,,,1.0,111.34020618556701,,11.333333333333334,14.0,11.333333333333334,13.88888888888889,,,,,,,,,,,,0.5,,,,,,,,0.5,,0.476025,,,0.6,0.75,,,18.1,26.5,0.16666666666666666,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1628909-1631086-1641648-203824-203827,1611661325,"Kelsey Mitchell, Lexie Hull, Aliyah Boston, Odyssey Sims, Natasha Howard","Mitchell, Hull, Boston, Sims, Howard",1628909-1631086-1641648-203824-203827,IND,5911.0,8,99.0,-18.0,193.0,193.0,14.0,17.0,14.0,386,38.0,57.0,19.0,50.0,4.0,7.0,2.0,2.0,12.0,34.0,3.0,68.0,125.0,16.0,41.0,23.0,207.0,225.0,10.0,2.0,4.0,16.0,9.0,4.0,3.0,18.0,92.0,44.0,39.0,34.0,12.0,2.0,46.0,13.0,59.0,9.0,4.0,13.0,131.0,11.0,19.0,38.0,2.0,59.0,15.0,74.0,21.0,10.0,14.0,9.0,20.0,1.0,34.0,2.0,1.0,24.0,52.0,39.0,2.0,2.0,31.0,6.0,17.0,1.0,15.0,8.0,15.0,6.0,191.0,18.0,14.0,,0.6764705882352942,0.6865671641791045,0.8125,0.3902439024390244,0.5,0.3902439024390244,0.544,0.5542168674698795,0.5714285714285714,0.5786516853932584,0.5714285714285714,0.6,0.2469879518072289,0.016,,0.4117647058823529,1.0,0.6229508196721312,0.19642857142857142,0.59375,0.6129032258064516,0.1875,0.10526315789473684,0.23333333333333334,0.5555555555555556,0.75,0.47619047619047616,0.8181818181818182,94.03485027914058,0.4,15.844559585492227,14.782383419689118,15.38860103626943,13.823834196891191,0.3433734939759036,0.6666666666666666,0.6909090909090909,0.30120481927710846,0.38,0.38,0.6842105263157895,0.04216867469879518,0.5714285714285714,0.5714285714285714,1.0,0.20481927710843373,0.35294117647058826,0.35294117647058826,0.75,0.14285714285714285,1.0,1.0,0.23076923076923078,0.5903614457831325,0.35294117647058826,0.5133822289156627,0.52045,0.49956923076923077,0.096045197740113,0.125,0.07729468599033816,0.08695652173913043,6.792,24.77560975609756,0.07253886010362694,4.0,5.0,5.0,2.0,0.5,0.6363636363636364,0.35714285714285715,0.8,28.0,4.0,0.7368421052631579,0.75,4.0,4.0,18.0,1.0,6.0,,11.0,1.0,1.0,2.0,0.6666666666666666,0.5769230769230769,0.10843373493975904,0.3076923076923077,1.0,0.07692307692307693,11.0,1.0,1.0,5.0,0.25,0.6111111111111112,0.6111111111111112,0.3333333333333333,,0.03508771929824561,,5.0,0.45454545454545453,11.0,4.0,7.0,2.0,0.16666666666666666,,9.0,,2.0,,,0.14285714285714285,0.2857142857142857,0.19047619047619047,,,,,,,,2.0,0.02564102564102564,,,2.0,,,1611661325,2025,2025,True
1628909-1641648-203035-203824-203827,1611661325,"Kelsey Mitchell, Aliyah Boston, Shey Peddy, Odyssey Sims, Natasha Howard","Mitchell, Boston, Peddy, Sims, Howard",1628909-1641648-203035-203824-203827,IND,71.0,1,1.0,2.0,2.0,3.0,,,,5,1.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,2.0,,,2.0,,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,2.0,,1.0,,1.0,,1.0,1.0,4.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,101.40845070422534,1.0,9.5,17.333333333333332,9.5,17.333333333333332,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.7444,,,0.5,0.5,,,1.5,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1629488-1631086-1641648-203035-203824,1611661325,"Brianna Turner, Lexie Hull, Aliyah Boston, Shey Peddy, Odyssey Sims","Turner, Hull, Boston, Peddy, Sims",1629488-1631086-1641648-203035-203824,IND,686.0,4,11.0,-3.0,18.0,18.0,4.0,3.0,5.0,36,3.0,4.0,1.0,7.0,,1.0,,,2.0,5.0,1.0,6.0,14.0,2.0,6.0,5.0,23.0,26.0,3.0,,,4.0,2.0,1.0,4.0,7.0,4.0,8.0,6.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,,,10.0,3.0,1.0,4.0,,5.0,5.0,10.0,1.0,1.0,,,1.0,,1.0,,,1.0,5.0,7.0,3.0,,5.0,1.0,1.0,2.0,,,,,19.0,7.0,4.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.42857142857142855,0.45,,0.5227272727272727,0.4,0.7,0.3,0.14285714285714285,0.2857142857142857,,,0.8,0.375,0.3333333333333333,0.625,0.4166666666666667,1.0,0.3333333333333333,1.0,0.5,,1.0,75.56851311953352,,18.666666666666668,19.444444444444443,16.5,18.77777777777778,0.2,0.75,0.75,0.35,0.14285714285714285,0.2,,0.05,,,,0.25,0.4,0.4,1.0,,,,0.3333333333333333,0.5,0.4,0.4544225,0.3872333333333333,0.3789,0.05,0.07142857142857142,0.17391304347826086,0.30434782608695654,8.45,25.266666666666666,0.2222222222222222,,,,,,,,,2.0,,0.6666666666666666,,,1.0,3.0,,,,,,1.0,,,0.5,0.15,0.3333333333333333,,,2.0,1.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,4.0,,,,,1.0,2.0,,,0.5,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1611661325,2025,2025,True
1629488-1631086-203035-203824-203827,1611661325,"Brianna Turner, Lexie Hull, Shey Peddy, Odyssey Sims, Natasha Howard","Turner, Hull, Peddy, Sims, Howard",1629488-1631086-203035-203824-203827,IND,1023.0,3,17.0,16.0,35.0,34.0,16.0,11.0,5.0,69,3.0,7.0,1.0,6.0,1.0,3.0,,,7.0,12.0,5.0,6.0,17.0,8.0,15.0,11.0,47.0,31.0,3.0,1.0,1.0,9.0,8.0,7.0,8.0,22.0,8.0,4.0,18.0,12.0,7.0,,4.0,6.0,10.0,5.0,1.0,,26.0,2.0,2.0,10.0,,12.0,4.0,16.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,5.0,6.0,9.0,1.0,,11.0,,1.0,4.0,4.0,3.0,5.0,3.0,38.0,22.0,16.0,4.0,0.6666666666666666,0.6666666666666666,0.75,0.5333333333333333,1.0,0.5333333333333333,0.35294117647058826,0.5625,0.875,0.6216216216216216,0.9,0.5789473684210527,0.46875,,,0.5,,0.9090909090909091,0.2,1.0,0.9230769230769231,0.23529411764705882,,0.4,0.8333333333333334,1.0,1.0,,97.12609970674487,0.6,14.714285714285714,14.941176470588236,14.314285714285715,14.882352941176471,0.21875,0.42857142857142855,0.42857142857142855,0.1875,0.16666666666666666,0.16666666666666666,,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.375,0.5833333333333334,0.5833333333333334,0.7142857142857143,,,,0.3333333333333333,0.6875,0.5833333333333334,0.485384375,0.5284666666666666,0.4823266666666666,0.030303030303030304,0.05555555555555555,0.19148936170212766,0.46808510638297873,6.870588235294117,25.19333333333333,0.45714285714285713,1.0,2.0,2.0,,0.6666666666666666,1.0,0.5,0.5,3.0,,1.0,1.0,1.0,2.0,4.0,2.0,4.0,,3.0,,,,0.5,0.4666666666666667,0.125,0.13333333333333333,0.5,0.13333333333333333,2.0,2.0,2.0,,0.2857142857142857,0.5,0.5,0.4,2.0,,,1.0,0.5,,2.0,1.0,,0.2857142857142857,0.5,6.0,,1.0,,,0.25,,0.2,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1611661325,2025,2025,True
1629488-1642788-1642815-203035-203824,1611661325,"Brianna Turner, Bree Hall, Makayla Timpson, Shey Peddy, Odyssey Sims","Turner, Hall, Timpson, Peddy, Sims",1629488-1642788-1642815-203035-203824,IND,161.0,1,3.0,1.0,5.0,6.0,5.0,4.0,1.0,11,1.0,2.0,1.0,2.0,,,,,,,,3.0,5.0,,,,6.0,5.0,1.0,,,2.0,5.0,,,6.0,,6.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,4.0,6.0,5.0,,,,,,,,0.6,0.6,1.0,0.6,1.0,0.6,,,,,1.0,,0.5,,,0.5,,1.0,,,,,98.38509316770187,,18.2,11.666666666666666,18.2,11.666666666666666,0.4,0.5,0.5,0.4,0.5,0.5,,,,,,,,,,,,,,0.4,,0.49722,0.7678,0.49722,,,0.3333333333333333,1.0,7.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,1.0,2.0,1.0,,3.0,,1.0,,,,0.6,0.6,0.2,0.4,0.5,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,1611661325,2025,2025,True
1629488-1642788-203035-203824-203827,1611661325,"Brianna Turner, Bree Hall, Shey Peddy, Odyssey Sims, Natasha Howard","Turner, Hall, Peddy, Sims, Howard",1629488-1642788-203035-203824-203827,IND,58.0,1,1.0,-3.0,2.0,1.0,2.0,,,3,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,74.48275862068965,,14.0,30.0,14.0,30.0,,,,0.5,,,,0.5,,,,,,,,,,,,0.5,,0.4917,,0.4917,,,,,13.9,24.5,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1631086-1641648-1642815-203035-203824,1611661325,"Lexie Hull, Aliyah Boston, Makayla Timpson, Shey Peddy, Odyssey Sims","Hull, Boston, Timpson, Peddy, Sims",1631086-1641648-1642815-203035-203824,IND,166.0,2,3.0,-6.0,4.0,6.0,,,,10,,2.0,,1.0,,,,,,1.0,,,3.0,,1.0,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,1.0,1.0,,,,,,1.0,,86.74698795180723,,17.25,16.166666666666668,17.25,16.166666666666668,0.5,,,0.25,,,,,,,,0.25,,,,,,,,0.75,,0.594675,,,,,,,3.3333333333333335,25.2,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2025,2025,True
1631086-1641648-203035-203824-203827,1611661325,"Lexie Hull, Aliyah Boston, Shey Peddy, Odyssey Sims, Natasha Howard","Hull, Boston, Peddy, Sims, Howard",1631086-1641648-203035-203824-203827,IND,458.0,3,8.0,1.0,12.0,13.0,,3.0,3.0,25,2.0,2.0,3.0,5.0,,1.0,,,,2.0,,5.0,9.0,,3.0,2.0,12.0,11.0,1.0,,,4.0,,,,,6.0,4.0,,2.0,,,3.0,,3.0,,,2.0,6.0,2.0,4.0,3.0,,7.0,5.0,12.0,1.0,1.0,3.0,2.0,1.0,,4.0,1.0,,1.0,4.0,6.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,8.0,,,,0.6,0.6,,,,,0.5555555555555556,0.4166666666666667,1.0,0.46153846153846156,1.0,,0.25,,,0.75,,1.0,0.5,1.0,1.0,0.7142857142857143,,0.5,1.0,1.0,1.0,1.0,78.60262008733623,1.0,21.416666666666668,15.461538461538462,18.833333333333332,15.461538461538462,0.16666666666666666,1.0,1.0,0.4166666666666667,0.6,0.6,0.6666666666666666,0.08333333333333333,,,,0.16666666666666666,,,,,,,,0.4166666666666667,,0.44674583333333334,0.7159,,0.07692307692307693,0.1,0.3333333333333333,,7.722222222222222,25.46666666666667,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.5,1.0,,,2.0,,,,,,,1.0,,,0.16666666666666666,,,,,,,1.0,,,,,2.0,,,,,1.0,3.0,,,1.0,1.0,,,,,,,0.5,1.0,,,,,,,,2.0,0.2857142857142857,,,,,,1611661325,2025,2025,True
