EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,FTDefRebounds,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,PenaltyArc3Accuracy,Charge Fouls Drawn,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,Charge Fouls,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedCorner3,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,HeaveAttempts,BlockedLongMidRange,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,team_id,year,season,team_vs
1627672-1628267-1628273-201907-203866,1611661321,"Aerial Powers, Saniya Chong, Kaela Davis, Courtney Paris, Kayla Thornton","Powers, Chong, Davis, Paris, Thornton",1627672-1628267-1628273-201907-203866,DAL,149.0,1,2.0,6.0,6.0,6.0,,,2.0,12.0,3.0,4.0,2.0,2.0,,,,,,,,1.0,,,3.0,4.0,1.0,,6.0,,2.0,2.0,,,4.0,,,,,,,6.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,3.0,4.0,2.0,6.0,,2.0,,2.0,1.0,,1.0,1.0,,2.0,,,,,2.0,,,1.0,,,2.0,,1.0,,,,,,,,2.0,,,,,,,0.75,1.0,,0.6,1.0,,0.5,1.0,,0.2,,,0.5,1.0,1.0,0.5,1.0,0.8,1.0,1.0,,1.0,,1.0,1.0,1.0,0.5,,,115.97315436241611,,8.0,16.833333333333332,7.0,16.5,0.8,0.75,0.75,,,,,,,,,,,0.2,1.0,1.0,,,,,,1.0,0.6334,0.5564,,0.16666666666666666,0.2,0.6666666666666666,,1.475,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1627672-1628267-202640-203849-203866,1611661321,"Aerial Powers, Saniya Chong, Karima Christmas-Kelly, Theresa Plaisance, Kayla Thornton","Powers, Chong, Christmas-Kelly, Plaisance, Thornton",1627672-1628267-202640-203849-203866,DAL,280.0,3,5.0,,10.0,8.0,3.0,7.0,,18.0,2.0,2.0,,,,,,2.0,,3.0,,1.0,,1.0,2.0,7.0,1.0,2.0,9.0,9.0,,,,,,,1.0,1.0,2.0,5.0,4.0,,,1.0,,2.0,3.0,2.0,,,7.0,,,,3.0,3.0,,3.0,,,,,,,1.0,,,1.0,,,,,3.0,1.0,,1.0,,,2.0,,1.0,,,,,,,,9.0,5.0,3.0,,,1.0,1.0,0.2857142857142857,,,0.4375,,0.75,0.5,,0.8333333333333334,0.125,,,,0.75,,,,0.75,,,,,,1.0,,0.6666666666666666,,,,92.57142857142857,,12.4,19.5,12.4,17.875,0.25,1.0,1.0,1.0,0.25,,,,0.375,,,,,0.125,,,,,,,0.5,0.375,0.41115625,,0.472075,0.1111111111111111,0.125,,0.5555555555555556,10.971428571428572,24.2,0.3,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1627672-1628273-201907-203017-203400,1611661321,"Aerial Powers, Kaela Davis, Courtney Paris, Glory Johnson, Skylar Diggins-Smith","Powers, Davis, Paris, Johnson, Diggins-Smith",1627672-1628273-201907-203017-203400,DAL,224.0,2,4.0,-1.0,6.0,7.0,3.0,3.0,,13.0,,1.0,,,,,1.0,2.0,,2.0,,2.0,,2.0,1.0,5.0,2.0,,5.0,6.0,,,,,,1.0,1.0,2.0,,5.0,,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,5.0,5.0,3.0,,,,,0.2,,1.0,0.35714285714285715,,0.8333333333333334,0.35714285714285715,,0.8333333333333334,0.2857142857142857,,,,0.5,0.25,1.0,,0.6666666666666666,0.2,,1.0,,,,1.0,,1.0,,,83.57142857142857,,17.0,17.428571428571427,17.0,15.714285714285714,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,,0.2857142857142857,,,,,0.2857142857142857,,,,,,,0.6666666666666666,0.42857142857142855,0.4194,,0.44029999999999997,,,,1.0,11.3,23.45,0.5,1.0,1.0,,1.0,,,,,0.5,0.5,0.5,0.5,,0.5,1.0,1.0,3.0,,0.5,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628267-1628273-1628277-1628292-203866,1611661321,"Saniya Chong, Kaela Davis, Allisha Gray, Breanna Lewis, Kayla Thornton","Chong, Davis, Gray, Lewis, Thornton",1628267-1628273-1628277-1628292-203866,DAL,320.0,2,5.0,5.0,9.0,10.0,,,,19.0,1.0,1.0,,,,,1.0,2.0,,1.0,3.0,1.0,,,2.0,4.0,4.0,2.0,12.0,7.0,,,,,,,,,,,4.0,,,1.0,1.0,2.0,3.0,1.0,1.0,,7.0,,,2.0,4.0,6.0,,6.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,1.0,1.0,,1.0,,1.0,12.0,,,,,1.0,1.0,0.5,,,0.625,,,0.6666666666666666,,,0.5,0.25,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,85.5,,13.0,20.3,13.0,18.6,0.125,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.125,,,,0.375,0.125,,,,,,,,0.625,0.44455625,,,0.1111111111111111,0.2,,,9.925,23.875,,1.0,2.0,3.0,1.0,1.0,,,0.5,0.5,0.5,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661321,2017,2017,True
1628267-1628273-201907-203400-203849,1611661321,"Saniya Chong, Kaela Davis, Courtney Paris, Skylar Diggins-Smith, Theresa Plaisance","Chong, Davis, Paris, Diggins-Smith, Plaisance",1628267-1628273-201907-203400-203849,DAL,183.0,2,3.0,-3.0,5.0,7.0,4.0,5.0,,12.0,,,,,,,,,1.0,2.0,,3.0,,3.0,1.0,2.0,3.0,,2.0,5.0,,,,,,1.0,2.0,3.0,,2.0,2.0,,,2.0,,1.0,1.0,,,1.0,2.0,,,1.0,4.0,5.0,,5.0,,,,,,,1.0,,,1.0,,,2.0,,2.0,,,,,,,,,,1.0,,,1.0,1.0,,2.0,2.0,4.0,,,1.0,1.0,0.5,,0.5,0.2,,0.2,0.2,,0.2,0.6,,,,0.8,,1.0,,0.8333333333333334,,,,,,1.0,1.0,0.6666666666666666,1.0,,,94.42622950819673,1.0,14.8,15.571428571428571,14.8,14.571428571428571,,,,,,,,,0.4,0.5,0.5,1.0,,0.6,,,,,,,0.6,0.6,0.396,,0.396,,,,1.0,17.7,30.400000000000002,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1611661321,2017,2017,True
1628267-1628277-1628292-203400-203866,1611661321,"Saniya Chong, Allisha Gray, Breanna Lewis, Skylar Diggins-Smith, Kayla Thornton","Chong, Gray, Lewis, Diggins-Smith, Thornton",1628267-1628277-1628292-203400-203866,DAL,61.0,1,1.0,-1.0,2.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,2.0,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,70.81967213114754,,16.5,28.0,16.5,28.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.4073,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661321,2017,2017,True
1628267-1628292-202640-203017-203400,1611661321,"Saniya Chong, Breanna Lewis, Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith","Chong, Lewis, Christmas-Kelly, Johnson, Diggins-Smith",1628267-1628292-202640-203017-203400,DAL,92.0,1,2.0,-1.0,3.0,3.0,3.0,3.0,1.0,6.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,2.0,,,2.0,,2.0,,,,,,1.0,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,0.25,0.5,0.25,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,,93.91304347826086,1.0,11.333333333333334,19.333333333333332,11.0,19.333333333333332,,,,,1.0,,,,,,,,,,,,,,,,,,0.39,,0.39,0.5,0.5,1.0,1.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628273-203017-203400-203849-203866,1611661321,"Kaela Davis, Glory Johnson, Skylar Diggins-Smith, Theresa Plaisance, Kayla Thornton","Davis, Johnson, Diggins-Smith, Plaisance, Thornton",1628273-203017-203400-203849-203866,DAL,149.0,3,2.0,3.0,6.0,4.0,2.0,2.0,,10.0,2.0,2.0,,,1.0,1.0,,2.0,,,,,,,2.0,4.0,,4.0,8.0,5.0,,,,,,1.0,1.0,,3.0,5.0,2.0,2.0,,,,1.0,1.0,1.0,,,2.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,2.0,,2.0,,,3.0,,,5.0,1.0,3.0,,,,,,,,8.0,5.0,2.0,,,0.5,0.5,0.5,,1.0,0.5,,1.0,0.6666666666666666,,0.8333333333333334,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,96.64429530201342,,17.666666666666668,10.75,17.666666666666668,10.75,0.5,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,,0.5,0.4924,,0.5935,0.5,0.5,,0.625,6.225,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628277-202640-203017-203400-203866,1611661321,"Allisha Gray, Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith, Kayla Thornton","Gray, Christmas-Kelly, Johnson, Diggins-Smith, Thornton",1628277-202640-203017-203400-203866,DAL,3685.0,16,61.0,-21.0,136.0,131.0,54.0,40.0,14.0,267.0,19.0,29.0,4.0,5.0,7.0,10.0,9.0,24.0,6.0,15.0,5.0,23.0,2.0,7.0,34.0,68.0,28.0,39.0,140.0,161.0,6.0,9.0,2.0,2.0,17.0,15.0,30.0,9.0,20.0,62.0,28.0,40.0,8.0,22.0,7.0,14.0,24.0,8.0,3.0,3.0,58.0,3.0,10.0,12.0,26.0,39.0,13.0,52.0,1.0,7.0,6.0,1.0,22.0,13.0,7.0,9.0,,29.0,2.0,11.0,22.0,4.0,36.0,2.0,1.0,37.0,,5.0,43.0,2.0,14.0,8.0,14.0,9.0,5.0,14.0,7.0,1.0,123.0,54.0,50.0,4.0,4.0,0.4117647058823529,0.4666666666666667,0.5,0.6666666666666666,0.5,0.5260416666666666,0.6818181818181818,0.5384615384615384,0.5991379310344828,0.7083333333333334,0.62,0.2916666666666667,0.10294117647058823,0.10344827586206896,0.7586206896551724,0.5652173913043478,0.29411764705882354,0.6666666666666666,0.1875,0.59375,0.26,0.4,0.26666666666666666,0.1875,,0.45,0.6666666666666666,0.6363636363636364,0.75,,0.023809523809523808,104.33649932157395,0.5,14.294117647058824,13.290076335877863,13.860294117647058,12.34351145038168,0.3020833333333333,0.6551724137931034,0.7307692307692307,0.42105263157894735,0.25,0.375,0.45,0.3333333333333333,0.15625,0.4,0.4,0.5,0.052083333333333336,0.23958333333333334,0.45454545454545453,0.8,0.25,0.18181818181818182,0.2564102564102564,0.7,0.1794871794871795,0.59375,0.4645073684210526,0.4899375,0.42714078947368417,0.12962962962962962,0.175,0.12142857142857143,0.44285714285714284,7.825,24.821428571428573,0.39705882352941174,6.0,11.0,30.0,6.0,10.0,5.0,2.0,0.9090909090909091,0.39285714285714285,0.4074074074074074,0.2608695652173913,0.2727272727272727,0.8333333333333334,0.2727272727272727,2.0,4.0,3.0,1.0,0.4444444444444444,0.16666666666666666,0.3333333333333333,0.2857142857142857,4.0,,,0.2222222222222222,3.0,1.0,1.0,,0.03571428571428571,0.043478260869565216,,5.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.5,,0.5,1.0,,,,1.0,,,2.0,2.0,0.05128205128205128,1.0,,,,,,,1611661321,2017,2017,True
1627672-1628267-201907-202640-203017,1611661321,"Aerial Powers, Saniya Chong, Courtney Paris, Karima Christmas-Kelly, Glory Johnson","Powers, Chong, Paris, Christmas-Kelly, Johnson",1627672-1628267-201907-202640-203017,DAL,87.0,1,1.0,,3.0,4.0,,3.0,,7.0,,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,3.0,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,115.86206896551724,,20.0,6.75,20.0,6.75,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,0.39796666666666664,,,,,,,10.466666666666667,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1627672-1628267-203400-203849-203866,1611661321,"Aerial Powers, Saniya Chong, Skylar Diggins-Smith, Theresa Plaisance, Kayla Thornton","Powers, Chong, Diggins-Smith, Plaisance, Thornton",1627672-1628267-203400-203849-203866,DAL,80.0,1,1.0,4.0,3.0,2.0,2.0,,1.0,5.0,1.0,2.0,,1.0,,1.0,,,,,,2.0,,2.0,1.0,2.0,2.0,1.0,6.0,2.0,,1.0,,,,,1.0,2.0,,3.0,2.0,,,2.0,,1.0,2.0,1.0,,,5.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,6.0,3.0,2.0,,,1.0,1.0,0.5,,,0.625,,0.5,0.75,,0.5,0.5,,,,,,1.0,1.0,1.0,0.5,,,1.0,,,,,1.0,,,90.0,,18.0,13.0,17.0,13.0,0.5,0.5,0.5,1.0,,,,,,,,,,0.5,1.0,,,,0.3333333333333333,,0.6666666666666666,1.0,0.48275,,0.46199999999999997,0.25,0.5,,0.5,1.75,24.45,0.6666666666666666,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1627672-1628292-202640-203017-203400,1611661321,"Aerial Powers, Breanna Lewis, Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith","Powers, Lewis, Christmas-Kelly, Johnson, Diggins-Smith",1627672-1628292-202640-203017-203400,DAL,112.0,1,2.0,2.0,4.0,4.0,1.0,2.0,1.0,8.0,,1.0,,1.0,,,2.0,3.0,,,,1.0,,,2.0,4.0,1.0,3.0,7.0,5.0,1.0,2.0,,1.0,3.0,1.0,1.0,,,2.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,2.0,,2.0,,,,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,2.0,,,3.0,1.0,2.0,,,,,,,,4.0,2.0,1.0,,,0.5,0.5,0.5,0.5,1.0,0.4,0.5,1.0,0.5833333333333334,0.75,1.0,0.2,,,,,1.0,,,,0.6666666666666666,1.0,1.0,,,,,,,,0.3333333333333333,102.85714285714286,,15.0,13.0,11.75,13.0,0.2,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.2,0.5,,,,,,,0.4,0.44379,0.41435,0.4334,0.3333333333333333,0.4,0.42857142857142855,0.2857142857142857,6.475,23.7,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628273-201907-202640-203400-203866,1611661321,"Kaela Davis, Courtney Paris, Karima Christmas-Kelly, Skylar Diggins-Smith, Kayla Thornton","Davis, Paris, Christmas-Kelly, Diggins-Smith, Thornton",1628273-201907-202640-203400-203866,DAL,231.0,4,4.0,-8.0,6.0,8.0,,4.0,1.0,14.0,1.0,4.0,,,,1.0,1.0,1.0,,,,1.0,,,2.0,5.0,1.0,1.0,5.0,13.0,1.0,1.0,,1.0,3.0,,1.0,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,2.0,,1.0,1.0,2.0,3.0,,,,,,,2.0,,,2.0,,,2.0,,3.0,,,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,2.0,,,,,0.5,0.5,0.4,1.0,,0.3333333333333333,1.0,,0.4166666666666667,1.5,,0.16666666666666666,0.2,0.25,,0.3333333333333333,0.6666666666666666,,,0.3333333333333333,0.5,0.6666666666666666,,,,0.5,,,,,,87.27272727272727,,16.333333333333332,16.625,15.666666666666666,14.5,0.6666666666666666,0.25,0.3333333333333333,,0.16666666666666666,1.0,1.0,1.0,,,,,,0.16666666666666666,,,,,1.0,,,0.8333333333333334,0.5397416666666667,0.3378,0.6216,0.16666666666666666,0.2,0.6,,2.56,23.2,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628262-1628267-1628273-1628277-203849,1611661321,"Evelyn Akhator, Saniya Chong, Kaela Davis, Allisha Gray, Theresa Plaisance","Akhator, Chong, Davis, Gray, Plaisance",1628262-1628267-1628273-1628277-203849,DAL,49.0,1,1.0,2.0,3.0,2.0,3.0,2.0,,5.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,2.0,,,,,,,1.0,2.0,,,2.0,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,146.9387755102041,,12.666666666666666,5.5,12.666666666666666,5.5,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,0.3605,,0.3605,,,,1.0,11.65,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628262-1628267-1628273-1628277-203866,1611661321,"Evelyn Akhator, Saniya Chong, Kaela Davis, Allisha Gray, Kayla Thornton","Akhator, Chong, Davis, Gray, Thornton",1628262-1628267-1628273-1628277-203866,DAL,669.0,5,11.0,12.0,22.0,21.0,5.0,10.0,5.0,43.0,4.0,7.0,2.0,2.0,,,2.0,7.0,,3.0,2.0,2.0,1.0,1.0,6.0,17.0,4.0,8.0,23.0,11.0,2.0,3.0,1.0,3.0,7.0,1.0,4.0,1.0,1.0,3.0,4.0,8.0,,2.0,3.0,2.0,3.0,,2.0,,7.0,1.0,3.0,2.0,8.0,10.0,5.0,15.0,,3.0,2.0,1.0,,,1.0,,,1.0,,,1.0,1.0,4.0,,,7.0,1.0,1.0,9.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,,16.0,3.0,5.0,,1.0,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.6666666666666666,0.25,0.35714285714285715,0.5,0.2,0.46,0.5833333333333334,0.25,0.19047619047619047,0.17647058823529413,,,0.8,0.3,1.0,0.3333333333333333,0.8333333333333334,0.3076923076923077,0.3333333333333333,0.25,1.0,,0.6666666666666666,0.8571428571428571,,1.0,,,92.55605381165918,1.0,14.454545454545455,16.714285714285715,12.454545454545455,16.19047619047619,0.3333333333333333,0.5714285714285714,0.5714285714285714,,0.3333333333333333,0.2857142857142857,0.5,1.0,0.14285714285714285,,,,0.09523809523809523,0.09523809523809523,0.5,1.0,,0.25,,,0.2,0.5238095238095238,0.4340547619047619,0.536075,0.3444,0.16666666666666666,0.2,0.30434782608695654,0.13043478260869565,7.358823529411764,24.5,0.22727272727272727,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,0.25,0.25,0.5,0.5,1.0,0.5,,,,,,0.42857142857142855,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
1628262-1628267-1628273-1628292-203866,1611661321,"Evelyn Akhator, Saniya Chong, Kaela Davis, Breanna Lewis, Kayla Thornton","Akhator, Chong, Davis, Lewis, Thornton",1628262-1628267-1628273-1628292-203866,DAL,173.0,2,3.0,4.0,5.0,6.0,2.0,2.0,1.0,11.0,1.0,1.0,,,1.0,1.0,,2.0,,1.0,,,,,1.0,4.0,,4.0,6.0,2.0,,,,2.0,2.0,1.0,2.0,,2.0,4.0,2.0,,,,1.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,2.0,3.0,1.0,4.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,3.0,1.0,,4.0,,1.0,1.0,,,,,,,4.0,4.0,2.0,,1.0,1.0,1.0,0.25,,0.5,0.25,,0.5,0.5,1.0,0.6666666666666666,,0.25,,,0.6666666666666666,0.3333333333333333,0.5,,0.6,0.3333333333333333,,0.5,,,1.0,1.0,,1.0,,,91.5606936416185,,16.2,15.333333333333334,14.2,14.5,0.25,1.0,1.0,1.0,0.5,,,,0.25,,,,,,,,,,0.5,1.0,,0.25,0.457875,,0.5508,0.2,0.2,0.3333333333333333,0.6666666666666666,9.0,,0.4,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2017,2017,True
