EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,HeaveAttempts,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,FTDefRebounds,3SecondViolations,DefFTReboundPct,Technical Free Throw Trips,SecondChanceFtPoints,DefCorner3ReboundPct,Charge Fouls Drawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3PctAssisted,BlockedShortMidRange,LongMidRangePctBlocked,BlockingFoulsDrawn,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,Corner3PctBlocked,Clear Path Fouls,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,team_id,year,season,team_vs
100888-100944-100952-201904-202632,1611661324,"Plenette Pierson, Rebekkah Brunson, Jia Perkins, Renee Montgomery, Maya Moore","Pierson, Brunson, Perkins, Montgomery, Moore",100888-100944-100952-201904-202632,MIN,675.0,5,11.0,1.0,22.0,23.0,11.0,8.0,2.0,45.0,6.0,8.0,3.0,5.0,1.0,2.0,2.0,4.0,2.0,5.0,1.0,3.0,9.0,14.0,2.0,5.0,28.0,27.0,1.0,3.0,5.0,1.0,3.0,12.0,16.0,2.0,6.0,5.0,2.0,8.0,2.0,10.0,2.0,6.0,1.0,22.0,1.0,3.0,2.0,5.0,2.0,7.0,1.0,,,2.0,3.0,2.0,2.0,3.0,28.0,12.0,11.0,1.0,0.8888888888888888,0.8888888888888888,1.0,0.4,0.3333333333333333,0.4,0.6428571428571429,0.6,0.631578947368421,0.5625,0.6666666666666666,0.6,0.2631578947368421,0.3333333333333333,1.0,0.2,1.0,1.0,0.25,,1.0,1.0,1.0,96.0,16.363636363636363,13.695652173913043,15.909090909090908,13.695652173913043,0.42105263157894735,0.75,0.75,1.0,0.10526315789473684,0.5,0.5,1.0,0.21052631578947367,0.5,0.5,0.2631578947368421,0.4,0.4,1.0,0.625,0.6,0.375,0.3333333333333333,0.6842105263157895,0.4,0.48503684210526316,0.539025,0.53735625,0.42857142857142855,7.721428571428571,23.48,0.5,,1.0,,,,,,1.0,4.0,,,1.0,,3.0,,,,,1.0,1.0,,4.0,2.0,2.0,,1.0,,,,,,,6.0,1.0,,5.0,1.0,2.0,,1.0,,,,,,,,,,,0.3333333333333333,0.5,,0.3333333333333333,,,,,0.5,,,,,0.5,,,0.5,,,,0.1,0.13333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100944-100952-201904-203827,1611661324,"Plenette Pierson, Rebekkah Brunson, Jia Perkins, Renee Montgomery, Natasha Howard","Pierson, Brunson, Perkins, Montgomery, Howard",100888-100944-100952-201904-203827,MIN,166.0,4,3.0,-4.0,7.0,7.0,4.0,4.0,,14.0,,2.0,,2.0,,,,2.0,,,,,,4.0,,,6.0,10.0,,,3.0,,,4.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,6.0,4.0,4.0,,,,,,,,,,,,0.42857142857142855,0.4,,1.0,0.5,0.25,,0.5,0.25,,,,,121.44578313253012,12.714285714285714,11.0,12.714285714285714,10.714285714285714,0.5,,,,,,,,0.5,,,,,,,0.6666666666666666,,,,0.5,,0.50715,,0.5596333333333333,0.6666666666666666,9.5,,0.5714285714285714,,,,,,,,,6.0,,,,,4.0,,,1.0,,,,,2.0,2.0,,,,,,,,,,3.0,,,6.0,,3.0,,,1.0,1.0,1.0,,,,,,0.25,0.5,,0.5,,,,0.5,,,,,,,,,,,,,,,0.42857142857142855,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661324,2017,2017,False
100888-100952-1627701-1628283-1628508,1611661324,"Plenette Pierson, Jia Perkins, Temi Fagbenle, Alexis Jones, Cecilia Zandalasini","Pierson, Perkins, Fagbenle, Jones, Zandalasini",100888-100952-1627701-1628283-1628508,MIN,148.0,1,2.0,3.0,4.0,4.0,4.0,1.0,2.0,8.0,2.0,3.0,2.0,3.0,,,,,,1.0,,1.0,2.0,3.0,,1.0,4.0,1.0,1.0,2.0,3.0,,1.0,4.0,,4.0,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,4.0,4.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.25,1.0,0.3333333333333333,1.0,,0.25,0.5,,0.3333333333333333,,,77.83783783783784,11.75,25.25,9.0,19.5,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,0.25,,,,0.75,0.6666666666666666,0.25,,1.0,,0.5085625,0.5261,0.5085625,1.0,1.7333333333333334,24.2,1.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,2.0,,,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,0.5,0.5,,,,1.0,,,,,,1.0,,,,,,0.5,1.0,,0.5,,,,0.25,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661324,2017,2017,False
100952-1627701-1628283-1628508-203827,1611661324,"Jia Perkins, Temi Fagbenle, Alexis Jones, Cecilia Zandalasini, Natasha Howard","Perkins, Fagbenle, Jones, Zandalasini, Howard",100952-1627701-1628283-1628508-203827,MIN,274.0,2,5.0,-5.0,8.0,8.0,3.0,7.0,1.0,16.0,,2.0,,,,,,2.0,,2.0,,,,4.0,,2.0,1.0,6.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,1.0,1.0,3.0,4.0,1.0,5.0,,,,,,,,3.0,1.0,,3.0,1.0,,,,,,,,,,,0.07142857142857142,,0.3333333333333333,,0.5,0.25,1.0,0.5714285714285714,0.16666666666666666,0.5,,0.3333333333333333,1.0,84.08759124087592,18.25,16.0,16.875,13.625,0.3333333333333333,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.49143333333333333,0.6484,0.2532,,9.15,23.75,0.375,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,0.6666666666666666,,0.5,,,,,,1.0,,,,,,,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1611661324,2017,2017,False
100952-1627701-200671-201904-203827,1611661324,"Jia Perkins, Temi Fagbenle, Seimone Augustus, Renee Montgomery, Natasha Howard","Perkins, Fagbenle, Augustus, Montgomery, Howard",100952-1627701-200671-201904-203827,MIN,194.0,1,3.0,-2.0,7.0,6.0,,6.0,1.0,13.0,,,,,2.0,3.0,,2.0,1.0,1.0,,,2.0,5.0,1.0,1.0,7.0,9.0,1.0,,,,,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,,2.0,2.0,1.0,3.0,1.0,,,1.0,2.0,,1.0,2.0,5.0,,,,0.5,0.5,1.0,1.0,,1.0,0.4,,0.5833333333333334,,0.5833333333333334,,0.16666666666666666,0.5,1.0,0.3333333333333333,,1.0,0.3333333333333333,,,1.0,,96.49484536082474,14.714285714285714,15.166666666666666,13.571428571428571,15.166666666666666,,,,,0.5,0.6666666666666666,1.0,0.5,0.3333333333333333,,,0.16666666666666666,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,0.323675,0.3991,,,12.819999999999999,24.5,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,1611661324,2017,2017,False
1627701-200671-201904-202632-203827,1611661324,"Temi Fagbenle, Seimone Augustus, Renee Montgomery, Maya Moore, Natasha Howard","Fagbenle, Augustus, Montgomery, Moore, Howard",1627701-200671-201904-202632-203827,MIN,219.0,1,4.0,8.0,5.0,5.0,4.0,,1.0,10.0,2.0,3.0,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,11.0,3.0,,3.0,3.0,1.0,1.0,9.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,2.0,1.0,3.0,1.0,4.0,,,,,,,1.0,2.0,9.0,9.0,4.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.75,1.0,0.9,1.125,0.9166666666666666,1.125,0.2,,0.25,1.0,0.6666666666666666,0.42857142857142855,1.0,,,,0.6666666666666666,65.75342465753425,15.0,28.8,14.8,23.8,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,1.0,1.0,,,,,0.2,1.0,1.0,1.0,0.5,1.0,0.25,1.0,0.8,1.0,0.55943,,0.5608875,0.8181818181818182,3.15,24.0,0.8,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,0.25,,,,,,,,,,,,,,,0.16666666666666666,0.2,,0.18181818181818182,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
1628283-200671-201480-202632-203827,1611661324,"Alexis Jones, Seimone Augustus, Sylvia Fowles, Maya Moore, Natasha Howard","Jones, Augustus, Fowles, Moore, Howard",1628283-200671-201480-202632-203827,MIN,133.0,2,2.0,4.0,5.0,5.0,,2.0,1.0,10.0,4.0,5.0,,,,1.0,,1.0,,,,,4.0,7.0,,,9.0,5.0,2.0,,,,,,4.0,4.0,,,,2.0,,2.0,,2.0,,4.0,2.0,1.0,1.0,3.0,2.0,5.0,,,,,,,,,6.0,,,,0.5,0.6666666666666666,,,,,0.5714285714285714,,0.5714285714285714,,0.6428571428571429,,,,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,,0.5,108.27067669172932,11.0,15.6,10.6,15.6,0.7142857142857143,0.8,0.8,0.5,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,0.7142857142857143,,0.6013571428571429,0.55345,,,3.2142857142857144,,,1.0,1.0,,,,,,,1.0,1.0,,,3.0,,,2.0,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,0.5,0.5,0.75,,,,,1.0,,,,0.6666666666666666,,,,,,,0.5,1.0,,,,,,0.14285714285714285,0.14285714285714285,,0.3333333333333333,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100915-200671-201480-203827,1611661324,"Plenette Pierson, Lindsay Whalen, Seimone Augustus, Sylvia Fowles, Natasha Howard","Pierson, Whalen, Augustus, Fowles, Howard",100888-100915-200671-201480-203827,MIN,143.0,1,2.0,-2.0,3.0,4.0,,,1.0,7.0,,2.0,,,,,1.0,2.0,,2.0,,,1.0,4.0,,2.0,2.0,4.0,2.0,,,,,,,2.0,,2.0,,,,,,,,,3.0,,2.0,2.0,5.0,7.0,1.0,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,0.25,,0.16666666666666666,,0.16666666666666666,,0.3333333333333333,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,,,70.4895104895105,30.0,13.25,22.333333333333332,12.25,0.3333333333333333,,,,,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,,,,,0.6666666666666666,,0.4863916666666667,0.5341833333333333,,,9.95,24.6,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,2.0,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,0.2,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-1628283-200671-201480-203827,1611661324,"Plenette Pierson, Alexis Jones, Seimone Augustus, Sylvia Fowles, Natasha Howard","Pierson, Jones, Augustus, Fowles, Howard",100888-1628283-200671-201480-203827,MIN,137.0,2,2.0,-1.0,3.0,4.0,,,,7.0,2.0,2.0,,,,1.0,,,,,,,2.0,3.0,,,4.0,5.0,,,,,,,2.0,2.0,,,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,,4.0,,,,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,1.0,,,1.0,,,1.0,,,73.57664233576642,20.0,19.25,20.0,19.25,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,0.5643333333333334,,,,3.3666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100915-100944-200671-201480-201904,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Sylvia Fowles, Renee Montgomery","Whalen, Brunson, Augustus, Fowles, Montgomery",100915-100944-200671-201480-201904,MIN,307.0,1,5.0,3.0,11.0,11.0,,,3.0,22.0,3.0,5.0,,,,1.0,2.0,3.0,1.0,3.0,,,5.0,9.0,1.0,3.0,14.0,11.0,2.0,,,,,,8.0,2.0,3.0,3.0,1.0,4.0,1.0,5.0,1.0,2.0,,11.0,2.0,,4.0,4.0,3.0,7.0,1.0,,,,1.0,,,,13.0,,,,0.8,0.8,1.0,0.3333333333333333,,0.3333333333333333,0.5555555555555556,,0.5416666666666666,,0.5384615384615384,,0.25,1.0,0.8,0.5,,0.8,0.5,1.0,1.0,0.5,,103.19218241042346,14.454545454545455,13.454545454545455,14.0,12.909090909090908,0.4166666666666667,0.6,0.6,0.6666666666666666,0.08333333333333333,,,,0.25,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,0.6666666666666666,0.3333333333333333,0.488925,0.47785,,,7.588888888888889,23.5,,,1.0,,,,,,,1.0,,,,1.0,,,,,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,2.0,,,2.0,,1.0,,,1.0,,1.0,1.0,,,,0.16666666666666666,,,0.5,0.5,,0.5,,1.0,,1.0,1.0,,,,,0.5,,,,,,,0.07692307692307693,0.1,,0.07142857142857142,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1611661324,2017,2017,False
100944-100952-1628283-201480-203827,1611661324,"Rebekkah Brunson, Jia Perkins, Alexis Jones, Sylvia Fowles, Natasha Howard","Brunson, Perkins, Jones, Fowles, Howard",100944-100952-1628283-201480-203827,MIN,159.0,1,3.0,1.0,6.0,5.0,,,3.0,11.0,1.0,2.0,,,,3.0,,,,,,,1.0,5.0,,,4.0,3.0,2.0,,,,,,,2.0,,,,,,,,,,,4.0,2.0,1.0,3.0,4.0,7.0,3.0,,3.0,1.0,4.0,,,,,,,,,,,,,,0.2,,0.2,,0.3333333333333333,,,0.75,0.5,1.0,1.0,0.75,1.0,,0.5,,,99.62264150943396,16.333333333333332,12.2,13.666666666666666,10.2,0.4,0.5,0.5,,0.6,,,,,,,,,,,,,,,0.4,,0.43061999999999995,0.4136,,,3.72,,,1.0,1.0,,,,,,,2.0,1.0,,,4.0,,,2.0,,,,,2.0,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,1.0,,,1.0,,1.0,,,0.5,0.5,0.6666666666666666,,,,1.0,1.0,,,,0.5,,,,,,,0.5,1.0,,,,,,0.16666666666666666,0.16666666666666666,,1.0,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,1611661324,2017,2017,False
100888-200671-201480-201904-202632,1611661324,"Plenette Pierson, Seimone Augustus, Sylvia Fowles, Renee Montgomery, Maya Moore","Pierson, Augustus, Fowles, Montgomery, Moore",100888-200671-201480-201904-202632,MIN,4619.0,12,77.0,35.0,149.0,143.0,21.0,35.0,19.0,292.0,30.0,51.0,3.0,8.0,6.0,19.0,14.0,36.0,11.0,29.0,,3.0,50.0,106.0,12.0,32.0,151.0,116.0,17.0,7.0,13.0,,3.0,21.0,58.0,42.0,24.0,28.0,11.0,29.0,8.0,37.0,7.0,19.0,4.0,82.0,21.0,20.0,39.0,60.0,25.0,85.0,14.0,6.0,9.0,16.0,30.0,6.0,6.0,23.0,138.0,21.0,21.0,2.0,0.58,0.6170212765957447,0.6666666666666666,0.375,,0.3870967741935484,0.4716981132075472,0.5384615384615384,0.4927536231884058,0.4375,0.5171232876712328,0.525,0.2318840579710145,0.4666666666666667,0.7358490566037735,0.3888888888888889,0.8,0.7564102564102564,0.3424657534246575,0.42857142857142855,0.8,0.8181818181818182,0.7777777777777778,91.03269105867071,15.194630872483222,16.46853146853147,14.36241610738255,15.706293706293707,0.3695652173913043,0.5882352941176471,0.6521739130434783,0.6333333333333333,0.13768115942028986,0.3157894736842105,0.35294117647058826,0.6666666666666666,0.2608695652173913,0.3888888888888889,0.4,0.21014492753623187,0.3793103448275862,0.3793103448275862,0.6363636363636364,0.5,0.375,0.1875,,0.6014492753623188,0.39285714285714285,0.4864226277372263,0.4812277777777778,0.4700666666666667,0.1390728476821192,8.472641509433963,24.765625,0.14093959731543623,4.0,10.0,1.0,3.0,,,,2.0,15.0,6.0,,2.0,13.0,7.0,12.0,6.0,8.0,1.0,6.0,4.0,4.0,13.0,11.0,2.0,,5.0,4.0,4.0,,,1.0,3.0,34.0,3.0,5.0,18.0,2.0,5.0,,5.0,11.0,7.0,12.0,6.0,,0.35294117647058826,0.3157894736842105,0.325,0.07547169811320754,0.09803921568627451,0.21052631578947367,0.35,0.38461538461538464,0.23529411764705882,,0.6190476190476191,0.06153846153846154,0.5,0.42857142857142855,0.021739130434782608,0.3333333333333333,0.3333333333333333,1.0,0.5263157894736842,0.4,0.25,0.10526315789473684,,,,0.03546099290780142,0.045871559633027525,,0.08609271523178808,1.0,,,,,,1.0,1.0,1.0,,1.0,0.8571428571428571,1.0,,3.0,,2.0,0.027777777777777776,1.0,1.0,1.0,0.10526315789473684,,,,,2.0,,,1611661324,2017,2017,False
100888-100944-1628283-201904-202632,1611661324,"Plenette Pierson, Rebekkah Brunson, Alexis Jones, Renee Montgomery, Maya Moore","Pierson, Brunson, Jones, Montgomery, Moore",100888-100944-1628283-201904-202632,MIN,68.0,1,1.0,,3.0,3.0,3.0,3.0,,6.0,,2.0,,2.0,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,127.05882352941177,12.0,10.666666666666666,12.0,10.666666666666666,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,0.57555,,0.57555,,1.65,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100952-200671-201904-202632,1611661324,"Plenette Pierson, Jia Perkins, Seimone Augustus, Renee Montgomery, Maya Moore","Pierson, Perkins, Augustus, Montgomery, Moore",100888-100952-200671-201904-202632,MIN,79.0,1,1.0,3.0,4.0,4.0,3.0,4.0,1.0,8.0,1.0,1.0,,,,1.0,,,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,8.0,5.0,1.0,,,2.0,3.0,6.0,,2.0,3.0,3.0,2.0,,1.0,1.0,1.0,,,3.0,1.0,,,,1.0,1.0,,,,,,,,2.0,6.0,6.0,3.0,1.0,,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,0.8,1.0,0.8,1.0,0.6,,,1.0,,,0.5,,,,,145.8227848101266,11.5,8.25,11.25,8.25,0.2,1.0,1.0,,0.2,,,,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,1.0,0.6666666666666666,0.8,0.6666666666666666,0.40953,0.3247,0.46354999999999996,0.75,4.95,23.833333333333332,0.75,1.0,1.0,,,,,,,,1.0,,,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100915-100944-201480-201904-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Sylvia Fowles, Renee Montgomery, Maya Moore","Whalen, Brunson, Fowles, Montgomery, Moore",100915-100944-201480-201904-202632,MIN,503.0,5,8.0,7.0,18.0,16.0,,,1.0,34.0,2.0,3.0,,,2.0,2.0,1.0,4.0,2.0,4.0,,,5.0,9.0,3.0,5.0,22.0,15.0,,,,,,,6.0,4.0,9.0,4.0,2.0,3.0,3.0,6.0,2.0,,2.0,15.0,1.0,1.0,3.0,4.0,2.0,6.0,2.0,1.0,2.0,3.0,5.0,,1.0,5.0,22.0,,,,0.6,0.6,1.0,0.6,,0.6,0.5555555555555556,,0.6785714285714286,,0.7333333333333333,,0.35714285714285715,0.4,0.75,0.25,1.0,0.8,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,97.33598409542743,13.722222222222221,16.0,13.5,16.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.25,0.25,0.2857142857142857,0.5,0.5,1.0,,,,,0.5714285714285714,0.5,0.43811071428571424,0.525,,,10.255555555555555,23.419999999999998,,,,1.0,1.0,,,,1.0,3.0,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,4.0,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,0.5,,,0.5,,1.0,,,1.0,0.07142857142857142,1.0,1.0,1.0,,,,1.0,,,,0.13333333333333333,0.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
100888-100944-100952-1628283-203827,1611661324,"Plenette Pierson, Rebekkah Brunson, Jia Perkins, Alexis Jones, Natasha Howard","Pierson, Brunson, Perkins, Jones, Howard",100888-100944-100952-1628283-203827,MIN,277.0,2,5.0,-3.0,8.0,8.0,4.0,4.0,1.0,16.0,1.0,3.0,1.0,2.0,,,,3.0,,,,,1.0,6.0,,,6.0,9.0,,1.0,3.0,,,3.0,,2.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,2.0,4.0,3.0,4.0,,,,,,,,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.375,,,0.5,0.2,,0.3333333333333333,0.2,0.3333333333333333,,0.5,,83.17689530685921,16.5,18.125,16.25,17.25,0.5,0.3333333333333333,0.3333333333333333,,,,,,0.5,,,,,,,0.6666666666666666,0.5,,,0.5,,0.41429999999999995,,0.37633333333333335,0.5,9.883333333333333,,0.5,,,,,,,,,4.0,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,4.0,,,6.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1611661324,2017,2017,False
