EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGA,FtPoints,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DeadBallTurnovers,Turnovers,PlusMinus,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFtPoints,SecondChancePoints,LongMidRangeAssists,Fouls,SecondChanceTsPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,FTOffRebounds,OffFTReboundPct,AtRimFGM,AtRimAssists,FTDefRebounds,ShootingFouls,Offensive Fouls,ShortMidRangePctBlocked,DefFTReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceFG2M,PtsUnassisted2s,PtsPutbacks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SelfOReb,Steals,BadPassSteals,2pt And 1 Free Throw Trips,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,RecoveredBlocks,Assisted3sPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3PctAssisted,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,LongMidRangePctBlocked,LostBallSteals,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Charge Fouls,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,3SecondViolations,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,HeaveAttempts,team_id,year,season,team_vs
1628276-1628932-203411-203825-204324,1611661319,"Kelsey Plum, A'ja Wilson, Sugar Rodgers, Kayla McBride, Dearica Hamby","Plum, Wilson, Rodgers, McBride, Hamby",1628276-1628932-203411-203825-204324,LVA,61.0,2,1.0,3.0,2.0,1.0,,5.0,,,,2.0,,1.0,1.0,1.0,,2.0,2.0,5.0,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,,,,,118.03278688524591,12.666666666666666,11.5,12.333333333333334,11.5,,,,,0.6666666666666666,,,1.0,,0.6666666666666666,,0.34923333333333334,0.2436,,18.8,26.3,0.3333333333333333,1.0,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,-3.0,1.0,1.0,,2.0,,,1.0,,0.3333333333333333,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628276-1629498-202633-203825-204324,1611661319,"Kelsey Plum, Jackie Young, Liz Cambage, Kayla McBride, Dearica Hamby","Plum, Young, Cambage, McBride, Hamby",1628276-1629498-202633-203825-204324,LVA,256.0,3,4.0,11.0,10.0,,,21.0,2.0,4.0,,,,,3.0,5.0,,,7.0,11.0,,,,,,4.0,,,,2.0,2.0,1.0,4.0,4.0,2.0,6.0,6.0,,,,5.0,,,0.6666666666666666,0.6666666666666666,,,,0.6,,0.6,,0.5,,,1.0,1.0,1.0,,1.0,118.125,9.818181818181818,14.8,9.636363636363637,14.8,0.8,0.5,0.5,0.5,,,,,,0.2,,0.40221999999999997,,,5.82,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,0.2,0.4196,,,2.0,5.0,-4.0,,,,2.0,,4.0,1.0,,,,,,0.2857142857142857,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,3.0,2.0,,,,,,,0.6,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1611661319,2019,2019,False
1628276-201477-202259-202670-204324,1611661319,"Kelsey Plum, Tamera Young, Epiphanny Prince, Carolyn Swords, Dearica Hamby","Plum, Young, Prince, Swords, Hamby",1628276-201477-202259-202670-204324,LVA,80.0,1,1.0,4.0,4.0,4.0,,8.0,,2.0,,,,,,5.0,,,,6.0,,5.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,4.0,,,,,,,,,,,,,1.0,,1.0,1.0,,144.0,10.25,9.75,9.5,9.75,0.4,,,,,,,,,0.2,,0.41832,0.41832,,11.0,,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,,,,0.2,1.0,0.4,0.4,1.0,0.2,0.40555,,,,,-6.0,,2.0,,,,1.0,,0.5,0.4,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628276-201477-202633-203825-204324,1611661319,"Kelsey Plum, Tamera Young, Liz Cambage, Kayla McBride, Dearica Hamby","Plum, Young, Cambage, McBride, Hamby",1628276-201477-202633-203825-204324,LVA,746.0,1,12.0,21.0,23.0,6.0,,44.0,1.0,7.0,1.0,3.0,1.0,2.0,9.0,19.0,1.0,3.0,26.0,21.0,2.0,4.0,1.0,2.0,7.0,14.0,,3.0,1.0,7.0,8.0,1.0,17.0,5.0,6.0,11.0,15.0,1.0,1.0,1.0,22.0,7.0,6.0,0.7777777777777778,1.0,0.3333333333333333,0.5,0.3333333333333333,0.47368421052631576,0.5,0.4772727272727273,0.5833333333333334,0.5416666666666666,0.5833333333333334,0.13636363636363635,0.75,0.625,0.6875,0.75,0.7142857142857143,84.93297587131367,15.904761904761905,17.91304347826087,15.904761904761905,16.434782608695652,0.3181818181818182,0.14285714285714285,0.16666666666666666,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5454545454545454,0.3333333333333333,0.46795227272727274,0.5164666666666667,0.2692307692307692,6.1421052631578945,25.233333333333334,0.2857142857142857,2.0,9.0,5.0,2.0,2.0,4.0,4.0,5.0,6.0,4.0,0.10526315789473684,0.1111111111111111,0.4,0.3333333333333333,0.5,0.4090909090909091,0.72265,0.16666666666666666,0.19047619047619047,1.0,1.0,5.0,1.0,3.0,,4.0,1.0,3.0,1.0,,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,,,7.0,5.0,,,,0.14285714285714285,,1.0,0.7777777777777778,0.875,0.7142857142857143,2.0,4.0,4.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.5,,0.1,1.0,1.0,,,2.0,3.0,,,,,,0.5,0.6666666666666666,,3.0,1.0,1.0,,,,,,,,,1.0,,,,,0.6666666666666666,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628276-201477-202641-202670-204324,1611661319,"Kelsey Plum, Tamera Young, Sydney Colson, Carolyn Swords, Dearica Hamby","Plum, Young, Colson, Swords, Hamby",1628276-201477-202641-202670-204324,LVA,17.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,84.70588235294117,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628276-201477-202641-203825-204324,1611661319,"Kelsey Plum, Tamera Young, Sydney Colson, Kayla McBride, Dearica Hamby","Plum, Young, Colson, McBride, Hamby",1628276-201477-202641-203825-204324,LVA,2.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628276-201477-202670-203825-204324,1611661319,"Kelsey Plum, Tamera Young, Carolyn Swords, Kayla McBride, Dearica Hamby","Plum, Young, Swords, McBride, Hamby",1628276-201477-202670-203825-204324,LVA,110.0,1,2.0,3.0,3.0,3.0,,6.0,2.0,2.0,,,,,2.0,2.0,,1.0,5.0,5.0,2.0,2.0,,1.0,5.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,5.0,5.0,3.0,0.5,0.5,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.3333333333333333,,1.0,1.0,,,78.54545454545455,23.333333333333332,13.333333333333334,23.333333333333332,13.333333333333334,0.6666666666666666,1.0,1.0,0.5,,,,,,0.3333333333333333,,0.4522,0.4522,1.0,6.9,23.3,1.0,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,1611661319,2019,2019,False
1628276-202259-202633-203411-204324,1611661319,"Kelsey Plum, Epiphanny Prince, Liz Cambage, Sugar Rodgers, Dearica Hamby","Plum, Prince, Cambage, Rodgers, Hamby",1628276-202259-202633-203411-204324,LVA,19.0,1,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,2.0,2.0,,,4.0,,2.0,2.0,,,4.0,,,,,,,,,,,,,,,,4.0,4.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,227.3684210526316,9.0,1.0,9.0,1.0,0.5,1.0,1.0,,,,,,,0.5,,0.41325,0.41325,1.0,4.2,,1.0,,1.0,,,,,,,,,,,,,,0.5,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,4.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628276-202633-203411-203825-204324,1611661319,"Kelsey Plum, Liz Cambage, Sugar Rodgers, Kayla McBride, Dearica Hamby","Plum, Cambage, Rodgers, McBride, Hamby",1628276-202633-203411-203825-204324,LVA,248.0,4,4.0,9.0,9.0,1.0,1.0,18.0,1.0,4.0,,2.0,,1.0,1.0,4.0,,3.0,4.0,11.0,,,,2.0,,2.0,,1.0,,1.0,1.0,1.0,2.0,,2.0,3.0,4.0,,,,4.0,,1.0,1.0,1.0,,,,0.25,,0.14285714285714285,,0.25,,0.42857142857142855,1.0,,0.6666666666666666,1.0,,104.51612903225805,16.0,11.555555555555555,14.777777777777779,11.444444444444445,0.5714285714285714,0.25,1.0,1.0,0.2857142857142857,,,0.5,,0.42857142857142855,,0.4359916666666667,0.3702,,6.075,34.06666666666667,0.1111111111111111,2.0,,2.0,1.0,3.0,,1.0,2.0,2.0,1.0,0.75,,,0.2,,,,0.125,0.2,1.0,3.0,-7.0,,,,,,2.0,,,,,,,,,,,,1.0,,,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,2.0,1.0,,,,,,0.6666666666666666,0.5,1.0,,1.0,,0.14285714285714285,,,,,,,1.0,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,1.0,1611661319,2019,2019,False
1628917-1628932-201477-202641-203411,1611661319,"JiSu Park, A'ja Wilson, Tamera Young, Sydney Colson, Sugar Rodgers","Park, Wilson, Young, Colson, Rodgers",1628917-1628932-201477-202641-203411,LVA,79.0,1,1.0,2.0,1.0,,,3.0,,1.0,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.68354430379747,29.0,21.0,29.0,21.0,0.5,,,,,,,,,,,0.38575,,,15.1,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628917-1628932-201477-202641-203825,1611661319,"JiSu Park, A'ja Wilson, Tamera Young, Sydney Colson, Kayla McBride","Park, Wilson, Young, Colson, McBride",1628917-1628932-201477-202641-203825,LVA,161.0,1,3.0,5.0,6.0,,2.0,11.0,1.0,1.0,,1.0,,,3.0,3.0,,1.0,6.0,7.0,,,,,,6.0,,,,3.0,3.0,1.0,6.0,1.0,,1.0,1.0,,,,6.0,,,1.0,1.0,,,,1.0,,0.75,,0.75,,0.25,,1.0,1.0,,1.0,98.38509316770187,12.2,16.666666666666668,12.2,16.666666666666668,0.25,1.0,1.0,1.0,0.25,,,,,0.25,,0.4224666666666667,,,15.4,51.5,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,-1.0,2.0,2.0,,,2.0,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1611661319,2019,2019,False
1628917-1629498-202641-202670-203411,1611661319,"JiSu Park, Jackie Young, Sydney Colson, Carolyn Swords, Sugar Rodgers","Park, Young, Colson, Swords, Rodgers",1628917-1629498-202641-202670-203411,LVA,80.0,1,1.0,2.0,1.0,2.0,,3.0,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,1.0,3.0,,,,,,2.0,,,,,,,,,,,,0.5,,1.0,1.0,,1.0,54.0,32.0,16.0,25.5,16.0,,,,,0.5,,,0.5,,0.5,,0.315575,0.315575,,20.1,30.1,1.0,1.0,,,,,1.0,2.0,1.0,,,,,1.0,1.0,,,0.37785,,,1.0,1.0,,,1.0,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628932-1629498-201477-202633-203825,1611661319,"A'ja Wilson, Jackie Young, Tamera Young, Liz Cambage, Kayla McBride","Wilson, Young, Young, Cambage, McBride",1628932-1629498-201477-202633-203825,LVA,699.0,2,12.0,25.0,24.0,,,49.0,1.0,4.0,,1.0,,,5.0,14.0,,1.0,16.0,32.0,,,,,,10.0,,1.0,,5.0,5.0,1.0,10.0,3.0,5.0,8.0,10.0,,,,16.0,,,1.0,1.0,,,,0.35714285714285715,,0.3333333333333333,,0.42105263157894735,,0.06666666666666667,0.7142857142857143,0.75,0.7272727272727273,0.6666666666666666,0.75,100.94420600858369,13.0,15.583333333333334,12.48,14.666666666666666,0.26666666666666666,0.25,0.25,1.0,0.06666666666666667,,,,,0.4,,0.41798,,,8.942857142857143,26.4,,2.0,5.0,6.0,2.0,1.0,2.0,2.0,6.0,8.0,4.0,0.07142857142857142,,0.2222222222222222,0.2,0.3333333333333333,0.3333333333333333,0.4559,0.21052631578947367,0.2222222222222222,5.0,8.0,-16.0,2.0,5.0,,,2.0,6.0,,,0.3333333333333333,0.4,0.5,1.0,,,,2.0,2.0,,4.0,,,,,0.4,0.4,1.0,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,,0.1111111111111111,0.5,,,3.0,,,,,,,,,,,,,,,3.0,3.0,,,,,,,0.375,,,,0.75,,,,,,,0.2,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628932-1629498-202641-203825-204324,1611661319,"A'ja Wilson, Jackie Young, Sydney Colson, Kayla McBride, Dearica Hamby","Wilson, Young, Colson, McBride, Hamby",1628932-1629498-202641-203825-204324,LVA,48.0,1,1.0,1.0,1.0,,,2.0,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,60.0,20.0,28.0,20.0,24.0,1.0,,,,,,,,,,,0.3436,,,9.7,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628932-201477-202633-202641-203825,1611661319,"A'ja Wilson, Tamera Young, Liz Cambage, Sydney Colson, Kayla McBride","Wilson, Young, Cambage, Colson, McBride",1628932-201477-202633-202641-203825,LVA,22.0,1,,1.0,1.0,,,2.0,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,2.0,,,,1.0,1.0,,2.0,,,,,,,,2.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,130.9090909090909,4.0,18.0,4.0,18.0,,,,,,,,,,,,0.435,,,14.3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628932-201477-202641-203411-204324,1611661319,"A'ja Wilson, Tamera Young, Sydney Colson, Sugar Rodgers, Dearica Hamby","Wilson, Young, Colson, Rodgers, Hamby",1628932-201477-202641-203411-204324,LVA,63.0,1,1.0,2.0,2.0,,,4.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0,,,0.5,,0.5,,,91.42857142857143,13.0,18.5,13.0,13.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,2.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628932-201477-202641-203825-204324,1611661319,"A'ja Wilson, Tamera Young, Sydney Colson, Kayla McBride, Dearica Hamby","Wilson, Young, Colson, McBride, Hamby",1628932-201477-202641-203825-204324,LVA,68.0,1,1.0,1.0,2.0,,,3.0,,,,,,,,1.0,,,1.0,5.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25,,,,,,,,63.529411764705884,35.0,16.5,22.0,16.5,,,,,,,,,,,,0.4476,,,14.2,,,1.0,,1.0,,,1.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,,,0.5,0.5,,,-4.0,,1.0,1.0,1.0,,1.0,0.5,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1628932-202633-202641-203825-204324,1611661319,"A'ja Wilson, Liz Cambage, Sydney Colson, Kayla McBride, Dearica Hamby","Wilson, Cambage, Colson, McBride, Hamby",1628932-202633-202641-203825-204324,LVA,251.0,2,4.0,8.0,8.0,1.0,,16.0,2.0,4.0,,1.0,,,3.0,8.0,,1.0,8.0,4.0,,1.0,,,2.0,4.0,,1.0,,2.0,2.0,2.0,4.0,1.0,3.0,4.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,0.6666666666666666,1.0,,,,0.375,,0.3333333333333333,,0.36363636363636365,0.5,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,91.79282868525895,11.375,20.0,10.0,20.0,0.4444444444444444,0.5,0.5,1.0,0.1111111111111111,,,,,0.5555555555555556,,0.44999999999999996,0.3924,0.25,5.2,25.5,0.125,5.0,4.0,2.0,3.0,,4.0,5.0,3.0,4.0,2.0,,,0.8,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5413666666666667,0.18181818181818182,0.2,1.0,1.0,4.0,,,2.0,6.0,,,0.75,,,,,,0.75,1.0,0.5,1.0,,,,,,,1.0,0.25,0.25,,2.0,2.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,2.0,1.0,,,,1.0,,0.16666666666666666,0.6666666666666666,0.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661319,2019,2019,False
1629498-201477-202641-203411-204324,1611661319,"Jackie Young, Tamera Young, Sydney Colson, Sugar Rodgers, Dearica Hamby","Young, Young, Colson, Rodgers, Hamby",1629498-201477-202641-203411-204324,LVA,28.0,1,,1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,102.85714285714286,6.0,22.0,6.0,22.0,,,,,,,,,,,,0.3381,0.3381,1.0,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2019,2019,False
