EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,DefThreePtRebounds,DefRebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,PenaltyOffPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,DefTwoPtRebounds,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffThreePtRebounds,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FtPoints,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,Corner3Assists,AtRimAssists,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,PenaltyFg2Pct,LiveBallTurnoverPct,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimPctBlocked,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceFtPoints,LongMidRangeAssists,2pt And 1 Free Throw Trips,LongMidRangePctAssisted,SelfOReb,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,PenaltyFtPoints,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedLongMidRange,OffCorner3ReboundPct,PenaltyCorner3FGA,HeaveAttempts,Charge Fouls,PenaltyCorner3Frequency,PenaltyCorner3FGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,FTOffRebounds,3SecondViolations,OffFTReboundPct,PtsUnassisted3s,Fg3aBlocked,FTDefRebounds,Charge Fouls Drawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,Corner3PctBlocked,team_id,year,season,team_vs
1627673-1627675-202662-203015-203826,1611661323,"Jonquel Jones, Courtney Williams, Jasmine Thomas, Shekinna Stricklen, Alyssa Thomas","Jones, Williams, Thomas, Stricklen, Thomas",1627673-1627675-202662-203015-203826,CON,10108.0,8,168.0,56.0,333.0,327,45.0,42.0,660,48.0,98.0,31.0,76.0,115.0,222.0,35.0,86.0,386.0,330.0,20.0,39.0,58.0,126.0,102.0,76.0,31.0,20.0,63.0,34.0,97.0,30.0,28.0,228.0,40.0,52.0,177.0,26.0,5.0,25.0,63.0,70.0,328.0,0.5478260869565217,0.6116504854368932,0.9714285714285714,0.4069767441860465,0.4069767441860465,0.5180180180180181,0.5128205128205128,0.5438311688311688,0.5568181818181818,0.5678466076696165,0.58,0.2792207792207792,0.09009009009009009,0.1326530612244898,0.38095238095238093,0.33548387096774196,0.4897959183673469,94.02453502176493,14.102102102102101,16.55045871559633,13.432432432432432,15.996941896024465,0.3181818181818182,0.4897959183673469,0.5647058823529412,0.5833333333333334,0.24675324675324675,0.40789473684210525,0.41333333333333333,0.967741935483871,0.4772727272727273,0.40789473684210525,0.455127435064935,0.4187458333333333,0.15025906735751296,9.087837837837839,25.27441860465116,49.0,125.0,0.7777777777777778,0.7843137254901961,0.803921568627451,57.0,61.0,7.0,63.0,5.0,12.0,28.0,5.0,12.0,65.0,71.0,5.0,3.0,6.0,63.0,56.0,0.4166666666666667,0.5625,0.5925925925925926,0.7888888888888889,0.7441860465116279,0.84375,0.19805194805194806,0.20454545454545456,0.175,0.3,0.4166666666666667,0.4403575,0.16839378238341968,0.17117117117117117,3.0,5.0,3.0,5.0,12.0,7.0,0.6,0.24,0.20454545454545456,0.11363636363636363,0.6,1.0,42.0,12.0,18.0,2.0,4.0,10.0,,,51.0,15.0,104.0,24.0,4.0,22.0,21.0,23.0,16.0,21.0,7.0,2.0,44.0,5.0,69.0,26.0,2.0,4.0,0.5357142857142857,0.5227272727272727,0.2222222222222222,0.8,0.6666666666666666,0.6885245901639344,0.7777777777777778,0.5238095238095238,0.032467532467532464,0.4,0.4,1.0,0.4090909090909091,0.6666666666666666,0.08333333333333333,,,,0.2857142857142857,0.07926829268292683,0.10743801652892562,0.11475409836065574,25.0,0.3968253968253968,0.3968253968253968,9.0,13.0,6.0,0.52,9.0,0.3157894736842105,0.6666666666666666,0.06716417910447761,20.0,3.0,8.0,4.0,8.0,1.0,3.0,4.0,5.0,,0.5,,,2.0,,,11.0,9.0,,,2.0,,3.0,1.0,5.0,2.0,1.0,1.0,1.0,0.011627906976744186,0.013157894736842105,1.0,,,,1611661323,2019,2019,False
1627673-1627678-1629567-203015-203826,1611661323,"Jonquel Jones, Bria Holmes, Natisha Hiedeman, Shekinna Stricklen, Alyssa Thomas","Jones, Holmes, Hiedeman, Stricklen, Thomas",1627673-1627678-1629567-203015-203826,CON,229.0,1,4.0,-4.0,7.0,7,,1.0,14,2.0,3.0,,,3.0,6.0,,,6.0,10.0,1.0,1.0,2.0,2.0,,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,4.0,,,,1.0,2.0,4.0,0.3333333333333333,0.5,,,,0.5,1.0,0.5,1.0,0.5,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,88.0349344978166,15.428571428571429,17.285714285714285,15.428571428571429,17.285714285714285,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,0.16666666666666666,,0.44060000000000005,0.6382,0.3333333333333333,9.816666666666666,,1.0,3.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,,2.0,,,,,,,,,1.0,1.0,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,4.0,2.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,0.5,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1611661323,2019,2019,False
1627673-1627678-202662-203015-203826,1611661323,"Jonquel Jones, Bria Holmes, Jasmine Thomas, Shekinna Stricklen, Alyssa Thomas","Jones, Holmes, Thomas, Stricklen, Thomas",1627673-1627678-202662-203015-203826,CON,350.0,2,6.0,-3.0,11.0,11,,2.0,22,1.0,2.0,1.0,3.0,2.0,7.0,1.0,4.0,7.0,10.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,6.0,,,,2.0,6.0,5.0,1.0,1.0,1.0,0.25,0.25,0.2857142857142857,0.5,0.3181818181818182,0.5,0.3181818181818182,0.5,0.36363636363636365,0.2857142857142857,0.5,0.2,0.25,1.0,90.51428571428572,18.363636363636363,13.454545454545455,16.181818181818183,13.454545454545455,0.18181818181818182,0.5,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.7272727272727273,0.3333333333333333,0.4743318181818182,0.4186,0.2857142857142857,5.885714285714286,25.275,1.0,4.0,1.0,1.0,,,4.0,,1.0,,,,,,,3.0,,,,,,,,,1.0,1.0,1.0,0.36363636363636365,0.09090909090909091,,,,,,,,,,,1.0,,,0.3333333333333333,0.5,,,,,,1.0,,,1.0,,,,,,,,,,2.0,2.0,,,,2.0,,,,,,,1.0,,1.0,,,,,0.09090909090909091,,,,0.5,,,,,,,,,0.25,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661323,2019,2019,False
1627673-1629567-202662-203015-203826,1611661323,"Jonquel Jones, Natisha Hiedeman, Jasmine Thomas, Shekinna Stricklen, Alyssa Thomas","Jones, Hiedeman, Thomas, Stricklen, Thomas",1627673-1629567-202662-203015-203826,CON,43.0,1,1.0,-2.0,1.0,2,,,3,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,100.46511627906976,8.0,17.5,8.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661323,2019,2019,False
1627675-1627678-1628280-1629567-203826,1611661323,"Courtney Williams, Bria Holmes, Brionna Jones, Natisha Hiedeman, Alyssa Thomas","Williams, Holmes, Jones, Hiedeman, Thomas",1627675-1627678-1628280-1629567-203826,CON,107.0,2,2.0,,4.0,4,,1.0,8,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,7.0,7.0,,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,4.0,0.5,0.5,1.0,1.0,1.0,0.5,,0.7,0.75,0.7,0.75,0.2,0.25,0.3333333333333333,1.0,1.0,1.0,107.66355140186916,13.5,13.25,11.75,12.75,0.6,0.3333333333333333,0.5,,0.2,1.0,1.0,1.0,0.4,1.0,0.52901,0.536475,0.42857142857142855,4.35,26.6,,,,,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,3.0,,,,,3.0,1.0,1.0,0.5,0.5,,,,0.2,,,0.3333333333333333,1.0,0.5072833333333333,0.42857142857142855,0.25,1.0,1.0,1.0,1.0,,,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,False
1627675-1627678-1628280-202662-203826,1611661323,"Courtney Williams, Bria Holmes, Brionna Jones, Jasmine Thomas, Alyssa Thomas","Williams, Holmes, Jones, Thomas, Thomas",1627675-1627678-1628280-202662-203826,CON,305.0,3,5.0,-10.0,10.0,9,,2.0,19,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,7.0,17.0,,,,4.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,3.0,3.0,4.0,1.0,1.0,2.0,4.0,,7.0,1.0,1.0,1.0,0.5,0.5,0.25,,0.35,,0.35,,0.2,0.25,,0.5,0.42857142857142855,1.0,89.70491803278689,16.6,15.444444444444445,15.6,15.222222222222221,0.2,0.5,0.5,1.0,0.2,0.5,0.5,1.0,0.4,0.5,0.43757,,,13.025,24.5,,1.0,,,,,2.0,,4.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,3.0,,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,0.5,1.0,0.25,0.3333333333333333,,1.0,,1.0,,0.3333333333333333,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,0.25,,,1611661323,2019,2019,False
1627675-1628280-1629567-203015-203826,1611661323,"Courtney Williams, Brionna Jones, Natisha Hiedeman, Shekinna Stricklen, Alyssa Thomas","Williams, Jones, Hiedeman, Stricklen, Thomas",1627675-1628280-1629567-203015-203826,CON,181.0,2,3.0,-1.0,7.0,7,4.0,,14,,1.0,,1.0,2.0,5.0,,1.0,6.0,7.0,,,,4.0,,1.0,,,2.0,,2.0,,,4.0,,,2.0,1.0,1.0,,,1.0,6.0,1.0,1.0,,,,0.4,,0.3333333333333333,,0.42857142857142855,,0.16666666666666666,,,,,,111.38121546961327,10.285714285714286,15.571428571428571,10.285714285714286,15.0,0.16666666666666666,,,,0.16666666666666666,,,,0.5,,0.49273999999999996,,,10.959999999999999,38.9,,2.0,,0.3333333333333333,,3.0,2.0,1.0,2.0,,1.0,3.0,,1.0,2.0,1.0,,,,2.0,3.0,,0.25,0.25,0.5,,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25,,0.47703333333333336,0.3333333333333333,0.42857142857142855,,,,,,,,,,,,,2.0,,,1.0,,,,,2.0,1.0,,,,2.0,,,,1.0,,,1.0,,2.0,1.0,,,0.3333333333333333,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1611661323,2019,2019,False
1627675-1628280-202662-203015-203826,1611661323,"Courtney Williams, Brionna Jones, Jasmine Thomas, Shekinna Stricklen, Alyssa Thomas","Williams, Jones, Thomas, Stricklen, Thomas",1627675-1628280-202662-203015-203826,CON,322.0,2,5.0,-5.0,12.0,13,8.0,1.0,25,2.0,2.0,,2.0,4.0,8.0,,2.0,9.0,14.0,,1.0,,2.0,,2.0,,,1.0,,1.0,,1.0,2.0,,1.0,4.0,2.0,1.0,4.0,7.0,2.0,9.0,0.25,0.25,,,,0.5,,0.4,,0.45,,0.2,,,,0.16666666666666666,,111.80124223602485,11.916666666666666,13.76923076923077,11.75,13.384615384615385,0.2,1.0,1.0,0.5,0.2,,,,0.4,,0.43908500000000006,,,12.225,25.95,,3.0,,0.6,,4.0,2.0,,4.0,,,3.0,,,4.0,3.0,1.0,,1.0,4.0,4.0,,0.6666666666666666,0.6666666666666666,0.6,,0.5,0.2,0.4,,,,0.39586666666666664,0.4444444444444444,0.3333333333333333,,,,,1.0,,,0.5,0.5,,,,1.0,,1.0,,,,,,1.0,2.0,6.0,,,,1.0,2.0,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,0.6666666666666666,1.0,0.5,0.5,,,,,,1.0,,,,,,,0.1,0.125,,1.0,0.25,0.25,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1611661323,2019,2019,False
1627678-1628280-202662-203015-203826,1611661323,"Bria Holmes, Brionna Jones, Jasmine Thomas, Shekinna Stricklen, Alyssa Thomas","Holmes, Jones, Thomas, Stricklen, Thomas",1627678-1628280-202662-203015-203826,CON,240.0,2,4.0,2.0,9.0,9,1.0,,18,1.0,1.0,,,5.0,6.0,,,12.0,10.0,,,,4.0,,,,,2.0,,2.0,,1.0,4.0,,,4.0,1.0,,2.0,2.0,2.0,12.0,0.4,0.4,,,,0.8333333333333334,,0.8333333333333334,,0.8571428571428571,,,,,,,,108.0,9.777777777777779,16.88888888888889,9.777777777777779,16.88888888888889,0.16666666666666666,1.0,1.0,1.0,,,,,0.3333333333333333,,0.46223333333333333,,,10.033333333333333,,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,1.0,,,2.0,1.0,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,0.3333333333333333,0.5,1.0,,,0.4663,0.16666666666666666,0.2222222222222222,,,,,,,,,,,,,2.0,,,1.0,,,,,2.0,1.0,6.0,,,,1.0,2.0,1.0,,1.0,,2.0,,2.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,0.14285714285714285,0.14285714285714285,,2.0,0.6666666666666666,0.6666666666666666,,1.0,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2019,2019,False
1628280-1629567-202662-203015-203826,1611661323,"Brionna Jones, Natisha Hiedeman, Jasmine Thomas, Shekinna Stricklen, Alyssa Thomas","Jones, Hiedeman, Thomas, Stricklen, Thomas",1628280-1629567-202662-203015-203826,CON,112.0,1,2.0,-1.0,4.0,4,,2.0,8,1.0,1.0,,2.0,2.0,2.0,,3.0,6.0,7.0,2.0,2.0,4.0,,,2.0,,,,,,,,,,2.0,3.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,0.4,1.0,0.5,1.0,0.6,,,,0.6666666666666666,,102.85714285714286,19.0,9.0,17.0,9.0,0.2,1.0,1.0,,0.4,,,,0.8,,0.5614600000000001,0.3951,0.6666666666666666,3.75,26.266666666666666,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,0.2,,,,,,,,,,,,2.0,,,0.6666666666666666,0.5,,,,1.0,1.0,1.0,,,1.0,,,2.0,,4.0,,,,,,,,,,,,2.0,1.0,,,,,,,,1.0,1.0,,0.2,,,,0.5,1.0,,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,1.0,1611661323,2019,2019,False
