EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,PenaltyFtPoints,DefThreePtRebounds,NonShootingFoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,SecondChancePointsPct,LongMidRangePctBlocked,PenaltyTurnovers,Defensive 3 Seconds Violations,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,2pt And 1 Free Throw Trips,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGA,Blocked3s,BlockedArc3,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyFG3M,Travels,Offensive Fouls Drawn,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,Charge Fouls,BlockedLongMidRange,3SecondViolations,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,team_id,year,season,team_vs
100888-101025-200665-202652-203412,1611661313,"Plenette Pierson, Kara Braxton, Cappie Pondexter, Alex Montgomery, Kamiko Williams","Pierson, Braxton, Pondexter, Montgomery, Williams",100888-101025-200665-202652-203412,NYL,1237.0,8,21.0,-11.0,38.0,37.0,13.0,4.0,75.0,5.0,11.0,3.0,6.0,3.0,11.0,2.0,9.0,2.0,2.0,10.0,31.0,2.0,3.0,3.0,29.0,40.0,5.0,3.0,9.0,9.0,14.0,6.0,3.0,2.0,2.0,4.0,7.0,8.0,3.0,1.0,17.0,4.0,6.0,11.0,6.0,17.0,4.0,3.0,4.0,,3.0,2.0,6.0,,7.0,14.0,1.0,4.0,5.0,3.0,23.0,9.0,13.0,0.7,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.3225806451612903,0.3333333333333333,0.38235294117647056,0.4090909090909091,0.4027777777777778,0.4090909090909091,0.08823529411764706,0.12903225806451613,0.2727272727272727,0.6666666666666666,0.46153846153846156,0.19047619047619047,0.5555555555555556,0.19047619047619047,0.5,0.5,0.6,0.25,87.30800323362975,16.13157894736842,16.864864864864863,15.263157894736842,15.27027027027027,0.3235294117647059,0.45454545454545453,0.625,0.3235294117647059,0.2727272727272727,0.3,1.0,0.2647058823529412,0.2222222222222222,0.2222222222222222,0.5,0.058823529411764705,1.0,1.0,0.5454545454545454,0.5,0.4117647058823529,1.0,0.4139,0.50286,0.37759545454545457,0.08333333333333333,0.09090909090909091,0.3103448275862069,8.33548387096774,23.8,0.34210526315789475,5.0,,4.0,,0.8,1.0,,2.0,4.0,,1.0,,,1.0,2.0,,,2.0,6.0,2.0,3.0,2.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,0.5,,0.4,0.4,0.5,,0.09090909090909091,,,1.0,,,0.14285714285714285,,,,0.058823529411764705,,0.6,0.029411764705882353,,,,0.5,0.8,0.5,0.5,,,,0.09090909090909091,0.20689655172413793,,3.0,,,,,,,,1.0,2.0,0.6666666666666666,1.0,,,0.09090909090909091,,1.0,,1.0,0.5,,1.0,1.0,1.0,,,,,,,,,1611661313,2013,2013,False
100888-200665-201507-203402-203404,1611661313,"Plenette Pierson, Cappie Pondexter, Leilani Mitchell, Kelsey Bone, Toni Young","Pierson, Pondexter, Mitchell, Bone, Young",100888-200665-201507-203402-203404,NYL,81.0,1,1.0,1.0,3.0,2.0,,1.0,5.0,,,,,1.0,3.0,1.0,1.0,,,2.0,4.0,,,,4.0,3.0,1.0,,,,4.0,,,,,,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,2.0,,,1.0,1.0,,,0.5,,0.5,,0.5,,,,,,0.5,0.5,0.5,0.5,,,,0.5,88.88888888888889,16.0,16.5,13.0,15.5,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,1.0,1.0,,,,,,,,0.3308,0.3861,,,,,12.925,,,2.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100888-200665-203402-203404-203412,1611661313,"Plenette Pierson, Cappie Pondexter, Kelsey Bone, Toni Young, Kamiko Williams","Pierson, Pondexter, Bone, Young, Williams",100888-200665-203402-203404-203412,NYL,189.0,1,3.0,1.0,5.0,5.0,,,10.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,,4.0,4.0,,,1.0,9.0,8.0,,,,,8.0,,,,,,4.0,4.0,1.0,2.0,8.0,,,,,,,,1.0,,1.0,,1.0,,,,,2.0,1.0,1.0,9.0,,,1.0,1.0,,,1.0,,1.0,,1.125,,,,,1.0,,,,,,,,,76.19047619047619,19.6,18.2,19.6,17.4,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,0.25,,0.376075,,,0.25,0.25,,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100888-201507-202652-203402-203404,1611661313,"Plenette Pierson, Leilani Mitchell, Alex Montgomery, Kelsey Bone, Toni Young","Pierson, Mitchell, Montgomery, Bone, Young",100888-201507-202652-203402-203404,NYL,652.0,6,11.0,-9.0,20.0,22.0,3.0,2.0,42.0,4.0,4.0,1.0,1.0,2.0,7.0,2.0,4.0,1.0,2.0,8.0,15.0,1.0,2.0,5.0,24.0,33.0,1.0,1.0,2.0,4.0,8.0,8.0,3.0,2.0,1.0,1.0,4.0,4.0,,1.0,8.0,2.0,5.0,6.0,2.0,8.0,,,1.0,1.0,1.0,2.0,3.0,1.0,4.0,5.0,,5.0,5.0,2.0,21.0,4.0,3.0,0.5,0.5714285714285714,0.5,0.5,0.5333333333333333,0.5,0.5588235294117647,0.5,0.631578947368421,0.6666666666666666,0.11764705882352941,0.06666666666666667,,0.3333333333333333,0.8333333333333334,0.2857142857142857,0.8571428571428571,0.2857142857142857,,,1.0,1.0,92.76073619631902,14.9,16.09090909090909,14.65,15.772727272727273,0.23529411764705882,1.0,1.0,0.4117647058823529,0.2857142857142857,0.3333333333333333,,0.23529411764705882,0.5,0.5,0.5,0.11764705882352941,0.5,0.5,0.5,1.0,0.35294117647058826,0.5,0.4499323529411765,0.7114,0.57795,0.1111111111111111,0.125,0.16666666666666666,10.893333333333334,28.55,0.15,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,3.0,,,2.0,,,,,3.0,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,1.5,,0.14285714285714285,,,,,0.4,,,,,,,0.75,,,,,,1.0,1.0,,,,,,0.125,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1611661313,2013,2013,False
201507-202652-203019-203402-203404,1611661313,"Leilani Mitchell, Alex Montgomery, Samantha Prahalis, Kelsey Bone, Toni Young","Mitchell, Montgomery, Prahalis, Bone, Young",201507-202652-203019-203402-203404,NYL,155.0,1,3.0,-2.0,6.0,5.0,5.0,1.0,11.0,1.0,1.0,1.0,1.0,3.0,4.0,,,,,4.0,5.0,,,,8.0,10.0,,3.0,4.0,6.0,6.0,2.0,,,,,3.0,3.0,2.0,,6.0,1.0,,1.0,1.0,2.0,,,2.0,,1.0,,2.0,1.0,2.0,2.0,,1.0,,,8.0,6.0,5.0,0.75,0.75,,,0.8,0.75,0.8,0.75,0.8,0.75,,,,1.0,,1.0,,1.0,,,,,102.19354838709677,16.333333333333332,11.4,15.666666666666666,11.4,0.2,1.0,1.0,0.8,0.75,0.75,0.6666666666666666,,,,,,,,0.25,1.0,0.2,,0.38594,,0.387675,,,0.75,7.220000000000001,,0.8333333333333334,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-100404-100888-101025-201507,1611661313,"DeLisha Milton-Jones, Katie Smith, Plenette Pierson, Kara Braxton, Leilani Mitchell","Milton-Jones, Smith, Pierson, Braxton, Mitchell",100396-100404-100888-101025-201507,NYL,175.0,1,3.0,-1.0,5.0,4.0,,2.0,9.0,1.0,3.0,,,,1.0,,,1.0,2.0,1.0,4.0,1.0,2.0,,5.0,6.0,1.0,,,,2.0,,,2.0,1.0,1.0,1.0,2.0,,,5.0,2.0,,,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,4.0,1.0,,,,,,,1.0,1.0,0.5,0.5,0.25,,0.4166666666666667,,0.4166666666666667,,0.3333333333333333,0.25,0.3333333333333333,,,0.6666666666666666,,0.5,1.0,,,,74.05714285714286,15.4,24.5,13.8,24.5,0.5,0.3333333333333333,0.5,0.16666666666666666,,,,,,,,0.3333333333333333,0.5,0.5,,,0.8333333333333334,0.5,0.48225,0.5091,,,,,4.825,23.95,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,5.0,,3.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.25,1.25,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,1.0,0.5,1.0,1.0,0.5,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-100404-100888-101025-203412,1611661313,"DeLisha Milton-Jones, Katie Smith, Plenette Pierson, Kara Braxton, Kamiko Williams","Milton-Jones, Smith, Pierson, Braxton, Williams",100396-100404-100888-101025-203412,NYL,578.0,1,10.0,-8.0,18.0,18.0,,1.0,36.0,4.0,8.0,,,,3.0,1.0,3.0,,1.0,5.0,14.0,,1.0,2.0,12.0,20.0,1.0,,,,8.0,2.0,,1.0,,4.0,4.0,4.0,,1.0,8.0,2.0,6.0,6.0,2.0,8.0,3.0,2.0,2.0,,1.0,2.0,4.0,,,4.0,,3.0,2.0,1.0,10.0,,,0.8,0.8,,,0.35714285714285715,,0.3333333333333333,,0.375,,0.06666666666666667,0.2857142857142857,0.25,0.5,0.75,0.2222222222222222,0.6666666666666666,0.2,0.25,,0.5,0.8333333333333334,89.6885813148789,16.444444444444443,15.666666666666666,16.22222222222222,13.61111111111111,0.5333333333333333,0.5,0.6666666666666666,0.2,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,,,,,0.6,,0.45421666666666666,0.2768,,0.0625,0.06666666666666667,,7.014285714285714,22.8,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,3.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,0.6666666666666666,,,,,0.3333333333333333,,,,,,,0.75,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-100404-100888-202652-203402,1611661313,"DeLisha Milton-Jones, Katie Smith, Plenette Pierson, Alex Montgomery, Kelsey Bone","Milton-Jones, Smith, Pierson, Montgomery, Bone",100396-100404-100888-202652-203402,NYL,282.0,1,5.0,1.0,10.0,9.0,7.0,2.0,19.0,1.0,4.0,1.0,3.0,,4.0,1.0,2.0,,1.0,2.0,10.0,,1.0,2.0,6.0,5.0,4.0,2.0,6.0,5.0,4.0,,,1.0,,1.0,2.0,2.0,,1.0,4.0,4.0,2.0,4.0,5.0,9.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,5.0,4.0,1.0,4.0,5.0,7.0,1.0,1.0,,,0.2,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.23076923076923078,0.35714285714285715,0.09090909090909091,0.1,0.25,0.5,0.6666666666666666,0.5,0.8,0.4444444444444444,,,1.0,0.5,97.02127659574468,14.9,14.777777777777779,11.9,13.777777777777779,0.36363636363636365,0.25,0.3333333333333333,0.36363636363636365,,,,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,,,0.5,0.3333333333333333,0.45454545454545453,,0.41304545454545455,0.391925,0.42583333333333334,0.08333333333333333,0.09090909090909091,0.8333333333333334,7.9,23.8,0.7,6.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,0.16666666666666666,,,,,,,0.75,1.0,,,,,,1.0,,,,,,0.25,,,,,,,0.3333333333333333,,2.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,1611661313,2013,2013,False
100396-100404-100888-203404-203412,1611661313,"DeLisha Milton-Jones, Katie Smith, Plenette Pierson, Toni Young, Kamiko Williams","Milton-Jones, Smith, Pierson, Young, Williams",100396-100404-100888-203404-203412,NYL,5.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-100404-101025-202652-203402,1611661313,"DeLisha Milton-Jones, Katie Smith, Kara Braxton, Alex Montgomery, Kelsey Bone","Milton-Jones, Smith, Braxton, Montgomery, Bone",100396-100404-101025-202652-203402,NYL,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-100404-202652-203402-203404,1611661313,"DeLisha Milton-Jones, Katie Smith, Alex Montgomery, Kelsey Bone, Toni Young","Milton-Jones, Smith, Montgomery, Bone, Young",100396-100404-202652-203402-203404,NYL,82.0,1,1.0,6.0,3.0,2.0,,,5.0,,,,,,1.0,,,1.0,1.0,,1.0,2.0,2.0,,6.0,,,,,,,,3.0,1.0,1.0,,,1.0,,,3.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,6.0,,,,,1.0,1.0,,,1.0,,1.0,,0.6666666666666666,,,,,,1.0,,,,,,87.80487804878048,13.333333333333334,21.0,13.333333333333334,21.0,,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,,,0.6666666666666666,1.0,0.4904833333333333,,,,,,11.5,23.4,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-100888-101025-202652-203412,1611661313,"DeLisha Milton-Jones, Plenette Pierson, Kara Braxton, Alex Montgomery, Kamiko Williams","Milton-Jones, Pierson, Braxton, Montgomery, Williams",100396-100888-101025-202652-203412,NYL,168.0,2,3.0,-3.0,5.0,6.0,1.0,,11.0,,,,,2.0,2.0,,1.0,1.0,2.0,2.0,3.0,1.0,2.0,,7.0,10.0,,1.0,1.0,2.0,4.0,,,1.0,1.0,,2.0,3.0,2.0,,7.0,,1.0,2.0,,2.0,,,,1.0,,1.0,1.0,,1.0,2.0,,,,,7.0,2.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.7,0.5,0.7,0.5,0.4,,,,1.0,,1.0,,,,1.0,,94.28571428571429,12.8,17.333333333333332,12.8,17.333333333333332,,,,0.4,1.0,1.0,1.0,0.2,,,,0.4,0.5,0.5,,,0.4,1.0,0.4272125,,0.3837,,,0.2857142857142857,12.266666666666666,36.3,0.2,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1611661313,2013,2013,False
100396-200665-202652-203402-203412,1611661313,"DeLisha Milton-Jones, Cappie Pondexter, Alex Montgomery, Kelsey Bone, Kamiko Williams","Milton-Jones, Pondexter, Montgomery, Bone, Williams",100396-200665-202652-203402-203412,NYL,129.0,2,2.0,,1.0,3.0,,1.0,4.0,,1.0,,,,,1.0,2.0,,,1.0,3.0,,,,2.0,2.0,2.0,,,,2.0,,,,,,1.0,1.0,,1.0,2.0,2.0,,1.0,2.0,3.0,,,,,,,,,,2.0,,1.0,,,,,,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,1.0,0.25,1.0,1.0,,,,44.651162790697676,49.0,26.666666666666668,36.0,21.666666666666668,0.3333333333333333,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,0.3333333333333333,,0.4026,0.4725,,,,,14.1,,,,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100396-201507-203402-203404-203412,1611661313,"DeLisha Milton-Jones, Leilani Mitchell, Kelsey Bone, Toni Young, Kamiko Williams","Milton-Jones, Mitchell, Bone, Young, Williams",100396-201507-203402-203404-203412,NYL,130.0,2,2.0,-4.0,4.0,4.0,,1.0,8.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,6.0,1.0,,,,2.0,,,1.0,,,1.0,1.0,,1.0,2.0,,2.0,2.0,,2.0,,,2.0,,1.0,,2.0,,,1.0,,2.0,,,,,,1.0,1.0,,,1.0,,0.5,,0.5,,0.5,,,1.0,1.0,,1.0,,,,1.0,1.0,88.61538461538463,17.25,15.25,16.75,15.25,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,0.5,,0.35585,0.3649,,,,,17.1,23.3,,3.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2013,2013,False
100404-100888-101025-200665-202652,1611661313,"Katie Smith, Plenette Pierson, Kara Braxton, Cappie Pondexter, Alex Montgomery","Smith, Pierson, Braxton, Pondexter, Montgomery",100404-100888-101025-200665-202652,NYL,5844.0,16,97.0,13.0,181.0,181.0,45.0,23.0,362.0,31.0,48.0,6.0,8.0,7.0,27.0,19.0,52.0,7.0,21.0,57.0,127.0,9.0,24.0,42.0,183.0,170.0,21.0,9.0,20.0,45.0,72.0,42.0,15.0,21.0,7.0,5.0,36.0,40.0,3.0,13.0,84.0,22.0,43.0,67.0,30.0,97.0,13.0,8.0,20.0,3.0,9.0,15.0,35.0,2.0,20.0,45.0,6.0,55.0,53.0,13.0,161.0,39.0,41.0,0.631578947368421,0.6428571428571429,0.375,0.375,0.44881889763779526,0.45,0.46688741721854304,0.46153846153846156,0.5170454545454546,0.5769230769230769,0.15894039735099338,0.03937007874015748,0.0625,0.5714285714285714,0.6935483870967742,0.3188405797101449,0.6702127659574468,0.34523809523809523,0.47058823529411764,0.6428571428571429,0.6956521739130435,0.72,89.19917864476386,16.386740331491712,15.900552486187845,14.861878453038674,14.668508287292818,0.31788079470198677,0.6458333333333334,0.6888888888888889,0.17880794701986755,0.25925925925925924,0.28,0.42857142857142855,0.3443708609271523,0.36538461538461536,0.36538461538461536,0.6842105263157895,0.1390728476821192,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.75,0.4768211920529801,0.3333333333333333,0.4470009933774835,0.41469750000000005,0.44835192307692306,0.08588957055214724,0.09352517985611511,0.2459016393442623,10.068503937007874,23.729166666666668,0.24861878453038674,39.0,21.0,20.0,13.0,0.625,0.6428571428571429,3.0,5.0,8.0,2.0,3.0,2.0,4.0,5.0,7.0,2.0,5.0,2.0,22.0,6.0,12.0,2.0,,4.0,2.0,2.0,20.0,7.0,4.0,3.0,5.0,11.0,,2.0,3.0,1.0,2.0,3.0,3.0,,4.0,3.0,5.0,8.0,0.4444444444444444,0.4,0.3333333333333333,0.38461538461538464,0.3888888888888889,,0.07407407407407407,,,0.8,0.4666666666666667,0.3157894736842105,0.24242424242424243,0.5,,0.5,0.0379746835443038,0.75,0.6451612903225806,0.019867549668874173,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.3076923076923077,0.625,0.4,0.15384615384615385,0.5,0.5,0.19230769230769232,0.12021857923497267,,10.0,,3.0,,1.0,0.038461538461538464,,,1.0,1.0,0.2,1.0,1.0,1.0,0.038461538461538464,,2.0,,3.0,0.3333333333333333,,2.0,0.4,1.0,,,,1.0,1.0,1.0,0.041666666666666664,,1611661313,2013,2013,False
