EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,FTDefRebounds,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,LongMidRangePctBlocked,Corner3PctBlocked,Charge Fouls,HeaveMakes,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,3SecondViolations,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
1627669-1627671-1627672-1629491-1629524,1611661324,"Moriah Jefferson, Rachel Banham, Aerial Powers, Jessica Shepard, Bridget Carleton","Jefferson, Banham, Powers, Shepard, Carleton",1627669-1627671-1627672-1629491-1629524,MIN,67.0,1,1.0,1.0,3.0,2.0,,2.0,,5.0,,,,,1.0,2.0,,,,,,,1.0,1.0,2.0,,1.0,1.0,3.0,2.0,,,,,,,,2.0,,,,1.0,1.0,,1.0,,,1.0,,2.0,,,,1.0,2.0,,2.0,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,3.0,,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.5,,0.3333333333333333,,0.5,,,,0.5,,,,,,1.0,,,,,107.46268656716417,,12.0,15.5,12.0,13.0,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.4580166666666667,,,0.3333333333333333,0.5,,5.85,23.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1627672-1629491-203024-203825,1611661324,"Moriah Jefferson, Aerial Powers, Jessica Shepard, Damiris Dantas, Kayla McBride","Jefferson, Powers, Shepard, Dantas, McBride",1627669-1627672-1629491-203024-203825,MIN,1768.0,6,29.0,9.0,54.0,56.0,13.0,4.0,5.0,110.0,7.0,12.0,,,5.0,10.0,1.0,3.0,2.0,4.0,1.0,1.0,19.0,13.0,25.0,9.0,23.0,11.0,64.0,55.0,2.0,3.0,1.0,1.0,1.0,8.0,4.0,14.0,12.0,27.0,,19.0,7.0,9.0,16.0,2.0,3.0,4.0,,41.0,1.0,4.0,8.0,14.0,23.0,5.0,28.0,,6.0,2.0,2.0,1.0,2.0,3.0,,,1.0,5.0,,5.0,10.0,12.0,,13.0,,6.0,3.0,2.0,3.0,1.0,56.0,13.0,0.5384615384615384,0.5384615384615384,1.0,0.391304347826087,1.0,0.391304347826087,0.52,0.6666666666666666,0.5520833333333334,0.875,0.5833333333333334,0.8,0.4791666666666667,0.4,0.7,0.3333333333333333,0.7272727272727273,0.07142857142857142,0.7096774193548387,0.19230769230769232,0.4,,0.08333333333333333,,0.5,0.7777777777777778,0.8,0.625,,89.59276018099548,0.3333333333333333,14.462962962962964,17.625,13.87037037037037,16.910714285714285,0.25,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.20833333333333334,0.5,0.5,0.8,0.0625,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.5,0.5,1.0,0.3958333333333333,,,0.25,1.0,1.0,0.7291666666666666,0.5435125,0.48310000000000003,0.5447833333333334,0.1111111111111111,0.1935483870967742,0.125,6.684,24.539130434782606,0.24074074074074073,3.0,5.0,,,,0.3333333333333333,2.0,3.0,2.0,2.0,7.0,,,1.0,2.0,3.0,8.0,21.0,,,7.0,,7.0,1.0,4.0,1.0,,1.0,,,1.0,,,1.0,,21.0,1.0,,0.6,0.5,0.7222222222222222,0.75,,,,1.0,1.0,1.0,0.3684210526315789,0.3684210526315789,1.0,,,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,1.0,0.3333333333333333,0.3684210526315789,0.328125,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1627671-1629491-1629524-203024,1611661324,"Moriah Jefferson, Rachel Banham, Jessica Shepard, Bridget Carleton, Damiris Dantas","Jefferson, Banham, Shepard, Carleton, Dantas",1627669-1627671-1629491-1629524-203024,MIN,65.0,1,1.0,,3.0,2.0,1.0,,,5.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,1.0,2.0,,,,,1.0,,1.0,,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,0.5,,,1.0,,1.0,,,,,,,,,,,110.76923076923077,,11.0,16.0,11.0,16.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.3516,,0.3516,,,,15.0,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1627672-1629491-1629524-201480,1611661324,"Moriah Jefferson, Aerial Powers, Jessica Shepard, Bridget Carleton, Sylvia Fowles","Jefferson, Powers, Shepard, Carleton, Fowles",1627669-1627672-1629491-1629524-201480,MIN,1441.0,5,24.0,4.0,47.0,46.0,12.0,5.0,8.0,93.0,8.0,13.0,1.0,2.0,4.0,7.0,2.0,6.0,2.0,2.0,1.0,1.0,17.0,14.0,26.0,5.0,19.0,9.0,52.0,48.0,2.0,3.0,2.0,4.0,,10.0,5.0,18.0,10.0,15.0,2.0,17.0,9.0,5.0,14.0,2.0,6.0,1.0,2.0,33.0,2.0,5.0,7.0,9.0,17.0,7.0,24.0,2.0,6.0,4.0,2.0,,1.0,3.0,,1.0,1.0,5.0,1.0,3.0,7.0,11.0,,9.0,1.0,5.0,2.0,2.0,2.0,2.0,42.0,12.0,0.6428571428571429,0.6923076923076923,1.0,0.2631578947368421,0.5,0.2631578947368421,0.5384615384615384,0.6666666666666666,0.4777777777777778,0.7142857142857143,0.5306122448979592,0.7142857142857143,0.4222222222222222,0.4,0.6923076923076923,0.4166666666666667,0.875,0.15384615384615385,0.7619047619047619,0.28,0.2,1.0,0.15384615384615385,,0.8,0.6666666666666666,0.6,1.0,0.08695652173913043,92.93546148507981,1.0,14.893617021276595,16.108695652173914,13.872340425531915,15.782608695652174,0.28888888888888886,0.6153846153846154,0.6153846153846154,0.75,0.15555555555555556,0.5714285714285714,0.6666666666666666,0.25,0.13333333333333333,0.3333333333333333,0.4,1.0,0.044444444444444446,1.0,1.0,1.0,0.37777777777777777,0.2857142857142857,0.5,0.14285714285714285,1.0,1.0,0.7111111111111111,0.5274244444444445,0.5009916666666666,0.4965944444444445,0.10204081632653061,0.16666666666666666,0.19230769230769232,7.507692307692308,24.88421052631579,0.2553191489361702,3.0,4.0,,,,0.3333333333333333,1.0,2.0,1.0,1.0,3.0,1.0,3.0,,2.0,1.0,2.0,9.0,,,3.0,2.0,3.0,1.0,2.0,3.0,,,,,,,,,,9.0,,,0.25,0.4,0.3888888888888889,0.45,0.07692307692307693,,0.14285714285714285,1.0,0.25,,0.17647058823529413,0.17647058823529413,1.0,1.0,0.42857142857142855,0.3333333333333333,1.0,0.2222222222222222,0.5,0.1111111111111111,1.0,,0.17647058823529413,0.17307692307692307,0.16666666666666666,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627671-1627672-1629491-1631091-1631263,1611661324,"Rachel Banham, Aerial Powers, Jessica Shepard, Evina Westbrook, Nikolina Milic","Banham, Powers, Shepard, Westbrook, Milic",1627671-1627672-1629491-1631091-1631263,MIN,58.0,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,,2.0,,,,,1.0,,,1.0,2.0,,,,2.0,1.0,,1.0,,1.0,,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,2.0,1.0,1.0,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,,,,0.5,,0.5,,,0.5,,,,,,,99.3103448275862,,18.5,10.5,16.0,10.5,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,1.0,0.54455,,0.54455,,,,1.0,23.9,1.0,2.0,2.0,,,,0.6666666666666666,1.0,1.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,,0.3333333333333333,1.0,,,,,1.0,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627672-1629491-1629524-1631091-1631263,1611661324,"Aerial Powers, Jessica Shepard, Bridget Carleton, Evina Westbrook, Nikolina Milic","Powers, Shepard, Carleton, Westbrook, Milic",1627672-1629491-1629524-1631091-1631263,MIN,75.0,2,1.0,5.0,3.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,,5.0,,,,,,,,1.0,,2.0,3.0,,2.0,,1.0,1.0,,,,,3.0,1.0,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,,1.0,0.5,,0.5,1.0,,0.8333333333333334,,0.8333333333333334,,0.6666666666666666,,,,,1.0,,1.0,,,1.0,,,,,,,96.0,,15.0,15.0,15.0,15.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,0.6666666666666666,,,,,,1.0,0.4834833333333333,,0.4834833333333333,,,,3.1,25.6,1.0,2.0,2.0,,,,0.6666666666666666,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,5.0,,,1.0,,1.0,,,,,,,,,,,,,5.0,,,0.5,1.0,0.8333333333333334,0.8333333333333334,,,,,,,0.5,0.5,1.0,,,,,0.3333333333333333,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627671-1627672-203024-203825-203831,1611661324,"Rachel Banham, Aerial Powers, Damiris Dantas, Kayla McBride, Natalie Achonwa","Banham, Powers, Dantas, McBride, Achonwa",1627671-1627672-203024-203825-203831,MIN,105.0,2,2.0,-1.0,3.0,3.0,3.0,,,6.0,1.0,1.0,,,,1.0,,,,,,,,1.0,2.0,,,1.0,3.0,4.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,3.0,3.0,,,,,,,0.5,,0.5,,0.5,,,,1.0,,,,0.5,,,,,,,1.0,,,,82.28571428571429,,19.333333333333332,15.666666666666666,19.333333333333332,11.0,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,0.5,0.4886,,0.4886,0.3333333333333333,0.3333333333333333,,6.95,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,3.0,,,,0.5,0.5,0.5,,,,,,,,,,,,,,0.5,1.0,,,,,1.0,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627671-1629491-1629524-1631263-203825,1611661324,"Rachel Banham, Jessica Shepard, Bridget Carleton, Nikolina Milic, Kayla McBride","Banham, Shepard, Carleton, Milic, McBride",1627671-1629491-1629524-1631263-203825,MIN,143.0,2,2.0,2.0,4.0,4.0,,,1.0,8.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,3.0,1.0,2.0,2.0,3.0,1.0,9.0,7.0,1.0,1.0,,,,2.0,,,2.0,6.0,2.0,3.0,,2.0,2.0,,,,,6.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,7.0,,,,1.0,0.6666666666666666,,0.6666666666666666,0.5,1.0,0.8,1.0,0.8,1.0,0.6,,,1.0,,,,0.5,,1.0,,,,,,,,80.55944055944056,,16.75,19.0,16.25,19.0,0.2,1.0,1.0,,0.2,,,,,,,,,,,,0.6,1.0,1.0,,,,0.8,0.4952,0.4869,,,,0.2222222222222222,5.6,24.766666666666666,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627671-1629524-201480-203024-203825,1611661324,"Rachel Banham, Bridget Carleton, Sylvia Fowles, Damiris Dantas, Kayla McBride","Banham, Carleton, Fowles, Dantas, McBride",1627671-1629524-201480-203024-203825,MIN,154.0,2,3.0,4.0,4.0,7.0,2.0,,1.0,11.0,1.0,3.0,,1.0,1.0,2.0,,,,,,,1.0,2.0,5.0,,1.0,,4.0,,,2.0,,,,,3.0,2.0,2.0,,,1.0,1.0,,1.0,,1.0,,,2.0,,2.0,2.0,1.0,3.0,2.0,5.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,4.0,2.0,0.5,0.5,,,,,0.4,,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,,0.3333333333333333,0.6666666666666666,1.0,,0.6,0.5,0.5,1.0,,,1.0,,,1.0,,102.85714285714285,1.0,16.5,12.571428571428571,14.0,10.857142857142858,0.5,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,0.5,,,,,,,,,,0.16666666666666666,0.5,,,,,0.6666666666666666,0.5244666666666666,0.49195,0.53065,,,,5.36,22.7,0.5,1.0,1.0,,,,0.25,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.2,0.3333333333333333,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627671-1629524-203024-203825-203831,1611661324,"Rachel Banham, Bridget Carleton, Damiris Dantas, Kayla McBride, Natalie Achonwa","Banham, Carleton, Dantas, McBride, Achonwa",1627671-1629524-203024-203825-203831,MIN,75.0,1,1.0,,3.0,2.0,,2.0,,5.0,,1.0,,,2.0,2.0,,,,,,,,2.0,3.0,,,,4.0,4.0,,,,,,,,2.0,2.0,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,96.0,,13.333333333333334,17.5,13.333333333333334,17.0,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,0.3333333333333333,0.4107,,,,,,9.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627672-1629524-1630154-1631263-201480,1611661324,"Aerial Powers, Bridget Carleton, Kamiah Smalls, Nikolina Milic, Sylvia Fowles","Powers, Carleton, Smalls, Milic, Fowles",1627672-1629524-1630154-1631263-201480,MIN,94.0,1,2.0,-1.0,3.0,3.0,,2.0,1.0,6.0,,,,,,,,2.0,,,,,1.0,,2.0,1.0,1.0,1.0,4.0,5.0,,1.0,,,,,,,,3.0,,1.0,,1.0,1.0,,,,,3.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,4.0,,,,1.0,1.0,,1.0,,,0.5,,0.5,,0.3333333333333333,,1.0,,,,0.5,,,,,,,,1.0,,,91.91489361702128,,15.666666666666666,15.666666666666666,12.666666666666666,15.0,,,,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.42229999999999995,0.3542,,,,,17.25,24.1,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,0.5,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1627671-1627672-201480-203024,1611661324,"Moriah Jefferson, Rachel Banham, Aerial Powers, Sylvia Fowles, Damiris Dantas","Jefferson, Banham, Powers, Fowles, Dantas",1627669-1627671-1627672-201480-203024,MIN,305.0,2,5.0,2.0,11.0,10.0,4.0,2.0,,21.0,1.0,1.0,,,1.0,2.0,3.0,3.0,,,,,2.0,5.0,6.0,1.0,2.0,3.0,16.0,14.0,,,,,,,1.0,6.0,4.0,3.0,,2.0,3.0,1.0,4.0,,,1.0,2.0,9.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,2.0,2.0,1.0,,3.0,,,1.0,1.0,1.0,,16.0,4.0,0.6,0.6,1.0,0.5,,0.5,0.8333333333333334,,0.8125,,0.8888888888888888,,0.25,1.0,,,1.0,,0.5,,,,,,,,,,,99.14754098360656,,12.909090909090908,16.3,12.909090909090908,16.3,0.125,1.0,1.0,,0.25,0.5,0.5,1.0,0.375,1.0,1.0,0.6666666666666666,,,,,0.25,,,,,,0.375,0.4453,,0.4184666666666667,0.1111111111111111,,,11.933333333333332,24.15,0.36363636363636365,2.0,2.0,,,,0.6666666666666666,,,,,1.0,,,1.0,1.0,1.0,,5.0,,,1.0,,1.0,,1.0,,,,,,,,,,,5.0,,,0.5,1.0,0.8333333333333334,0.8333333333333334,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,0.5,0.5,0.3125,,,,,,,1.0,,,0.3333333333333333,,,,,,1611661324,2022,2022,True
1627669-1627671-1629524-201480-203831,1611661324,"Moriah Jefferson, Rachel Banham, Bridget Carleton, Sylvia Fowles, Natalie Achonwa","Jefferson, Banham, Carleton, Fowles, Achonwa",1627669-1627671-1629524-201480-203831,MIN,118.0,1,2.0,6.0,4.0,4.0,,,,8.0,,,,,,,3.0,3.0,,,,,,3.0,3.0,,,2.0,8.0,2.0,,,,,,,,6.0,,,,,3.0,,3.0,,,,3.0,6.0,,,2.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,8.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,97.6271186440678,,11.75,17.75,11.75,17.75,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.3946,,,0.25,0.25,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627669-1629491-1629524-203825-203831,1611661324,"Moriah Jefferson, Jessica Shepard, Bridget Carleton, Kayla McBride, Natalie Achonwa","Jefferson, Shepard, Carleton, McBride, Achonwa",1627669-1629491-1629524-203825-203831,MIN,349.0,5,6.0,6.0,12.0,12.0,,5.0,1.0,24.0,2.0,3.0,,,2.0,3.0,,2.0,,,,,3.0,4.0,8.0,1.0,3.0,4.0,15.0,9.0,,1.0,,,,,,8.0,,,,3.0,4.0,,4.0,,2.0,2.0,,8.0,,1.0,1.0,1.0,2.0,1.0,3.0,,2.0,2.0,,,,,,,,,,1.0,3.0,2.0,,4.0,,2.0,,,,,15.0,,1.0,1.0,,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,0.5769230769230769,,0.2727272727272727,,0.5,0.25,1.0,,0.6666666666666666,0.16666666666666666,,,,,,1.0,,1.0,,99.02578796561605,,15.0,14.083333333333334,14.5,13.333333333333334,0.2727272727272727,0.6666666666666666,1.0,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,,,,,,,,0.2727272727272727,,,,,,0.5454545454545454,0.5016181818181819,0.4494,,0.15384615384615385,0.2,,7.6375,24.633333333333336,,,,,,,,,,,,1.0,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,0.125,0.3333333333333333,,,0.5,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627671-1627672-1629491-1631091-203024,1611661324,"Rachel Banham, Aerial Powers, Jessica Shepard, Evina Westbrook, Damiris Dantas","Banham, Powers, Shepard, Westbrook, Dantas",1627671-1627672-1629491-1631091-203024,MIN,79.0,1,1.0,,4.0,3.0,,,1.0,7.0,,3.0,,1.0,,,,,,,,,,,3.0,,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,2.0,,1.0,,,,,2.0,,,,,,,,,,,,0.25,,,1.0,,0.3333333333333333,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,127.59493670886076,,15.5,5.666666666666667,11.75,5.666666666666667,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.5498999999999999,0.4541,,0.25,0.25,,2.566666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2022,2022,True
1627671-1627672-1629524-1631263-201480,1611661324,"Rachel Banham, Aerial Powers, Bridget Carleton, Nikolina Milic, Sylvia Fowles","Banham, Powers, Carleton, Milic, Fowles",1627671-1627672-1629524-1631263-201480,MIN,429.0,4,7.0,6.0,13.0,13.0,4.0,4.0,2.0,26.0,2.0,3.0,,1.0,,1.0,,2.0,,1.0,,1.0,2.0,2.0,6.0,1.0,3.0,3.0,10.0,4.0,,1.0,,1.0,,,,4.0,,3.0,,2.0,2.0,1.0,3.0,,2.0,,,7.0,1.0,1.0,3.0,3.0,6.0,2.0,8.0,,4.0,2.0,4.0,,3.0,,,1.0,,4.0,,,2.0,4.0,,4.0,,2.0,1.0,1.0,1.0,,10.0,4.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3888888888888889,,0.45454545454545453,,0.3333333333333333,1.0,0.75,0.25,1.0,0.5,0.8571428571428571,0.3333333333333333,,,1.0,,,1.0,1.0,1.0,,87.27272727272727,,16.153846153846153,16.846153846153847,15.076923076923077,16.46153846153846,0.3333333333333333,0.6666666666666666,1.0,1.0,0.1111111111111111,,,,0.2222222222222222,,,,0.1111111111111111,,,,0.2222222222222222,0.5,,0.5,,,0.6666666666666666,0.5039222222222223,0.5442,,0.18181818181818182,0.25,,8.049999999999999,24.3,0.3076923076923077,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,3.0,,,,,,,,,,1.0,,,,,,0.5,0.16666666666666666,0.3333333333333333,,,0.5,1.0,0.5,0.5,1.0,,,,,,,,,,0.5,0.1,,,,,,,,,,,,,,,,1611661324,2022,2022,True
