player,team,pos,g,mp,gs,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,trb,ast,stl,blk,tov,pf,pts,player_href,player_url,player_id
Aerial Powers,DAL,G,32,614,2,100,254,.394,32,87,.368,68,167,.407,101,121,.835,27,87,35,33,7,51,74,333,/wnba/players/p/powerae01w.html,https://www.basketball-reference.com/wnba/players/p/powerae01w.html,powerae01w
Epiphanny Prince,NYL,G,6,83,0,10,25,.400,4,11,.364,6,14,.429,7,7,1.000,1,9,4,2,0,2,8,31,/wnba/players/p/princep01w.html,https://www.basketball-reference.com/wnba/players/p/princep01w.html,princep01w
LaToya Sanders,WAS,F-C,4,69,0,9,18,.500,0,0,,9,18,.500,11,13,.846,4,12,1,3,10,3,12,29,/wnba/players/p/pringla01w.html,https://www.basketball-reference.com/wnba/players/p/pringla01w.html,pringla01w
Allie Quigley,CHI,G,34,604,0,129,274,.471,30,82,.366,99,192,.516,34,38,.895,4,29,56,17,5,37,35,322,/wnba/players/q/quiglal01w.html,https://www.basketball-reference.com/wnba/players/q/quiglal01w.html,quiglal01w
Sugar Rodgers,NYL,G,33,1008,33,156,385,.405,86,208,.413,70,177,.395,80,95,.842,14,121,79,35,15,59,87,478,/wnba/players/r/rodgesu01w.html,https://www.basketball-reference.com/wnba/players/r/rodgesu01w.html,rodgesu01w
Tierra Ruffin-Pratt,WAS,G,32,781,31,73,198,.369,16,50,.320,57,148,.385,71,95,.747,36,144,84,32,8,49,79,233,/wnba/players/r/ruffiti01w.html,https://www.basketball-reference.com/wnba/players/r/ruffiti01w.html,ruffiti01w
Shoni Schimmel,NYL,G,17,77,0,11,20,.550,9,16,.563,2,4,.500,4,5,.800,0,8,10,3,1,7,4,35,/wnba/players/s/schimsh01w.html,https://www.basketball-reference.com/wnba/players/s/schimsh01w.html,schimsh01w
Meighan Simmons,ATL,G,25,148,0,26,90,.289,16,56,.286,10,34,.294,10,12,.833,1,10,8,2,3,10,17,78,/wnba/players/s/simmome01w.html,https://www.basketball-reference.com/wnba/players/s/simmome01w.html,simmome01w
Odyssey Sims,DAL,G,34,1074,30,153,433,.353,42,150,.280,111,283,.392,128,145,.883,20,86,131,37,7,86,78,476,/wnba/players/s/simsod01w.html,https://www.basketball-reference.com/wnba/players/s/simsod01w.html,simsod01w
Breanna Stewart,SEA,F,34,1179,34,208,455,.457,45,133,.338,163,322,.506,160,192,.833,40,317,114,42,64,81,82,621,/wnba/players/s/stewabr01w.html,https://www.basketball-reference.com/wnba/players/s/stewabr01w.html,stewabr01w
Kiah Stokes,NYL,C,27,650,0,75,117,.641,0,0,,75,117,.641,37,59,.627,63,201,20,18,38,30,77,187,/wnba/players/s/stokeki01w.html,https://www.basketball-reference.com/wnba/players/s/stokeki01w.html,stokeki01w
Shekinna Stricklen,CON,F,28,306,0,38,104,.365,27,77,.351,11,27,.407,9,14,.643,9,38,15,12,2,4,20,112,/wnba/players/s/stricsh01w.html,https://www.basketball-reference.com/wnba/players/s/stricsh01w.html,stricsh01w
Carolyn Swords,NYL,C,34,596,34,76,133,.571,0,0,,76,133,.571,24,35,.686,55,157,23,7,21,33,73,176,/wnba/players/s/swordca01w.html,https://www.basketball-reference.com/wnba/players/s/swordca01w.html,swordca01w
Diana Taurasi,PHO,G,33,984,33,180,455,.396,89,254,.350,91,201,.453,140,154,.909,6,99,128,31,4,86,99,589,/wnba/players/t/tauradi01w.html,https://www.basketball-reference.com/wnba/players/t/tauradi01w.html,tauradi01w
Asia Taylor,CON,F,4,17,0,3,5,.600,0,0,,3,5,.600,6,7,.857,2,4,3,0,0,1,3,12,/wnba/players/t/tayloas01w.html,https://www.basketball-reference.com/wnba/players/t/tayloas01w.html,tayloas01w
Penny Taylor,PHO,F,25,643,25,102,209,.488,40,101,.396,62,108,.574,68,75,.907,10,94,89,38,11,42,53,312,/wnba/players/t/taylope01w.html,https://www.basketball-reference.com/wnba/players/t/taylope01w.html,taylope01w
Alyssa Thomas,CON,F,31,840,31,130,267,.487,0,0,,130,267,.487,83,131,.634,62,187,70,44,6,75,81,343,/wnba/players/t/thomaal01w.html,https://www.basketball-reference.com/wnba/players/t/thomaal01w.html,thomaal01w
Jasmine Thomas,CON,G,34,1091,34,150,368,.408,30,101,.297,120,267,.449,68,79,.861,25,140,172,43,12,86,88,398,/wnba/players/t/thomaja01w.html,https://www.basketball-reference.com/wnba/players/t/thomaja01w.html,thomaja01w
Krystal Thomas,SEA,C,19,177,0,11,19,.579,0,0,,11,19,.579,5,7,.714,19,43,2,4,13,9,39,27,/wnba/players/t/thomakr01w.html,https://www.basketball-reference.com/wnba/players/t/thomakr01w.html,thomakr01w
Ramu Tokashiki,SEA,F,31,404,1,60,127,.472,0,1,.000,60,126,.476,45,55,.818,28,76,9,15,4,25,83,165,/wnba/players/t/tokasra01w.html,https://www.basketball-reference.com/wnba/players/t/tokasra01w.html,tokasra01w
Kristi Toliver,LAS,G,33,1060,33,142,333,.426,81,191,.424,61,142,.430,72,81,.889,12,85,122,28,2,45,58,437,/wnba/players/t/tolivkr01w.html,https://www.basketball-reference.com/wnba/players/t/tolivkr01w.html,tolivkr01w
Morgan Tuck,CON,F,26,433,3,67,162,.414,17,56,.304,50,106,.472,32,45,.711,23,74,29,10,2,25,25,183,/wnba/players/t/tuckmo01w.html,https://www.basketball-reference.com/wnba/players/t/tuckmo01w.html,tuckmo01w
Courtney Vandersloot,CHI,G,30,728,21,96,229,.419,26,74,.351,70,155,.452,66,73,.904,13,80,141,41,4,47,60,284,/wnba/players/v/vandeco01w.html,https://www.basketball-reference.com/wnba/players/v/vandeco01w.html,vandeco01w
Kia Vaughn,WAS,C,34,672,4,97,193,.503,0,0,,97,193,.503,21,28,.750,41,147,21,20,18,32,49,215,/wnba/players/v/vaughki01w.html,https://www.basketball-reference.com/wnba/players/v/vaughki01w.html,vaughki01w
Ann Wauters,LAS,C,21,97,1,12,22,.545,0,0,,12,22,.545,6,8,.750,4,23,9,4,2,7,12,30,/wnba/players/w/wautean01w.html,https://www.basketball-reference.com/wnba/players/w/wautean01w.html,wautean01w
Jamie Weisner,WAS,G,7,25,0,4,9,.444,2,4,.500,2,5,.400,2,2,1.000,1,3,2,0,0,3,5,12,/wnba/players/w/weisnja01w.html,https://www.basketball-reference.com/wnba/players/w/weisnja01w.html,weisnja01w
Lindsay Whalen,MIN,G,32,786,32,123,240,.513,3,11,.273,120,229,.524,66,74,.892,15,83,123,19,0,46,50,315,/wnba/players/w/whaleli01w.html,https://www.basketball-reference.com/wnba/players/w/whaleli01w.html,whaleli01w
Erica Wheeler,IND,G,34,811,25,114,273,.418,17,57,.298,97,216,.449,40,48,.833,18,72,95,23,1,68,88,285,/wnba/players/w/wheeler01w.html,https://www.basketball-reference.com/wnba/players/w/wheeler01w.html,wheeler01w
Elizabeth Williams,ATL,C-F,34,1179,34,157,355,.442,0,1,.000,157,354,.444,92,133,.692,106,276,42,26,79,42,105,406,/wnba/players/w/williel01w.html,https://www.basketball-reference.com/wnba/players/w/williel01w.html,williel01w
Monica Wright,SEA,G,16,98,0,8,26,.308,1,10,.100,7,16,.438,3,5,.600,1,8,11,7,1,14,15,20,/wnba/players/w/wrighmo01w.html,https://www.basketball-reference.com/wnba/players/w/wrighmo01w.html,wrighmo01w
Tanisha Wright,NYL,G,29,668,28,79,197,.401,4,17,.235,75,180,.417,33,46,.717,23,67,104,26,5,67,69,195,/wnba/players/w/wrighta01w.html,https://www.basketball-reference.com/wnba/players/w/wrighta01w.html,wrighta01w
Marta Xargay,PHO,G,15,296,6,30,75,.400,13,39,.333,17,36,.472,12,17,.706,10,26,41,17,3,27,55,85,/wnba/players/x/xargama01w.html,https://www.basketball-reference.com/wnba/players/x/xargama01w.html,xargama01w
Tamera Young,CHI,F,32,824,20,112,249,.450,0,2,.000,112,247,.453,49,62,.790,44,145,46,24,4,35,84,273,/wnba/players/y/youngta01w.html,https://www.basketball-reference.com/wnba/players/y/youngta01w.html,youngta01w
Amanda Zahui B.,NYL,C,33,374,1,57,127,.449,3,16,.188,54,111,.486,48,61,.787,42,104,12,11,22,37,69,165,/wnba/players/z/zahuiam01w.html,https://www.basketball-reference.com/wnba/players/z/zahuiam01w.html,zahuiam01w
Shavonte Zellous,NYL,G,33,770,1,91,226,.403,5,26,.192,86,200,.430,103,121,.851,18,81,73,29,6,44,64,290,/wnba/players/z/zellosh01w.html,https://www.basketball-reference.com/wnba/players/z/zellosh01w.html,zellosh01w
Kelsey Bone,TOT,C,34,528,13,87,208,.418,4,17,.235,83,191,.435,31,46,.674,33,125,29,13,4,51,77,209,/wnba/players/b/boneke01w.html,https://www.basketball-reference.com/wnba/players/b/boneke01w.html,boneke01w
Blake Dietrick,TOT,G,3,14,0,1,2,.500,0,1,.000,1,1,1.000,2,2,1.000,0,3,0,0,0,1,1,4,/wnba/players/d/dietrbl01w.html,https://www.basketball-reference.com/wnba/players/d/dietrbl01w.html,dietrbl01w
Markeisha Gatling,TOT,C,27,232,2,26,55,.473,0,0,,26,55,.473,15,16,.938,21,47,8,5,8,20,50,67,/wnba/players/g/gatlima01w.html,https://www.basketball-reference.com/wnba/players/g/gatlima01w.html,gatlima01w
Lindsey Harding,TOT,G,26,443,3,38,106,.358,2,8,.250,36,98,.367,22,25,.880,4,50,62,12,2,25,34,100,/wnba/players/h/hardili01w.html,https://www.basketball-reference.com/wnba/players/h/hardili01w.html,hardili01w
Whitney Knight,TOT,G,10,38,0,2,15,.133,2,11,.182,0,4,.000,0,0,,1,5,2,2,2,2,5,6,/wnba/players/k/knighwh01w.html,https://www.basketball-reference.com/wnba/players/k/knighwh01w.html,knighwh01w
Noelle Quinn,TOT,G,33,407,0,22,81,.272,2,22,.091,20,59,.339,11,12,.917,2,47,50,14,5,29,36,57,/wnba/players/q/quinnno01w.html,https://www.basketball-reference.com/wnba/players/q/quinnno01w.html,quinnno01w
Avery Warley-Talbert,TOT,C,3,15,0,0,3,.000,0,0,,0,3,.000,0,0,,1,3,1,0,1,1,2,0,/wnba/players/w/warleav01w.html,https://www.basketball-reference.com/wnba/players/w/warleav01w.html,warleav01w
Courtney Williams,TOT,G,25,351,0,68,166,.410,8,27,.296,60,139,.432,12,21,.571,28,76,30,12,3,21,30,156,/wnba/players/w/willico01w.html,https://www.basketball-reference.com/wnba/players/w/willico01w.html,willico01w
Kelsey Bone,CON,C,14,334,13,61,141,.433,4,15,.267,57,126,.452,24,36,.667,18,76,18,10,3,26,43,150,/wnba/players/b/boneke01w.html,https://www.basketball-reference.com/wnba/players/b/boneke01w.html,boneke01w
Blake Dietrick,SEA,G,2,6,0,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,1,1,2,/wnba/players/d/dietrbl01w.html,https://www.basketball-reference.com/wnba/players/d/dietrbl01w.html,dietrbl01w
Markeisha Gatling,SEA,C,11,64,0,9,17,.529,0,0,,9,17,.529,7,7,1.000,5,9,1,1,3,10,19,25,/wnba/players/g/gatlima01w.html,https://www.basketball-reference.com/wnba/players/g/gatlima01w.html,gatlima01w
Lindsey Harding,NYL,G,5,114,3,8,25,.320,0,3,.000,8,22,.364,2,2,1.000,1,14,18,1,0,6,10,18,/wnba/players/h/hardili01w.html,https://www.basketball-reference.com/wnba/players/h/hardili01w.html,hardili01w
Whitney Knight,LAS,G,7,27,0,2,10,.200,2,7,.286,0,3,.000,0,0,,1,3,1,2,2,2,3,6,/wnba/players/k/knighwh01w.html,https://www.basketball-reference.com/wnba/players/k/knighwh01w.html,knighwh01w
Noelle Quinn,PHO,G,13,129,0,7,29,.241,1,10,.100,6,19,.316,6,7,.857,1,12,18,5,3,10,20,21,/wnba/players/q/quinnno01w.html,https://www.basketball-reference.com/wnba/players/q/quinnno01w.html,quinnno01w
Avery Warley-Talbert,ATL,C,1,4,0,0,2,.000,0,0,,0,2,.000,0,0,,0,1,0,0,0,1,2,0,/wnba/players/w/warleav01w.html,https://www.basketball-reference.com/wnba/players/w/warleav01w.html,warleav01w
Courtney Williams,PHO,G,6,25,0,1,9,.111,0,1,.000,1,8,.125,1,2,.500,1,7,2,0,0,2,1,3,/wnba/players/w/willico01w.html,https://www.basketball-reference.com/wnba/players/w/willico01w.html,willico01w
Kelsey Bone,PHO,C,20,194,0,26,67,.388,0,2,.000,26,65,.400,7,10,.700,15,49,11,3,1,25,34,59,/wnba/players/b/boneke01w.html,https://www.basketball-reference.com/wnba/players/b/boneke01w.html,boneke01w
Blake Dietrick,SAS,G,1,8,0,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,3,0,0,0,0,0,2,/wnba/players/d/dietrbl01w.html,https://www.basketball-reference.com/wnba/players/d/dietrbl01w.html,dietrbl01w
Markeisha Gatling,ATL,C,16,168,2,17,38,.447,0,0,,17,38,.447,8,9,.889,16,38,7,4,5,10,31,42,/wnba/players/g/gatlima01w.html,https://www.basketball-reference.com/wnba/players/g/gatlima01w.html,gatlima01w
Lindsey Harding,PHO,G,21,329,0,30,81,.370,2,5,.400,28,76,.368,20,23,.870,3,36,44,11,2,19,24,82,/wnba/players/h/hardili01w.html,https://www.basketball-reference.com/wnba/players/h/hardili01w.html,hardili01w
Whitney Knight,SAS,G,3,11,0,0,5,.000,0,4,.000,0,1,.000,0,0,,0,2,1,0,0,0,2,0,/wnba/players/k/knighwh01w.html,https://www.basketball-reference.com/wnba/players/k/knighwh01w.html,knighwh01w
Noelle Quinn,SEA,G,20,278,0,15,52,.288,1,12,.083,14,40,.350,5,5,1.000,1,35,32,9,2,19,16,36,/wnba/players/q/quinnno01w.html,https://www.basketball-reference.com/wnba/players/q/quinnno01w.html,quinnno01w
Avery Warley-Talbert,SAS,C,2,11,0,0,1,.000,0,0,,0,1,.000,0,0,,1,2,1,0,1,0,0,0,/wnba/players/w/warleav01w.html,https://www.basketball-reference.com/wnba/players/w/warleav01w.html,warleav01w
Courtney Williams,CON,G,19,326,0,67,157,.427,8,26,.308,59,131,.450,11,19,.579,27,69,28,12,3,19,29,153,/wnba/players/w/willico01w.html,https://www.basketball-reference.com/wnba/players/w/willico01w.html,willico01w
