EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,Offensive Fouls,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,Loose Ball Fouls,PenaltyCorner3Frequency,Charge Fouls,BlockingFoulsDrawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
201477-202638-202664-203067-203399,1611661329,"Tamera Young, Jessica Breland, Courtney Vandersloot, Sasha Goodlett, Elena Delle Donne","Young, Breland, Vandersloot, Goodlett, Delle Donne",201477-202638-202664-203067-203399,CHI,139.0,1,2.0,6.0,4.0,5.0,,,1.0,9.0,2.0,4.0,,1.0,,,,2.0,,,,,,,,2.0,6.0,,,2.0,6.0,,,2.0,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,3.0,,1.0,3.0,,4.0,3.0,7.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,6.0,,,,0.5,0.5,,,,0.3333333333333333,,,0.3333333333333333,,,0.42857142857142855,,,,,,,,,,,1.0,0.75,1.0,,1.0,0.75,0.5,1.0,,,,1.0,1.0,1.0,,,93.23741007194243,1.0,14.5,16.2,11.25,16.2,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,0.5,,,,,,,0.6666666666666666,,0.5712666666666667,0.439,,0.14285714285714285,0.14285714285714285,,,4.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
201477-202638-203857-204323-204335,1611661329,"Tamera Young, Jessica Breland, Jamierra Faulkner, Cheyenne Parker, Betnijah Laney","Young, Breland, Faulkner, Parker, Laney",201477-202638-203857-204323-204335,CHI,24.0,1,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,120.0,,2.0,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
100812-200665-201477-202638-202664,1611661329,"Erika de Souza, Cappie Pondexter, Tamera Young, Jessica Breland, Courtney Vandersloot","de Souza, Pondexter, Young, Breland, Vandersloot",100812-200665-201477-202638-202664,CHI,1530.0,3,26.0,8.0,51.0,48.0,6.0,10.0,9.0,99.0,8.0,12.0,1.0,3.0,,1.0,,6.0,12.0,26.0,,,1.0,3.0,1.0,20.0,44.0,1.0,3.0,14.0,57.0,49.0,3.0,7.0,1.0,,9.0,,3.0,4.0,4.0,26.0,14.0,3.0,2.0,3.0,1.0,1.0,13.0,1.0,14.0,1.0,2.0,,11.0,29.0,1.0,8.0,,2.0,17.0,2.0,21.0,9.0,30.0,1.0,1.0,,1.0,2.0,1.0,2.0,3.0,2.0,,,,5.0,1.0,1.0,6.0,,10.0,13.0,,1.0,18.0,2.0,,7.0,3.0,1.0,,,1.0,,,1.0,1.0,48.0,2.0,4.0,1.0,0.65,0.6842105263157895,1.0,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.42857142857142855,,0.4574468085106383,0.5625,,0.5181818181818182,0.5625,0.3333333333333333,0.06382978723404255,0.022727272727272728,0.08333333333333333,,,0.4,1.0,,0.85,0.3333333333333333,0.6666666666666666,0.5,0.8260869565217391,0.34615384615384615,0.25,0.3333333333333333,0.35714285714285715,,0.8571428571428571,0.6666666666666666,1.0,1.0,,0.04,93.17647058823529,1.0,15.92156862745098,14.958333333333334,14.588235294117647,14.854166666666666,0.2553191489361702,0.6666666666666666,0.7272727272727273,0.25,0.1276595744680851,,,,0.5531914893617021,0.46153846153846156,0.46153846153846156,0.9166666666666666,,0.06382978723404255,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3333333333333333,,,0.125,0.3333333333333333,,0.3191489361702128,0.3333333333333333,0.4191127659574468,0.4445875,0.4659,0.1346153846153846,0.14285714285714285,0.15789473684210525,0.07017543859649122,12.072727272727274,23.099999999999998,0.11764705882352941,,,,,1.0,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,1611661329,2015,2015,False
100812-200665-201477-202664-203399,1611661329,"Erika de Souza, Cappie Pondexter, Tamera Young, Courtney Vandersloot, Elena Delle Donne","de Souza, Pondexter, Young, Vandersloot, Delle Donne",100812-200665-201477-202664-203399,CHI,405.0,2,7.0,2.0,14.0,15.0,,3.0,2.0,29.0,5.0,7.0,1.0,1.0,,,,1.0,2.0,3.0,,,,1.0,,7.0,11.0,,1.0,3.0,17.0,15.0,1.0,2.0,,,2.0,,,,,10.0,4.0,,2.0,1.0,,,5.0,,5.0,,3.0,,2.0,10.0,,2.0,1.0,2.0,5.0,,7.0,3.0,10.0,,2.0,1.0,1.0,3.0,,3.0,1.0,1.0,,,,4.0,,,1.0,,2.0,6.0,,,4.0,1.0,1.0,2.0,,3.0,,,3.0,,,3.0,1.0,15.0,,,,0.7142857142857143,0.8333333333333334,,,,0.6363636363636364,0.5,,0.5833333333333334,0.5,,0.6153846153846154,0.5,,0.08333333333333333,,,,,0.75,,1.0,0.625,0.5,1.0,,0.7,0.4,0.5,1.0,,,0.4,,1.0,1.0,1.0,,103.11111111111111,0.3333333333333333,14.642857142857142,13.333333333333334,14.0,12.133333333333333,0.5833333333333334,0.7142857142857143,0.7142857142857143,0.6,0.08333333333333333,,,,0.25,0.6666666666666666,0.6666666666666666,1.0,,0.08333333333333333,,,,0.5,1.0,,,,,,0.6666666666666666,,0.5260708333333334,0.5754,,0.15384615384615385,0.16666666666666666,0.11764705882352941,,8.090909090909092,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
100812-200665-202638-203399-203857,1611661329,"Erika de Souza, Cappie Pondexter, Jessica Breland, Elena Delle Donne, Jamierra Faulkner","de Souza, Pondexter, Breland, Delle Donne, Faulkner",100812-200665-202638-203399-203857,CHI,73.0,1,1.0,-5.0,3.0,3.0,3.0,3.0,1.0,6.0,,3.0,,1.0,,3.0,,,,1.0,,,,,,,4.0,,,,,5.0,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,2.0,4.0,,,,,,,,1.0,,,,,1.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,1.0,0.5,0.6666666666666666,,,,1.0,,1.0,,,,118.35616438356165,,14.333333333333334,10.0,10.0,10.0,0.75,,,,,,,,0.25,,,,,,,,,0.5,,,,,0.75,,0.75,,0.5373,0.5356,0.5373,,,,,5.65,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
100812-201477-201516-202638-202664,1611661329,"Erika de Souza, Tamera Young, Allie Quigley, Jessica Breland, Courtney Vandersloot","de Souza, Young, Quigley, Breland, Vandersloot",100812-201477-201516-202638-202664,CHI,1161.0,4,19.0,-8.0,34.0,36.0,1.0,6.0,6.0,70.0,7.0,9.0,2.0,2.0,,,2.0,6.0,4.0,12.0,,,1.0,5.0,,13.0,27.0,1.0,5.0,8.0,37.0,45.0,4.0,4.0,,3.0,11.0,1.0,2.0,,2.0,20.0,6.0,,2.0,5.0,1.0,1.0,10.0,,10.0,,5.0,2.0,3.0,20.0,3.0,2.0,,2.0,7.0,1.0,10.0,5.0,15.0,,3.0,3.0,,1.0,,,1.0,,1.0,,,2.0,,,5.0,,9.0,7.0,,1.0,10.0,,,5.0,,1.0,,,1.0,,,1.0,,26.0,2.0,1.0,,0.7692307692307693,0.8333333333333334,,0.2,0.2,0.48148148148148145,1.0,0.5,0.453125,1.0,0.5,0.5,0.9166666666666666,0.5,0.15625,0.037037037037037035,0.1111111111111111,,,0.5,0.3333333333333333,,0.6363636363636364,0.14285714285714285,1.0,0.75,0.6923076923076923,0.2777777777777778,,0.25,0.125,,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,,86.82170542635659,,17.08823529411765,16.11111111111111,16.029411764705884,14.75,0.28125,0.7777777777777778,0.875,0.7142857142857143,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3333333333333333,0.3333333333333333,0.75,,0.15625,0.2,0.2,,0.5,1.0,0.5,,,,,0.4375,0.2,0.460371875,0.49123333333333336,0.27675,0.13513513513513514,0.15625,0.2972972972972973,0.05405405405405406,10.785185185185185,23.68,0.029411764705882353,,,,,,,,3.0,,,,,,,,,,,,0.75,,,,,,,,,,,1.0,,,,,,,,,,1611661329,2015,2015,False
100812-201477-201516-202664-203399,1611661329,"Erika de Souza, Tamera Young, Allie Quigley, Courtney Vandersloot, Elena Delle Donne","de Souza, Young, Quigley, Vandersloot, Delle Donne",100812-201477-201516-202664-203399,CHI,584.0,4,10.0,-2.0,18.0,18.0,1.0,1.0,1.0,36.0,,2.0,,,,,,2.0,4.0,6.0,1.0,,3.0,4.0,,4.0,10.0,3.0,5.0,3.0,20.0,22.0,,,,,,,,,,4.0,4.0,9.0,,4.0,3.0,2.0,2.0,3.0,5.0,3.0,,,2.0,13.0,1.0,1.0,,2.0,4.0,,6.0,2.0,8.0,,1.0,1.0,,1.0,,1.0,3.0,,,,2.0,4.0,1.0,,4.0,,9.0,5.0,1.0,,3.0,1.0,,2.0,,1.0,,,,,1.0,1.0,,20.0,,1.0,1.0,0.5,0.5,1.0,0.6,0.6,0.4,,,0.5666666666666667,,,0.625,,,0.3333333333333333,0.2,1.0,,,0.25,,,0.6666666666666666,0.16666666666666666,1.0,0.5,0.75,0.25,0.5,,,1.0,1.0,,0.5,1.0,,,88.76712328767124,,16.27777777777778,16.166666666666668,16.0,14.944444444444445,0.13333333333333333,,,,0.13333333333333333,,,,0.4,0.6666666666666666,0.6666666666666666,0.5,0.06666666666666667,0.26666666666666666,0.75,0.75,1.0,,,,,,,,0.4666666666666667,0.75,0.4340233333333333,,0.46035,0.125,0.18181818181818182,,,13.780000000000001,24.02,0.05555555555555555,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661329,2015,2015,False
100812-201477-201516-202664-204309,1611661329,"Erika de Souza, Tamera Young, Allie Quigley, Courtney Vandersloot, Clarissa Dos Santos","de Souza, Young, Quigley, Vandersloot, Dos Santos",100812-201477-201516-202664-204309,CHI,55.0,1,1.0,-2.0,2.0,2.0,,,1.0,4.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,,2.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.5,1.0,,1.0,0.3333333333333333,,,1.0,,,,,1.0,,,104.72727272727273,,19.0,8.5,16.5,8.5,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,1.0,,,,,,,0.6666666666666666,,0.5278666666666666,0.6272,,,,,,9.3,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
100812-201516-202638-203399-203857,1611661329,"Erika de Souza, Allie Quigley, Jessica Breland, Elena Delle Donne, Jamierra Faulkner","de Souza, Quigley, Breland, Delle Donne, Faulkner",100812-201516-202638-203399-203857,CHI,107.0,2,2.0,4.0,5.0,4.0,1.0,1.0,1.0,9.0,1.0,4.0,,1.0,,,,,,1.0,,,,,,1.0,5.0,,,4.0,6.0,2.0,,1.0,,2.0,2.0,,,2.0,2.0,2.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,2.0,,1.0,,,1.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,4.0,,,2.0,,,,,,,,,,4.0,2.0,1.0,,1.0,1.0,,,,0.2,,,0.2,,,0.42857142857142855,0.5,1.0,,,,,,,,,,0.5,1.0,,1.0,0.5,0.6666666666666666,,,,,,,1.0,,,121.12149532710279,,12.2,11.5,11.6,11.5,0.8,0.25,0.25,1.0,,,,,0.2,,,,,,,,,1.0,,,,,,,0.8,,0.4584,0.4471,,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.3333333333333333,6.4,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
100812-201516-202664-203399-204335,1611661329,"Erika de Souza, Allie Quigley, Courtney Vandersloot, Elena Delle Donne, Betnijah Laney","de Souza, Quigley, Vandersloot, Delle Donne, Laney",100812-201516-202664-203399-204335,CHI,420.0,2,7.0,14.0,15.0,13.0,2.0,1.0,1.0,28.0,3.0,4.0,1.0,1.0,,1.0,2.0,3.0,,3.0,2.0,,1.0,2.0,,5.0,10.0,2.0,4.0,4.0,20.0,6.0,1.0,1.0,,,2.0,,2.0,,,4.0,6.0,6.0,,2.0,1.0,,2.0,2.0,4.0,1.0,2.0,,,10.0,2.0,,,,4.0,1.0,5.0,2.0,7.0,,,,,,,,1.0,,,,,1.0,,,2.0,,3.0,5.0,,1.0,7.0,1.0,,3.0,1.0,2.0,,,1.0,,1.0,2.0,2.0,18.0,,2.0,1.0,0.4,0.4,1.0,0.5,0.5,0.5,1.0,,0.5714285714285714,1.0,,0.5882352941176471,0.5,,0.2857142857142857,,,,,,1.0,,1.0,,,1.0,1.0,0.2857142857142857,,,,1.0,1.0,1.0,,,,,96.0,1.0,15.6,14.307692307692308,15.066666666666666,14.307692307692308,0.2857142857142857,0.75,0.75,0.6666666666666666,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.21428571428571427,,,,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,1.0,1.0,,,0.3333333333333333,,0.5714285714285714,0.5,0.480425,,0.4458333333333333,0.1875,0.25,0.1,,8.41,23.75,0.13333333333333333,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,0.5,0.5,1.0,,,,,1.0,,0.3333333333333333,,,,,,,,,,,1611661329,2015,2015,False
200665-201477-201516-203067-203399,1611661329,"Cappie Pondexter, Tamera Young, Allie Quigley, Sasha Goodlett, Elena Delle Donne","Pondexter, Young, Quigley, Goodlett, Delle Donne",200665-201477-201516-203067-203399,CHI,328.0,2,5.0,-4.0,10.0,12.0,1.0,2.0,2.0,22.0,4.0,6.0,1.0,2.0,1.0,1.0,,,,3.0,,,,,,4.0,9.0,,,3.0,11.0,15.0,1.0,2.0,,,2.0,1.0,2.0,,2.0,4.0,4.0,,,,,,2.0,,2.0,,2.0,,,4.0,,2.0,,,2.0,1.0,3.0,2.0,5.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,2.0,,3.0,2.0,,,3.0,,1.0,1.0,,3.0,,,2.0,,1.0,3.0,2.0,9.0,2.0,1.0,,0.5,0.5,,,,0.4444444444444444,0.5,0.5,0.4444444444444444,0.5,0.5,0.5,0.5,0.5,,,,,,0.5,1.0,,0.5,0.4,,,0.5,0.4,,,0.6666666666666666,,0.5,1.0,,,,,96.58536585365853,0.6666666666666666,15.7,14.25,13.8,13.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,,,,0.3333333333333333,,,,,,,,,1.0,0.5,,,,0.5,1.0,0.6666666666666666,,0.45846666666666663,0.3285,0.2929,0.1,0.1,0.18181818181818182,0.18181818181818182,7.2333333333333325,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
200665-201477-201516-203857-204323,1611661329,"Cappie Pondexter, Tamera Young, Allie Quigley, Jamierra Faulkner, Cheyenne Parker","Pondexter, Young, Quigley, Faulkner, Parker",200665-201477-201516-203857-204323,CHI,68.0,1,1.0,3.0,3.0,2.0,3.0,2.0,,5.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,2.0,2.0,,,1.0,5.0,2.0,,,,,,2.0,2.0,1.0,5.0,2.0,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,5.0,5.0,3.0,,0.5,0.5,,,,1.0,,1.0,1.0,,1.0,1.25,,1.25,,,,,,1.0,,,0.3333333333333333,,,,0.3333333333333333,,,,,,0.5,,,,,,105.88235294117648,,13.0,14.5,13.0,11.5,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,,,,,,,,,,,,0.5,1.0,0.5,,0.4118,,0.4118,0.5,0.5,,1.0,8.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
200665-201477-202638-202664-203399,1611661329,"Cappie Pondexter, Tamera Young, Jessica Breland, Courtney Vandersloot, Elena Delle Donne","Pondexter, Young, Breland, Vandersloot, Delle Donne",200665-201477-202638-202664-203399,CHI,84.0,1,1.0,3.0,3.0,3.0,,,,6.0,,,,,,,,,2.0,2.0,,,,,,2.0,2.0,,,2.0,6.0,3.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,2.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,6.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,102.85714285714286,1.0,10.0,18.0,10.0,18.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.3796,,,0.3333333333333333,0.3333333333333333,,,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
200665-201477-202664-203067-203887,1611661329,"Cappie Pondexter, Tamera Young, Courtney Vandersloot, Sasha Goodlett, Victoria Macaulay","Pondexter, Young, Vandersloot, Goodlett, Macaulay",200665-201477-202664-203067-203887,CHI,59.0,1,1.0,-1.0,2.0,2.0,,,,4.0,,,,,,,,,1.0,2.0,,,,,,1.0,2.0,,,1.0,3.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,3.0,,,,,,,,,0.5,,,0.5,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6271186440678,,15.5,14.0,15.5,14.0,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,0.366,,,0.5,0.5,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
200665-201477-203067-203399-203857,1611661329,"Cappie Pondexter, Tamera Young, Sasha Goodlett, Elena Delle Donne, Jamierra Faulkner","Pondexter, Young, Goodlett, Delle Donne, Faulkner",200665-201477-203067-203399-203857,CHI,70.0,1,1.0,-1.0,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,3.0,,,,2.0,3.0,1.0,1.0,,,2.0,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,0.3333333333333333,0.5,,,,,,,0.5,,,,0.5,,1.0,,,,,,,,1.0,82.28571428571428,,20.5,14.5,18.5,14.5,0.6666666666666666,0.5,1.0,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.6666666666666666,,0.5092333333333333,0.6482,0.5075,,,1.0,,4.7,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
200665-201477-203857-203887-204323,1611661329,"Cappie Pondexter, Tamera Young, Jamierra Faulkner, Victoria Macaulay, Cheyenne Parker","Pondexter, Young, Faulkner, Macaulay, Parker",200665-201477-203857-203887-204323,CHI,92.0,1,2.0,-4.0,4.0,4.0,4.0,,,8.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,2.0,4.0,8.0,,,,,,1.0,2.0,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,1.0,,1.0,2.0,,2.0,1.0,,,2.0,,,,1.0,,,,,,,,,4.0,4.0,4.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,125.21739130434781,,14.0,9.0,14.0,9.0,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,0.2707,,0.2707,,,,1.0,12.85,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2015,2015,False
200665-201516-202638-203857-204323,1611661329,"Cappie Pondexter, Allie Quigley, Jessica Breland, Jamierra Faulkner, Cheyenne Parker","Pondexter, Quigley, Breland, Faulkner, Parker",200665-201516-202638-203857-204323,CHI,429.0,3,7.0,-3.0,15.0,14.0,11.0,4.0,,29.0,2.0,4.0,,,2.0,4.0,2.0,2.0,3.0,5.0,,,,2.0,,7.0,11.0,,2.0,3.0,17.0,20.0,,,,,,6.0,8.0,3.0,15.0,8.0,6.0,,,2.0,,,4.0,,4.0,,2.0,1.0,1.0,8.0,,,,,2.0,,2.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,1.0,4.0,,,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,,,3.0,,17.0,15.0,11.0,2.0,0.5714285714285714,0.5714285714285714,,,,0.6363636363636364,,0.75,0.5384615384615384,,0.6666666666666666,0.6071428571428571,,0.75,0.15384615384615385,,,,,1.0,,,0.5,,,,0.2857142857142857,,,,,,0.3333333333333333,,1.0,,,,97.34265734265733,,15.066666666666666,14.5,15.066666666666666,13.5,0.3076923076923077,0.5,0.5,1.0,0.15384615384615385,1.0,1.0,0.5,0.38461538461538464,0.6,0.6,0.3333333333333333,,0.15384615384615385,,,,,,,,,0.4444444444444444,0.5,0.46153846153846156,,0.4381615384615385,,0.45457777777777775,0.07692307692307693,0.09090909090909091,,0.8823529411764706,10.490909090909092,24.15,0.7333333333333333,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,1611661329,2015,2015,False
