EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyTurnovers,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceAtRimPctAssisted,BlockingFoulsDrawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PtsPutbacks,SecondChanceCorner3FGA,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Blocked3s,BlockedCorner3,StepOutOfBoundsTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,team_id,year,season,team_vs
201499-201502-202250-203411-204329,1611661313,"Candice Wiggins, Essence Carson, Tina Charles, Sugar Rodgers, Kiah Stokes","Wiggins, Carson, Charles, Rodgers, Stokes",201499-201502-202250-203411-204329,NYL,1361.0,5,42.0,4.0,82,4.0,2.0,5.0,2.0,4.0,4.0,0.16666666666666666,86.75973548861131,16.642857142857142,16.285714285714285,0.13333333333333333,0.5,0.5666666666666667,0.45876833333333333,0.44795,23.64,0.09523809523809523,23.0,-17.0,40.0,9.0,6.0,6.0,12.0,1.0,1.0,,2.0,2.0,7.0,2.0,6.0,,1.0,1.0,,10.0,25.0,1.0,5.0,28.0,45.0,1.0,1.0,,3.0,5.0,,2.0,1.0,1.0,6.0,14.0,3.0,,1.0,5.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,4.0,,2.0,12.0,,14.0,4.0,18.0,1.0,4.0,1.0,3.0,4.0,,2.0,8.0,2.0,2.0,12.0,2.0,3.0,,15.0,,8.0,,1.0,9.0,,,3.0,3.0,1.0,2.0,3.0,1.0,23.0,1.0,2.0,0.3,0.3333333333333333,1.0,0.2,0.2,0.4,1.0,,0.38333333333333336,1.0,,0.4117647058823529,0.8333333333333334,0.1,0.2,0.25,0.2857142857142857,,0.3333333333333333,,,0.6666666666666666,0.26666666666666666,0.5,,0.6363636363636364,0.2222222222222222,0.3333333333333333,,0.5,,0.5,0.7142857142857143,1.0,,1.0,0.07692307692307693,0.3333333333333333,16.55,15.4,0.4,0.5,0.6666666666666666,0.16666666666666666,0.23333333333333334,0.2857142857142857,0.4,0.5,0.2,0.3333333333333333,0.3333333333333333,0.5,0.03333333333333333,,,,0.25,0.25,1.0,1.0,1.0,,0.5,,0.25,0.6462,0.11764705882352941,0.10714285714285714,0.17857142857142858,0.03571428571428571,7.444,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,1.0,2.0,1.0,0.16666666666666666,,1611661313,2015,2015,True
201499-201502-202259-202670-204329,1611661313,"Candice Wiggins, Essence Carson, Epiphanny Prince, Carolyn Swords, Kiah Stokes","Wiggins, Carson, Prince, Swords, Stokes",201499-201502-202259-202670-204329,NYL,118.0,2,3.0,,6,1.0,,1.0,,1.0,,0.5,73.22033898305085,13.666666666666666,13.666666666666666,0.5,,1.0,0.52935,,23.8,,2.0,2.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,6.0,4.0,,,,,,,,,,,2.0,,3.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,1.0,,,,,,6.0,,,,,,1.0,1.0,1.0,,,1.25,,,1.0,,,,,,,,,,0.5,,,,0.5,,,,,,1.0,,,,,,,25.666666666666668,20.333333333333332,0.5,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.3333333333333333,0.5,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
201499-201502-202259-203411-204329,1611661313,"Candice Wiggins, Essence Carson, Epiphanny Prince, Sugar Rodgers, Kiah Stokes","Wiggins, Carson, Prince, Rodgers, Stokes",201499-201502-202259-203411-204329,NYL,9.0,1,,,1,,,,,,,,160.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
201499-201502-202670-203411-204329,1611661313,"Candice Wiggins, Essence Carson, Carolyn Swords, Sugar Rodgers, Kiah Stokes","Wiggins, Carson, Swords, Rodgers, Stokes",201499-201502-202670-203411-204329,NYL,180.0,1,7.0,,13,1.0,,1.0,,1.0,,0.2,104.0,13.0,13.0,0.2,,0.6,0.44908000000000003,,24.0,,3.0,4.0,6.0,2.0,,1.0,2.0,,,,,,,,2.0,,,1.0,,1.0,4.0,1.0,2.0,7.0,3.0,,,,,,,,,,2.0,,,3.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,2.0,,1.0,,,2.0,,,1.0,,,,,,7.0,,,1.0,1.0,,1.0,1.0,0.25,,,0.5,,,0.5833333333333334,,,,,,,1.0,1.0,,0.5,,,,0.5,,,,,,,0.5,,,,,,14.833333333333334,14.666666666666666,0.4,0.5,0.5,1.0,,,,,0.4,,,,,,,,1.0,1.0,,,,,,,1.0,,0.16666666666666666,0.2,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
201499-201502-203069-203411-204329,1611661313,"Candice Wiggins, Essence Carson, Avery Warley-Talbert, Sugar Rodgers, Kiah Stokes","Wiggins, Carson, Warley-Talbert, Rodgers, Stokes",201499-201502-203069-203411-204329,NYL,171.0,2,6.0,,11,2.0,,2.0,,2.0,,0.5,92.63157894736842,15.666666666666666,15.666666666666666,0.5,,0.5,0.3886,,24.55,,3.0,-1.0,5.0,,,,,,,,,,,1.0,2.0,,,1.0,,1.0,2.0,1.0,,5.0,6.0,,,,,,,,,,2.0,,3.0,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,,1.0,,1.0,,1.0,,,,,2.0,,2.0,,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,5.0,,,1.0,1.0,1.0,0.5,0.5,0.5,,,0.625,,,0.625,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,15.4,15.4,,,,,,,,,0.5,0.5,0.5,1.0,,,,,0.5,0.5,1.0,,,,,,0.5,,,,,,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
201499-201502-203069-203411-204365,1611661313,"Candice Wiggins, Essence Carson, Avery Warley-Talbert, Sugar Rodgers, Erica Wheeler","Wiggins, Carson, Warley-Talbert, Rodgers, Wheeler",201499-201502-203069-203411-204365,NYL,137.0,1,4.0,4.0,9,2.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,94.59854014598541,15.5,15.0,0.6666666666666666,0.6666666666666666,1.0,0.52225,0.52225,23.45,1.0,2.0,5.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,,,2.0,1.0,1.0,2.0,7.0,,2.0,3.0,,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,,,,2.0,,2.0,1.0,3.0,,,,,1.0,,1.0,,,,1.0,,,,,,3.0,,,2.0,,,1.0,1.0,,,1.0,,5.0,7.0,,,,1.0,0.5,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.875,1.0,0.875,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,15.0,15.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,0.5,0.5,1.0,1.0,1.0,,0.3333333333333333,1.0,0.5,,0.25,0.5,0.2857142857142857,1.0,2.1,,,,,,1.0,,,1.0,,,1.0,1.0,0.5,,,0.5,,1.0,,1.0,,,,2.0,,,,,,,,,,,,1611661313,2015,2015,True
201499-202250-202259-203069-203411,1611661313,"Candice Wiggins, Tina Charles, Epiphanny Prince, Avery Warley-Talbert, Sugar Rodgers","Wiggins, Charles, Prince, Warley-Talbert, Rodgers",201499-202250-202259-203069-203411,NYL,144.0,1,4.0,,8,,,1.0,,,,0.25,80.0,11.5,11.5,,,0.75,0.5763125,,23.5,,2.0,-1.0,4.0,,,1.0,2.0,,,,,,,,1.0,,1.0,,,1.0,3.0,,,2.0,3.0,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,2.0,2.0,,2.0,2.0,2.0,,,1.0,1.0,,,,0.3333333333333333,,,0.25,,,0.25,,,,,,,,,,0.75,,,,0.5,,,,,,1.0,,0.5,,,,1.0,24.5,14.5,0.5,0.5,0.5,1.0,,,,,0.25,,,,0.25,,,,,,,,,,,,,,,,,,6.266666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
201499-202250-202259-203411-204329,1611661313,"Candice Wiggins, Tina Charles, Epiphanny Prince, Sugar Rodgers, Kiah Stokes","Wiggins, Charles, Prince, Rodgers, Stokes",201499-202250-202259-203411-204329,NYL,649.0,5,18.0,14.0,36,2.0,2.0,2.0,2.0,2.0,13.0,0.14285714285714285,79.87673343605547,20.22222222222222,19.333333333333332,0.14285714285714285,0.2,0.5714285714285714,0.46878571428571425,0.46828000000000003,23.1,0.7777777777777778,11.0,-9.0,18.0,3.0,2.0,5.0,6.0,,,4.0,5.0,1.0,1.0,,5.0,,,,,6.0,12.0,,2.0,14.0,23.0,,,,,,4.0,8.0,2.0,10.0,4.0,8.0,,,,1.0,2.0,,2.0,,,2.0,,,4.0,,2.0,,2.0,2.0,,4.0,2.0,6.0,,4.0,3.0,1.0,1.0,,,2.0,1.0,1.0,3.0,2.0,1.0,,2.0,,4.0,,,2.0,,,,,,,,,14.0,8.0,,0.3333333333333333,0.3333333333333333,,,,0.5,,0.5,0.42857142857142855,,0.4,0.4666666666666667,,0.45454545454545453,0.08333333333333333,0.16666666666666666,,,0.3333333333333333,,,0.4,0.3333333333333333,1.0,,0.5714285714285714,0.25,1.0,,0.2,,,1.0,1.0,1.0,1.0,,,15.833333333333334,15.38888888888889,0.42857142857142855,0.8333333333333334,1.0,0.4,0.07142857142857142,1.0,1.0,,0.35714285714285715,,,,,,,,,,,,,,0.5,0.8,,,,,,0.7142857142857143,9.174999999999999,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1611661313,2015,2015,True
201499-203069-203411-204329-204365,1611661313,"Candice Wiggins, Avery Warley-Talbert, Sugar Rodgers, Kiah Stokes, Erica Wheeler","Wiggins, Warley-Talbert, Rodgers, Stokes, Wheeler",201499-203069-203411-204329-204365,NYL,44.0,1,1.0,1.0,2,,,,,,1.0,,65.45454545454545,21.0,21.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,1.0,,,,,,,23.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
201502-202250-202259-203411-204329,1611661313,"Essence Carson, Tina Charles, Epiphanny Prince, Sugar Rodgers, Kiah Stokes","Carson, Charles, Prince, Rodgers, Stokes",201502-202250-202259-203411-204329,NYL,153.0,1,4.0,2.0,8,,,,,,2.0,,75.29411764705883,21.25,21.25,,,0.25,0.327775,0.31725,,0.5,3.0,-2.0,4.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,2.0,,,,,1.0,4.0,,,2.0,4.0,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,0.25,,,0.25,,,0.25,,,,,,,,,,1.0,0.5,1.0,,1.0,0.5,,1.0,,,,1.0,,,1.0,,,17.0,17.0,0.25,,,,0.25,,,,0.5,0.5,0.5,,,,,,,,,,,,0.5,,,,,,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
201502-202259-202670-204329-204365,1611661313,"Essence Carson, Epiphanny Prince, Carolyn Swords, Kiah Stokes, Erica Wheeler","Carson, Prince, Swords, Stokes, Wheeler",201502-202259-202670-204329-204365,NYL,110.0,1,2.0,2.0,5,2.0,2.0,2.0,2.0,1.0,2.0,0.6666666666666666,65.45454545454545,14.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4693,0.4693,41.15,1.0,2.0,3.0,3.0,3.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,2.0,5.0,2.0,,,1.0,,3.0,,1.0,2.0,5.0,,,3.0,,1.0,,,1.0,1.0,1.0,,,,,3.0,,1.0,,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,1.0,,1.0,1.0,,2.0,5.0,,,,1.0,0.5,1.0,,,,0.5,1.5,0.5,0.625,1.5,0.625,,,,,,,,0.6666666666666666,1.0,,,0.5,1.0,,,1.0,,,0.5,1.0,,,,,27.333333333333332,18.666666666666668,,,,,,,,,0.3333333333333333,,,,,,,,0.5,0.5,1.0,,,1.0,,,1.0,0.591,,,0.6,1.0,14.8,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,0.5,,,0.5,,,,,,,,,,,,,,,,,,,1.0,1611661313,2015,2015,True
201502-203069-203411-204329-204365,1611661313,"Essence Carson, Avery Warley-Talbert, Sugar Rodgers, Kiah Stokes, Erica Wheeler","Carson, Warley-Talbert, Rodgers, Stokes, Wheeler",201502-203069-203411-204329-204365,NYL,186.0,1,7.0,5.0,13,1.0,,1.0,,1.0,5.0,0.14285714285714285,100.64516129032258,11.714285714285714,10.285714285714286,0.14285714285714285,,0.7142857142857143,0.5187142857142857,0.453975,25.5,0.7142857142857143,3.0,3.0,6.0,,2.0,3.0,4.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,3.0,6.0,,1.0,7.0,4.0,1.0,2.0,,,2.0,1.0,4.0,,2.0,4.0,2.0,,,,1.0,2.0,,2.0,,,2.0,,,4.0,1.0,1.0,,,2.0,,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,5.0,2.0,,0.6666666666666666,0.6666666666666666,,,,0.5,0.5,0.25,0.42857142857142855,0.5,0.25,0.5,0.5,0.25,0.16666666666666666,0.25,,,1.0,,,1.0,0.3333333333333333,,1.0,1.0,0.5,,,1.0,1.0,,1.0,1.0,,,0.3333333333333333,,17.333333333333332,17.333333333333332,0.5714285714285714,0.75,1.0,0.6666666666666666,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,0.5,1.0,,0.5,0.5,,0.36,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.2857142857142857,5.333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2015,2015,True
