EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,NonShootingPenaltyNonTakeFouls,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassSteals,Charge Fouls,BlockedShortMidRange,DefAtRimReboundPct,ShortMidRangeFGM,HeaveAttempts,Loose Ball Fouls Drawn,BlockedAtRim,LongMidRangePctBlocked,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,ShortMidRangePctAssisted,PenaltyArc3FGM,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,RecoveredBlocks,BlocksRecoveredPct,PenaltyArc3Accuracy,3SecondViolations,ShortMidRangePctBlocked,Fg3aBlocked,FTDefRebounds,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Clear Path Fouls,team_id,year,season,team_vs
100646-201503-201919-203406-203843,1611661325,"Tamika Catchings, Erlana Larkins, Shavonte Zellous, Layshia Clarendon, Maggie Lucas","Catchings, Larkins, Zellous, Clarendon, Lucas",100646-201503-201919-203406-203843,IND,323.0,2,13.0,9.0,5.0,22.0,6.0,4.0,1.0,98.08049535603715,17.11111111111111,15.88888888888889,5.0,13.0,7.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,3.0,,2.0,,1.0,,,2.0,2.0,1.0,4.0,10.0,2.0,3.0,5.0,19.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,11.0,2.0,6.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,,1.0,,8.0,3.0,1.0,2.0,3.0,4.0,7.0,1.0,3.0,2.0,,,2.0,1.0,2.0,,4.0,1.0,6.0,2.0,1.0,,1.0,,17.0,11.0,7.0,0.25,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.4,0.5,0.5,0.5384615384615384,0.3333333333333333,0.7,0.6333333333333333,0.3333333333333333,0.7857142857142857,0.23076923076923078,,0.5,0.6,1.0,0.6,0.5,1.0,,1.0,,1.0,0.16666666666666666,13.0,11.76923076923077,0.38461538461538464,0.6,0.6,0.3333333333333333,0.23076923076923078,0.15384615384615385,,,,0.07692307692307693,,,,0.15384615384615385,1.0,1.0,1.0,0.6666666666666666,0.5,,0.4,1.0,,,0.2,0.6153846153846154,1.0,0.41730769230769227,0.4725333333333333,0.44977999999999996,0.21428571428571427,0.18181818181818182,0.10526315789473684,0.5789473684210527,6.12,23.933333333333334,0.5384615384615384,,,,1.0,,4.0,,,1.0,,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,,1.0,,,,1611661325,2015,2015,False
100646-201889-201896-203041-203406,1611661325,"Tamika Catchings, Marissa Coleman, Briann January, Lynetta Kizer, Layshia Clarendon","Catchings, Coleman, January, Kizer, Clarendon",100646-201889-201896-203041-203406,IND,2053.0,8,8.0,56.0,,113.0,54.0,18.0,,79.25962006819289,19.375,18.357142857142858,34.0,57.0,1.0,10.0,12.0,17.0,2.0,2.0,,,7.0,6.0,17.0,,2.0,,,5.0,12.0,,21.0,41.0,5.0,14.0,5.0,62.0,4.0,5.0,16.0,,1.0,,,,24.0,18.0,15.0,,12.0,5.0,12.0,5.0,17.0,5.0,,6.0,5.0,39.0,6.0,6.0,15.0,21.0,10.0,31.0,1.0,7.0,1.0,3.0,1.0,10.0,,5.0,,12.0,1.0,6.0,2.0,2.0,,2.0,,46.0,,1.0,0.5714285714285714,0.5714285714285714,1.0,0.35714285714285715,,0.35714285714285715,0.5121951219512195,0.8,,0.5181818181818182,0.875,,0.5263157894736842,0.8888888888888888,,0.2545454545454545,0.3,0.7894736842105263,0.3,0.6,0.7241379310344828,0.3448275862068966,0.4,0.25,0.2727272727272727,0.5714285714285714,0.6,0.037037037037037035,16.982456140350877,15.666666666666666,0.3090909090909091,0.7058823529411765,0.8,0.5,0.12727272727272726,0.3090909090909091,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.03636363636363636,,,,0.21818181818181817,0.4166666666666667,0.4166666666666667,1.0,0.25,1.0,1.0,,,,,,0.5636363636363636,0.4166666666666667,0.48080727272727275,0.5068375,0.4007,0.03508771929824561,0.046511627906976744,0.25806451612903225,,9.25609756097561,23.50714285714286,0.017543859649122806,2.0,3.0,2.0,3.0,2.0,,2.0,4.0,,2.0,7.0,1.0,,2.0,,,,0.6666666666666666,0.04878048780487805,0.11764705882352941,,0.4444444444444444,0.2857142857142857,,0.375,0.6666666666666666,1.0,6.0,,,0.8333333333333334,3.0,,,2.0,,1.0,0.42857142857142855,0.42857142857142855,1.0,3.0,,1.0,0.3333333333333333,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,1611661325,2015,2015,False
100646-201889-201896-203827-203843,1611661325,"Tamika Catchings, Marissa Coleman, Briann January, Natasha Howard, Maggie Lucas","Catchings, Coleman, January, Howard, Lucas",100646-201889-201896-203827-203843,IND,65.0,1,-3.0,4.0,4.0,7.0,3.0,3.0,2.0,155.0769230769231,7.5,6.75,1.0,3.0,3.0,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,0.5,,1.0,,1.0,1.0,,,,,,1.0,,11.666666666666666,11.666666666666666,0.5,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,0.5,1.0,,0.433375,,0.433375,,,,,3.4,23.6,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201889-201919-203018-203831,1611661325,"Tamika Catchings, Marissa Coleman, Shavonte Zellous, Shenise Johnson, Natalie Achonwa","Catchings, Coleman, Zellous, Johnson, Achonwa",100646-201889-201919-203018-203831,IND,234.0,3,4.0,6.0,1.0,14.0,2.0,1.0,,86.15384615384616,19.333333333333332,19.333333333333332,4.0,8.0,2.0,,,,,,,,1.0,,2.0,,,,,2.0,3.0,1.0,,3.0,2.0,3.0,,6.0,,,,,,,1.0,,,,6.0,,3.0,2.0,,2.0,2.0,2.0,,,,6.0,,3.0,2.0,5.0,,5.0,,,,,,2.0,1.0,,,1.0,,,,,,,,6.0,,2.0,,,1.0,0.6666666666666666,,0.6666666666666666,,,,0.5,,,0.5,,,0.5,,1.0,,1.0,1.0,,,,,1.0,1.0,,14.75,14.75,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,0.5,0.6666666666666666,1.0,1.0,,,,,,,,1.0,0.5,0.6666666666666666,0.413175,,0.3564,,,,,16.933333333333334,23.866666666666664,0.25,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201896-202656-203018-203831,1611661325,"Tamika Catchings, Briann January, Jeanette Pohlen-Mavunga, Shenise Johnson, Natalie Achonwa","Catchings, January, Pohlen-Mavunga, Johnson, Achonwa",100646-201896-202656-203018-203831,IND,27.0,1,-1.0,1.0,1.0,2.0,1.0,1.0,1.0,106.66666666666666,16.0,15.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3736,,0.3736,,,,,16.2,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-201919-202656-203406-203827,1611661325,"Tamika Catchings, Shavonte Zellous, Jeanette Pohlen-Mavunga, Layshia Clarendon, Natasha Howard","Catchings, Zellous, Pohlen-Mavunga, Clarendon, Howard",100646-201919-202656-203406-203827,IND,111.0,1,-4.0,5.0,,9.0,5.0,3.0,,116.75675675675676,13.6,13.6,2.0,4.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,2.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,2.0,,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,10.75,10.75,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,0.34835,,0.34835,,,,,10.1,,0.5,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
100646-203018-203406-203827-203843,1611661325,"Tamika Catchings, Shenise Johnson, Layshia Clarendon, Natasha Howard, Maggie Lucas","Catchings, Johnson, Clarendon, Howard, Lucas",100646-203018-203406-203827-203843,IND,36.0,1,-4.0,2.0,,3.0,4.0,1.0,,120.0,10.0,10.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,16.0,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3691,,,,,,,13.9,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201896-201919-203018,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shavonte Zellous, Shenise Johnson","Larkins, Coleman, January, Zellous, Johnson",201503-201889-201896-201919-203018,IND,145.0,1,,4.0,,9.0,2.0,,,89.37931034482759,16.75,16.0,2.0,5.0,1.0,,,2.0,,,,1.0,1.0,,,,,,,,1.0,,,3.0,,1.0,2.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,2.0,,2.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,0.2,,,0.25,,1.0,,,0.5,,,,,,,,15.6,15.6,0.5,,,,0.25,,,,,,,,,0.25,,,,,,,1.0,,,,,0.75,,0.5399,,0.638,0.2,0.25,,,3.6999999999999997,23.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201896-201919-203041,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shavonte Zellous, Lynetta Kizer","Larkins, Coleman, January, Zellous, Kizer",201503-201889-201896-201919-203041,IND,87.0,2,3.0,3.0,,7.0,2.0,1.0,,115.86206896551724,9.0,9.0,1.0,4.0,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,,,5.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,3.0,,6.0,3.0,,,,,4.0,,,,,,,,,,,,,,,0.5,0.5,,,1.0,,0.5,,,0.5,,1.0,,,,0.5,15.0,14.5,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,0.33945,,,0.6,0.6,0.2,,12.6,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201896-201919-203831,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shavonte Zellous, Natalie Achonwa","Larkins, Coleman, January, Zellous, Achonwa",201503-201889-201896-201919-203831,IND,48.0,1,3.0,1.0,,2.0,,,,60.0,21.0,21.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,3.0,,,,,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,0.75,1.5,,0.75,1.5,,0.5,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,27.0,23.0,,,,,,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,1.0,0.43815,0.5454,,,,1.0,,18.2,23.9,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201896-203018-203041,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Shenise Johnson, Lynetta Kizer","Larkins, Coleman, January, Johnson, Kizer",201503-201889-201896-203018-203041,IND,154.0,2,4.0,5.0,,12.0,,,,112.2077922077922,12.8,12.8,3.0,7.0,,1.0,,,,,,,,2.0,2.0,,1.0,,,,2.0,,2.0,2.0,,3.0,,4.0,,,,,,,,,2.0,2.0,,,2.0,,1.0,,1.0,,,,1.0,2.0,,1.0,2.0,3.0,1.0,4.0,,1.0,,2.0,,3.0,,,,,,,,,,,,4.0,,,0.5,0.5,,,,,1.0,,,0.4,,,0.4,,,0.6,0.6666666666666666,1.0,,1.0,1.0,0.3333333333333333,,,,1.0,,,12.857142857142858,11.857142857142858,,,,,,0.4,1.0,1.0,0.5,0.2,,,,0.4,,,,,,,,,,,,0.6,,0.45994,,,,,,,17.45,23.566666666666666,,,,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,0.3333333333333333,0.5,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201896-203046-203831,1611661325,"Erlana Larkins, Marissa Coleman, Briann January, Briana Butler, Natalie Achonwa","Larkins, Coleman, January, Butler, Achonwa",201503-201889-201896-203046-203831,IND,218.0,1,7.0,8.0,,16.0,4.0,1.0,,105.68807339449542,15.5,15.375,4.0,8.0,,,1.0,2.0,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,2.0,3.0,2.0,2.0,1.0,11.0,,,,,,,,,4.0,,6.0,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,10.0,,,4.0,4.0,,4.0,,1.0,,2.0,,2.0,,,,1.0,,2.0,1.0,,,,,11.0,,,1.0,1.0,1.0,1.0,,1.0,0.6666666666666666,,,1.0,,,0.9166666666666666,,,0.4,1.0,0.8,,,0.8,,,,,0.5,,,11.75,11.75,0.4,0.5,1.0,1.0,0.2,,,,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,,,,,,,,0.8,1.0,0.5308900000000001,,,0.16666666666666666,0.25,,,5.833333333333333,23.2,,,,,,,,1.0,,,2.0,,,,,,,,,0.3333333333333333,0.5,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-201919-203041-203843,1611661325,"Erlana Larkins, Marissa Coleman, Shavonte Zellous, Lynetta Kizer, Maggie Lucas","Larkins, Coleman, Zellous, Kizer, Lucas",201503-201889-201919-203041-203843,IND,212.0,2,-8.0,7.0,4.0,13.0,14.0,3.0,,88.30188679245283,14.714285714285714,13.714285714285714,4.0,6.0,3.0,3.0,,3.0,,,,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,,1.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,2.0,,1.0,1.0,2.0,3.0,,,,,,1.0,1.0,2.0,,,,1.0,,1.0,,1.0,,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,,0.5,0.4166666666666667,0.75,0.8333333333333334,0.4166666666666667,0.75,0.8333333333333334,0.16666666666666666,,0.3333333333333333,0.5,,0.25,0.5,0.6666666666666666,,,,,,18.166666666666668,15.0,0.5,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.16666666666666666,1.0,1.0,1.0,,,,0.3333333333333333,,,,0.3333333333333333,0.6666666666666666,1.0,0.4316583333333333,0.486025,0.48251666666666665,,,0.5,0.8333333333333334,9.08,23.0,0.5,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,0.2,0.3333333333333333,,,,,0.5,1.0,1.0,,,,0.5,,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1611661325,2015,2015,False
201503-201889-202656-203018-203041,1611661325,"Erlana Larkins, Marissa Coleman, Jeanette Pohlen-Mavunga, Shenise Johnson, Lynetta Kizer","Larkins, Coleman, Pohlen-Mavunga, Johnson, Kizer",201503-201889-202656-203018-203041,IND,131.0,1,-1.0,4.0,,8.0,5.0,,,87.93893129770993,19.0,19.0,2.0,4.0,,,1.0,3.0,,,,,,,,,,,,,,,1.0,3.0,,,2.0,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,2.0,1.0,,,,,4.0,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,,,,,,1.0,1.0,,,,,,1.0,,13.75,13.75,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7118333333333333,,,0.25,0.25,,,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201889-203046-203406-203831,1611661325,"Erlana Larkins, Marissa Coleman, Briana Butler, Layshia Clarendon, Natalie Achonwa","Larkins, Coleman, Butler, Clarendon, Achonwa",201503-201889-203046-203406-203831,IND,58.0,1,4.0,1.0,,3.0,,,,74.48275862068965,34.0,34.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,,4.0,,,,,,,,,2.0,2.0,,,,,1.0,,1.0,,,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,4.0,,,0.5,0.5,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,12.0,12.0,,,,,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3561,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201896-202656-203827-203843,1611661325,"Erlana Larkins, Briann January, Jeanette Pohlen-Mavunga, Natasha Howard, Maggie Lucas","Larkins, January, Pohlen-Mavunga, Howard, Lucas",201503-201896-202656-203827-203843,IND,138.0,1,-6.0,4.0,,9.0,7.0,1.0,,93.91304347826087,15.25,14.5,2.0,5.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,0.125,,,0.3333333333333333,1.0,0.5,,,0.5,,,,,,,,15.4,15.4,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,,0.51195,,,0.25,0.3333333333333333,,,9.4,24.4,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201896-203018-203046-203831,1611661325,"Erlana Larkins, Briann January, Shenise Johnson, Briana Butler, Natalie Achonwa","Larkins, January, Johnson, Butler, Achonwa",201503-201896-203018-203046-203831,IND,92.0,1,4.0,2.0,,5.0,,,,78.26086956521739,20.0,20.0,2.0,3.0,,1.0,2.0,4.0,1.0,2.0,,,,,1.0,,,,,,,,2.0,5.0,,,,4.0,1.0,2.0,2.0,,,,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,,2.0,2.0,,2.0,2.0,2.0,4.0,,,,,,,,,,1.0,,,,,,,,2.0,,,0.5,0.5,,,,,0.4,0.5,,0.4,0.5,,0.4,0.5,,,,1.0,0.6666666666666666,,1.0,0.6666666666666666,1.0,,,1.0,,,17.333333333333332,13.0,0.8,0.5,1.0,0.5,,0.2,,,,,,,,,,,,1.0,0.5,,,,,,,0.8,,0.55098,0.6252,,,,0.5,,5.08,,,,,,,,,2.0,,,,,,,,,,,,0.4,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
201503-201919-202656-203041-203406,1611661325,"Erlana Larkins, Shavonte Zellous, Jeanette Pohlen-Mavunga, Lynetta Kizer, Layshia Clarendon","Larkins, Zellous, Pohlen-Mavunga, Kizer, Clarendon",201503-201919-202656-203041-203406,IND,172.0,1,-3.0,5.0,,9.0,7.0,1.0,,75.34883720930233,16.0,16.0,3.0,4.0,,2.0,,3.0,,1.0,,,1.0,1.0,3.0,,,,,,,,1.0,7.0,,,2.0,4.0,,4.0,2.0,,,,,,2.0,,,,,,1.0,,1.0,,,,1.0,2.0,5.0,1.0,,1.0,5.0,6.0,,1.0,,1.0,,1.0,,,,1.0,,2.0,1.0,,,,,2.0,,,1.0,1.0,,,,,0.14285714285714285,,,0.14285714285714285,,,0.25,0.2,,,1.0,,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,,1.0,,1.0,,23.0,14.5,0.42857142857142855,,,,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.25,,,,,,,,0.42857142857142855,,0.4863142857142857,0.464875,,0.125,0.125,0.5,,8.457142857142857,,,,,,,2.0,,4.0,,,1.0,,,,,,,,,0.5714285714285714,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661325,2015,2015,False
