EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyTurnovers,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,RecoveredBlocks,3SecondViolations,Assisted3sPct,SecondChanceFg3Pct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,Travels,SecondChanceTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimAccuracy,LostBallTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PtsPutbacks,Corner3Assists,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,Technical Free Throw Trips,BlockedShortMidRange,Offensive Fouls,ShortMidRangePctBlocked,PenaltyCorner3FGM,Blocked3s,BlockedArc3,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,BlockingFouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,HeaveAttempts,DefensiveGoaltends,team_id,year,season,team_vs
100940-101039-200676-201869-203398,1611661317,"Diana Taurasi, Erin Phillips, Candice Dupree, Anete Jekabsone-Zogota, Brittney Griner","Taurasi, Phillips, Dupree, Jekabsone-Zogota, Griner",100940-101039-200676-201869-203398,PHO,722.0,5,12.0,16.0,23.0,26.0,5.0,49.0,7.0,8.0,2.0,3.0,9.0,17.0,1.0,37.0,21.0,6.0,12.0,3.0,8.0,,21.0,2.0,9.0,12.0,,,,,3.0,,4.0,1.0,1.0,35.0,0.3333333333333333,0.375,0.5294117647058824,0.6923076923076923,0.7115384615384616,,1.0,0.9,1.0,,97.72853185595568,13.608695652173912,15.73076923076923,13.26086956521739,14.807692307692308,0.3076923076923077,0.875,1.0,0.11538461538461539,0.6666666666666666,0.6666666666666666,,0.6538461538461539,0.5044519230769231,0.038461538461538464,0.058823529411764705,7.3,,2.0,6.0,2.0,,5.0,7.0,1.0,,,6.0,9.0,1.0,1.0,1.0,,2.0,,,,,,,3.0,7.0,5.0,1.0,1.0,2.0,7.0,,3.0,,1.0,1.0,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,1.0,,0.5,,0.5,,0.34615384615384615,0.058823529411764705,0.125,,0.875,0.25,0.3333333333333333,0.2727272727272727,1.0,0.5,,1.0,,0.23076923076923078,0.07692307692307693,0.2692307692307692,0.7142857142857143,0.7142857142857143,0.5,,,,0.7142857142857143,0.63255,,0.05405405405405406,,23.62222222222222,,,,,,,15.0,5.0,4.0,3.0,,,,2.0,,,,0.8333333333333334,,,0.16666666666666666,,,0.42857142857142855,,,,0.8,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,2.0,1.0,,,,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100940-101039-200691-201869-203398,1611661317,"Diana Taurasi, Erin Phillips, Mistie Bass, Anete Jekabsone-Zogota, Brittney Griner","Taurasi, Phillips, Bass, Jekabsone-Zogota, Griner",100940-101039-200691-201869-203398,PHO,218.0,3,4.0,,6.0,6.0,3.0,12.0,1.0,3.0,,,1.0,4.0,2.0,4.0,4.0,2.0,,1.0,1.0,,2.0,1.0,2.0,3.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.25,0.2,0.3333333333333333,1.0,0.5,0.2222222222222222,0.5,,79.26605504587155,15.833333333333334,20.5,15.0,15.166666666666666,0.6,0.3333333333333333,0.3333333333333333,,,,,0.8,0.5374,0.16666666666666666,0.2,4.15,3.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,2.0,2.0,,2.0,,1.0,2.0,2.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,2.0,,2.0,2.0,3.0,,,,,,,,,1.0,0.25,0.2,,,,0.14285714285714285,,1.0,0.25,,1.0,,,,0.2,,0.2,,,,,0.3333333333333333,,,,0.5496333333333333,0.5,0.5,25.3,0.5,,2.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.6666666666666666,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100940-201869-201886-202318-203398,1611661317,"Diana Taurasi, Anete Jekabsone-Zogota, DeWanna Bonner, Ewelina Kobryn, Brittney Griner","Taurasi, Jekabsone-Zogota, Bonner, Kobryn, Griner",100940-201869-201886-202318-203398,PHO,59.0,1,1.0,,1.0,2.0,,3.0,,,,1.0,,1.0,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,73.22033898305085,28.0,15.5,28.0,15.5,,,,1.0,,,,,0.3539,,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100940-201062-201869-202318-203398,1611661317,"Diana Taurasi, Shay Murphy, Anete Jekabsone-Zogota, Ewelina Kobryn, Brittney Griner","Taurasi, Murphy, Jekabsone-Zogota, Kobryn, Griner",100940-201062-201869-202318-203398,PHO,25.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,,25.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100940-201886-202318-203398-203839,1611661317,"Diana Taurasi, DeWanna Bonner, Ewelina Kobryn, Brittney Griner, Tiffany Bias","Taurasi, Bonner, Kobryn, Griner, Bias",100940-201886-202318-203398-203839,PHO,37.0,1,1.0,-5.0,2.0,2.0,,4.0,,,,,,,,,5.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,155.67567567567568,13.0,5.5,13.0,5.5,,,,,,,,1.0,0.3423,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
101039-200676-201062-203398-203839,1611661317,"Erin Phillips, Candice Dupree, Shay Murphy, Brittney Griner, Tiffany Bias","Phillips, Dupree, Murphy, Griner, Bias",101039-200676-201062-203398-203839,PHO,19.0,1,,-2.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,151.57894736842107,14.0,5.0,14.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
101039-200691-201062-203398-203839,1611661317,"Erin Phillips, Mistie Bass, Shay Murphy, Brittney Griner, Tiffany Bias","Phillips, Bass, Murphy, Griner, Bias",101039-200691-201062-203398-203839,PHO,136.0,1,2.0,1.0,5.0,5.0,5.0,10.0,2.0,2.0,,,2.0,2.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,3.0,0.5,0.5,1.0,0.6666666666666666,0.625,0.5,,0.5,,,105.88235294117648,14.6,12.6,14.0,12.2,0.6666666666666666,1.0,1.0,,,,,1.0,0.5771000000000001,0.25,0.3333333333333333,2.55,3.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,2.0,1.0,1.0,,,1.0,3.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.75,0.3333333333333333,,,,0.5,,1.0,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,,,0.5448,0.4,0.6,23.4,0.6,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
101039-200691-201869-202318-203839,1611661317,"Erin Phillips, Mistie Bass, Anete Jekabsone-Zogota, Ewelina Kobryn, Tiffany Bias","Phillips, Bass, Jekabsone-Zogota, Kobryn, Bias",101039-200691-201869-202318-203839,PHO,404.0,3,7.0,-6.0,15.0,14.0,9.0,29.0,1.0,1.0,,1.0,1.0,6.0,7.0,12.0,18.0,2.0,,1.0,2.0,,5.0,,3.0,4.0,1.0,1.0,,1.0,3.0,,5.0,10.0,2.0,9.0,1.0,1.0,0.16666666666666666,0.3125,0.46153846153846156,1.0,,0.4,,,103.36633663366337,14.266666666666667,13.571428571428571,14.266666666666667,11.142857142857142,0.125,1.0,1.0,0.125,,,,0.375,0.437725,0.2,0.25,7.833333333333333,13.0,1.0,4.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,1.0,,3.0,1.0,5.0,1.0,2.0,7.0,12.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,12.0,13.0,1.0,0.5,0.5,0.5,,0.2,1.5,0.35714285714285715,1.5,0.5454545454545454,0.25,0.16666666666666666,,1.0,0.5,0.2,,0.16666666666666666,,,,,0.2,0.5,0.125,0.125,,,,0.14285714285714285,0.14285714285714285,,,0.51105,0.45389999999999997,0.25,1.0,23.7,0.8666666666666667,1.0,1.0,,,1.0,3.0,1.0,,1.0,,,,,,,,1.0,1.0,,0.25,,,1.0,,,,,,,0.14285714285714285,1.0,,,,,,0.6666666666666666,1.0,,,,1.0,1.0,,1.0,,3.0,3.0,1.0,1.0,1.0,,,1.0,,,,0.25,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,1611661317,2014,2014,False
200676-201062-201869-202318-203839,1611661317,"Candice Dupree, Shay Murphy, Anete Jekabsone-Zogota, Ewelina Kobryn, Tiffany Bias","Dupree, Murphy, Jekabsone-Zogota, Kobryn, Bias",200676-201062-201869-202318-203839,PHO,301.0,2,5.0,-10.0,11.0,11.0,1.0,22.0,1.0,1.0,2.0,6.0,3.0,7.0,2.0,11.0,21.0,4.0,2.0,2.0,3.0,1.0,7.0,,1.0,2.0,,,,,5.0,,2.0,4.0,2.0,11.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.45,0.4583333333333333,,,0.25,,,105.24916943521595,14.909090909090908,12.454545454545455,14.363636363636363,11.909090909090908,0.1,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,0.5,0.4,0.43221,0.16666666666666666,0.2222222222222222,16.142857142857142,3.0,1.0,,1.0,,1.0,2.0,,,1.0,1.0,3.0,,1.0,,,,1.0,1.0,,1.0,2.0,4.0,,2.0,1.0,,,,1.0,,1.0,,,,,4.0,,,,,,4.0,3.0,,0.3333333333333333,,0.3333333333333333,,1.0,,0.5,,0.6666666666666666,0.3,,,,0.25,,,,,,,1.0,,,0.1,0.2,0.5,0.5,,,0.5,,0.5,0.3909,0.41215,,0.36363636363636365,23.5,0.2727272727272727,,,,,,3.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
200691-201869-201886-202318-203839,1611661317,"Mistie Bass, Anete Jekabsone-Zogota, DeWanna Bonner, Ewelina Kobryn, Tiffany Bias","Bass, Jekabsone-Zogota, Bonner, Kobryn, Bias",200691-201869-201886-202318-203839,PHO,238.0,1,4.0,-6.0,8.0,8.0,7.0,16.0,1.0,3.0,,2.0,1.0,7.0,2.0,4.0,10.0,,2.0,,,,,,2.0,6.0,,,1.0,1.0,1.0,,3.0,4.0,1.0,2.0,,,0.14285714285714285,0.1111111111111111,0.18181818181818182,,,1.0,,,96.80672268907563,18.75,11.0,16.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,,,,0.5555555555555556,0.46932222222222225,0.1,0.125,6.428571428571429,6.0,2.0,2.0,,,,2.0,,,2.0,,2.0,1.0,4.0,,,2.0,1.0,6.0,,2.0,1.0,3.0,,2.0,,,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,,,1.0,,,,,3.0,6.0,,,,,0.25,0.16666666666666666,0.25,0.125,0.25,0.16666666666666666,0.2222222222222222,,,1.0,1.0,0.5,0.5,0.5,,0.5,,,0.125,0.2222222222222222,,0.2222222222222222,,,,,0.25,,,0.49889999999999995,0.4809,0.5,0.75,23.15,0.75,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,0.375,1.0,,,,,,1.0,0.3333333333333333,,1.0,2.0,,,2.0,,,1.0,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100634-100940-101039-200676-200691,1611661317,"Penny Taylor, Diana Taurasi, Erin Phillips, Candice Dupree, Mistie Bass","Taylor, Taurasi, Phillips, Dupree, Bass",100634-100940-101039-200676-200691,PHO,607.0,7,10.0,-2.0,19.0,18.0,3.0,37.0,2.0,4.0,1.0,5.0,7.0,14.0,6.0,26.0,28.0,8.0,6.0,4.0,5.0,,11.0,1.0,3.0,8.0,1.0,1.0,1.0,2.0,5.0,,7.0,7.0,4.0,21.0,0.5714285714285714,0.5714285714285714,0.5,0.5555555555555556,0.6190476190476191,0.5,0.5,0.375,0.5,,87.77594728171334,16.0,16.833333333333332,14.157894736842104,15.666666666666666,0.2222222222222222,0.5,0.6666666666666666,0.2777777777777778,0.2,0.2,,0.4444444444444444,0.46395000000000003,0.19047619047619047,0.23529411764705882,9.414285714285715,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,,5.0,1.0,4.0,2.0,4.0,,8.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,,5.0,1.0,3.0,3.0,,4.0,,,1.0,,1.0,8.0,4.0,,0.5,0.5,0.5,0.3333333333333333,0.25,0.625,0.5,0.625,0.5,0.2222222222222222,0.14285714285714285,0.25,,0.3333333333333333,0.5714285714285714,0.5,0.5555555555555556,1.0,,1.0,0.2,0.14285714285714285,0.2777777777777778,0.05555555555555555,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.125,0.375,0.6666666666666666,0.6666666666666666,0.5291333333333333,0.5093,0.19230769230769232,0.3076923076923077,23.4,0.21052631578947367,,2.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,,0.5,1.0,,,0.5,1.0,1.0,0.8,1.0,0.5,0.5,1.0,1.0,0.25,,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,0.5,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
100940-200676-201869-201886-203398,1611661317,"Diana Taurasi, Candice Dupree, Anete Jekabsone-Zogota, DeWanna Bonner, Brittney Griner","Taurasi, Dupree, Jekabsone-Zogota, Bonner, Griner",100940-200676-201869-201886-203398,PHO,3390.0,18,56.0,31.0,106.0,100.0,14.0,206.0,17.0,23.0,10.0,20.0,40.0,72.0,22.0,120.0,89.0,50.0,30.0,25.0,29.0,8.0,62.0,14.0,50.0,62.0,7.0,6.0,11.0,18.0,23.0,1.0,19.0,24.0,9.0,103.0,0.625,0.6410256410256411,0.5555555555555556,0.532608695652174,0.5882352941176471,0.3888888888888889,0.7777777777777778,0.7704918032786885,0.75,1.0,87.50442477876106,15.283018867924529,17.7,14.70754716981132,17.01,0.25,0.7391304347826086,0.85,0.21739130434782608,0.5,0.5,0.8,0.4673913043478261,0.44471032608695654,0.09183673469387756,0.11538461538461539,8.81111111111111,29.0,11.0,29.0,6.0,1.0,4.0,14.0,1.0,2.0,4.0,6.0,20.0,5.0,7.0,1.0,4.0,17.0,8.0,15.0,2.0,5.0,12.0,34.0,6.0,14.0,4.0,3.0,2.0,9.0,33.0,3.0,12.0,3.0,4.0,3.0,2.0,7.0,,1.0,14.0,10.0,15.0,34.0,29.0,1.0,0.3,0.4,0.3,0.7142857142857143,0.5333333333333333,0.8125,0.55,0.85,0.6538461538461539,0.21739130434782608,0.041666666666666664,0.13043478260869565,1.0,0.7674418604651163,0.2903225806451613,0.15384615384615385,0.25,0.3333333333333333,0.2,,0.6,0.07317073170731707,0.31521739130434784,0.06521739130434782,0.15217391304347827,0.2857142857142857,0.2857142857142857,0.125,0.05,0.2,0.5,0.2857142857142857,0.5165285714285714,0.43944,0.14166666666666666,0.2833333333333333,23.78,0.27358490566037735,4.0,4.0,13.0,1.0,1.0,12.0,4.0,2.0,7.0,10.0,1.0,4.0,,1.0,8.0,,0.6666666666666666,1.0,1.0,0.26666666666666666,0.3,0.5333333333333333,0.4117647058823529,0.4482758620689655,0.4482758620689655,0.7692307692307693,0.5,1.0,1.0,0.2,4.0,1.0,2.0,,3.0,0.9166666666666666,0.9090909090909091,1.0,1.0,3.0,4.0,2.0,,2.0,2.0,1.0,4.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.75,,1.0,2.0,1.0,,,1.0,1.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,,1611661317,2014,2014,False
100940-200691-201062-201886-203398,1611661317,"Diana Taurasi, Mistie Bass, Shay Murphy, DeWanna Bonner, Brittney Griner","Taurasi, Bass, Murphy, Bonner, Griner",100940-200691-201062-201886-203398,PHO,574.0,5,10.0,-3.0,21.0,20.0,6.0,41.0,3.0,5.0,2.0,5.0,5.0,11.0,1.0,14.0,17.0,6.0,4.0,3.0,4.0,1.0,9.0,1.0,6.0,7.0,1.0,1.0,5.0,6.0,3.0,,3.0,1.0,1.0,14.0,0.6,0.6,0.45454545454545453,0.40625,0.4375,0.16666666666666666,1.0,0.75,1.0,,102.85714285714286,13.80952380952381,14.2,13.619047619047619,12.55,0.3125,0.6,0.75,0.3125,0.4,0.4,0.5,0.625,0.51531875,0.0625,0.09090909090909091,9.490909090909092,5.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,1.0,5.0,,,,,,1.0,2.0,,1.0,,2.0,,4.0,1.0,1.0,,1.0,5.0,,1.0,,3.0,3.0,,,1.0,,,,,2.0,5.0,1.0,0.2,,0.2,,0.5,,0.3333333333333333,,0.3333333333333333,0.3125,0.09090909090909091,0.2,,0.7142857142857143,0.16666666666666666,,0.1,0.5,,,1.0,,0.0625,0.0625,0.25,0.25,0.25,,0.3333333333333333,,,0.25,,0.48618333333333336,,0.14285714285714285,24.32,0.23809523809523808,2.0,,,,,3.0,1.0,1.0,2.0,,,3.0,,,,,1.0,,,,,,0.6666666666666666,,,,1.0,,,,,,1.0,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
101039-200691-201062-201869-202318,1611661317,"Erin Phillips, Mistie Bass, Shay Murphy, Anete Jekabsone-Zogota, Ewelina Kobryn","Phillips, Bass, Murphy, Jekabsone-Zogota, Kobryn",101039-200691-201062-201869-202318,PHO,858.0,5,14.0,,28.0,26.0,2.0,54.0,4.0,4.0,2.0,4.0,7.0,11.0,5.0,22.0,22.0,6.0,8.0,3.0,4.0,2.0,9.0,3.0,11.0,13.0,1.0,1.0,8.0,9.0,5.0,1.0,6.0,5.0,2.0,18.0,0.42857142857142855,0.6,0.6363636363636364,0.4722222222222222,0.55,0.1111111111111111,0.75,0.6875,0.75,,90.62937062937063,14.892857142857142,16.96153846153846,14.821428571428571,15.346153846153847,0.2222222222222222,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,0.6111111111111112,0.47312777777777776,0.10526315789473684,0.16666666666666666,9.663636363636364,3.0,2.0,3.0,4.0,,,3.0,,,1.0,1.0,7.0,2.0,2.0,,,4.0,,,,1.0,2.0,2.0,,3.0,,,,2.0,8.0,,2.0,,2.0,2.0,,1.0,,,1.0,,1.0,2.0,3.0,,0.14285714285714285,,0.14285714285714285,1.0,,1.0,,1.0,0.5,0.3888888888888889,,,,0.6666666666666666,0.5,,0.2,,,,0.6,,0.16666666666666666,0.2222222222222222,0.16666666666666666,,,,,1.0,,,0.62965,0.39405,0.18181818181818182,0.09090909090909091,23.900000000000002,0.10714285714285714,1.0,,1.0,,,3.0,1.0,,1.0,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,0.25,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,,1.0,0.75,0.6666666666666666,,,2.0,2.0,1.0,,4.0,1.0,,1.0,1.0,0.25,0.25,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1611661317,2014,2014,False
101039-201062-201886-202318-203398,1611661317,"Erin Phillips, Shay Murphy, DeWanna Bonner, Ewelina Kobryn, Brittney Griner","Phillips, Murphy, Bonner, Kobryn, Griner",101039-201062-201886-202318-203398,PHO,145.0,1,2.0,-1.0,4.0,3.0,,7.0,1.0,1.0,,2.0,1.0,3.0,,2.0,3.0,,2.0,,,,,2.0,2.0,2.0,1.0,,1.0,2.0,3.0,,1.0,,,2.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,,69.51724137931035,20.25,21.333333333333332,20.25,21.333333333333332,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,0.3333333333333333,0.4156666666666667,,,13.166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1611661317,2014,2014,False
100634-100940-101039-202318-203398,1611661317,"Penny Taylor, Diana Taurasi, Erin Phillips, Ewelina Kobryn, Brittney Griner","Taylor, Taurasi, Phillips, Kobryn, Griner",100634-100940-101039-202318-203398,PHO,80.0,1,1.0,-2.0,3.0,2.0,,5.0,,,,,,,,,2.0,,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,0.5,,1.0,,,90.0,13.0,20.5,11.0,20.5,,,,,,,,1.0,0.5151,,,,,1.0,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.5,0.5,,1.0,,,,,0.5,0.5,,,,,,,,,,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2014,2014,False
