EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsUnassisted2s,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyDefPoss,Corner3FGA,FtPoints,DefTwoPtRebounds,Steals,LostBallSteals,FTA,TwoPtShootingFoulsDrawn,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyFG3A,OffCorner3ReboundPct,PenaltyCorner3Frequency,Charge Fouls Drawn,PenaltyTurnovers,Loose Ball Fouls,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGA,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Frequency,3SecondViolations,LongMidRangePctBlocked,BlockedArc3,PtsUnassisted3s,team_id,year,season,team_vs
100944-101020-200671-202632-203024,1611661324,"Rebekkah Brunson, Tan White, Seimone Augustus, Maya Moore, Damiris Dantas","Brunson, White, Augustus, Moore, Dantas",100944-101020-200671-202632-203024,MIN,71.0,1,1.0,,2.0,2.0,4.0,,,1.0,1.0,2.0,2.0,,,2.0,1.0,0.5,0.5,81.12676056338029,18.0,17.5,18.0,17.5,,,,0.5257,2.2,,1.0,1.0,,,,1.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,0.5,,,,,1.0,,,,,0.5,1.0,1.0,,0.5,,,,,,,,1.0,,,,24.3,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100944-101020-202257-202632-203016,1611661324,"Rebekkah Brunson, Tan White, Monica Wright, Maya Moore, Devereaux Peters","Brunson, White, Wright, Moore, Peters",100944-101020-202257-202632-203016,MIN,223.0,2,4.0,-8.0,10.0,9.0,19.0,1.0,2.0,3.0,5.0,6.0,2.0,,,6.0,0.6,0.5,0.5,122.69058295964125,14.3,8.88888888888889,14.2,8.88888888888889,0.3333333333333333,0.5,0.5,0.5537416666666667,7.42,1.0,2.0,3.0,,,,1.0,,,,1.0,14.0,,,,,,1.0,,,,2.0,,4.0,1.0,,1.0,1.0,2.0,1.0,,6.0,1.0,3.0,,,,,,,0.16666666666666666,,,0.5,,1.0,0.5,,1.0,,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,,,,,,0.6666666666666666,,,,23.6,8.0,,,1.0,2.0,2.0,,,,1.0,,1.0,,,,5.0,,2.0,3.0,,,,,,,3.0,4.0,,6.0,4.0,,2.0,,2.0,,,,,,,,5.0,,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,6.0,5.0,2.0,,0.6666666666666666,0.6666666666666666,,0.75,0.75,0.75,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,,,,0.75,0.6666666666666666,0.633225,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
100944-200671-202257-202632-203016,1611661324,"Rebekkah Brunson, Seimone Augustus, Monica Wright, Maya Moore, Devereaux Peters","Brunson, Augustus, Wright, Moore, Peters",100944-200671-202257-202632-203016,MIN,435.0,2,7.0,8.0,14.0,13.0,27.0,1.0,4.0,6.0,11.0,17.0,4.0,2.0,,15.0,0.5454545454545454,0.5769230769230769,0.6071428571428571,89.37931034482759,15.142857142857142,17.153846153846153,14.5,16.384615384615383,0.3076923076923077,0.25,0.25,0.4655923076923077,10.163636363636364,2.0,2.0,3.0,2.0,4.0,1.0,2.0,,,1.0,2.0,9.0,2.0,,,2.0,3.0,2.0,1.0,,1.0,5.0,1.0,11.0,1.0,,6.0,2.0,8.0,1.0,,2.0,2.0,3.0,1.0,0.5,,0.5,0.5,0.5,0.15384615384615385,,,0.2,,0.75,0.3333333333333333,,0.3333333333333333,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.3076923076923077,0.15384615384615385,0.5,0.5,1.0,1.0,,,,0.38461538461538464,0.5,0.7478,0.11764705882352941,23.05,2.0,,2.0,6.0,3.0,2.0,2.0,1.0,,0.75,0.6666666666666666,0.5,,0.07142857142857142,0.08333333333333333,2.0,1.0,,,3.0,,,,1.0,,1.0,1.0,,2.0,8.0,,4.0,,2.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,,2.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.5,,,1.0,,1.0,1.0,,,,1.0,0.75,0.75,0.3333333333333333,1.0,,,,0.5,1.0,,,,,,0.3908,0.11764705882352941,0.14285714285714285,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1611661324,2014,2014,False
100944-200671-202257-202632-203024,1611661324,"Rebekkah Brunson, Seimone Augustus, Monica Wright, Maya Moore, Damiris Dantas","Brunson, Augustus, Wright, Moore, Dantas",100944-200671-202257-202632-203024,MIN,274.0,1,5.0,-5.0,7.0,9.0,16.0,,1.0,3.0,6.0,6.0,2.0,2.0,,4.0,0.5,0.42857142857142855,0.42857142857142855,84.08759124087592,19.857142857142858,15.0,19.714285714285715,13.333333333333334,0.14285714285714285,,,0.4247642857142857,8.15,1.0,2.0,2.0,,3.0,,1.0,,,,1.0,11.0,1.0,,,2.0,,1.0,,,,2.0,,4.0,1.0,1.0,3.0,1.0,4.0,,,1.0,,,,,,,1.0,1.0,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,0.6,0.25,0.5,,0.5,0.2857142857142857,1.0,1.0,0.42857142857142855,0.14285714285714285,,,,,,,,0.42857142857142855,,0.4642,0.3333333333333333,23.1,2.0,,,2.0,1.0,1.0,,,,1.0,,1.0,,,,2.0,,,,1.0,,,,1.0,,,1.0,,,4.0,2.0,2.0,,2.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,2.0,,,0.6666666666666666,1.0,1.0,,,,1.0,,,,,,1.0,,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.318975,,0.2857142857142857,,1.0,,,,,,1.0,,,,,1.0,,,,,,0.5,,,,,1611661324,2014,2014,False
101019-101020-200671-202257-202632,1611661324,"Janel McCarville, Tan White, Seimone Augustus, Monica Wright, Maya Moore","McCarville, White, Augustus, Wright, Moore",101019-101020-200671-202257-202632,MIN,81.0,1,1.0,-3.0,1.0,2.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,53.33333333333333,30.0,25.5,30.0,25.5,,,,0.4304,5.3,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
101019-101020-202257-202632-203016,1611661324,"Janel McCarville, Tan White, Monica Wright, Maya Moore, Devereaux Peters","McCarville, White, Wright, Moore, Peters",101019-101020-202257-202632-203016,MIN,47.0,1,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,91.91489361702128,16.0,15.5,16.0,15.5,1.0,1.0,1.0,0.378,18.0,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
101019-200671-202257-202632-203016,1611661324,"Janel McCarville, Seimone Augustus, Monica Wright, Maya Moore, Devereaux Peters","McCarville, Augustus, Wright, Moore, Peters",101019-200671-202257-202632-203016,MIN,63.0,1,1.0,2.0,3.0,3.0,6.0,,,1.0,1.0,4.0,2.0,1.0,,4.0,1.0,0.5,0.6666666666666666,137.14285714285714,9.0,12.0,9.0,12.0,,,,0.4162,3.7,,1.0,1.0,,,,1.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,1.0,,,,,0.5,1.0,1.0,,0.5,,,,,,,,1.0,,,,23.8,,,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,0.3333333333333333,0.5,3.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,0.4162,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,0.5,,,,,1611661324,2014,2014,False
101020-200671-202257-202632-203016,1611661324,"Tan White, Seimone Augustus, Monica Wright, Maya Moore, Devereaux Peters","White, Augustus, Wright, Moore, Peters",101020-200671-202257-202632-203016,MIN,446.0,2,7.0,-4.0,15.0,16.0,31.0,2.0,4.0,7.0,14.0,16.0,6.0,2.0,,12.0,0.5,0.4666666666666667,0.5,100.08968609865471,16.666666666666668,12.25,15.733333333333333,12.25,0.26666666666666666,0.5,0.5,0.49384666666666666,7.521428571428571,3.0,4.0,6.0,2.0,4.0,,1.0,,,,1.0,20.0,3.0,,,4.0,,1.0,,3.0,,4.0,,8.0,2.0,1.0,4.0,3.0,7.0,1.0,,2.0,1.0,2.0,,,,,0.6666666666666666,0.6666666666666666,0.06666666666666667,0.21428571428571427,,0.2857142857142857,1.0,1.0,0.375,0.3333333333333333,0.5,1.0,0.4,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.06666666666666667,,,,0.6666666666666666,,,,0.4666666666666667,,0.461,0.25,23.3,11.0,,2.0,3.0,2.0,,2.0,1.0,0.75,1.0,1.0,1.0,,0.0625,0.06666666666666667,3.0,2.0,,1.0,1.0,,,,2.0,,1.0,3.0,,2.0,8.0,2.0,4.0,,2.0,,2.0,1.0,,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,2.0,3.0,,,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,,1.0,,1.0,,,,,0.5,0.25,1.0,,1.0,,,,1.0,0.5,,,,0.3333333333333333,,0.4821,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
101020-203024-203414-203834-203859,1611661324,"Tan White, Damiris Dantas, Nadirah McKenith, Tricia Liston, Asia Taylor","White, Dantas, McKenith, Liston, Taylor",101020-203024-203414-203834-203859,MIN,118.0,1,2.0,2.0,4.0,5.0,9.0,,,2.0,2.0,9.0,4.0,1.0,,7.0,1.0,0.875,0.9,109.83050847457628,15.25,11.4,13.0,11.4,,,,0.4294625,5.35,1.0,1.0,1.0,,1.0,,1.0,,,1.0,2.0,7.0,1.0,,,2.0,3.0,1.0,,,1.0,1.0,,3.0,,,1.0,1.0,2.0,,,,,,1.0,0.5,,0.5,1.0,1.0,0.5,,,,,1.0,1.0,,,,0.25,1.0,1.0,0.25,0.25,,,,,,,,0.75,,0.3029,0.2222222222222222,23.8,5.0,1.0,2.0,1.0,,,2.0,,,1.0,1.0,,0.25,,,4.0,,1.0,1.0,1.0,1.0,,,1.0,,2.0,2.0,2.0,9.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,9.0,4.0,,1.0,,,1.0,1.0,0.875,0.9,,,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,0.25,1.0,0.4294625,1.0,1.0,1.0,2.0,,0.25,,,,,1.0,1.0,0.5,1.0,1.0,,,,,,0.25,,,,,1611661324,2014,2014,False
203016-203024-203414-203834-203859,1611661324,"Devereaux Peters, Damiris Dantas, Nadirah McKenith, Tricia Liston, Asia Taylor","Peters, Dantas, McKenith, Liston, Taylor",203016-203024-203414-203834-203859,MIN,20.0,1,,,1.0,,1.0,,,,,,,,,,,,,72.0,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2014,2014,False
