EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyArc3FGA,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,DefTwoPtRebounds,DefRebounds,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFGM,PtsPutbacks,Charge Fouls,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctBlocked,DefAtRimReboundPct,DefLongMidRangeReboundPct,FtPoints,PenaltyFtPoints,DefThreePtRebounds,FTDefRebounds,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Offensive Fouls,BlockedShortMidRange,AtRimPctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,team_id,year,season,team_vs
100835-100915-100944-202257-202632,1611661324,"Erin Thorn, Lindsay Whalen, Rebekkah Brunson, Monica Wright, Maya Moore","Thorn, Whalen, Brunson, Wright, Moore",100835-100915-100944-202257-202632,MIN,133.0,1,2.0,1.0,5.0,5.0,5.0,10,1.0,,1.0,1.0,4.0,1.0,1.0,9.0,8.0,,1.0,1.0,,1.0,,2.0,,,1.0,,2.0,9.0,,1.0,1.0,0.9,0.9,0.2,,108.27067669172932,11.2,15.4,11.0,15.4,0.2,,0.2,1.0,1.0,,0.8,1.0,0.592,4.025,21.4,3.0,1.0,3.0,3.0,,,2.0,2.0,,,,,3.0,,1.0,,2.0,2.0,,4.0,2.0,4.0,,,1.0,,1.0,,,1.0,3.0,,,,1.0,2.0,,4.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.75,,1.0,,1.0,,1.0,,,,,,,,,,0.6,1.0,1.0,0.3333333333333333,,,,,,,,,,1.0,1.0,,0.4235,0.70615,,0.4444444444444444,0.6,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,0.2,0.25,,,1.0,,,,,,,1.0,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100835-100944-200671-202257-202632,1611661324,"Erin Thorn, Rebekkah Brunson, Seimone Augustus, Monica Wright, Maya Moore","Thorn, Brunson, Augustus, Wright, Moore",100835-100944-200671-202257-202632,MIN,120.0,1,2.0,-2.0,4.0,3.0,,7,1.0,,,1.0,3.0,,1.0,3.0,5.0,,1.0,,,1.0,,2.0,,,,,,2.0,,,,0.25,0.3,0.25,,84.0,17.5,16.666666666666668,17.0,16.666666666666668,0.25,,0.25,,,,0.5,,0.4707875,9.6,22.4,1.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,2.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,3.0,,,1.0,,1.0,1.0,0.3333333333333333,,,,,0.5,,,,,,0.5,,0.3333333333333333,,,0.25,,,,0.25,,,,,,,,,,,1.0,,0.51315,0.3333333333333333,,0.25,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,0.2,0.25,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1611661324,2012,2012,False
100835-201499-201882-202257-203016,1611661324,"Erin Thorn, Candice Wiggins, Jessica Adair, Monica Wright, Devereaux Peters","Thorn, Wiggins, Adair, Wright, Peters",100835-201499-201882-202257-203016,MIN,480.0,1,8.0,15.0,13.0,13.0,,26,,1.0,1.0,1.0,7.0,2.0,2.0,19.0,4.0,6.0,1.0,1.0,2.0,4.0,1.0,10.0,1.0,1.0,2.0,1.0,4.0,19.0,1.0,1.0,1.0,0.7777777777777778,0.8181818181818182,0.2222222222222222,0.5,78.0,12.846153846153847,24.076923076923077,12.846153846153847,19.846153846153847,,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.4444444444444444,1.0,0.4082388888888889,12.742857142857144,22.75,2.0,,1.0,2.0,,,,,3.0,5.0,1.0,,4.0,,,,,,,3.0,4.0,4.0,,,2.0,1.0,1.0,,,,7.0,2.0,,1.0,1.0,6.0,1.0,3.0,2.0,,0.5,0.5,0.5714285714285714,,,,,,0.75,,,,,,,,,,0.2222222222222222,0.5,0.5,1.0,0.5555555555555556,0.6,0.6,1.0,1.0,1.0,,,,,,,,,,0.15789473684210525,0.15384615384615385,6.0,7.0,0.75,0.6363636363636364,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,5.0,3.0,1.0,,,6.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,0.3333333333333333,0.5,0.5,0.2,0.25,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100835-201499-201882-202644-203016,1611661324,"Erin Thorn, Candice Wiggins, Jessica Adair, Amber Harris, Devereaux Peters","Thorn, Wiggins, Adair, Harris, Peters",100835-201499-201882-202644-203016,MIN,94.0,3,2.0,-3.0,4.0,5.0,5.0,9,,,1.0,3.0,1.0,1.0,3.0,5.0,8.0,,3.0,1.0,,1.0,,2.0,,,,1.0,2.0,5.0,,0.3333333333333333,0.3333333333333333,0.625,0.625,0.75,,137.87234042553192,11.5,9.6,11.5,9.0,,,0.75,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,0.3851375,2.3,25.3,4.0,,1.0,1.0,,,1.0,1.0,,,,3.0,1.0,,,,1.0,1.0,3.0,5.0,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,5.0,4.0,1.0,1.0,1.0,1.0,,1.0,,0.625,,0.625,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,0.25,1.0,0.75,,0.3851375,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,3.0,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,1611661324,2012,2012,False
100835-201499-202257-202644-203016,1611661324,"Erin Thorn, Candice Wiggins, Monica Wright, Amber Harris, Devereaux Peters","Thorn, Wiggins, Wright, Harris, Peters",100835-201499-202257-202644-203016,MIN,150.0,1,2.0,-7.0,4.0,4.0,,8,1.0,,,1.0,1.0,,1.0,,7.0,,1.0,,,,,,1.0,1.0,2.0,,1.0,,,,,,,0.5,0.5,76.8,18.25,19.25,18.25,18.25,0.5,,0.5,,,,0.5,,0.44075,6.4,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100915-100944-200671-201499-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Candice Wiggins, Maya Moore","Whalen, Brunson, Augustus, Wiggins, Moore",100915-100944-200671-201499-202632,MIN,712.0,3,12.0,-16.0,20.0,23.0,4.0,43,4.0,1.0,,2.0,14.0,1.0,3.0,10.0,26.0,3.0,2.0,,1.0,2.0,,5.0,2.0,2.0,2.0,1.0,2.0,10.0,1.0,0.3333333333333333,0.3333333333333333,0.14705882352941177,0.22727272727272727,0.17647058823529413,1.0,86.96629213483146,18.25,15.08695652173913,17.25,14.043478260869565,0.23529411764705882,0.058823529411764705,0.11764705882352941,,,,0.4117647058823529,,0.44255,10.321428571428571,21.733333333333334,17.0,2.0,,4.0,,1.0,,4.0,1.0,6.0,1.0,2.0,1.0,,2.0,,1.0,13.0,3.0,8.0,2.0,,3.0,,1.0,1.0,,1.0,3.0,4.0,13.0,1.0,1.0,,,8.0,1.0,8.0,17.0,,1.0,1.0,0.07142857142857142,,0.07692307692307693,,0.15625,,0.21052631578947367,,0.21428571428571427,0.25,,0.23076923076923078,0.5,0.26666666666666666,,0.5,0.23529411764705882,,,,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.25,,,0.25,,0.125,0.55085,0.446353125,,0.8,0.85,3.0,9.0,0.75,0.9,0.75,,,,0.5,,,,,,5.0,3.0,6.0,,2.0,10.0,,4.0,1.0,,,,,1.0,,1.0,1.0,,0.19047619047619047,0.2222222222222222,,1.0,,,,,,,0.5,,0.2,,1.0,,2.0,,,2.0,,1.0,,,,,,,,1.0,,,,,0.3333333333333333,,1.0,,0.5,,,,,,1.0,0.0625,1.0,1.0,,,,,1611661324,2012,2012,False
100915-100944-200671-202257-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Monica Wright, Maya Moore","Whalen, Brunson, Augustus, Wright, Moore",100915-100944-200671-202257-202632,MIN,2334.0,7,39.0,12.0,70.0,68.0,28.0,138,23.0,4.0,4.0,12.0,57.0,5.0,16.0,80.0,68.0,12.0,12.0,4.0,4.0,13.0,3.0,30.0,1.0,,2.0,6.0,16.0,60.0,0.8,0.3125,0.3125,0.4452054794520548,0.49382716049382713,0.2191780821917808,0.5,85.1413881748072,17.314285714285713,16.5,16.257142857142856,15.794117647058824,0.3150684931506849,0.0547945205479452,0.1643835616438356,0.3333333333333333,0.3333333333333333,0.75,0.5616438356164384,0.3333333333333333,0.459954794520548,7.480701754385964,22.0875,13.0,13.0,15.0,25.0,4.0,6.0,1.0,2.0,1.0,9.0,1.0,1.0,25.0,6.0,9.0,20.0,2.0,9.0,1.0,13.0,18.0,32.0,5.0,,9.0,1.0,7.0,3.0,13.0,16.0,36.0,12.0,7.0,,1.0,19.0,1.0,13.0,13.0,1.0,0.36,0.4090909090909091,0.43859649122807015,0.6666666666666666,0.2222222222222222,0.6818181818181818,0.35,0.7142857142857143,0.5,,0.08771929824561403,0.043478260869565216,,0.41935483870967744,0.2727272727272727,0.38095238095238093,0.21428571428571427,0.25,0.3424657534246575,0.6,0.7142857142857143,0.4666666666666667,0.1232876712328767,0.1111111111111111,0.1111111111111111,0.25,0.25,1.0,0.5454545454545454,0.6666666666666666,,0.2,0.5,0.1,0.46859375,0.383505,0.25,0.1625,0.18571428571428572,11.0,20.0,0.6111111111111112,0.6551724137931034,0.5555555555555556,9.0,6.0,,0.7777777777777778,0.391304347826087,0.4090909090909091,,0.8,0.5,15.0,6.0,8.0,1.0,,17.0,1.0,8.0,1.0,2.0,,2.0,,1.0,1.0,0.7272727272727273,0.7777777777777778,,0.1,0.125,2.0,,,,,1.0,1.0,1.0,0.16,,0.375,0.2222222222222222,,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,3.0,5.0,,1.0,,,2.0,,,1.0,0.5,1.0,0.3333333333333333,0.5,0.08108108108108109,0.09090909090909091,1.0,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,1611661324,2012,2012,False
100915-100944-200671-202257-203016,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Monica Wright, Devereaux Peters","Whalen, Brunson, Augustus, Wright, Peters",100915-100944-200671-202257-203016,MIN,125.0,1,2.0,2.0,5.0,4.0,1.0,9,1.0,,,,3.0,,,6.0,4.0,,,,,,,,,,1.0,1.0,1.0,6.0,,,,0.3333333333333333,0.6,,,103.67999999999999,10.0,18.75,10.0,16.5,0.3333333333333333,,,,,,0.3333333333333333,,0.39566666666666667,8.9,,5.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,3.0,,6.0,,2.0,,,,,,,1.0,1.0,3.0,,,1.0,1.0,2.0,,6.0,5.0,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.6,,,,,1.0,,1.0,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,,0.2319,0.39566666666666667,,1.0,1.0,1.0,2.0,1.0,0.6666666666666666,,,,,,,,,,1.0,4.0,4.0,1.0,,1.0,4.0,,1.0,1.0,,,,,1.0,,0.5,,,0.25,0.25,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100915-100944-200671-202632-202644,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore, Amber Harris","Whalen, Brunson, Augustus, Moore, Harris",100915-100944-200671-202632-202644,MIN,43.0,1,1.0,-2.0,2.0,1.0,1.0,3,,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,0.5,,100.46511627906976,16.5,10.0,16.5,10.0,,,0.5,,,,0.5,,0.44575,16.9,22.1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100915-100944-200671-202632-203016,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Maya Moore, Devereaux Peters","Whalen, Brunson, Augustus, Moore, Peters",100915-100944-200671-202632-203016,MIN,239.0,2,4.0,-2.0,7.0,9.0,,16,3.0,,,1.0,4.0,,1.0,6.0,8.0,,1.0,,,1.0,,2.0,1.0,,3.0,2.0,4.0,6.0,,,,0.6,0.6,0.2,0.3333333333333333,96.40167364016736,14.285714285714286,15.444444444444445,14.285714285714286,14.777777777777779,0.6,,0.2,,,,0.2,,0.40401999999999993,9.6,21.2,,,,,,,,,1.0,1.0,,,3.0,,,,,,,,2.0,4.0,1.0,,1.0,,,,1.0,1.0,4.0,1.0,1.0,,2.0,,,,,,0.3333333333333333,0.3333333333333333,0.75,,,,,,,,0.25,0.3333333333333333,,1.0,,0.5,1.0,,,,,,0.2,1.0,1.0,,,,,,,,,,,,,,,2.0,3.0,0.5,0.6,1.0,2.0,,,,0.6666666666666666,1.0,,0.3333333333333333,,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,0.5,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100915-100944-201499-202257-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Candice Wiggins, Monica Wright, Maya Moore","Whalen, Brunson, Wiggins, Wright, Moore",100915-100944-201499-202257-202632,MIN,168.0,2,3.0,,6.0,4.0,2.0,10,1.0,,,,3.0,,,4.0,4.0,,,,,,,,2.0,1.0,2.0,,3.0,4.0,,,,0.3333333333333333,0.5,,1.0,85.71428571428572,12.5,23.25,12.5,18.5,0.3333333333333333,,,,,,,,0.34980000000000006,14.033333333333333,,4.0,1.0,,,,,,,1.0,2.0,,,1.0,,,,1.0,2.0,,4.0,,2.0,,,,,,,1.0,1.0,3.0,,,,,2.0,,4.0,4.0,1.0,,,0.3333333333333333,,0.5,,0.5,,0.6666666666666666,,,,,0.5,,0.5,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,0.3235,,1.0,0.6666666666666666,2.0,2.0,0.5,0.5,,,,,,,,,0.6666666666666666,,2.0,2.0,,,1.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100915-100944-202257-202632-203016,1611661324,"Lindsay Whalen, Rebekkah Brunson, Monica Wright, Maya Moore, Devereaux Peters","Whalen, Brunson, Wright, Moore, Peters",100915-100944-202257-202632-203016,MIN,44.0,1,1.0,-2.0,1.0,1.0,,2,,,,,1.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,65.45454545454545,29.0,15.0,29.0,15.0,,,,,,,,,0.3888,17.2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100915-200671-201499-202632-203016,1611661324,"Lindsay Whalen, Seimone Augustus, Candice Wiggins, Maya Moore, Devereaux Peters","Whalen, Augustus, Wiggins, Moore, Peters",100915-200671-201499-202632-203016,MIN,21.0,1,,,1.0,,,1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,68.57142857142857,19.0,,19.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100915-200671-202257-202632-203016,1611661324,"Lindsay Whalen, Seimone Augustus, Monica Wright, Maya Moore, Devereaux Peters","Whalen, Augustus, Wright, Moore, Peters",100915-200671-202257-202632-203016,MIN,28.0,1,,2.0,1.0,1.0,,2,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,1.0,,,102.85714285714286,6.0,22.0,6.0,12.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,2.0,2.0,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100915-201499-202257-202632-203016,1611661324,"Lindsay Whalen, Candice Wiggins, Monica Wright, Maya Moore, Devereaux Peters","Whalen, Wiggins, Wright, Moore, Peters",100915-201499-202257-202632-203016,MIN,320.0,2,5.0,5.0,12.0,11.0,7.0,23,2.0,,2.0,4.0,6.0,2.0,4.0,12.0,7.0,6.0,4.0,2.0,2.0,4.0,2.0,10.0,1.0,,2.0,,1.0,10.0,1.0,0.5,0.5,0.5,0.5454545454545454,0.4,0.5,103.5,13.666666666666666,14.181818181818182,12.75,14.181818181818182,0.2,,0.4,0.5,0.5,1.0,0.7,0.5,0.51895,6.3,21.575,3.0,2.0,2.0,3.0,1.0,1.0,,,,1.0,,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,5.0,4.0,,1.0,,2.0,,2.0,,1.0,1.0,5.0,1.0,,1.0,1.0,2.0,1.0,5.0,3.0,,1.0,1.0,0.3333333333333333,1.0,,1.0,0.75,1.0,0.8333333333333334,,0.16666666666666666,0.5,,0.25,,0.16666666666666666,0.5,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,,,,,,1.0,1.0,1.0,,,0.5,0.574,0.51395,0.16666666666666666,0.4166666666666667,0.25,4.0,4.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,2.0,,,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1611661324,2012,2012,False
100915-201499-202257-202644-203016,1611661324,"Lindsay Whalen, Candice Wiggins, Monica Wright, Amber Harris, Devereaux Peters","Whalen, Wiggins, Wright, Harris, Peters",100915-201499-202257-202644-203016,MIN,131.0,1,2.0,-5.0,5.0,5.0,4.0,10,2.0,,1.0,1.0,3.0,1.0,1.0,5.0,10.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,,1.0,2.0,2.0,5.0,1.0,1.0,1.0,0.625,0.625,0.25,,109.92366412213741,15.6,10.6,15.6,10.6,0.5,,0.25,1.0,1.0,1.0,0.25,1.0,0.419425,14.666666666666666,21.8,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2012,2012,False
100944-200671-201499-202257-202632,1611661324,"Rebekkah Brunson, Seimone Augustus, Candice Wiggins, Monica Wright, Maya Moore","Brunson, Augustus, Wiggins, Wright, Moore",100944-200671-201499-202257-202632,MIN,740.0,7,12.0,13.0,25.0,23.0,7.0,48,2.0,,5.0,7.0,10.0,5.0,7.0,37.0,24.0,9.0,7.0,5.0,3.0,5.0,3.0,13.0,2.0,,5.0,3.0,6.0,33.0,0.6,0.7142857142857143,0.7142857142857143,0.7941176470588235,0.8043478260869565,0.4117647058823529,0.4,93.4054054054054,15.4,15.434782608695652,15.12,14.73913043478261,0.11764705882352941,,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.6,0.7647058823529411,0.7142857142857143,0.5272441176470588,6.15,21.642857142857142,8.0,3.0,3.0,6.0,1.0,2.0,1.0,3.0,2.0,2.0,,3.0,6.0,1.0,2.0,4.0,1.0,4.0,3.0,12.0,4.0,8.0,,,2.0,,1.0,1.0,2.0,3.0,8.0,3.0,2.0,2.0,3.0,7.0,,12.0,8.0,,0.3333333333333333,0.3333333333333333,0.6,0.5,0.25,0.5,0.5714285714285714,0.6666666666666666,0.6666666666666666,,,,,0.5,0.5,0.5,1.0,0.5,0.35294117647058826,0.5,0.5,0.3333333333333333,0.11764705882352941,1.0,1.0,,,,1.0,0.5,,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.4745,0.5425642857142857,0.10810810810810811,0.32432432432432434,0.32,4.0,5.0,0.6666666666666666,0.7142857142857143,0.75,1.0,,,0.3333333333333333,0.5,0.5,,,1.0,10.0,4.0,1.0,,1.0,13.0,,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.22727272727272727,0.2857142857142857,,1.0,,1.0,,,,1.0,,,,,0.5,,,2.0,,,2.0,2.0,6.0,1.0,1.0,,2.0,,,1.0,,,,,0.6666666666666666,,,0.16666666666666666,,,,0.6666666666666666,,,,,,,,1.0,0.125,,1611661324,2012,2012,False
