EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG2M,FG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,Corner3Assists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceFg3Pct,Fg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,Steals,BadPassSteals,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,LostBallSteals,TwoPtShootingFoulsDrawn,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LostBallTurnovers,PenaltyTurnovers,Travels,3SecondViolations,OffCorner3ReboundPct,Loose Ball Fouls Drawn,SelfOReb,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,LongMidRangePctBlocked,SelfORebPct,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
100940-1629488-203398-203400-203829,1611661317,"Diana Taurasi, Brianna Turner, Brittney Griner, Skylar Diggins-Smith, Bria Hartley","Taurasi, Turner, Griner, Diggins-Smith, Hartley",100940-1629488-203398-203400-203829,PHO,885.0,4,15.0,5.0,28.0,28.0,11.0,6.0,56.0,3.0,6.0,,1.0,3.0,6.0,37.0,32.0,,1.0,17.0,3.0,6.0,3.0,,1.0,6.0,1.0,13.0,8.0,2.0,11.0,15.0,4.0,8.0,6.0,9.0,1.0,33.0,17.0,11.0,2.0,1.0,0.3333333333333333,0.5,,0.5,0.6304347826086957,0.7777777777777778,0.6851851851851852,0.7727272727272727,0.2608695652173913,,,1.0,0.6666666666666666,0.6923076923076923,1.0,91.11864406779661,14.714285714285714,16.892857142857142,14.142857142857142,14.964285714285714,0.2608695652173913,0.5,0.5,0.3333333333333333,0.1111111111111111,,0.43478260869565216,0.5,0.45352173913043475,0.4090333333333333,0.4594594594594595,24.816666666666666,0.39285714285714285,3.0,2.0,3.0,,,,,10.0,17.0,,,4.0,10.0,,3.0,,5.0,,0.5882352941176471,0.3333333333333333,0.5,0.5,0.13043478260869565,0.6666666666666666,0.6666666666666666,,,,,,,,0.3366,0.10810810810810811,8.48235294117647,1.0,1.0,1.0,6.0,10.0,3.0,2.0,0.43478260869565216,0.6,0.6666666666666666,1.0,,,8.0,3.0,2.0,2.0,2.0,,4.0,1.0,4.0,,0.2857142857142857,0.6666666666666666,0.4,0.5,0.6666666666666666,,,,0.15384615384615385,0.2,2.0,4.0,,1.0,1.0,7.0,8.0,3.0,10.0,6.0,,2.0,5.0,1.0,4.0,,2.0,2.0,,,,1.0,3.0,,,,,3.0,3.0,1.0,,0.5,0.5,0.3333333333333333,0.875,0.11764705882352941,0.25,0.1,0.4,,,,,0.3333333333333333,0.17391304347826086,0.5,0.6666666666666666,0.5,0.6666666666666666,,0.3333333333333333,,,1.0,1.0,0.1111111111111111,1.0,,1.0,,,,,1.0,1.0,,,,0.125,,,,,,,1.0,1611661317,2021,2021,True
100940-1629501-203035-203398-203400,1611661317,"Diana Taurasi, Alanna Smith, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Taurasi, Smith, Peddy, Griner, Diggins-Smith",100940-1629501-203035-203398-203400,PHO,151.0,1,3.0,,5.0,5.0,,5.0,10.0,,,,,,,4.0,4.0,,,,,,,,,2.0,,4.0,1.0,,3.0,3.0,,,,,,4.0,,,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,,1.0,1.0,,95.36423841059603,16.8,13.4,16.8,13.4,,,,,,,0.6666666666666666,,0.4828333333333333,,,,,,,1.0,,,,,2.0,3.0,,,,,,1.0,,2.0,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,8.866666666666667,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,4.0,,,,2.0,2.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,0.5,,,1.0,,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1630136-201913-203035-203398,1611661317,"Diana Taurasi, Megan Walker, Kia Vaughn, Shey Peddy, Brittney Griner","Taurasi, Walker, Vaughn, Peddy, Griner",100940-1630136-201913-203035-203398,PHO,47.0,1,1.0,3.0,1.0,1.0,,,2.0,1.0,1.0,,,1.0,1.0,3.0,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,,1.0,0.75,,0.75,,0.5,,,,,0.5,,61.276595744680854,19.0,28.0,17.0,19.0,0.5,1.0,1.0,1.0,,,1.0,1.0,0.561125,,,25.3,,1.0,,,,,,,,1.0,1.0,1.0,3.0,,,,,,1.0,,1.5,1.5,,,,,,,,,,,,0.55545,1.0,2.4,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,1611661317,2021,2021,True
100940-1630136-201913-203398-203400,1611661317,"Diana Taurasi, Megan Walker, Kia Vaughn, Brittney Griner, Skylar Diggins-Smith","Taurasi, Walker, Vaughn, Griner, Diggins-Smith",100940-1630136-201913-203398-203400,PHO,47.0,1,1.0,,2.0,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,153.19148936170214,15.0,5.666666666666667,15.0,5.666666666666667,,,,,,,,,0.4437,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,8.3,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1630136-201913-203398-203829,1611661317,"Diana Taurasi, Megan Walker, Kia Vaughn, Brittney Griner, Bria Hartley","Taurasi, Walker, Vaughn, Griner, Hartley",100940-1630136-201913-203398-203829,PHO,105.0,1,2.0,1.0,3.0,3.0,,,6.0,1.0,2.0,,,1.0,2.0,5.0,4.0,,,,,2.0,1.0,,,,,,,,,,,,,,,5.0,,,,,,0.5,,0.5,0.8333333333333334,,0.8333333333333334,,0.6666666666666666,,,,,,,82.28571428571429,11.333333333333334,23.666666666666668,11.333333333333334,18.0,0.6666666666666666,0.5,0.5,,,,1.0,0.5,0.5448333333333334,,,27.05,,,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.6,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-201913-203035-203398-203400,1611661317,"Diana Taurasi, Kia Vaughn, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Taurasi, Vaughn, Peddy, Griner, Diggins-Smith",100940-201913-203035-203398-203400,PHO,362.0,3,6.0,-1.0,11.0,11.0,3.0,2.0,22.0,,1.0,,,,1.0,10.0,11.0,,,2.0,,1.0,,,,3.0,,6.0,2.0,2.0,5.0,5.0,1.0,3.0,3.0,4.0,,8.0,2.0,3.0,1.0,,,,,,0.42857142857142855,,0.5555555555555556,0.5,0.14285714285714285,,,0.6666666666666666,0.6666666666666666,0.6,1.0,87.51381215469614,17.09090909090909,15.818181818181818,16.818181818181817,14.090909090909092,0.14285714285714285,,,,,,0.42857142857142855,,0.4813428571428572,0.3366,0.2,24.3,0.2727272727272727,1.0,,2.0,,,,,3.0,6.0,,,2.0,,,,,2.0,,0.5,1.0,1.0,,0.2857142857142857,,,,,,,,,,0.5476,0.2,10.049999999999999,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.2857142857142857,0.5,1.0,,,,4.0,1.0,,,,,,,2.0,,,,,,,,,,0.2222222222222222,0.25,2.0,2.0,,,1.0,,1.0,2.0,6.0,,,1.0,3.0,2.0,1.0,,2.0,2.0,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,0.16666666666666666,,0.5,1.0,,,1.0,,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-201913-203035-203398-203829,1611661317,"Diana Taurasi, Kia Vaughn, Shey Peddy, Brittney Griner, Bria Hartley","Taurasi, Vaughn, Peddy, Griner, Hartley",100940-201913-203035-203398-203829,PHO,145.0,2,2.0,4.0,7.0,6.0,,,13.0,,1.0,,,,1.0,8.0,4.0,,,,,1.0,,,,1.0,,2.0,1.0,,1.0,1.0,,1.0,3.0,6.0,,8.0,,,,,,,,,0.3333333333333333,,0.6666666666666666,,0.3333333333333333,,,,0.5,0.5,0.5,129.10344827586206,7.142857142857143,15.833333333333334,7.142857142857143,13.333333333333334,0.3333333333333333,,,,,,1.0,,0.5998666666666667,,,23.7,,,,,,,,,1.0,2.0,,,,,,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,2.6,,,,,,3.0,3.0,,,,,,,6.0,,,,,,,,3.0,,,,,,,,,,0.5,0.6,1.0,2.0,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1611661317,2021,2021,True
100940-201913-203398-203400-203829,1611661317,"Diana Taurasi, Kia Vaughn, Brittney Griner, Skylar Diggins-Smith, Bria Hartley","Taurasi, Vaughn, Griner, Diggins-Smith, Hartley",100940-201913-203398-203400-203829,PHO,603.0,5,10.0,-4.0,19.0,19.0,2.0,4.0,38.0,2.0,6.0,,,2.0,6.0,18.0,22.0,,,2.0,6.0,6.0,2.0,,2.0,6.0,2.0,14.0,5.0,,7.0,10.0,2.0,4.0,,,,16.0,2.0,2.0,2.0,,1.0,0.3333333333333333,,0.3333333333333333,0.45,0.5,0.45,0.5,0.3,,,,1.0,1.0,1.0,90.74626865671641,17.473684210526315,14.263157894736842,16.263157894736842,13.894736842105264,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.6,0.3333333333333333,0.45967250000000004,0.37255,0.1111111111111111,26.0,0.10526315789473684,2.0,1.0,6.0,,,,,6.0,14.0,,,2.0,4.0,,2.0,,3.0,,0.42857142857142855,0.5,0.5,1.0,0.3,0.16666666666666666,0.16666666666666666,,,,,,,,0.6777,0.1111111111111111,9.428571428571429,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1,0.5,0.5,,,,,2.0,,1.0,2.0,,3.0,,,,0.25,0.5,0.3,,0.5,,,,,,4.0,6.0,,1.0,1.0,1.0,2.0,,8.0,,,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.14285714285714285,0.3333333333333333,,0.3333333333333333,0.5,0.2,,,,0.3,0.6666666666666666,1.0,0.5,1.0,1.0,0.5,,,,,,,1.0,,1.0,,,,1.0,,,,,0.125,,,,,,,,1611661317,2021,2021,True
1628915-1629482-1629488-203035-203398,1611661317,"Kia Nurse, Sophie Cunningham, Brianna Turner, Shey Peddy, Brittney Griner","Nurse, Cunningham, Turner, Peddy, Griner",1628915-1629482-1629488-203035-203398,PHO,165.0,1,3.0,4.0,4.0,4.0,,,8.0,1.0,1.0,,,1.0,1.0,8.0,4.0,,,,3.0,1.0,1.0,,1.0,2.0,1.0,5.0,1.0,,2.0,2.0,,2.0,1.0,1.0,1.0,8.0,,,,,1.0,1.0,,1.0,1.1666666666666667,,1.0,,0.3333333333333333,,,,1.0,1.0,,69.81818181818181,15.25,26.0,15.25,26.0,0.3333333333333333,1.0,1.0,1.0,,,1.0,1.0,0.5215333333333333,,,24.9,,,,,,,,,2.0,2.0,,,,2.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,2.3,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661317,2021,2021,True
1628915-1629482-1629488-203398-203400,1611661317,"Kia Nurse, Sophie Cunningham, Brianna Turner, Brittney Griner, Skylar Diggins-Smith","Nurse, Cunningham, Turner, Griner, Diggins-Smith",1628915-1629482-1629488-203398-203400,PHO,708.0,3,12.0,-1.0,24.0,21.0,,9.0,45.0,5.0,11.0,,,5.0,13.0,25.0,26.0,,,,9.0,11.0,5.0,1.0,3.0,4.0,3.0,11.0,3.0,,8.0,11.0,4.0,10.0,6.0,4.0,,22.0,,,1.0,,0.6,0.38461538461538464,,0.38461538461538464,0.4375,,0.48,,0.5416666666666666,0.07692307692307693,0.09090909090909091,,1.0,1.0,1.0,91.52542372881355,17.208333333333332,14.047619047619047,16.666666666666668,14.047619047619047,0.4583333333333333,0.45454545454545453,0.5,0.6,,,0.5833333333333334,0.45454545454545453,0.41939791666666665,,,25.26153846153846,,3.0,,3.0,,2.0,,1.0,3.0,11.0,1.0,2.0,3.0,4.0,,3.0,,3.0,0.5,0.2727272727272727,0.5,0.5,1.0,0.125,,,0.08333333333333333,,,,0.3333333333333333,,,0.2674,0.12,10.872727272727273,5.0,1.0,1.0,3.0,7.0,1.0,1.0,0.2916666666666667,0.42857142857142855,0.5,,1.0,1.0,4.0,1.0,,2.0,1.0,,3.0,,2.0,,0.125,0.2857142857142857,0.2,0.25,0.2,0.3333333333333333,1.0,,0.08,0.16666666666666666,,1.0,,,,,,,2.0,6.0,,2.0,1.0,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,0.18181818181818182,1.0,0.14285714285714285,,,,,1.0,1.0,0.041666666666666664,,,,0.3333333333333333,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,1.0,,1611661317,2021,2021,True
1628915-1629488-201913-203035-203400,1611661317,"Kia Nurse, Brianna Turner, Kia Vaughn, Shey Peddy, Skylar Diggins-Smith","Nurse, Turner, Vaughn, Peddy, Diggins-Smith",1628915-1629488-201913-203035-203400,PHO,151.0,1,3.0,2.0,5.0,4.0,5.0,,9.0,,1.0,,1.0,,1.0,4.0,2.0,,1.0,4.0,,1.0,,,,1.0,,2.0,2.0,,3.0,4.0,,,1.0,2.0,,4.0,4.0,5.0,,,,,,,0.2,0.2,0.3333333333333333,0.3333333333333333,0.2,,,,1.0,1.0,1.0,85.82781456953643,14.0,20.25,11.8,20.25,0.2,,,,0.2,,0.6,,0.46237000000000006,0.46237000000000006,1.0,25.8,1.0,1.0,,2.0,,,,,1.0,4.0,,,,,,,,,,0.25,,,,0.4,,,,,,,,,,0.3849,,9.5,1.0,1.0,1.0,,,,,,,,,,,2.0,1.0,,,1.0,,1.0,,1.0,,0.3333333333333333,,0.25,,,,,,0.16666666666666666,0.2,1.0,2.0,,,,1.0,4.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,0.25,,,,,1.0,,,,,0.4,0.5,0.5,1.0,,,,,,1.0,2.0,0.4,0.5,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1628915-1629488-203035-203398-203400,1611661317,"Kia Nurse, Brianna Turner, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Nurse, Turner, Peddy, Griner, Diggins-Smith",1628915-1629488-203035-203398-203400,PHO,1572.0,4,26.0,-13.0,51.0,50.0,8.0,3.0,101.0,4.0,11.0,1.0,2.0,5.0,13.0,38.0,51.0,1.0,2.0,7.0,6.0,11.0,4.0,,2.0,6.0,1.0,14.0,8.0,,17.0,21.0,2.0,12.0,12.0,4.0,,34.0,7.0,8.0,,,0.4,0.38461538461538464,0.5,0.38461538461538464,0.3888888888888889,0.5833333333333334,0.40425531914893614,0.5833333333333334,0.28888888888888886,,,,0.47058823529411764,0.5862068965517241,1.0,92.51908396946565,15.313725490196079,15.82,15.196078431372548,14.28,0.24444444444444444,0.36363636363636365,0.36363636363636365,0.25,0.3333333333333333,0.5,0.6,0.36363636363636365,0.4992333333333333,0.4919,0.18421052631578946,24.123076923076926,0.1568627450980392,4.0,1.0,7.0,1.0,2.0,,,10.0,32.0,,,4.0,12.0,1.0,6.0,1.0,8.0,,0.3125,0.5,0.5,0.5,0.15555555555555556,0.14285714285714285,0.16666666666666666,0.044444444444444446,0.5,0.5,1.0,,,,0.5886,0.10526315789473684,8.353125,9.0,0.75,0.7777777777777778,2.0,11.0,4.0,4.0,0.24444444444444444,0.18181818181818182,0.2222222222222222,1.0,,,3.0,4.0,,1.0,3.0,,4.0,,2.0,,0.13636363636363635,0.125,0.13333333333333333,0.1111111111111111,0.14285714285714285,,,,0.0425531914893617,0.058823529411764705,7.0,14.0,2.0,3.0,2.0,2.0,4.0,,8.0,9.0,4.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,,3.0,1.0,1.0,2.0,,1.0,4.0,2.0,,0.4,0.5,0.5,0.5,0.1875,0.21428571428571427,0.18181818181818182,0.25,0.14285714285714285,0.16666666666666666,0.375,0.6666666666666666,0.5,0.3111111111111111,0.5,0.6363636363636364,0.2857142857142857,0.5,1.0,0.75,0.6666666666666666,,1.0,1.0,0.16666666666666666,1.0,1.0,2.0,1.0,,,,1.0,,2.0,1.0,0.14285714285714285,0.041666666666666664,,,,,,,1.0,1611661317,2021,2021,True
1628915-201913-203035-203398-203400,1611661317,"Kia Nurse, Kia Vaughn, Shey Peddy, Brittney Griner, Skylar Diggins-Smith","Nurse, Vaughn, Peddy, Griner, Diggins-Smith",1628915-201913-203035-203398-203400,PHO,472.0,4,8.0,2.0,17.0,16.0,16.0,11.0,33.0,1.0,5.0,1.0,5.0,1.0,6.0,16.0,14.0,1.0,6.0,14.0,3.0,5.0,1.0,,1.0,4.0,1.0,9.0,6.0,,7.0,8.0,1.0,3.0,4.0,6.0,2.0,14.0,14.0,16.0,1.0,2.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5714285714285714,0.5833333333333334,0.5454545454545454,,,,1.0,0.7777777777777778,,100.67796610169492,12.117647058823529,16.625,10.294117647058824,16.3125,0.45454545454545453,0.2,0.2,1.0,0.5555555555555556,0.2,0.7272727272727273,0.2,0.5173409090909091,0.5689388888888889,0.875,24.233333333333334,0.9411764705882353,1.0,2.0,2.0,,1.0,,,4.0,5.0,,,2.0,2.0,,1.0,1.0,4.0,,0.8,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,0.09090909090909091,,,,,,,0.2544,0.125,9.940000000000001,1.0,0.3333333333333333,0.5,,1.0,1.0,1.0,0.09090909090909091,,,,,,5.0,1.0,,,1.0,,1.0,,1.0,,1.0,,0.16666666666666666,1.0,,,,,0.08333333333333333,0.16666666666666666,2.0,2.0,,,1.0,3.0,3.0,5.0,6.0,,,,3.0,1.0,,2.0,3.0,3.0,,,,,1.0,,,,,1.0,1.0,1.0,,0.75,0.75,1.0,1.0,,,,0.75,,,1.0,,1.0,0.18181818181818182,1.0,1.0,0.5,,1.0,,,,2.0,2.0,0.2222222222222222,1.0,,4.0,,,,,,,,,,,,,1.0,0.1111111111111111,,,,1611661317,2021,2021,True
1629482-1629488-1630136-201913-203035,1611661317,"Sophie Cunningham, Brianna Turner, Megan Walker, Kia Vaughn, Shey Peddy","Cunningham, Turner, Walker, Vaughn, Peddy",1629482-1629488-1630136-201913-203035,PHO,66.0,1,1.0,1.0,2.0,2.0,,,4.0,,1.0,,,,1.0,3.0,2.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,4.0,,1.0,,,,,,,,,,,0.5,,1.0,,,,,,,87.27272727272727,20.5,12.5,16.0,12.5,1.0,,,,,,1.0,,0.75345,,,22.9,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,1.0,1.0,,,,,,,3.0,,2.0,1.0,,,1.0,,2.0,,,1.0,1.0,,1.0,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629482-1629488-201913-203035-203400,1611661317,"Sophie Cunningham, Brianna Turner, Kia Vaughn, Shey Peddy, Skylar Diggins-Smith","Cunningham, Turner, Vaughn, Peddy, Diggins-Smith",1629482-1629488-201913-203035-203400,PHO,175.0,2,3.0,4.0,7.0,6.0,,,13.0,,1.0,,,,1.0,8.0,4.0,,,,,1.0,,,,2.0,,4.0,2.0,,4.0,4.0,,,2.0,2.0,,8.0,,,,,,,,,0.75,,0.8,,0.25,,,,1.0,1.0,,106.97142857142858,16.0,10.5,16.0,9.166666666666666,0.25,,,,,,0.75,,0.447775,,,24.7,,,1.0,1.0,,,,,3.0,3.0,,,,2.0,,,,2.0,,1.0,,,1.0,0.25,1.0,1.0,,,,,,,,,,7.066666666666666,2.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,0.2,0.25,2.0,2.0,,,,,,,4.0,,,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,1.0,,,1.0,,,0.5,1.0,1.0,0.5,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629482-1629488-201913-203400-203829,1611661317,"Sophie Cunningham, Brianna Turner, Kia Vaughn, Skylar Diggins-Smith, Bria Hartley","Cunningham, Turner, Vaughn, Diggins-Smith, Hartley",1629482-1629488-201913-203400-203829,PHO,73.0,1,1.0,-4.0,2.0,3.0,,,5.0,,1.0,,,,1.0,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,98.63013698630138,18.0,12.333333333333334,18.0,12.333333333333334,1.0,,,,,,1.0,,0.4905,,,25.4,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
