EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2A,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,LiveBallTurnoverPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,BadPassOutOfBoundsTurnovers,PenaltyArc3Frequency,OffShortMidRangeReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyTurnovers,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,PenaltyArc3Accuracy,BlockingFouls,Charge Fouls Drawn,Technical Free Throw Trips,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100729-100835-201477-202259-202670,1611661329,"Michelle Snow, Erin Thorn, Tamera Young, Epiphanny Prince, Carolyn Swords","Snow, Thorn, Young, Prince, Swords",100729-100835-201477-202259-202670,CHI,153.0,4,3.0,4.0,7.0,2.0,1.0,1.0,11.0,,1.0,,1.0,,1.0,,1.0,,4.0,,1.0,1.0,1.0,16.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,,,1.0,1.0,,1.0,2.0,,1.0,2.0,1.0,,,2.0,,,,,,,,,,0.08333333333333333,0.25,,0.2,,,,,0.5,,,0.5,,,,103.52941176470588,20.5,10.142857142857142,14.25,10.142857142857142,0.2,,,0.2,,,,0.2,,,,0.3333333333333333,,0.4,,0.343575,0.40305,0.16666666666666666,0.2,1.0,,7.4,59.6,0.5,-15.0,,,2.0,1.0,,,,,,,,,,,0.4,,,,,0.3174,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100729-101049-201477-201480-202259,1611661329,"Michelle Snow, Cathrine Kraayeveld, Tamera Young, Sylvia Fowles, Epiphanny Prince","Snow, Kraayeveld, Young, Fowles, Prince",100729-101049-201477-201480-202259,CHI,217.0,2,4.0,7.0,7.0,,7.0,2.0,14.0,1.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,4.0,1.0,11.0,10.0,,4.0,,,,,2.0,2.0,6.0,2.0,2.0,,1.0,2.0,3.0,2.0,,8.0,2.0,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,2.0,1.0,7.0,,,0.5,0.5,1.0,0.5,0.5,1.0,,0.8333333333333334,,0.7857142857142857,1.0,,0.6666666666666666,,,1.0,,,1.0,,1.0,,,,92.90322580645162,16.285714285714285,14.714285714285714,15.857142857142858,14.714285714285714,0.16666666666666666,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,0.8333333333333334,1.0,0.5605666666666667,,0.14285714285714285,0.3333333333333333,0.36363636363636365,,7.7,22.375,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,0.16666666666666666,1.0,1.0,,0.5,,,2.0,,,,,,1.0,1.0,,,,,,,0.5,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100729-101049-201480-202259-202664,1611661329,"Michelle Snow, Cathrine Kraayeveld, Sylvia Fowles, Epiphanny Prince, Courtney Vandersloot","Snow, Kraayeveld, Fowles, Prince, Vandersloot",100729-101049-201480-202259-202664,CHI,11210.0,21,187.0,350.0,355.0,40.0,57.0,50.0,705.0,50.0,93.0,6.0,11.0,29.0,82.0,21.0,48.0,101.0,245.0,29.0,70.0,56.0,345.0,357.0,12.0,70.0,10.0,23.0,15.0,38.0,104.0,98.0,81.0,47.0,21.0,28.0,52.0,27.0,79.0,20.0,19.0,185.0,11.0,48.0,74.0,3.0,106.0,60.0,166.0,38.0,13.0,29.0,63.0,3.0,28.0,77.0,6.0,75.0,76.0,37.0,275.0,38.0,40.0,0.5148514851485149,0.5909090909090909,0.9310344827586207,0.4142857142857143,0.42028985507246375,0.4122448979591837,0.43478260869565216,0.4587301587301587,0.3709677419354839,0.4928571428571429,0.6140350877192983,0.475,0.2222222222222222,0.11428571428571428,0.15053763440860216,0.75,0.74,0.3333333333333333,0.2894736842105263,0.7410071942446043,0.3241758241758242,0.37209302325581395,0.25,0.68,90.56199821587867,16.162857142857142,15.64225352112676,15.057142857142857,14.684507042253522,0.29523809523809524,0.5376344086021505,0.6329113924050633,0.26031746031746034,0.35365853658536583,0.3717948717948718,0.6551724137931034,0.1523809523809524,0.4375,0.4375,0.9523809523809523,0.3548387096774194,0.5454545454545454,0.5174603174603175,0.44680851063829785,0.47143386581469643,0.45604833333333333,0.1069364161849711,0.13405797101449277,0.2028985507246377,0.11014492753623188,8.996326530612244,22.582857142857144,0.11428571428571428,-12.0,19.0,22.0,70.0,37.0,26.0,7.0,29.0,1.0,8.0,0.14285714285714285,0.7435897435897436,0.24528301886792453,0.7083333333333334,0.52,0.2222222222222222,0.3142857142857143,0.36666666666666664,0.3181818181818182,0.3958333333333333,0.4996390243902439,8.0,22.0,3.0,11.0,6.0,7.0,25.0,34.0,19.0,15.0,6.0,16.0,7.0,17.0,10.0,0.5396825396825397,0.7692307692307693,0.7551020408163265,0.8,0.5882352941176471,0.06984126984126984,0.36363636363636365,0.38095238095238093,0.875,0.0625,7.0,8.0,1.0,9.0,0.22580645161290322,0.3958333333333333,,1.0,1.0,4.0,0.125,0.03225806451612903,,14.0,4.0,8.0,20.0,6.0,26.0,4.0,2.0,6.0,3.0,9.0,4.0,8.0,,5.0,0.5454545454545454,0.5405405405405406,0.6041666666666666,0.35714285714285715,0.026143790849673203,0.7368421052631579,0.16666666666666666,0.5,1.0,1.0,0.2,,,0.21428571428571427,2.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014285714285714285,0.04878048780487805,0.045454545454545456,0.14285714285714285,,,,,,1611661329,2011,2011,True
100729-201062-201477-201918-202664,1611661329,"Michelle Snow, Shay Murphy, Tamera Young, Lindsay Wisdom-Hylton, Courtney Vandersloot","Snow, Murphy, Young, Wisdom-Hylton, Vandersloot",100729-201062-201477-201918-202664,CHI,52.0,1,1.0,2.0,2.0,,,,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,110.76923076923076,16.0,10.0,16.0,10.0,,,,,,,,,,,,,,,,0.2669,,,,,,7.05,,,,,,2.0,,,,1.0,,,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100729-201062-201918-202259-202664,1611661329,"Michelle Snow, Shay Murphy, Lindsay Wisdom-Hylton, Epiphanny Prince, Courtney Vandersloot","Snow, Murphy, Wisdom-Hylton, Prince, Vandersloot",100729-201062-201918-202259-202664,CHI,141.0,1,2.0,6.0,5.0,1.0,,1.0,11.0,3.0,3.0,,,,1.0,,1.0,3.0,4.0,,2.0,3.0,9.0,2.0,1.0,3.0,,,2.0,2.0,4.0,2.0,,1.0,,,2.0,,2.0,,,4.0,,1.0,3.0,,3.0,1.0,4.0,1.0,1.0,,,,,,,2.0,3.0,1.0,6.0,2.0,1.0,0.6666666666666666,1.0,,,,0.75,,0.5,,0.6428571428571429,1.5,1.0,0.3333333333333333,,,,0.75,1.0,,0.75,0.3333333333333333,,,1.0,112.34042553191489,11.166666666666666,14.8,11.166666666666666,14.0,0.5,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,,,,,,0.8333333333333334,,0.5963833333333334,,0.16666666666666666,0.25,0.3333333333333333,0.2222222222222222,6.75,22.1,0.16666666666666666,7.0,1.0,,,1.0,2.0,,,,,,,1.0,,0.6666666666666666,,,,,1.0,0.6786,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,0.6666666666666666,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661329,2011,2011,True
100729-201477-201480-202259-202664,1611661329,"Michelle Snow, Tamera Young, Sylvia Fowles, Epiphanny Prince, Courtney Vandersloot","Snow, Young, Fowles, Prince, Vandersloot",100729-201477-201480-202259-202664,CHI,12030.0,27,200.0,390.0,382.0,63.0,75.0,52.0,772.0,59.0,102.0,8.0,14.0,33.0,86.0,15.0,48.0,120.0,261.0,19.0,65.0,75.0,372.0,370.0,9.0,52.0,14.0,38.0,24.0,61.0,144.0,96.0,54.0,48.0,15.0,26.0,72.0,18.0,90.0,14.0,20.0,198.0,14.0,41.0,109.0,10.0,134.0,58.0,192.0,41.0,14.0,38.0,84.0,7.0,38.0,89.0,4.0,81.0,91.0,36.0,320.0,57.0,61.0,0.6,0.6428571428571429,0.9473684210526315,0.2923076923076923,0.2923076923076923,0.45977011494252873,0.3684210526315789,0.455521472392638,0.37755102040816324,0.5068119891008175,0.5098039215686274,0.49193548387096775,0.19938650306748465,0.09961685823754789,0.14705882352941177,1.0,0.6942675159235668,0.29285714285714287,0.3181818181818182,0.7005649717514124,0.29891304347826086,0.27906976744186046,0.2903225806451613,0.7608695652173914,92.40897755610973,16.01794871794872,15.138743455497382,15.069230769230769,14.290575916230367,0.3128834355828221,0.5784313725490197,0.6781609195402298,0.26380368098159507,0.38372093023255816,0.38372093023255816,0.6060606060606061,0.147239263803681,0.3125,0.3125,0.9333333333333333,0.2857142857142857,0.5714285714285714,0.5122699386503068,0.3125,0.46301932515337424,0.43312551020408163,0.1016949152542373,0.1245674740484429,0.13978494623655913,0.1639784946236559,8.919540229885058,22.083076923076923,0.16153846153846155,2.0,20.0,28.0,73.0,35.0,38.0,14.0,15.0,2.0,13.0,0.1506849315068493,0.75,0.40384615384615385,0.6153846153846154,0.6440677966101694,0.22392638036809817,0.3835616438356164,0.45161290322580644,0.5,0.4444444444444444,0.45243235294117645,4.0,17.0,4.0,10.0,3.0,4.0,27.0,46.0,30.0,16.0,8.0,33.0,21.0,35.0,23.0,0.5476190476190477,0.5535714285714286,0.7818181818181819,1.0,0.6571428571428571,0.05214723926380368,0.23529411764705882,0.23529411764705882,1.0,0.08888888888888889,8.0,11.0,,12.0,0.16326530612244897,0.17777777777777778,1.0,3.0,3.0,12.0,0.2727272727272727,0.061224489795918366,0.3333333333333333,10.0,3.0,6.0,17.0,3.0,16.0,7.0,7.0,7.0,4.0,5.0,13.0,11.0,,12.0,0.3,0.4857142857142857,0.4777777777777778,0.38461538461538464,0.04430379746835443,0.5,0.13333333333333333,0.5,1.0,3.0,0.5,,,0.3,,,,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,,,,0.25,3.0,3.0,1.0,,,1611661329,2011,2011,True
100835-101049-201480-201918-202664,1611661329,"Erin Thorn, Cathrine Kraayeveld, Sylvia Fowles, Lindsay Wisdom-Hylton, Courtney Vandersloot","Thorn, Kraayeveld, Fowles, Wisdom-Hylton, Vandersloot",100835-101049-201480-201918-202664,CHI,124.0,1,2.0,4.0,4.0,2.0,4.0,1.0,8.0,1.0,3.0,,1.0,,,,,1.0,3.0,,1.0,3.0,5.0,3.0,1.0,3.0,,1.0,2.0,2.0,,2.0,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,2.0,3.0,1.0,2.0,2.0,2.0,,,,,,0.3333333333333333,,0.25,,0.5,1.5,0.5,0.25,,,,,,1.0,,0.3333333333333333,,,,92.9032258064516,20.75,10.25,19.0,9.5,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,1.0,,0.5890875,0.6123,0.25,0.3333333333333333,0.6,0.4,2.5,22.8,0.5,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100835-201062-201480-201918-202259,1611661329,"Erin Thorn, Shay Murphy, Sylvia Fowles, Lindsay Wisdom-Hylton, Epiphanny Prince","Thorn, Murphy, Fowles, Wisdom-Hylton, Prince",100835-201062-201480-201918-202259,CHI,176.0,2,3.0,7.0,6.0,7.0,,3.0,13.0,1.0,4.0,1.0,4.0,,1.0,,2.0,1.0,6.0,,2.0,2.0,4.0,6.0,,,1.0,6.0,2.0,4.0,,2.0,,2.0,,,,,,,,,,3.0,2.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,,4.0,4.0,7.0,,,,,,0.16666666666666666,0.16666666666666666,0.125,0.125,0.2222222222222222,,0.2222222222222222,0.25,,,1.0,0.6666666666666666,0.6,,0.6666666666666666,0.42857142857142855,0.6666666666666666,,,106.36363636363637,13.714285714285714,13.333333333333334,12.142857142857142,13.333333333333334,0.5,0.25,0.25,0.125,,,,0.25,,,,0.5,0.25,0.75,,0.50485,0.50485,,,,1.0,6.133333333333333,22.95,1.0,-2.0,1.0,,1.0,1.0,,,,,,,,,,,0.125,,,,0.5,0.59765,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,0.25,1.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,0.5,,1611661329,2011,2011,True
100835-201477-201480-201918-202637,1611661329,"Erin Thorn, Tamera Young, Sylvia Fowles, Lindsay Wisdom-Hylton, Angie Bjorklund","Thorn, Young, Fowles, Wisdom-Hylton, Bjorklund",100835-201477-201480-201918-202637,CHI,362.0,2,6.0,13.0,13.0,1.0,2.0,,26.0,,1.0,,,,1.0,,3.0,,2.0,1.0,4.0,3.0,6.0,14.0,,,,1.0,,,,,3.0,3.0,,,,1.0,1.0,,,3.0,,,2.0,1.0,3.0,,3.0,3.0,,1.0,4.0,,,,,4.0,6.0,3.0,6.0,,1.0,,,1.0,0.25,0.25,,,0.25,,0.3333333333333333,,,0.6666666666666666,,,1.0,0.5,,,0.5,,,,,103.42541436464089,16.692307692307693,11.153846153846153,16.692307692307693,10.538461538461538,0.16666666666666666,,,0.16666666666666666,,,,0.5,,,,,,0.8333333333333334,,0.5036166666666667,0.4038,0.3333333333333333,0.6,,,10.55,22.1,0.07692307692307693,-8.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,3.0,3.0,3.0,,,,,,,0.75,0.5,1.0,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100835-201477-201480-201918-202664,1611661329,"Erin Thorn, Tamera Young, Sylvia Fowles, Lindsay Wisdom-Hylton, Courtney Vandersloot","Thorn, Young, Fowles, Wisdom-Hylton, Vandersloot",100835-201477-201480-201918-202664,CHI,300.0,4,5.0,5.0,8.0,,1.0,1.0,13.0,2.0,6.0,,,,,,,2.0,7.0,1.0,1.0,,7.0,6.0,,,,,,,,4.0,3.0,,,,,1.0,1.0,,,3.0,,3.0,3.0,,3.0,3.0,6.0,1.0,,,1.0,,1.0,2.0,,3.0,1.0,1.0,7.0,,,,,1.0,1.0,1.0,0.2857142857142857,,0.4375,,0.4375,,,0.125,,,,0.6,0.6,,0.6,0.6,0.75,,0.5,62.4,27.0,20.625,25.8,16.75,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.875,,0.5924875,,0.125,0.14285714285714285,,,3.5142857142857147,21.5,,1.0,3.0,,1.0,3.0,,,,,,,,,,,0.125,,,,1.0,0.6509333333333334,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,0.6666666666666666,,,0.125,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100835-201477-201918-202664-202670,1611661329,"Erin Thorn, Tamera Young, Lindsay Wisdom-Hylton, Courtney Vandersloot, Carolyn Swords","Thorn, Young, Wisdom-Hylton, Vandersloot, Swords",100835-201477-201918-202664-202670,CHI,234.0,2,4.0,8.0,7.0,5.0,5.0,2.0,15.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,5.0,,1.0,,4.0,7.0,,2.0,2.0,3.0,,4.0,4.0,,,1.0,,,2.0,,2.0,,,4.0,1.0,1.0,2.0,,2.0,2.0,4.0,,,2.0,3.0,,2.0,2.0,,1.0,,,2.0,4.0,5.0,1.0,1.0,,,,0.4,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,,,,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,92.3076923076923,17.375,13.571428571428571,15.25,12.428571428571429,0.3333333333333333,0.5,0.5,,,,,0.16666666666666666,,,,0.25,1.0,0.5,,0.4734416666666667,0.4280875,,,0.5,1.0,3.4200000000000004,23.3,0.625,-3.0,,1.0,3.0,2.0,1.0,1.0,,,,,,,,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.442,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,1.0,,,,,,,,,1.0,1.0,,1.0,0.25,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
101049-201477-201480-202259-202664,1611661329,"Cathrine Kraayeveld, Tamera Young, Sylvia Fowles, Epiphanny Prince, Courtney Vandersloot","Kraayeveld, Young, Fowles, Prince, Vandersloot",101049-201477-201480-202259-202664,CHI,3179.0,18,53.0,100.0,101.0,8.0,27.0,12.0,201.0,18.0,27.0,2.0,3.0,8.0,20.0,5.0,16.0,34.0,66.0,6.0,22.0,17.0,103.0,120.0,1.0,13.0,3.0,5.0,3.0,12.0,30.0,38.0,15.0,16.0,5.0,6.0,15.0,5.0,20.0,4.0,5.0,45.0,6.0,10.0,20.0,2.0,29.0,16.0,45.0,13.0,4.0,9.0,19.0,2.0,13.0,29.0,3.0,14.0,20.0,9.0,90.0,12.0,8.0,0.4411764705882353,0.45454545454545453,0.8333333333333334,0.2727272727272727,0.2727272727272727,0.5151515151515151,0.6,0.48863636363636365,0.75,0.5309278350515464,0.4642857142857143,0.75,0.25,0.09090909090909091,0.14814814814814814,1.0,0.5882352941176471,0.3125,0.375,0.6428571428571429,0.3333333333333333,0.4444444444444444,0.36363636363636365,0.7142857142857143,91.04749921358918,17.66,13.990099009900991,16.67,12.910891089108912,0.3068181818181818,0.6666666666666666,0.782608695652174,0.22727272727272727,0.4,0.4,0.625,0.18181818181818182,0.3125,0.3125,0.8,0.5,0.6666666666666666,0.5568181818181818,0.3125,0.46122727272727276,0.428175,0.10416666666666667,0.12162162162162163,0.1262135922330097,0.11650485436893204,8.527272727272727,21.904545454545453,0.08,-17.0,4.0,8.0,19.0,11.0,7.0,3.0,7.0,2.0,2.0,0.10526315789473684,0.875,0.25,0.875,0.3888888888888889,0.2159090909090909,0.42105263157894735,0.47058823529411764,0.375,0.3076923076923077,0.461785,1.0,6.0,,2.0,3.0,1.0,9.0,10.0,8.0,2.0,1.0,6.0,,6.0,2.0,0.5263157894736842,0.6428571428571429,0.46153846153846156,,0.3333333333333333,0.06818181818181818,0.16666666666666666,0.16666666666666666,1.0,,1.0,1.0,,4.0,0.16666666666666666,0.2727272727272727,,,1.0,1.0,1.0,,,2.0,,2.0,6.0,,2.0,3.0,,,,1.0,1.0,5.0,,1.0,,0.5454545454545454,0.46153846153846156,0.4,0.07142857142857142,0.5,0.15384615384615385,,,,,1.0,0.045454545454545456,0.5,,,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,1611661329,2011,2011,True
101049-201477-201918-202259-202664,1611661329,"Cathrine Kraayeveld, Tamera Young, Lindsay Wisdom-Hylton, Epiphanny Prince, Courtney Vandersloot","Kraayeveld, Young, Wisdom-Hylton, Prince, Vandersloot",101049-201477-201918-202259-202664,CHI,46.0,1,1.0,1.0,2.0,1.0,,,3.0,,,,,1.0,1.0,,,1.0,1.0,,,,2.0,,,,1.0,1.0,,2.0,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,0.5,,,,,93.91304347826086,5.0,20.5,5.0,20.5,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.4222,0.4222,,,,1.0,15.1,,1.0,2.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
201062-201480-202259-202664-202670,1611661329,"Shay Murphy, Sylvia Fowles, Epiphanny Prince, Courtney Vandersloot, Carolyn Swords","Murphy, Fowles, Prince, Vandersloot, Swords",201062-201480-202259-202664-202670,CHI,180.0,1,3.0,5.0,6.0,,1.0,1.0,11.0,,,,,1.0,3.0,,1.0,1.0,4.0,,1.0,,2.0,5.0,,,,,,,2.0,,,1.0,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,3.0,1.0,4.0,,,,1.0,1.0,2.0,3.0,,1.0,,,2.0,,,1.0,1.0,,,,0.25,,0.2,,0.2,,,0.2,,,1.0,1.0,0.3333333333333333,,1.0,0.3333333333333333,,,,88.0,23.2,10.666666666666666,22.6,10.666666666666666,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,,,0.2,,0.35119,,,,,,16.525,22.1,,-3.0,,,1.0,,,,1.0,,,,1.0,0.5,,,0.2,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
