EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,DefThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,Offensive Fouls Drawn,DefThreePtReboundPct,DefArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyDefPoss,ShortMidRangeFGA,SecondChanceFG2A,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,ShortMidRangeFrequency,SecondChanceShotQualityAvg,AtRimFGM,AtRimFGA,ShortMidRangeFGM,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Fg3aBlocked,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
100915-201499-201501-202257-202644,1611661324,"Lindsay Whalen, Candice Wiggins, Charde Houston, Monica Wright, Amber Harris","Whalen, Wiggins, Houston, Wright, Harris",100915-201499-201501-202257-202644,MIN,255.0,3,4.0,4.0,9.0,12,6.0,,21,,2.0,,,2.0,2.0,,,2.0,2.0,1.0,3.0,2.0,2.0,2.0,10.0,6.0,,,,,1.0,2.0,2.0,2.0,8.0,,3.0,2.0,2.0,1.0,2.0,1.0,5.0,,3.0,1.0,6.0,,6.0,3.0,2.0,,10.0,8.0,6.0,0.5,1.0,,1.0,1.0,0.3333333333333333,,0.8,,1.0,0.8333333333333334,,1.0,0.4,1.0,0.42857142857142855,,0.5555555555555556,,,,118.58823529411765,11.555555555555555,12.583333333333334,11.555555555555555,12.0,0.4,,,,0.4,1.0,1.0,0.5,,,,,0.6666666666666666,1.0,0.6,1.0,0.48874000000000006,0.4877666666666667,,,,0.8,11.6,22.15,0.6666666666666666,,,2.0,,,,1.0,3.0,2.0,1.0,,1.0,1.0,,,,,3.0,,,,,,,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,1.0,1.0,0.5,1.0,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,0.6666666666666666,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1611661324,2011,2011,True
100944-200671-201487-201501-202632,1611661324,"Rebekkah Brunson, Seimone Augustus, Alexis Hornbuckle, Charde Houston, Maya Moore","Brunson, Augustus, Hornbuckle, Houston, Moore",100944-200671-201487-201501-202632,MIN,107.0,1,2.0,-4.0,3.0,4,,,7,,1.0,,,,1.0,,,,,,1.0,,1.0,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,94.2056074766355,11.333333333333334,18.25,11.333333333333334,17.75,0.5,,,,0.5,,,,,,,,,,0.5,,0.435775,,,,,,16.7,28.8,,,,1.0,,,,1.0,1.0,,3.0,1.0,,0.5,0.5,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2011,2011,True
200671-201499-201501-201882-202632,1611661324,"Seimone Augustus, Candice Wiggins, Charde Houston, Jessica Adair, Maya Moore","Augustus, Wiggins, Houston, Adair, Moore",200671-201499-201501-201882-202632,MIN,527.0,4,9.0,-7.0,17.0,19,8.0,1.0,36,1.0,3.0,,,1.0,2.0,,,1.0,1.0,4.0,8.0,1.0,2.0,3.0,14.0,21.0,,,,3.0,4.0,1.0,1.0,2.0,11.0,6.0,,2.0,1.0,,1.0,,2.0,,6.0,,8.0,,8.0,4.0,4.0,1.0,14.0,11.0,8.0,,0.5,,1.0,0.5,0.5,0.75,0.55,,0.9,0.5833333333333334,,0.9166666666666666,0.2,,0.75,,0.8,,,1.0,98.36812144212524,14.294117647058824,14.947368421052632,14.235294117647058,14.526315789473685,0.3,0.3333333333333333,0.3333333333333333,,0.2,0.5,1.0,,,,,,0.2,1.0,0.5,0.5,0.48418,0.53901,0.09090909090909091,0.1111111111111111,,0.7857142857142857,9.0625,21.8,0.47058823529411764,,,2.0,1.0,1.0,1.0,3.0,6.0,2.0,5.0,,,1.0,1.0,,,,4.0,2.0,,,,,0.2,,3.0,3.0,,2.0,1.0,1.0,,2.0,,,0.25,0.25,1.0,1.0,0.3,1.0,1.0,0.3333333333333333,,,,1.0,1.0,0.5,0.5,,,2.0,2.0,,,,,,3.0,,,,,,,3.0,2.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,0.5,,,,,,0.6,,,,,,,,,,0.4,1.0,,,,,,,,,1611661324,2011,2011,True
201487-201501-202257-202632-202644,1611661324,"Alexis Hornbuckle, Charde Houston, Monica Wright, Maya Moore, Amber Harris","Hornbuckle, Houston, Wright, Moore, Harris",201487-201501-202257-202632-202644,MIN,175.0,1,3.0,-1.0,6.0,7,6.0,,13,,,,,1.0,3.0,,,1.0,3.0,,,1.0,3.0,3.0,6.0,7.0,,,,,,1.0,3.0,3.0,6.0,,3.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,2.0,4.0,,6.0,6.0,6.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.5,,0.5,0.6,,0.6,1.0,,,,,,,,106.97142857142858,13.833333333333334,13.142857142857142,13.833333333333334,12.857142857142858,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.533775,0.533775,,,,1.0,,34.300000000000004,1.0,,,,2.0,1.0,,1.0,2.0,2.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,1.0,,,1.0,1.0,,,2.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2011,2011,True
100412-100915-201499-201501-202632,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Candice Wiggins, Charde Houston, Maya Moore","McWilliams-Franklin, Whalen, Wiggins, Houston, Moore",100412-100915-201499-201501-202632,MIN,139.0,1,2.0,1.0,3.0,4,,,7,2.0,2.0,,,,,,,,,3.0,3.0,,,1.0,7.0,6.0,,,,,,,,,,4.0,,,,,1.0,,2.0,,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,7.0,,,,,,,,1.0,,1.0,,,0.875,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,72.51798561151078,19.666666666666668,20.0,19.666666666666668,17.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,0.3918,,0.25,0.25,,,15.6,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,0.3333333333333333,,,,1.0,2.0,1.0,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1611661324,2011,2011,True
100412-201487-201499-201882-202257,1611661324,"Taj McWilliams-Franklin, Alexis Hornbuckle, Candice Wiggins, Jessica Adair, Monica Wright","McWilliams-Franklin, Hornbuckle, Wiggins, Adair, Wright",100412-201487-201499-201882-202257,MIN,248.0,2,4.0,1.0,10.0,10,2.0,,20,,,,,,,,,,,3.0,5.0,,,5.0,11.0,10.0,,,,,1.0,,,2.0,2.0,,,,,,3.0,,6.0,,3.0,,3.0,,3.0,4.0,5.0,3.0,11.0,2.0,2.0,,,,,,0.6,,0.6,,,0.7857142857142857,,0.5,,,0.6,,0.6,,,1.0,116.1290322580645,10.7,14.1,10.7,13.7,,,,,,,,,,,,,,,0.8,,0.5238,0.3924,0.42857142857142855,0.42857142857142855,,0.18181818181818182,3.46,,0.2,,,,2.0,2.0,,1.0,3.0,,3.0,1.0,,,,,,,,1.0,,,,,0.2,,3.0,4.0,,6.0,3.0,3.0,,1.0,,1.0,1.0,1.0,0.5,,0.8,0.75,0.75,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,1611661324,2011,2011,True
100412-201499-202257-202632-202644,1611661324,"Taj McWilliams-Franklin, Candice Wiggins, Monica Wright, Maya Moore, Amber Harris","McWilliams-Franklin, Wiggins, Wright, Moore, Harris",100412-201499-202257-202632-202644,MIN,438.0,4,7.0,-1.0,13.0,13,2.0,3.0,26,,1.0,3.0,1.0,1.0,3.0,,,,,,7.0,3.0,6.0,,9.0,10.0,,,,,1.0,1.0,1.0,,3.0,,9.0,3.0,1.0,3.0,3.0,1.0,9.0,,3.0,,4.0,3.0,7.0,2.0,,,9.0,3.0,2.0,1.0,0.5,,1.0,0.5,,,0.34615384615384615,,0.75,0.34615384615384615,,0.75,0.46153846153846156,,1.0,,1.0,0.3333333333333333,,,85.47945205479452,17.076923076923077,16.615384615384617,15.384615384615385,16.615384615384617,0.07692307692307693,,,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,,0.7692307692307693,0.3333333333333333,0.4577541666666667,0.464725,,,,0.3333333333333333,7.8428571428571425,25.183333333333334,0.15384615384615385,2.0,2.0,1.0,1.0,1.0,,1.0,2.0,,2.0,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,3.0,2.0,2.0,,1.0,,0.15384615384615385,0.5219,,4.0,,,,,,1.0,,,,,1.0,,0.3076923076923077,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.25,,,0.5,0.42857142857142855,0.5,0.5,,,,,,,0.5,,,,,,,,1.0,,,,,,,,1611661324,2011,2011,True
100915-100944-200671-201499-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Candice Wiggins, Maya Moore","Whalen, Brunson, Augustus, Wiggins, Moore",100915-100944-200671-201499-202632,MIN,615.0,3,10.0,-3.0,22.0,21,6.0,2.0,43,,1.0,1.0,,,3.0,,,,,6.0,11.0,,4.0,4.0,16.0,19.0,,,2.0,2.0,2.0,,,,4.0,2.0,,3.0,,,5.0,,10.0,1.0,2.0,1.0,6.0,2.0,8.0,5.0,7.0,3.0,14.0,4.0,6.0,,,,,,0.5454545454545454,1.0,0.4,0.5,1.0,0.42105263157894735,0.5,0.6666666666666666,0.26666666666666666,1.0,0.4,0.25,0.625,0.2222222222222222,1.0,0.6666666666666666,100.6829268292683,13.045454545454545,15.619047619047619,12.727272727272727,14.761904761904763,0.06666666666666667,,,0.06666666666666667,0.2,,,,,,,,,,0.5333333333333333,,0.4689466666666667,0.47975,0.16666666666666666,0.21428571428571427,0.125,0.25,8.354545454545455,22.7,0.2727272727272727,,,3.0,4.0,3.0,2.0,4.0,4.0,1.0,2.0,,,1.0,1.0,,,,10.0,6.0,2.0,,,,0.4,0.3776,2.0,4.0,4.0,10.0,5.0,1.0,4.0,2.0,,,0.8333333333333334,0.8333333333333334,,,0.26666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.8,1.0,,,,,,,1.0,1.0,,,,1.0,,,,2.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,0.5,0.18181818181818182,0.25,0.16666666666666666,,,0.2,,0.5,,,,,,,,,,,,,0.5,1.0,,,,,,,,,1611661324,2011,2011,True
100915-200671-201499-201501-202644,1611661324,"Lindsay Whalen, Seimone Augustus, Candice Wiggins, Charde Houston, Amber Harris","Whalen, Augustus, Wiggins, Houston, Harris",100915-200671-201499-201501-202644,MIN,202.0,2,3.0,6.0,7.0,7,7.0,1.0,14,,,,,1.0,1.0,,,1.0,1.0,3.0,4.0,1.0,1.0,2.0,11.0,5.0,,,,3.0,4.0,1.0,1.0,2.0,11.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,7.0,,3.0,,4.0,1.0,5.0,2.0,2.0,,11.0,11.0,7.0,1.0,1.0,,1.0,1.0,0.75,0.75,0.9,,0.9,0.9166666666666666,,0.9166666666666666,0.2,,1.0,,1.0,1.0,,1.0,99.8019801980198,13.857142857142858,15.0,12.428571428571429,15.0,,,,,0.2,1.0,1.0,1.0,,,,,0.2,1.0,0.4,1.0,0.46853,0.46853,,,,1.0,7.225,21.3,1.0,,,1.0,,,,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,3.0,3.0,,,1.0,,0.6,,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,1.0,,0.2,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,0.5,1.0,,1.0,,,,1.0,,,,,,,,,0.2,1.0,,,,,,,,,1611661324,2011,2011,True
100915-200671-201882-202632-202644,1611661324,"Lindsay Whalen, Seimone Augustus, Jessica Adair, Maya Moore, Amber Harris","Whalen, Augustus, Adair, Moore, Harris",100915-200671-201882-202632-202644,MIN,121.0,2,2.0,-4.0,4.0,4,3.0,1.0,8,1.0,1.0,,,,,,,,,1.0,3.0,,,2.0,4.0,8.0,,,,1.0,3.0,,,,2.0,,,,,,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,,0.3333333333333333,,,,,1.0,0.5,,,95.20661157024794,14.5,15.75,14.25,15.75,0.3333333333333333,1.0,1.0,,,,,,,,,,,,0.6666666666666666,,0.5455,0.5455,0.25,0.25,,0.5,5.3,,0.75,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,0.6463,,2.0,,2.0,1.0,,,1.0,,,1.0,1.0,,,0.6666666666666666,,,,,,,,,,,,1.0,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,0.5,0.5,,,,,,,1.0,1.0,,,,,,0.6666666666666666,,,,,,,,,,1611661324,2011,2011,True
100412-100915-100944-200671-201487,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Alexis Hornbuckle","McWilliams-Franklin, Whalen, Brunson, Augustus, Hornbuckle",100412-100915-100944-200671-201487,MIN,517.0,4,9.0,12.0,14.0,15,6.0,1.0,29,1.0,3.0,1.0,,2.0,6.0,,,,2.0,4.0,6.0,3.0,7.0,2.0,19.0,7.0,,,2.0,1.0,3.0,,2.0,2.0,4.0,2.0,9.0,6.0,2.0,3.0,6.0,2.0,15.0,,7.0,2.0,9.0,1.0,10.0,5.0,2.0,,17.0,4.0,6.0,1.0,0.42857142857142855,,,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.6538461538461539,,0.2,0.6785714285714286,1.0,0.3333333333333333,0.5384615384615384,1.0,0.6363636363636364,,0.5833333333333334,0.16666666666666666,,0.5,80.77369439071566,15.285714285714286,20.2,15.285714285714286,17.8,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,,,,0.4,,0.6153846153846154,0.3333333333333333,0.4910538461538462,0.53174,,,0.10526315789473684,0.21052631578947367,11.533333333333333,22.75714285714286,0.42857142857142855,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,2.0,2.0,,,,,0.15384615384615385,,1.0,1.0,2.0,6.0,3.0,1.0,1.0,1.0,,,0.75,0.75,0.6666666666666666,,0.07692307692307693,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,,,,,1.0,1.0,,,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,1.0,2.0,1.0,,1.0,2.0,2.0,,1.0,,,,,,,0.5,,,0.5,,1.0,,1.0,1.0,,,,,,,0.2,1.0,,,,,,,,,1611661324,2011,2011,True
100412-100915-201499-201501-202257,1611661324,"Taj McWilliams-Franklin, Lindsay Whalen, Candice Wiggins, Charde Houston, Monica Wright","McWilliams-Franklin, Whalen, Wiggins, Houston, Wright",100412-100915-201499-201501-202257,MIN,68.0,1,1.0,3.0,2.0,1,,,3,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,1.0,1.0,,,3.0,,,1.0,1.0,,,1.0,,,0.75,,,0.75,,,0.5,,1.0,,1.0,,,1.0,63.529411764705884,17.5,33.0,17.5,33.0,,,,,0.5,1.0,1.0,1.0,,,,,,,0.5,1.0,0.412925,,,,,,9.5,22.8,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2011,2011,True
100412-200671-201499-201501-202257,1611661324,"Taj McWilliams-Franklin, Seimone Augustus, Candice Wiggins, Charde Houston, Monica Wright","McWilliams-Franklin, Augustus, Wiggins, Houston, Wright",100412-200671-201499-201501-202257,MIN,208.0,3,3.0,3.0,5.0,6,3.0,,11,,,,,2.0,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,,10.0,7.0,,,,1.0,1.0,2.0,2.0,,8.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,8.0,,1.0,,3.0,,3.0,1.0,,,10.0,8.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.25,,1.3333333333333333,1.25,,1.3333333333333333,0.5,,0.5,,0.75,,,0.5,76.15384615384615,15.0,22.166666666666668,15.0,18.666666666666668,,,,,0.5,1.0,1.0,1.0,,,,,0.6666666666666666,1.0,0.75,1.0,0.4686875,0.5080833333333333,,,,0.8,4.15,21.8,0.6,,,2.0,,,1.0,1.0,1.0,,4.0,,,1.0,1.0,,,,3.0,1.0,,,,,0.25,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,0.5,0.5,,,0.25,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,1611661324,2011,2011,True
100915-200671-201501-202632-202644,1611661324,"Lindsay Whalen, Seimone Augustus, Charde Houston, Maya Moore, Amber Harris","Whalen, Augustus, Houston, Moore, Harris",100915-200671-201501-202632-202644,MIN,22.0,1,,,1.0,1,,,2,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,130.9090909090909,18.0,4.0,18.0,4.0,,,,1.0,,,,,,,,,,,1.0,,0.5478,,,,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2011,2011,True
100944-201487-201499-201882-202257,1611661324,"Rebekkah Brunson, Alexis Hornbuckle, Candice Wiggins, Jessica Adair, Monica Wright","Brunson, Hornbuckle, Wiggins, Adair, Wright",100944-201487-201499-201882-202257,MIN,122.0,1,2.0,,5.0,6,3.0,1.0,11,,,,,,,,,,,1.0,2.0,,,3.0,5.0,5.0,,,1.0,1.0,2.0,,,1.0,3.0,,,,,,1.0,,2.0,,1.0,,1.0,1.0,2.0,4.0,9.0,2.0,4.0,3.0,3.0,,,,,,0.5,0.5,0.5,,0.5,0.4166666666666667,0.5,0.375,,,0.5,,0.5,1.0,,,129.8360655737705,8.0,13.666666666666666,7.6,13.5,,,,,,,,,,,,,,,0.5,,0.5414,0.5414,0.6,0.5,0.2,0.6,6.15,,0.6,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,0.5,,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,0.5,1.0,,1.0,,,,,,,1611661324,2011,2011,True
200671-201487-201499-201501-201882,1611661324,"Seimone Augustus, Alexis Hornbuckle, Candice Wiggins, Charde Houston, Jessica Adair","Augustus, Hornbuckle, Wiggins, Houston, Adair",200671-201487-201499-201501-201882,MIN,492.0,4,8.0,4.0,16.0,18,4.0,,34,,,,,,,,,,,6.0,9.0,,,8.0,20.0,16.0,,,,2.0,2.0,,,1.0,5.0,,,,,,6.0,,12.0,,3.0,,5.0,,5.0,6.0,10.0,5.0,20.0,5.0,4.0,,,,,,0.6666666666666666,1.0,0.6666666666666666,,1.0,0.7142857142857143,,0.8333333333333334,,,1.0,,0.8333333333333334,,,1.0,99.51219512195122,14.375,14.555555555555555,14.375,14.0,,,,,,,,,,,,,,,0.7777777777777778,,0.4576,0.65635,0.35714285714285715,0.35714285714285715,,0.25,4.466666666666667,,0.25,,,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,,1.0,0.6666666666666666,0.5,,,,3.0,2.0,,,,,0.2222222222222222,,4.0,7.0,2.0,12.0,6.0,4.0,2.0,1.0,,,1.0,1.0,,1.0,0.7777777777777778,0.5714285714285714,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.14285714285714285,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,1611661324,2011,2011,True
