EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedShortMidRange,LostBallTurnovers,BlockedAtRim,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Travels,Loose Ball Fouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100634-100940-200691-201046-203402,1611661317,"Penny Taylor, Diana Taurasi, Mistie Bass, Lindsey Harding, Kelsey Bone","Taylor, Taurasi, Bass, Harding, Bone",100634-100940-200691-201046-203402,PHO,74.0,1,1.0,6.0,3.0,2.0,,,1.0,5.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,3.0,4.0,,,,6.0,,1.0,1.0,,,2.0,,,,,,,2.0,4.0,,,2.0,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,4.0,,,,,0.3333333333333333,0.5,,,,,0.75,1.0,,0.75,1.0,,0.75,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,97.29729729729729,,14.666666666666666,15.0,14.333333333333334,15.0,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,0.25,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,0.75,,0.56025,0.5833,,,,0.3333333333333333,,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200676-201046-201909-204330,1611661317,"Penny Taylor, Candice Dupree, Lindsey Harding, Sonja Petrovic, Isabelle Harrison","Taylor, Dupree, Harding, Petrovic, Harrison",100634-200676-201046-201909-204330,PHO,157.0,1,3.0,,5.0,4.0,,,1.0,9.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,2.0,2.0,,1.0,1.0,5.0,5.0,1.0,1.0,,,2.0,,,,,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,1.0,,2.0,3.0,,,,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,,,,3.0,,,,,0.5,0.5,,,,,1.0,1.0,,0.6666666666666666,1.0,,0.8333333333333334,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,82.54777070063695,,20.8,13.25,19.6,13.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,0.6666666666666666,,0.45308333333333334,,,0.3333333333333333,0.5,0.4,,5.9,25.5,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200676-201049-201886-203398,1611661317,"Penny Taylor, Candice Dupree, Noelle Quinn, DeWanna Bonner, Brittney Griner","Taylor, Dupree, Quinn, Bonner, Griner",100634-200676-201049-201886-203398,PHO,690.0,3,12.0,7.0,21.0,21.0,8.0,,2.0,42.0,4.0,8.0,,1.0,2.0,5.0,,2.0,1.0,3.0,1.0,1.0,,1.0,,,,5.0,13.0,1.0,2.0,10.0,23.0,16.0,1.0,2.0,,,2.0,2.0,5.0,1.0,1.0,4.0,11.0,2.0,8.0,3.0,,,1.0,,2.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,,2.0,1.0,6.0,1.0,8.0,2.0,10.0,,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,,10.0,,1.0,12.0,2.0,6.0,1.0,,,,,21.0,11.0,8.0,,1.0,0.2,0.2,1.0,0.5,1.0,0.5,0.38461538461538464,0.5,0.4,0.43333333333333335,0.5,0.5833333333333334,0.575,0.5,0.6875,0.13333333333333333,0.15384615384615385,0.25,,0.5,1.0,0.75,0.25,1.0,,0.7777777777777778,0.2222222222222222,0.5,,,,,1.0,1.0,0.5,1.0,,,87.65217391304348,,15.619047619047619,17.238095238095237,15.0,17.142857142857142,0.5333333333333333,0.5,0.6666666666666666,0.25,0.13333333333333333,,,,0.2,0.3333333333333333,0.3333333333333333,,0.06666666666666667,1.0,1.0,1.0,0.06666666666666667,,,,0.5,,,,0.8333333333333334,0.4,,,0.6666666666666666,,0.5372166666666666,0.48845,0.6294916666666667,0.3157894736842105,0.35294117647058826,0.08695652173913043,0.4782608695652174,6.276923076923077,23.95,0.38095238095238093,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200676-201049-201909-204330,1611661317,"Penny Taylor, Candice Dupree, Noelle Quinn, Sonja Petrovic, Isabelle Harrison","Taylor, Dupree, Quinn, Petrovic, Harrison",100634-200676-201049-201909-204330,PHO,159.0,2,3.0,8.0,5.0,5.0,,,,10.0,2.0,2.0,,,,,,1.0,,,,,1.0,1.0,,,,2.0,3.0,1.0,1.0,3.0,10.0,2.0,,,,,,,,,,,,4.0,,3.0,,,1.0,1.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,,,3.0,,3.0,,3.0,,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,2.0,,,3.0,2.0,2.0,,,,,,10.0,,,,,1.0,1.0,1.0,1.0,,1.0,0.6666666666666666,,,0.875,,,1.125,,,0.25,,,,,,0.75,,,,0.6,,,,,,,,0.6666666666666666,1.0,,,,90.56603773584906,,12.4,19.4,12.4,18.2,0.5,1.0,1.0,1.0,0.25,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,0.75,1.0,0.5328375,,,0.5,0.6666666666666666,,,4.8,24.8,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200676-201886-203398-204300,1611661317,"Penny Taylor, Candice Dupree, DeWanna Bonner, Brittney Griner, Marta Xargay","Taylor, Dupree, Bonner, Griner, Xargay",100634-200676-201886-203398-204300,PHO,1037.0,6,17.0,-17.0,33.0,34.0,7.0,13.0,2.0,67.0,4.0,7.0,,1.0,1.0,1.0,2.0,5.0,2.0,5.0,,1.0,1.0,7.0,2.0,,1.0,8.0,17.0,1.0,8.0,2.0,21.0,38.0,,1.0,2.0,,3.0,1.0,2.0,,1.0,,2.0,8.0,8.0,3.0,,,7.0,1.0,1.0,4.0,1.0,5.0,1.0,,1.0,1.0,2.0,11.0,1.0,2.0,2.0,6.0,2.0,10.0,3.0,13.0,,4.0,2.0,2.0,7.0,5.0,2.0,9.0,4.0,5.0,1.0,10.0,,11.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,18.0,2.0,7.0,2.0,,0.5,0.5,1.0,0.125,,0.125,0.47058823529411764,,0.5,0.38,0.5,0.3333333333333333,0.40384615384615385,0.5,0.3333333333333333,0.32,0.058823529411764705,0.14285714285714285,,0.7777777777777778,1.0,0.8571428571428571,0.2222222222222222,0.4,0.14285714285714285,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,0.8,1.0,0.3333333333333333,0.5,,93.03760848601735,1.0,16.87878787878788,14.117647058823529,16.242424242424242,13.441176470588236,0.28,0.5714285714285714,0.6666666666666666,0.25,0.2,0.4,0.4,0.5,0.2,0.4,0.4,1.0,0.04,,,,0.28,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,,,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,,0.6,0.14285714285714285,0.47011000000000003,0.4625,0.4865333333333333,0.038461538461538464,0.05555555555555555,0.14285714285714285,0.09523809523809523,8.841176470588236,24.3375,0.21212121212121213,1.0,2.0,,,,,,,,,,1.0,1.0,,,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200691-201046-201886-203398,1611661317,"Penny Taylor, Mistie Bass, Lindsey Harding, DeWanna Bonner, Brittney Griner","Taylor, Bass, Harding, Bonner, Griner",100634-200691-201046-201886-203398,PHO,639.0,4,11.0,1.0,20.0,18.0,,3.0,3.0,38.0,3.0,7.0,,2.0,,,1.0,3.0,2.0,4.0,1.0,2.0,,4.0,,,,6.0,14.0,1.0,6.0,4.0,19.0,18.0,1.0,3.0,,4.0,6.0,,,,,,,6.0,6.0,3.0,,,4.0,,2.0,3.0,1.0,4.0,,1.0,1.0,,2.0,9.0,2.0,3.0,1.0,6.0,,7.0,6.0,13.0,,1.0,1.0,,2.0,2.0,1.0,3.0,,4.0,,7.0,,4.0,,,4.0,,2.0,,,,,,13.0,,,2.0,,0.5,0.5,1.0,0.16666666666666666,,0.16666666666666666,0.42857142857142855,0.3333333333333333,,0.375,0.3333333333333333,,0.4318181818181818,0.6,,0.3,0.14285714285714285,0.2857142857142857,,0.6666666666666666,,0.75,0.42857142857142855,1.0,0.4,0.7777777777777778,0.4166666666666667,1.0,,,0.25,1.0,0.5,1.0,0.75,,1.0,,85.63380281690141,,17.55,16.0,16.3,15.555555555555555,0.35,0.42857142857142855,0.6,0.3333333333333333,0.15,0.3333333333333333,0.3333333333333333,,0.2,0.5,0.5,1.0,0.1,0.5,0.5,1.0,0.2,,,,0.6666666666666666,,,,,,,,0.65,,0.4885975,0.458,,0.09090909090909091,0.125,0.3157894736842105,,7.764285714285714,24.150000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1611661317,2016,2016,True
100634-200691-201046-201886-203402,1611661317,"Penny Taylor, Mistie Bass, Lindsey Harding, DeWanna Bonner, Kelsey Bone","Taylor, Bass, Harding, Bonner, Bone",100634-200691-201046-201886-203402,PHO,130.0,2,2.0,-2.0,4.0,3.0,2.0,,1.0,7.0,,,,,,,,,,,,,,2.0,,,,,,,2.0,2.0,2.0,4.0,,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,2.0,2.0,2.0,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,,1.0,,,,,,,,1.0,0.5,1.0,0.5,,,,0.5,,,,,1.0,,,77.53846153846155,,17.25,20.333333333333332,13.5,20.333333333333332,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.4905,,,0.3333333333333333,1.0,1.0,,,23.25,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200691-201049-201886-203398,1611661317,"Penny Taylor, Mistie Bass, Noelle Quinn, DeWanna Bonner, Brittney Griner","Taylor, Bass, Quinn, Bonner, Griner",100634-200691-201049-201886-203398,PHO,570.0,5,10.0,-13.0,18.0,18.0,5.0,1.0,3.0,36.0,1.0,3.0,,,,,1.0,2.0,3.0,8.0,,,,,,,,5.0,13.0,,,2.0,12.0,25.0,2.0,2.0,,,4.0,,,,,2.0,2.0,2.0,8.0,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,2.0,1.0,3.0,,4.0,2.0,6.0,1.0,1.0,1.0,,2.0,2.0,3.0,5.0,3.0,4.0,1.0,6.0,1.0,4.0,,,2.0,,1.0,,,,,,8.0,2.0,5.0,,,0.2,0.2,,,,,0.38461538461538464,1.0,,0.38461538461538464,1.0,,0.42857142857142855,1.0,1.0,,0.07692307692307693,0.3333333333333333,,0.4,,0.75,0.25,0.25,,0.5,0.25,0.5,,0.2,,,1.0,0.5,1.0,0.25,,0.14285714285714285,90.94736842105263,,17.5,14.166666666666666,16.38888888888889,13.11111111111111,0.23076923076923078,0.3333333333333333,0.5,,0.15384615384615385,0.5,0.5,,0.6153846153846154,0.375,0.375,0.3333333333333333,,,,,,,,,,,,,,,,,0.23076923076923078,,0.42235384615384614,0.3719,,0.07142857142857142,0.07142857142857142,0.3333333333333333,0.16666666666666666,12.26923076923077,,0.2777777777777778,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-200691-201049-203398-204336,1611661317,"Penny Taylor, Mistie Bass, Noelle Quinn, Brittney Griner, Alex Harden","Taylor, Bass, Quinn, Griner, Harden",100634-200691-201049-203398-204336,PHO,112.0,1,2.0,3.0,3.0,3.0,,,2.0,6.0,1.0,2.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,3.0,1.0,2.0,,5.0,2.0,1.0,1.0,1.0,,5.0,,,,,,,,2.0,3.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,,2.0,,2.0,2.0,4.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,0.5,,0.5,0.3333333333333333,1.0,,0.5,1.25,,0.5,1.25,,0.4,,,,,,1.0,0.5,,1.0,1.0,0.6666666666666666,1.0,,,,1.0,,,1.0,,,,77.14285714285714,,18.333333333333332,19.0,16.333333333333332,19.0,0.4,0.5,0.5,,,,,,0.2,,,,0.2,,,,0.2,1.0,1.0,1.0,0.5,1.0,,0.5,,,,,0.8,1.0,0.50682,0.6051,,,,1.0,,6.7,23.45,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100634-201046-201886-201909-203398,1611661317,"Penny Taylor, Lindsey Harding, DeWanna Bonner, Sonja Petrovic, Brittney Griner","Taylor, Harding, Bonner, Petrovic, Griner",100634-201046-201886-201909-203398,PHO,42.0,1,1.0,1.0,2.0,1.0,,,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,102.85714285714286,,9.5,23.0,8.5,23.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.46265,0.6077,,,,1.0,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-1627675-200676-201909-204330,1611661317,"Diana Taurasi, Courtney Williams, Candice Dupree, Sonja Petrovic, Isabelle Harrison","Taurasi, Williams, Dupree, Petrovic, Harrison",100940-1627675-200676-201909-204330,PHO,112.0,1,2.0,,4.0,3.0,,3.0,,7.0,1.0,1.0,,,,,,,,1.0,,,1.0,2.0,,,,1.0,2.0,1.0,2.0,,5.0,5.0,,,,,,,,,,,,,2.0,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,5.0,,,1.0,,,,1.0,0.5,,0.5,0.5,,,0.625,,,0.625,,,0.5,,,,,,,,,,,,,,,,,,,,,,,90.0,,15.75,16.333333333333332,15.75,16.333333333333332,0.25,1.0,1.0,,,,,,0.25,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,0.75,0.5,0.486025,,,,,,,10.8,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-1627699-200676-201886-203398,1611661317,"Diana Taurasi, Nirra Fields, Candice Dupree, DeWanna Bonner, Brittney Griner","Taurasi, Fields, Dupree, Bonner, Griner",100940-1627699-200676-201886-203398,PHO,91.0,1,2.0,2.0,2.0,2.0,,,1.0,4.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,2.0,3.0,,,,4.0,2.0,1.0,1.0,,,2.0,,,,,,,,4.0,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,63.2967032967033,,10.0,35.5,10.0,35.5,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,,0.6055333333333334,0.766,,,,0.5,,5.866666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-200676-200691-201049-201909,1611661317,"Diana Taurasi, Candice Dupree, Mistie Bass, Noelle Quinn, Sonja Petrovic","Taurasi, Dupree, Bass, Quinn, Petrovic",100940-200676-200691-201049-201909,PHO,110.0,1,2.0,2.0,3.0,3.0,,,1.0,6.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,3.0,4.0,,,,6.0,4.0,1.0,1.0,,,2.0,,,,,,,6.0,,,,,,,,3.0,,3.0,,,2.0,,1.0,6.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,1.0,,,,,,4.0,,,,,1.0,1.0,,,,,0.75,1.0,,0.75,1.0,,0.6,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,78.54545454545455,,19.0,17.666666666666668,17.0,17.666666666666668,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,0.25,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,0.75,,0.568125,0.6689,,0.2,0.2,0.3333333333333333,,5.425,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-200676-201046-201886-203402,1611661317,"Diana Taurasi, Candice Dupree, Lindsey Harding, DeWanna Bonner, Kelsey Bone","Taurasi, Dupree, Harding, Bonner, Bone",100940-200676-201046-201886-203402,PHO,519.0,4,9.0,13.0,18.0,17.0,9.0,,2.0,35.0,8.0,10.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,,,,,,,,11.0,16.0,,,3.0,25.0,12.0,2.0,2.0,,,4.0,5.0,7.0,,,2.0,12.0,12.0,10.0,,,2.0,,,,6.0,,6.0,,,4.0,1.0,1.0,12.0,,2.0,2.0,4.0,,6.0,2.0,8.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,4.0,,1.0,6.0,,2.0,1.0,,,,,21.0,12.0,9.0,,1.0,0.5454545454545454,0.6,,,,,0.6875,1.0,0.7142857142857143,0.6875,1.0,0.7142857142857143,0.6578947368421053,1.0,0.6666666666666666,,,,,1.0,,0.8,0.4,0.4,,0.6,0.4,0.5,,0.5,,,1.0,0.75,,0.5,,,97.10982658959537,,12.833333333333334,16.941176470588236,12.555555555555555,15.529411764705882,0.625,0.8,0.8,0.5,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,1.0,,,0.42857142857142855,1.0,,,0.625,,0.49288125,0.5689,0.4275428571428571,0.1111111111111111,0.1111111111111111,0.16,0.48,5.99375,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-200676-201046-201909-203398,1611661317,"Diana Taurasi, Candice Dupree, Lindsey Harding, Sonja Petrovic, Brittney Griner","Taurasi, Dupree, Harding, Petrovic, Griner",100940-200676-201046-201909-203398,PHO,158.0,3,3.0,5.0,4.0,5.0,,3.0,1.0,9.0,1.0,2.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,2.0,3.0,1.0,1.0,,7.0,2.0,1.0,1.0,,,2.0,,,,,,,2.0,2.0,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,1.0,,3.0,,3.0,1.0,4.0,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,5.0,,,,,0.5,0.5,1.0,1.0,,1.0,0.6666666666666666,1.0,,0.875,1.0,,0.875,1.0,,0.25,,,,1.0,,0.75,1.0,,,0.75,1.0,1.0,,,,,,0.75,,,,,82.0253164556962,,16.25,18.6,15.25,18.6,0.5,0.5,0.5,,,,,,0.25,1.0,1.0,1.0,,,,,0.25,1.0,1.0,1.0,,,,,,,,,0.75,1.0,0.5454875,0.4255,,,,0.2857142857142857,,6.566666666666666,25.6,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
100940-200676-201049-203398-204336,1611661317,"Diana Taurasi, Candice Dupree, Noelle Quinn, Brittney Griner, Alex Harden","Taurasi, Dupree, Quinn, Griner, Harden",100940-200676-201049-203398-204336,PHO,63.0,1,1.0,,1.0,2.0,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,68.57142857142857,,29.0,17.0,29.0,17.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3991,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2016,2016,True
