EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGM,FG3M,FtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallOutOfBoundsTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimAssists,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceOffPoss,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted2s,LostBallSteals,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyFtPoints,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,BlockedCorner3,PenaltyArc3Accuracy,Technical Free Throw Trips,HeaveAttempts,Clear Path Fouls,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Charge Fouls,team_id,year,season,team_vs
101030-201919-202250-202670-204327,1611661313,"Tanisha Wright, Shavonte Zellous, Tina Charles, Carolyn Swords, Brittany Boyd","Wright, Zellous, Charles, Swords, Boyd",101030-201919-202250-202670-204327,NYL,686.0,3,11.0,-8.0,21.0,21.0,9.0,42.0,4.0,,3.0,7.0,5.0,3.0,14.0,5.0,14.0,22.0,4.0,5.0,2.0,2.0,3.0,,7.0,1.0,6.0,8.0,9.0,3.0,2.0,,1.0,3.0,2.0,7.0,,5.0,14.0,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.3157894736842105,0.35,0.2631578947368421,0.14285714285714285,0.25,0.6,0.5,0.5833333333333334,0.5,,88.16326530612244,18.714285714285715,13.952380952380953,18.523809523809526,12.904761904761905,0.21052631578947367,0.15789473684210525,,,,0.3684210526315789,0.2631578947368421,0.47368421052631576,0.4612921052631579,11.15,24.32,2.0,2.0,2.0,3.0,2.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,0.5,0.4,0.4,,0.4,0.4,0.5,0.4,0.05263157894736842,0.07142857142857142,1.0,1.0,,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,2.0,,,,2.0,1.0,,1.0,0.8,0.2857142857142857,0.3333333333333333,,,,7.0,1.0,3.0,3.0,7.0,0.21428571428571427,0.21428571428571427,0.3333333333333333,,,,1.0,,,,,,1.0,,,,,,1.0,5.0,,1.0,3.0,,,,1.0,,1.0,,1.0,1.0,,2.0,,2.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,0.2,,0.16666666666666666,,,,0.14285714285714285,,0.6666666666666666,1.0,,0.1,,0.07692307692307693,0.3333333333333333,,,,0.5,,,0.5,,,,,,,,0.16666666666666666,,,,0.16666666666666666,0.4641416666666667,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
101030-201919-202250-203411-203830,1611661313,"Tanisha Wright, Shavonte Zellous, Tina Charles, Sugar Rodgers, Shoni Schimmel","Wright, Zellous, Charles, Rodgers, Schimmel",101030-201919-202250-203411-203830,NYL,19.0,2,,-5.0,1.0,3.0,3.0,4.0,,,,,,,,,,5.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,303.15789473684214,5.0,4.666666666666667,5.0,4.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
101030-201919-202250-203411-204320,1611661313,"Tanisha Wright, Shavonte Zellous, Tina Charles, Sugar Rodgers, Amanda Zahui B","Wright, Zellous, Charles, Rodgers, Zahui B",101030-201919-202250-203411-204320,NYL,380.0,3,6.0,-1.0,14.0,14.0,6.0,28.0,2.0,,2.0,3.0,1.0,3.0,7.0,1.0,15.0,16.0,4.0,,1.0,2.0,2.0,,4.0,,3.0,3.0,4.0,2.0,1.0,,1.0,2.0,1.0,3.0,1.0,5.0,13.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.375,0.5769230769230769,0.125,0.14285714285714285,0.5,0.75,,0.5,,,106.10526315789474,11.714285714285714,15.428571428571429,11.5,14.142857142857142,0.25,0.25,,,,0.375,0.125,0.375,0.4301285714285714,10.071428571428571,47.7,,,9.0,,,,,,10.0,4.0,1.0,,1.0,,,,1.0,,,,,0.3333333333333333,0.36363636363636365,1.0,1.0,,1.0,,1.0,0.5,1.0,1.0,1.0,2.0,,,,2.0,1.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,6.0,5.0,7.0,7.0,6.0,0.7,0.4666666666666667,0.42857142857142855,,,1.0,1.0,,,,,,1.0,,,,2.0,2.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,0.5,1.0,,,,,0.5,,,0.25,,0.25,,,1.0,,,,1.0,0.5,,,,,,,,0.5,1.0,,,0.5,0.655,,0.13333333333333333,,,,,1.0,,,,,,,,,,,1611661313,2016,2016,True
101030-201919-202250-204296-204320,1611661313,"Tanisha Wright, Shavonte Zellous, Tina Charles, Rebecca Allen, Amanda Zahui B","Wright, Zellous, Charles, Allen, Zahui B",101030-201919-202250-204296-204320,NYL,28.0,1,,-1.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,102.85714285714286,11.0,17.0,11.0,17.0,1.0,,,,,,,1.0,0.3842,3.6,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.3842,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
101030-201919-202250-204327-204329,1611661313,"Tanisha Wright, Shavonte Zellous, Tina Charles, Brittany Boyd, Kiah Stokes","Wright, Zellous, Charles, Boyd, Stokes",101030-201919-202250-204327-204329,NYL,336.0,2,6.0,,11.0,11.0,3.0,22.0,2.0,1.0,1.0,5.0,,3.0,8.0,1.0,12.0,12.0,2.0,,1.0,1.0,2.0,,5.0,,2.0,4.0,5.0,2.0,2.0,,1.0,1.0,2.0,4.0,1.0,4.0,8.0,0.3333333333333333,0.3333333333333333,0.375,0.5,0.5454545454545454,0.1111111111111111,0.125,,0.5,,0.5,,,94.28571428571429,16.181818181818183,14.363636363636363,14.818181818181818,13.272727272727273,0.2222222222222222,0.1111111111111111,1.0,1.0,,0.5555555555555556,,0.3333333333333333,0.4754666666666667,12.9,22.4,,1.0,3.0,3.0,,1.0,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.1,0.1111111111111111,1.0,1.0,1.0,,,,0.5,0.5,1.0,2.0,1.0,1.0,,,4.0,,,,0.3333333333333333,0.2,0.25,0.1111111111111111,,0.7012,1.0,2.0,2.0,2.0,1.0,0.5,0.16666666666666666,0.09090909090909091,1.0,1.0,,,1.0,,,,,,1.0,1.0,,2.0,4.0,,1.0,,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,0.2,,,1.0,,0.2,,0.2,,,0.25,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.4426,,0.3333333333333333,,,,,,,1.0,,,,,,,,,1611661313,2016,2016,True
101030-201919-202670-203830-204329,1611661313,"Tanisha Wright, Shavonte Zellous, Carolyn Swords, Shoni Schimmel, Kiah Stokes","Wright, Zellous, Swords, Schimmel, Stokes",101030-201919-202670-203830-204329,NYL,175.0,1,3.0,3.0,6.0,6.0,6.0,12.0,1.0,,,3.0,,3.0,4.0,,7.0,4.0,4.0,,,2.0,2.0,,4.0,1.0,2.0,3.0,3.0,,,,1.0,1.0,1.0,2.0,,1.0,7.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.7,,,,1.0,1.0,1.0,,,98.74285714285715,14.166666666666666,15.0,14.166666666666666,15.0,0.25,,,,,0.75,,0.25,0.438475,12.1,,,,1.0,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,,,,2.0,,,,1.0,0.6666666666666666,0.6666666666666666,,,,6.0,1.0,7.0,7.0,6.0,0.7,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,3.0,4.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.75,,0.75,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,0.25,1.0,,,,0.438475,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
101030-201919-202670-204296-204320,1611661313,"Tanisha Wright, Shavonte Zellous, Carolyn Swords, Rebecca Allen, Amanda Zahui B","Wright, Zellous, Swords, Allen, Zahui B",101030-201919-202670-204296-204320,NYL,102.0,1,2.0,2.0,4.0,4.0,,8.0,1.0,1.0,1.0,1.0,,2.0,3.0,,4.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,4.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0.5,,0.5,,,112.94117647058823,9.75,15.75,9.75,15.75,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.49983333333333335,10.533333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,2.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
101030-201919-202670-204296-204327,1611661313,"Tanisha Wright, Shavonte Zellous, Carolyn Swords, Rebecca Allen, Brittany Boyd","Wright, Zellous, Swords, Allen, Boyd",101030-201919-202670-204296-204327,NYL,71.0,1,1.0,4.0,3.0,2.0,,5.0,1.0,,1.0,1.0,,2.0,3.0,,4.0,,4.0,,,2.0,2.0,,4.0,,,,,1.0,1.0,,,,,,,,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,101.40845070422534,10.666666666666666,19.5,10.666666666666666,19.5,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,0.49643333333333334,10.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
101030-201919-202670-204327-204329,1611661313,"Tanisha Wright, Shavonte Zellous, Carolyn Swords, Brittany Boyd, Kiah Stokes","Wright, Zellous, Swords, Boyd, Stokes",101030-201919-202670-204327-204329,NYL,22.0,1,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,130.9090909090909,16.0,6.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
101030-201919-202670-204320-204327,1611661313,"Tanisha Wright, Shavonte Zellous, Carolyn Swords, Amanda Zahui B, Brittany Boyd","Wright, Zellous, Swords, Zahui B, Boyd",101030-201919-202670-204320-204327,NYL,103.0,1,2.0,4.0,3.0,3.0,,6.0,2.0,,,,2.0,,2.0,3.0,4.0,,,2.0,,,1.0,,3.0,1.0,1.0,2.0,5.0,1.0,,,,,,,,1.0,1.0,,,,0.3,0.3333333333333333,0.6,,,0.5,1.0,0.6666666666666666,1.0,,83.88349514563107,17.333333333333332,17.0,10.666666666666666,16.666666666666668,0.4,,,,,,0.4,1.0,0.63097,1.55,23.633333333333336,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,,0.5,0.5,1.0,0.5,0.16666666666666666,0.3333333333333333,,,,,,,,,,3.0,,1.0,1.0,3.0,,1.0,,,,,,0.2,0.25,0.6012875,,,,,,,,,,1.0,,,,,,,2.0,,,1.0,1.0,,3.0,,,,,,,,,,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.375,,0.375,,,,,,,1.0,1.0,,0.5,1.0,,,,1.0,,,,,,,0.25,,,0.5,,,,,,,,0.75,,,,,,,,,1.0,0.5,1.0,,,,,1611661313,2016,2016,True
101030-201919-203411-204320-204329,1611661313,"Tanisha Wright, Shavonte Zellous, Sugar Rodgers, Amanda Zahui B, Kiah Stokes","Wright, Zellous, Rodgers, Zahui B, Stokes",101030-201919-203411-204320-204329,NYL,529.0,2,9.0,-3.0,18.0,18.0,3.0,36.0,5.0,1.0,3.0,5.0,2.0,6.0,13.0,2.0,16.0,19.0,6.0,2.0,1.0,3.0,3.0,1.0,6.0,,6.0,6.0,9.0,1.0,1.0,,1.0,5.0,,2.0,,3.0,12.0,0.5,0.75,0.46153846153846156,0.5,0.5,0.13333333333333333,0.07692307692307693,0.2,0.75,,0.6666666666666666,,,97.99621928166351,13.277777777777779,16.11111111111111,13.11111111111111,15.444444444444445,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.13333333333333333,0.4666666666666667,0.4615433333333333,9.761538461538462,25.2,1.0,1.0,1.0,,1.0,,,,2.0,,1.0,,1.0,,0.5,0.5,0.8,0.5,0.5,,0.5,,,3.0,1.0,,,,,0.6,0.75,0.3333333333333333,3.0,2.0,,,,6.0,,1.0,,1.0,0.4,0.4,,,0.5597,1.0,1.0,1.0,1.0,1.0,0.5,0.0625,0.05555555555555555,2.0,2.0,,,,,,,,,2.0,2.0,,,4.0,,,,,3.0,4.0,,,1.0,,3.0,,,3.0,,4.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,0.8,,,0.42857142857142855,,0.375,,1.0,0.3333333333333333,,,,,0.5,,,,1.0,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,1611661313,2016,2016,True
101030-202250-202670-204296-204327,1611661313,"Tanisha Wright, Tina Charles, Carolyn Swords, Rebecca Allen, Brittany Boyd","Wright, Charles, Swords, Allen, Boyd",101030-202250-202670-204296-204327,NYL,27.0,1,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,106.66666666666666,13.0,14.0,13.0,14.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
101030-202250-203411-204296-204329,1611661313,"Tanisha Wright, Tina Charles, Sugar Rodgers, Rebecca Allen, Kiah Stokes","Wright, Charles, Rodgers, Allen, Stokes",101030-202250-203411-204296-204329,NYL,172.0,1,3.0,1.0,6.0,5.0,,11.0,1.0,2.0,2.0,2.0,,3.0,5.0,,8.0,7.0,2.0,,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,3.0,,,,,1.0,,,,1.0,6.0,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6666666666666666,,0.2,1.0,1.0,,1.0,,,92.09302325581395,16.5,14.6,16.333333333333332,14.6,0.2,0.4,1.0,1.0,0.5,0.4,,0.2,0.36776,12.52,,,,2.0,,,,,,2.0,1.0,,,,,,,1.0,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,1.0,1.0,,,,4.0,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,0.5,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,1611661313,2016,2016,True
101030-202250-203411-204327-204329,1611661313,"Tanisha Wright, Tina Charles, Sugar Rodgers, Brittany Boyd, Kiah Stokes","Wright, Charles, Rodgers, Boyd, Stokes",101030-202250-203411-204327-204329,NYL,714.0,3,12.0,-6.0,26.0,24.0,15.0,50.0,8.0,1.0,5.0,3.0,4.0,6.0,16.0,7.0,17.0,23.0,6.0,4.0,3.0,3.0,3.0,,6.0,2.0,7.0,9.0,12.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,,8.0,11.0,0.5,0.5,0.375,0.2608695652173913,0.3269230769230769,0.30434782608695654,0.1875,0.125,0.7,0.6666666666666666,0.6923076923076923,0.5,0.5,100.84033613445378,17.346153846153847,10.958333333333334,15.692307692307692,10.333333333333334,0.34782608695652173,0.21739130434782608,0.2,0.3333333333333333,,0.13043478260869565,0.17391304347826086,0.6521739130434783,0.4580413043478261,6.10625,23.614285714285717,,,5.0,,,,,,6.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,0.08,0.1111111111111111,3.0,2.0,2.0,1.0,1.0,1.0,0.375,0.42857142857142855,0.6666666666666666,5.0,2.0,3.0,1.0,1.0,6.0,,2.0,,1.0,0.6666666666666666,0.6666666666666666,0.13043478260869565,0.2,0.5047625,14.0,3.0,11.0,11.0,14.0,0.34375,0.6470588235294118,0.5384615384615384,2.0,2.0,2.0,4.0,,,,1.0,,3.0,3.0,4.0,,,6.0,4.0,10.0,,4.0,,,,,1.0,1.0,2.0,,,3.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,0.75,0.4,0.6,0.2857142857142857,0.6,,0.4,,,0.3333333333333333,,,0.2,0.16666666666666666,0.1875,,0.5,,0.3333333333333333,1.0,,1.0,0.5,,,,0.4,1.0,,,0.2857142857142857,0.5,0.07142857142857142,,0.21428571428571427,0.4257357142857143,,0.35294117647058826,,,,,,,1.0,,,,,,,,,1611661313,2016,2016,True
101030-202670-203411-204327-204329,1611661313,"Tanisha Wright, Carolyn Swords, Sugar Rodgers, Brittany Boyd, Kiah Stokes","Wright, Swords, Rodgers, Boyd, Stokes",101030-202670-203411-204327-204329,NYL,137.0,2,2.0,-1.0,6.0,4.0,4.0,10.0,1.0,,1.0,,1.0,,2.0,2.0,3.0,4.0,,1.0,,,1.0,,3.0,,2.0,2.0,2.0,,,,2.0,2.0,,3.0,2.0,,3.0,,,,0.375,0.375,0.5,,,1.0,,1.0,,,105.1094890510949,14.166666666666666,13.0,14.166666666666666,13.0,0.25,0.25,,,,,0.25,0.75,0.401525,7.4,23.05,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0.25,,,6.0,,3.0,3.0,6.0,0.375,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.5,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.25,,0.25,0.401525,,,1.0,,1.0,,,,,,,,,,,,,1611661313,2016,2016,True
101030-203411-203830-204320-204329,1611661313,"Tanisha Wright, Sugar Rodgers, Shoni Schimmel, Amanda Zahui B, Kiah Stokes","Wright, Rodgers, Schimmel, Zahui B, Stokes",101030-203411-203830-204320-204329,NYL,9.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
1627679-201919-203830-204296-204320,1611661313,"Adut Bulgak, Shavonte Zellous, Shoni Schimmel, Rebecca Allen, Amanda Zahui B","Bulgak, Zellous, Schimmel, Allen, Zahui B",1627679-201919-203830-204296-204320,NYL,46.0,1,1.0,-2.0,1.0,2.0,2.0,3.0,,,1.0,1.0,,,2.0,,,2.0,,,1.0,,,,,,,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,0.5,,,,,,,93.91304347826086,28.0,9.0,13.0,4.5,,0.5,,,,0.5,,,0.3682,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.402,1.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,0.5,,0.5,,,1.0,,,,,,,,,,,,,,,,,,0.3682,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
1627691-201046-204320-204327-204329,1611661313,"Ameryst Alston, Lindsey Harding, Amanda Zahui B, Brittany Boyd, Kiah Stokes","Alston, Harding, Zahui B, Boyd, Stokes",1627691-201046-204320-204327-204329,NYL,5.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
