EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,Steals,BadPassSteals,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,OffThreePtRebounds,BlockingFouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,Corner3Assists,LostBallTurnovers,PenaltyTurnovers,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangeFGM,SecondChanceArc3FGA,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockedShortMidRange,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,3SecondViolations,ShortMidRangePctBlocked,Travels,SecondChanceCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,LongMidRangeAssists,SecondChanceFg3Pct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,LongMidRangePctBlocked,ShortMidRangeAssists,ShortMidRangePctAssisted,HeaveAttempts,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,LostBallSteals,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,Loose Ball Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
100888-201907-202640-203400-204331,1611661321,"Plenette Pierson, Courtney Paris, Karima Christmas-Kelly, Skylar Diggins-Smith, Brianna Kiesel","Pierson, Paris, Christmas-Kelly, Diggins-Smith, Kiesel",100888-201907-202640-203400-204331,DAL,248.0,2,4.0,-2.0,7.0,7.0,,2.0,14.0,3.0,5.0,2.0,,1.0,,3.0,6.0,2.0,8.0,10.0,2.0,,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,,,1.0,2.0,,,,,4.0,0.3333333333333333,1.0,0.5,0.375,0.4444444444444444,0.25,,,0.3333333333333333,1.0,1.0,0.4,0.5,,1.0,81.29032258064515,18.285714285714285,17.142857142857142,18.0,17.142857142857142,0.625,0.6,0.6,0.3333333333333333,,0.125,1.0,,0.875,0.56886875,0.594,3.9333333333333336,23.8,1.0,2.0,,,1.0,,,1.0,,2.0,2.0,,4.0,,1.0,,,,4.0,,4.0,1.0,,,,1.0,,,,1.0,,2.0,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,0.125,0.125,,,,1.0,,,,,0.408,0.1111111111111111,0.14285714285714285,0.5,,0.14285714285714285,,,,,,,,,,,,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
100888-201907-202640-203824-203835,1611661321,"Plenette Pierson, Courtney Paris, Karima Christmas-Kelly, Odyssey Sims, Jordan Hooper","Pierson, Paris, Christmas-Kelly, Sims, Hooper",100888-201907-202640-203824-203835,DAL,1726.0,5,29.0,2.0,54.0,56.0,11.0,14.0,110.0,12.0,19.0,8.0,4.0,4.0,1.0,12.0,30.0,27.0,59.0,57.0,11.0,2.0,12.0,4.0,6.0,13.0,6.0,33.0,8.0,4.0,19.0,18.0,37.0,4.0,9.0,6.0,12.0,2.0,2.0,2.0,2.0,33.0,0.5,0.8571428571428571,0.4,0.42105263157894735,0.4609375,0.47368421052631576,0.13333333333333333,0.05263157894736842,0.47058823529411764,1.0,0.85,0.4722222222222222,0.14285714285714285,0.5,1.0,91.7728852838934,17.48148148148148,13.964285714285714,16.59259259259259,13.642857142857142,0.3333333333333333,0.631578947368421,0.6666666666666666,0.5,0.07017543859649122,0.07017543859649122,0.6153846153846154,0.07692307692307693,0.8070175438596491,0.5247350877192982,0.5863714285714285,4.3,24.133333333333333,16.0,6.0,3.0,5.0,7.0,4.0,6.0,23.0,8.0,11.0,6.0,8.0,26.0,3.0,9.0,10.0,9.0,30.0,12.0,21.0,10.0,23.0,6.0,7.0,5.0,13.0,1.0,5.0,5.0,14.0,1.0,14.0,,5.0,30.0,16.0,2.0,0.875,0.2962962962962963,0.2962962962962963,0.5454545454545454,0.3333333333333333,0.6923076923076923,0.5526315789473685,0.7647058823529411,0.625,0.5555555555555556,0.8125,0.8333333333333334,0.8,0.6666666666666666,1.0,0.03125,0.12280701754385964,0.40350877192982454,0.2608695652173913,0.2608695652173913,0.8333333333333334,0.75,0.2631578947368421,0.6,0.21052631578947367,0.2608695652173913,0.5104578947368421,0.08064516129032258,0.14285714285714285,0.4406779661016949,0.5084745762711864,0.2962962962962963,,5.0,3.0,2.0,,,2.0,2.0,,1.0,,,9.0,3.0,1.0,,0.47368421052631576,0.47058823529411764,2.0,2.0,5.0,2.0,,1.0,0.5,0.5,0.5,1.0,0.5,,1.0,2.0,1.0,,,3.0,,0.6666666666666666,,,0.07692307692307693,3.0,,,,0.2857142857142857,,1.0,3.0,6.0,2.0,,1.0,0.5,,1.0,1.0,0.3157894736842105,0.5,0.25,,,,0.16666666666666666,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1611661321,2016,2016,False
100888-202640-203017-203824-203835,1611661321,"Plenette Pierson, Karima Christmas-Kelly, Glory Johnson, Odyssey Sims, Jordan Hooper","Pierson, Christmas-Kelly, Johnson, Sims, Hooper",100888-202640-203017-203824-203835,DAL,87.0,1,1.0,4.0,3.0,4.0,4.0,,7.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,6.0,2.0,,,2.0,,1.0,2.0,1.0,5.0,,1.0,2.0,,2.0,,,,,,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.8333333333333334,0.75,0.6666666666666666,,,,0.5,0.6666666666666666,,,,0.5,115.86206896551724,9.333333333333334,14.75,9.333333333333334,13.0,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,,1.0,0.5732666666666667,,1.2,24.05,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,3.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,1.0,,,,1.0,0.5,0.5,,,,,,,,1.0,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,0.25,0.5,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
100888-202640-203400-203824-203835,1611661321,"Plenette Pierson, Karima Christmas-Kelly, Skylar Diggins-Smith, Odyssey Sims, Jordan Hooper","Pierson, Christmas-Kelly, Diggins-Smith, Sims, Hooper",100888-202640-203400-203824-203835,DAL,315.0,2,5.0,7.0,13.0,13.0,3.0,2.0,26.0,3.0,3.0,1.0,,2.0,,4.0,4.0,5.0,16.0,9.0,2.0,,4.0,,2.0,4.0,2.0,10.0,,,6.0,1.0,7.0,3.0,4.0,,6.0,,1.0,1.0,1.0,12.0,0.5,0.6666666666666666,1.0,0.7777777777777778,0.8,0.5555555555555556,,,,,1.0,0.3333333333333333,,,,118.85714285714286,9.384615384615385,14.846153846153847,8.692307692307692,14.846153846153847,0.3333333333333333,1.0,1.0,0.6666666666666666,,0.2222222222222222,0.5,,0.8888888888888888,0.47085000000000005,0.6183,3.325,23.36,5.0,1.0,,,1.0,2.0,1.0,3.0,2.0,2.0,2.0,,4.0,1.0,1.0,4.0,,8.0,4.0,6.0,2.0,3.0,1.0,2.0,1.0,6.0,,1.0,1.0,4.0,,3.0,1.0,2.0,8.0,5.0,,1.0,0.4,0.4,1.0,1.0,1.0,0.8,1.0,0.8,0.25,1.0,,1.0,1.0,1.0,,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.4,0.3333333333333333,0.41402,0.2,0.4,0.25,0.5,0.38461538461538464,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,0.3333333333333333,0.5,1.0,1.0,2.0,1.0,,1.0,0.5,0.5,0.5,1.0,0.5,,,,1.0,,1.0,2.0,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,0.4,0.5,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1611661321,2016,2016,False
100888-202640-203824-203835-203849,1611661321,"Plenette Pierson, Karima Christmas-Kelly, Odyssey Sims, Jordan Hooper, Theresa Plaisance","Pierson, Christmas-Kelly, Sims, Hooper, Plaisance",100888-202640-203824-203835-203849,DAL,116.0,1,2.0,-1.0,4.0,4.0,,,8.0,,,,1.0,,,,1.0,2.0,3.0,4.0,,,,,,1.0,,3.0,,,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,3.0,,,,0.5,0.5,0.6666666666666666,,,,,1.0,,,,,99.3103448275862,14.75,14.25,14.75,14.25,,,,,0.3333333333333333,,,,0.6666666666666666,0.43720000000000003,,18.8,23.55,3.0,,,,,,1.0,2.0,1.0,,,,,,1.0,2.0,,3.0,,3.0,,2.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,3.0,3.0,,1.0,0.5,0.5,,,,0.5,,0.5,,1.0,,1.0,1.0,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.5,0.43720000000000003,,,,1.0,0.75,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
101039-1627672-1627685-202640-203017,1611661321,"Erin Phillips, Aerial Powers, Ruth Hamblin, Karima Christmas-Kelly, Glory Johnson","Phillips, Powers, Hamblin, Christmas-Kelly, Johnson",101039-1627672-1627685-202640-203017,DAL,86.0,1,1.0,2.0,4.0,3.0,3.0,,7.0,,1.0,,,1.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,1.0,2.0,,2.0,,,1.0,1.0,,,,,3.0,,,,,0.375,0.5,,,,1.0,1.0,,,,1.0,117.20930232558139,13.75,10.333333333333334,13.75,10.333333333333334,0.5,,,,,0.5,,,1.0,0.4635,,3.1,22.8,4.0,,,1.0,,1.0,,,,3.0,,,,,1.0,1.0,3.0,3.0,,,,,,,,1.0,,,,2.0,,4.0,,1.0,3.0,4.0,,,,,,,,,,0.375,,1.0,,,,1.0,,,,,,,,0.5,,0.5,,0.4635,0.3333333333333333,0.5,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
101039-1627672-1627685-203017-203824,1611661321,"Erin Phillips, Aerial Powers, Ruth Hamblin, Glory Johnson, Odyssey Sims","Phillips, Powers, Hamblin, Johnson, Sims",101039-1627672-1627685-203017-203824,DAL,23.0,1,,,2.0,1.0,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,187.82608695652172,11.0,1.0,11.0,1.0,,,,,,,,,,0.3287,,9.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.3287,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
101039-1627672-1627685-203824-203849,1611661321,"Erin Phillips, Aerial Powers, Ruth Hamblin, Odyssey Sims, Theresa Plaisance","Phillips, Powers, Hamblin, Sims, Plaisance",101039-1627672-1627685-203824-203849,DAL,79.0,1,1.0,3.0,3.0,3.0,,,6.0,1.0,1.0,,1.0,,,2.0,3.0,,4.0,1.0,,,2.0,,1.0,1.0,1.0,2.0,,,3.0,,3.0,,,1.0,2.0,,,,,4.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,1.0,,,,,109.36708860759494,14.0,12.333333333333334,14.0,12.333333333333334,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,0.3616,,8.799999999999999,,3.0,,1.0,1.0,1.0,,,,,,,,,2.0,3.0,,,4.0,2.0,,,,,,,2.0,,,,,,,,,4.0,3.0,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,1.0,,,,1.0,,0.3333333333333333,,,,,,0.3333333333333333,1.0,,,0.3616,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
101039-1627672-201907-202640-203400,1611661321,"Erin Phillips, Aerial Powers, Courtney Paris, Karima Christmas-Kelly, Skylar Diggins-Smith","Phillips, Powers, Paris, Christmas-Kelly, Diggins-Smith",101039-1627672-201907-202640-203400,DAL,906.0,3,15.0,5.0,25.0,27.0,4.0,4.0,52.0,5.0,8.0,4.0,3.0,,,11.0,19.0,9.0,40.0,35.0,5.0,,4.0,2.0,2.0,3.0,,7.0,6.0,3.0,8.0,6.0,14.0,1.0,1.0,2.0,4.0,,,,,32.0,0.18181818181818182,0.2222222222222222,0.5789473684210527,0.5535714285714286,0.625,0.32142857142857145,0.10526315789473684,0.125,0.75,0.75,0.5833333333333334,0.46153846153846156,1.0,0.5,0.75,82.64900662251655,17.44,17.40740740740741,16.36,16.0,0.2857142857142857,0.625,0.7142857142857143,,0.10714285714285714,,0.8,,0.6071428571428571,0.4964055555555556,0.55106,5.936842105263158,26.433333333333334,3.0,2.0,1.0,2.0,8.0,,3.0,9.0,3.0,9.0,3.0,2.0,8.0,1.0,2.0,1.0,4.0,6.0,18.0,3.0,4.0,8.0,3.0,1.0,1.0,4.0,1.0,,,10.0,2.0,11.0,2.0,4.0,6.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.6,0.5,0.6,0.3333333333333333,0.6666666666666666,0.6,,0.5,0.6666666666666666,,0.5,0.5,0.1,0.2857142857142857,0.32142857142857145,0.3333333333333333,0.375,0.3333333333333333,0.5,0.6666666666666666,0.5,,0.375,0.67345,0.16129032258064516,0.19047619047619047,0.2,0.15,0.12,5.0,2.0,1.0,1.0,,,,1.0,,,0.625,0.7142857142857143,,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,6.0,,,,0.125,,,,1.0,,1.0,,,1.0,,,0.3333333333333333,,,1.0,0.2,1.0,,,,1.0,,,,,,1.0,0.1111111111111111,0.1111111111111111,1.0,,0.1,,,,,,1611661321,2016,2016,False
101039-1627672-201907-202640-203824,1611661321,"Erin Phillips, Aerial Powers, Courtney Paris, Karima Christmas-Kelly, Odyssey Sims","Phillips, Powers, Paris, Christmas-Kelly, Sims",101039-1627672-201907-202640-203824,DAL,782.0,7,13.0,-5.0,26.0,29.0,15.0,8.0,55.0,2.0,5.0,2.0,4.0,2.0,,6.0,18.0,7.0,32.0,37.0,6.0,1.0,10.0,4.0,5.0,8.0,2.0,19.0,6.0,1.0,10.0,8.0,18.0,1.0,2.0,5.0,12.0,,,,,22.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.42,0.5161290322580645,0.28,0.2222222222222222,0.2,0.5,0.3333333333333333,0.6153846153846154,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,101.27877237851662,17.23076923076923,11.517241379310345,14.73076923076923,11.137931034482758,0.2,0.4,0.5,1.0,0.16,0.08,0.2857142857142857,,0.48,0.43001399999999995,0.46392,8.094444444444443,23.842857142857145,4.0,,,,9.0,,2.0,5.0,3.0,11.0,2.0,3.0,10.0,,1.0,,4.0,4.0,2.0,9.0,,5.0,2.0,3.0,2.0,7.0,1.0,1.0,1.0,9.0,1.0,12.0,,4.0,4.0,4.0,3.0,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,,0.5,,0.5555555555555556,0.6666666666666666,0.5,0.7,0.3333333333333333,0.6,1.0,0.6666666666666666,0.08333333333333333,0.36,0.2,0.4,0.4,1.0,,,,,0.4,0.26,0.13793103448275862,0.18181818181818182,0.3125,0.125,0.15384615384615385,3.0,1.0,,2.0,,,,1.0,,,0.3333333333333333,0.42857142857142855,2.0,1.0,2.0,,0.5,0.3333333333333333,1.0,,,1.0,,,,0.5,0.5,1.0,,1.0,1.0,2.0,,,1.0,,,1.0,0.25,0.3333333333333333,0.14285714285714285,,,,,0.2222222222222222,,,,,1.0,1.0,1.0,1.0,1.0,,,,,0.25,2.0,0.6666666666666666,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1611661321,2016,2016,False
101039-201907-202640-203017-203824,1611661321,"Erin Phillips, Courtney Paris, Karima Christmas-Kelly, Glory Johnson, Odyssey Sims","Phillips, Paris, Christmas-Kelly, Johnson, Sims",101039-201907-202640-203017-203824,DAL,1481.0,7,25.0,-14.0,44.0,45.0,8.0,9.0,89.0,8.0,18.0,4.0,8.0,1.0,,11.0,30.0,15.0,43.0,57.0,5.0,4.0,14.0,5.0,7.0,11.0,4.0,26.0,7.0,4.0,9.0,12.0,21.0,2.0,6.0,5.0,13.0,1.0,1.0,,1.0,34.0,0.6363636363636364,0.6363636363636364,0.36666666666666664,0.4111111111111111,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.3684210526315789,0.6666666666666666,0.6428571428571429,0.3793103448275862,0.5,0.16666666666666666,0.5,86.53612424037813,18.34090909090909,14.977777777777778,16.65909090909091,14.28888888888889,0.4,0.4444444444444444,0.6153846153846154,0.5,0.17777777777777778,0.022222222222222223,0.4444444444444444,,0.7333333333333333,0.48755,0.5384166666666667,6.613333333333333,24.153333333333332,11.0,2.0,3.0,3.0,4.0,1.0,4.0,14.0,5.0,6.0,3.0,,9.0,4.0,7.0,5.0,2.0,13.0,8.0,12.0,,14.0,4.0,4.0,3.0,5.0,1.0,4.0,3.0,10.0,1.0,9.0,,4.0,13.0,11.0,2.0,0.8,0.3333333333333333,0.3333333333333333,0.6,0.5714285714285714,0.5,0.4583333333333333,0.5,0.46153846153846156,0.6666666666666666,0.625,0.3333333333333333,0.75,0.3333333333333333,1.0,0.041666666666666664,0.08888888888888889,0.3111111111111111,0.2857142857142857,0.2857142857142857,0.75,0.5,0.25,1.0,0.08333333333333333,0.2857142857142857,0.4756875,0.08163265306122448,0.11764705882352941,0.20930232558139536,0.3023255813953488,0.25,1.0,2.0,1.0,,,,,,1.0,,0.25,0.25,4.0,,,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,,0.2,1.0,1.0,1.0,1.0,2.0,4.0,,,1.0,,2.0,1.0,,0.25,0.25,0.4444444444444444,3.0,,,,,,,,4.0,1.0,2.0,0.25,,1.0,,,0.3333333333333333,,,1.0,1.0,,0.5,,1.0,1.0,0.25,1.0,1.0,0.5,1.0,,,,,,,,,,,,1611661321,2016,2016,False
101039-201907-202640-203824-203839,1611661321,"Erin Phillips, Courtney Paris, Karima Christmas-Kelly, Odyssey Sims, Tiffany Bias","Phillips, Paris, Christmas-Kelly, Sims, Bias",101039-201907-202640-203824-203839,DAL,152.0,1,3.0,-2.0,5.0,4.0,,1.0,9.0,,,,1.0,,,,2.0,2.0,2.0,4.0,,,,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,0.2,0.5,,,0.5,1.0,1.0,0.25,,,1.0,85.26315789473685,17.6,16.0,17.4,16.0,,,,,0.25,,,,0.5,0.4546,,11.2,23.9,,,,,1.0,,,2.0,,2.0,,2.0,2.0,,,,,,,,,2.0,,,,1.0,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,0.25,0.25,0.5,,,,,,,,,,0.2,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
101039-202640-203017-203400-203824,1611661321,"Erin Phillips, Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith, Odyssey Sims","Phillips, Christmas-Kelly, Johnson, Diggins-Smith, Sims",101039-202640-203017-203400-203824,DAL,128.0,1,2.0,-5.0,5.0,5.0,,,10.0,,,,,,,,,,1.0,6.0,,,,,,,,,,1.0,2.0,,2.0,1.0,3.0,3.0,3.0,,,,,1.0,,,,,0.5,,,,,1.0,0.6666666666666666,,,,1.0,112.5,10.6,15.0,10.6,15.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,2.0,,2.0,,1.0,,,,,,,,,,,,,0.6666666666666666,0.5,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
1627672-1627685-202640-203824-203835,1611661321,"Aerial Powers, Ruth Hamblin, Karima Christmas-Kelly, Odyssey Sims, Jordan Hooper","Powers, Hamblin, Christmas-Kelly, Sims, Hooper",1627672-1627685-202640-203824-203835,DAL,560.0,3,9.0,8.0,17.0,19.0,5.0,2.0,36.0,4.0,5.0,2.0,3.0,1.0,,7.0,13.0,5.0,23.0,15.0,2.0,,6.0,2.0,3.0,4.0,2.0,9.0,2.0,1.0,7.0,3.0,10.0,,1.0,1.0,2.0,,2.0,1.0,2.0,18.0,0.42857142857142855,0.5,0.5384615384615384,0.4722222222222222,0.5476190476190477,0.2777777777777778,0.15384615384615385,,0.3333333333333333,0.5,0.75,0.3,1.0,,0.5,92.57142857142857,18.41176470588235,13.0,17.941176470588236,12.526315789473685,0.2777777777777778,0.8,0.8,0.5,0.16666666666666666,0.05555555555555555,1.0,,0.5555555555555556,0.46320555555555554,0.612,7.115384615384615,23.78,15.0,2.0,4.0,5.0,5.0,1.0,1.0,4.0,1.0,6.0,2.0,1.0,5.0,6.0,12.0,5.0,3.0,18.0,8.0,3.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,,7.0,1.0,8.0,2.0,4.0,18.0,15.0,,1.0,0.2,0.2,1.0,0.5,1.0,0.4411764705882353,0.8333333333333334,0.47368421052631576,1.0,0.8333333333333334,0.25,1.0,0.6666666666666666,1.0,0.14285714285714285,0.2777777777777778,0.2222222222222222,0.25,0.3333333333333333,1.0,1.0,0.29411764705882354,0.8,0.058823529411764705,0.25,0.4734352941176471,0.2,0.26666666666666666,0.21739130434782608,0.782608695652174,0.8823529411764706,1.0,1.0,,1.0,,,2.0,1.0,,1.0,0.2,0.3333333333333333,1.0,,1.0,,0.25,0.3333333333333333,,,1.0,,1.0,1.0,0.2,,,,,2.0,,1.0,,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,,0.4,,,1.0,4.0,,1.0,,,0.5,,,0.23529411764705882,0.25,,,,,0.5,,,1.0,,,,,,1.0,0.2,0.25,,,,,,,,,1611661321,2016,2016,False
